,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
12,chr4:84972001-138243330,chr4,84972001,138243330,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,6,1/3,,,,False,True,False,0.9473684210526316,0.05263157894736842,,,,0.9473684210526316,1.0,,,,2,1,"[0.9473684210526316, 1.0]",53271329
13,chr4:143565001-190214555,chr4,143565001,190214555,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,2/3,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,0.8571428571428571,1.0,,,,2,1,"[0.8571428571428571, 1.0]",46649554
14,chr5:3341791-43687000,chr5,3341791,43687000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5,5/3,,,,False,True,False,0.75,0.25,,,,0.75,1.0,,,,2,1,"[0.75, 1.0]",40345209
15,chr5:54429001-110113000,chr5,54429001,110113000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,12,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],55683999
16,chr5:110344001-151832000,chr5,110344001,151832000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,6,,,,False,True,False,0.14285714285714285,0.8571428571428571,,,,0.14285714285714285,1.0,,,,2,0,"[0.14285714285714285, 1.0]",41487999
17,chr5:175902001-181538259,chr5,175902001,181538259,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],5636258
18,chr6:59191911-63507000,chr6,59191911,63507000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,0.8571428571428571,1.0,,,,2,1,"[0.8571428571428571, 1.0]",4315089
19,chr6:67483001-78841000,chr6,67483001,78841000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,1,0,,,False,True,False,0.5,0.5,0.0,,,0.5,1.0,1.0,,,3,1,"[0.5, 1.0, 1.0]",11357999
20,chr6:90687001-107262350,chr6,90687001,107262350,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,1.0,1.0,0.0,0.0,0.0,False,True,False,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,4,2,"[0.5, 1.0, 1.0, 1.0, 1.0]",16575349
21,chr6:90687001-107262350,chr6,90687001,107262350,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,1.0,1.0,0.0,0.0,0.0,False,True,False,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,4,2,"[0.5, 1.0, 1.0, 1.0, 1.0]",16575349
22,chr6:107275941-129376210,chr6,107275941,129376210,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.25,0.5,0.25,,True,True,False,0.5,0.125,0.25,0.125,,0.5,0.625,0.875,1.0,,3,2,"[0.5, 0.625, 0.875, 1.0]",22100269
23,chr6:107275941-129376210,chr6,107275941,129376210,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,1.0,0.0,1.0,0.0,,False,True,False,0.5,0.0,0.5,0.0,,0.5,0.5,1.0,1.0,,3,2,"[0.5, 0.5, 1.0, 1.0]",22100269
24,chr7:1-56145000,chr7,1,56145000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,5/3,,,,False,True,False,0.7058823529411764,0.29411764705882354,,,,0.7058823529411764,1.0,,,,2,1,"[0.7058823529411764, 1.0]",56144999
25,chr7:59498944-91088373,chr7,59498944,91088373,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,4/3,,,,False,True,False,0.6000000000000001,0.4,,,,0.6000000000000001,1.0,,,,2,1,"[0.6000000000000001, 1.0]",31589429
26,chr7:91088374-134511000,chr7,91088374,134511000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1.55032588,0.6328352,0.0,,,False,True,False,0.7101289475167815,0.28987105248321854,0.0,,,0.7101289475167815,1.0,1.0,,,3,1,"[0.7101289475167815, 1.0, 1.0]",43422626
27,chr8:2033001-22407222,chr8,2033001,22407222,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],20374221
28,chr8:125448001-145138636,chr8,125448001,145138636,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,0.75,1.5,1.75,0.0,0.16666666666666666,True,True,False,0.18,0.36,0.42,0.0,0.039999999999999994,0.18,0.54,0.96,0.96,1.0,3,3,"[0.18, 0.54, 0.96, 0.96, 1.0]",19690635
29,chr9:17737223-44377362,chr9,17737223,44377362,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,5/2,,,,False,True,False,0.2857142857142857,0.7142857142857143,,,,0.2857142857142857,1.0,,,,2,0,"[0.2857142857142857, 1.0]",26640139
30,chr9:81762914-137779000,chr9,81762914,137779000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],56016086
31,chr10:5409001-16359235,chr10,5409001,16359235,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,3/4,,,False,True,False,0.5714285714285714,0.0,0.42857142857142855,,,0.5714285714285714,0.5714285714285714,1.0,,,3,1,"[0.5714285714285714, 0.5714285714285714, 1.0]",10950234
32,chr10:16359236-25127000,chr10,16359236,25127000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.35,0.3,0.15,,True,True,False,0.5555555555555556,0.19444444444444442,0.16666666666666666,0.08333333333333333,,0.5555555555555556,0.75,0.9166666666666666,1.0,,3,2,"[0.5555555555555556, 0.75, 0.9166666666666666, 1.0]",8767764
33,chr10:51772111-64846943,chr10,51772111,64846943,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2.5,0.0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",13074832
34,chr10:72359001-114979000,chr10,72359001,114979000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,5,3/2,,,,False,True,False,0.7692307692307693,0.23076923076923078,,,,0.7692307692307693,1.0,,,,2,0,"[0.7692307692307693, 1.0]",42619999
35,chr10:122979001-133797422,chr10,122979001,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,2,,,,False,True,False,0.5,0.5,,,,0.5,1.0,,,,2,0,"[0.5, 1.0]",10818421
36,chr11:2663001-66118336,chr11,2663001,66118336,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,6,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,1.0,,,,2,0,"[0.3333333333333333, 1.0]",63455335
37,chr11:66118337-77029000,chr11,66118337,77029000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,1,5/3,,,False,True,False,0.2727272727272727,0.2727272727272727,0.45454545454545453,,,0.2727272727272727,0.5454545454545454,1.0,,,3,0,"[0.2727272727272727, 0.5454545454545454, 1.0]",10910663
38,chr11:77029001-114641000,chr11,77029001,114641000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,4,,,,False,True,False,0.2,0.8,,,,0.2,1.0,,,,2,0,"[0.2, 1.0]",37611999
39,chr12:1-11646000,chr12,1,11646000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],11645999
40,chr12:38269001-95238007,chr12,38269001,95238007,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,5,,,,False,True,False,0.16666666666666666,0.8333333333333334,,,,0.16666666666666666,1.0,,,,2,0,"[0.16666666666666666, 1.0]",56969006
41,chr12:97054137-113298000,chr12,97054137,113298000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,7,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],16243863
42,chr12:113298001-133275309,chr12,113298001,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,3,,,,False,True,False,0.25,0.75,,,,0.25,1.0,,,,2,0,"[0.25, 1.0]",19977308
43,chr13:38399021-81769000,chr13,38399021,81769000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],43369979
44,chr13:81769001-96982000,chr13,81769001,96982000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],15212999
45,chr14:45257001-99421000,chr14,45257001,99421000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,9/2,,,,False,True,False,0.18181818181818182,0.8181818181818182,,,,0.18181818181818182,1.0,,,,2,0,"[0.18181818181818182, 1.0]",54163999
46,chr15:40347501-57776000,chr15,40347501,57776000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],17428499
47,chr15:63659909-78859000,chr15,63659909,78859000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0.0,1.66657507,0.0,,,False,True,False,0.0,1.0,0.0,,,0.0,1.0,1.0,,,3,1,"[0.0, 1.0, 1.0]",15199091
48,chr15:85841001-98641000,chr15,85841001,98641000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,1.6370554899999998,1.24123852,0.0,0.0,,False,True,False,0.5687589538498883,0.4312410461501117,0.0,0.0,,0.5687589538498883,1.0,1.0,1.0,,3,2,"[0.5687589538498883, 1.0, 1.0, 1.0]",12799999
49,chr16:1093892-5141000,chr16,1093892,5141000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],4047108
50,chr17:24849830-80856000,chr17,24849830,80856000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,2,3,7/3,,,False,True,False,0.2727272727272727,0.40909090909090906,0.3181818181818182,,,0.2727272727272727,0.6818181818181818,1.0,,,3,0,"[0.2727272727272727, 0.6818181818181818, 1.0]",56006170
51,chr18:2617609-11807237,chr18,2617609,11807237,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,5/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",9189628
52,chr18:42117001-68743631,chr18,42117001,68743631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,4.0,0.0,0.0,0.8,,False,True,False,0.8333333333333334,0.0,0.0,0.16666666666666669,,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,,3,2,"[0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 1.0]",26626630
53,chr18:42117001-68743631,chr18,42117001,68743631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,3.6,0.4,0.4,0.4,,True,True,False,0.7499999999999999,0.08333333333333333,0.08333333333333333,0.08333333333333333,,0.7499999999999999,0.8333333333333333,0.9166666666666666,1.0,,3,2,"[0.7499999999999999, 0.8333333333333333, 0.9166666666666666, 1.0]",26626630
54,chr19:34574561-52663491,chr19,34574561,52663491,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],18088930
55,chr20:1-28237289,chr20,1,28237289,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,1,,,,False,True,False,0.8,0.2,,,,0.8,1.0,,,,2,1,"[0.8, 1.0]",28237288
56,chr20:28237290-31456000,chr20,28237290,31456000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,2,0,1/4,,,False,True,False,0.8888888888888888,0.0,0.1111111111111111,,,0.8888888888888888,0.8888888888888888,1.0,,,3,1,"[0.8888888888888888, 0.8888888888888888, 1.0]",3218710
57,chr20:33384001-62951000,chr20,33384001,62951000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",29566999
58,chr21:1-44355000,chr21,1,44355000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],44354999
59,chr22:1-29273704,chr22,1,29273704,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,13/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",29273703
60,chr22:36550001-43281000,chr22,36550001,43281000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,0.75,,,True,True,False,0.16666666666666666,0.3333333333333333,0.5,,,0.16666666666666666,0.5,1.0,,,2,2,"[0.16666666666666666, 0.5, 1.0]",6730999
