,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
28,chr9:124887646-138394717,chr9,124887646,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,5/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",13507071
29,chr10:40640102-51016729,chr10,40640102,51016729,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.1_solutions_downsized.sobj,0.0,0.8847539983333333,0.83643304,0.0,0.0,False,True,False,0.0,0.5140371026672742,0.48596289733272574,0.0,0.0,0.0,0.5140371026672742,1.0,1.0,1.0,4,2,"[0.0, 0.5140371026672742, 1.0, 1.0, 1.0]",10376627
30,chr10:51016730-69136650,chr10,51016730,69136650,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.35,0.3,0.15,,True,True,False,0.5555555555555556,0.19444444444444442,0.16666666666666666,0.08333333333333333,,0.5555555555555556,0.75,0.9166666666666666,1.0,,3,2,"[0.5555555555555556, 0.75, 0.9166666666666666, 1.0]",18119920
31,chr10:85755025-114346594,chr10,85755025,114346594,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,2,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,0.6666666666666666,1.0,,,,2,0,"[0.6666666666666666, 1.0]",28591569
32,chr11:14190306-50405205,chr11,14190306,50405205,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,10/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",36214899
33,chr11:52751711-56756318,chr11,52751711,56756318,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,0.2500000000000001,0.5,0.8500000000000001,,True,True,False,0.0,0.15625000000000006,0.3125,0.53125,,0.0,0.15625000000000006,0.46875000000000006,1.0,,3,2,"[0.0, 0.15625000000000006, 0.46875000000000006, 1.0]",4004607
34,chr11:52751711-56756318,chr11,52751711,56756318,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,0.0,1.0,0.6,,False,True,False,0.0,0.0,0.625,0.37499999999999994,,0.0,0.0,0.625,1.0,,3,2,"[0.0, 0.0, 0.625, 1.0]",4004607
35,chr11:58331001-66716568,chr11,58331001,66716568,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],8385567
36,chr11:69628001-131279896,chr11,69628001,131279896,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,19/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],61651895
37,chr12:3696068-10643300,chr12,3696068,10643300,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,0.0,0.0,1.0,0.0,0.5,False,True,False,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,3,3,"[0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]",6947232
38,chr12:35977330-67721267,chr12,35977330,67721267,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,5/2,,,,False,True,False,0.4444444444444444,0.5555555555555556,,,,0.4444444444444444,1.0,,,,2,0,"[0.4444444444444444, 1.0]",31743937
39,chr12:94304126-112586721,chr12,94304126,112586721,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,7/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",18282595
40,chr12:112592069-133275309,chr12,112592069,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,2,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,0.6666666666666666,1.0,,,,2,1,"[0.6666666666666666, 1.0]",20683240
41,chr13:17025624-92019627,chr13,17025624,92019627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,4,,,,False,True,False,0.5,0.5,,,,0.5,1.0,,,,2,0,"[0.5, 1.0]",74994003
42,chr14:48871115-106510612,chr14,48871115,106510612,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,15/2,,,,False,True,False,0.21052631578947367,0.7894736842105263,,,,0.21052631578947367,1.0,,,,2,0,"[0.21052631578947367, 1.0]",57639497
43,chr15:18362627-77828086,chr15,18362627,77828086,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,13/2,,,,False,True,False,0.3157894736842105,0.6842105263157895,,,,0.3157894736842105,1.0,,,,2,0,"[0.3157894736842105, 1.0]",59465459
44,chr15:77828087-101991189,chr15,77828087,101991189,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,3,1,1,1/4,,False,True,False,0.5714285714285714,0.19047619047619047,0.19047619047619047,0.047619047619047616,,0.5714285714285714,0.7619047619047619,0.9523809523809523,1.0,,4,0,"[0.5714285714285714, 0.7619047619047619, 0.9523809523809523, 1.0]",24163102
45,chr16:17122486-35082000,chr16,17122486,35082000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,1.0,,,,2,0,"[0.3333333333333333, 1.0]",17959514
46,chr17:4361930-17754589,chr17,4361930,17754589,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,0,2,,,False,True,False,0.3333333333333333,0.0,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,,,3,0,"[0.3333333333333333, 0.3333333333333333, 1.0]",13392659
47,chr17:17757040-61855353,chr17,17757040,61855353,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,19/2,,,,False,True,False,0.24,0.76,,,,0.24,1.0,,,,2,0,"[0.24, 1.0]",44098313
48,chr18:3377982-44373481,chr18,3377982,44373481,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.625,1.75,0.875,,,True,True,False,0.38235294117647056,0.4117647058823529,0.20588235294117646,,,0.38235294117647056,0.7941176470588235,1.0,,,2,2,"[0.38235294117647056, 0.7941176470588235, 1.0]",40995499
49,chr18:44905650-80373285,chr18,44905650,80373285,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4,2/3,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,0.8571428571428571,1.0,,,,2,1,"[0.8571428571428571, 1.0]",35467635
50,chr19:23536035-37192513,chr19,23536035,37192513,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1.56705893,1.28868983,0.0,,,False,True,False,0.5487383736095888,0.4512616263904112,0.0,,,0.5487383736095888,1.0,1.0,,,3,1,"[0.5487383736095888, 1.0, 1.0]",13656478
51,chr20:12576001-57407566,chr20,12576001,57407566,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,22/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",44831565
52,chr21:1-15851306,chr21,1,15851306,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,0.75,,,True,True,False,0.16666666666666666,0.3333333333333333,0.5,,,0.16666666666666666,0.5,1.0,,,2,2,"[0.16666666666666666, 0.5, 1.0]",15851305
53,chr21:18813996-45329276,chr21,18813996,45329276,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.5,0.0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",26515280
