,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
28,chr9:109970924-138394717,chr9,109970924,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],28423793
29,chr10:1-32271643,chr10,1,32271643,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,2,,,False,True,False,0.6,0.4,,,0.6,1.0,,,2,1,"[0.6, 1.0]",32271642
30,chr10:48485549-124078330,chr10,48485549,124078330,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],75592781
31,chr10:124078331-133797422,chr10,124078331,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],9719091
32,chr11:16024078-36632000,chr11,16024078,36632000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,5/4,,False,True,False,0.4444444444444444,0.0,0.5555555555555556,,0.4444444444444444,0.4444444444444444,1.0,,3,1,"[0.4444444444444444, 0.4444444444444444, 1.0]",20607922
33,chr11:50674959-98213490,chr11,50674959,98213490,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],47538531
34,chr11:115913001-125032659,chr11,115913001,125032659,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,3/4,,False,True,False,0.5714285714285714,0.0,0.42857142857142855,,0.5714285714285714,0.5714285714285714,1.0,,3,1,"[0.5714285714285714, 0.5714285714285714, 1.0]",9119658
35,chr12:22355206-43377670,chr12,22355206,43377670,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],21022464
36,chr12:48125658-75685947,chr12,48125658,75685947,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],27560289
37,chr12:75685948-131093016,chr12,75685948,131093016,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,12,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],55407068
38,chr13:17025624-111476000,chr13,17025624,111476000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,10,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],94450376
39,chr14:24124687-49496000,chr14,24124687,49496000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5,1/3,,,False,True,False,0.9375,0.0625,,,0.9375,1.0,,,2,1,"[0.9375, 1.0]",25371313
40,chr14:55874824-104499998,chr14,55874824,104499998,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,16,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],48625174
41,chr15:1-85334000,chr15,1,85334000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],85333999
42,chr16:1-37295919,chr16,1,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,10,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],37295918
43,chr17:1-19802726,chr17,1,19802726,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],19802725
44,chr17:51325001-68056388,chr17,51325001,68056388,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,3,,,False,True,False,0.5714285714285714,0.42857142857142855,,,0.5714285714285714,1.0,,,2,0,"[0.5714285714285714, 1.0]",16731387
45,chr19:3222183-14752117,chr19,3222183,14752117,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],11529934
46,chr19:18335139-58617616,chr19,18335139,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],40282477
47,chr20:1-64444167,chr20,1,64444167,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,16,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],64444166
48,chr21:1-46709983,chr21,1,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],46709982
49,chr22:1-45594439,chr22,1,45594439,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,17/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],45594438
