,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
19,chr5:596339-8208333,chr5,596339,8208333,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.875,0.25,0.125,,,True,True,False,0.8333333333333334,0.1111111111111111,0.05555555555555555,,,0.8333333333333334,0.9444444444444444,1.0,,,2,2,"[0.8333333333333334, 0.9444444444444444, 1.0]",7611994
20,chr5:9424114-51855256,chr5,9424114,51855256,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",42431142
21,chr5:115929168-167549183,chr5,115929168,167549183,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,5,,,,False,True,False,0.16666666666666666,0.8333333333333334,,,,0.16666666666666666,1.0,,,,2,0,"[0.16666666666666666, 1.0]",51620015
22,chr6:71943943-107110861,chr6,71943943,107110861,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],35166918
23,chr6:107282025-130433541,chr6,107282025,130433541,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,5/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",23151516
24,chr6:146625706-152249166,chr6,146625706,152249166,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.2_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,4,2,[],5623460
25,chr6:146625706-152249166,chr6,146625706,152249166,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,0.0,0.0,0.9166666666666667,0.16666666666666652,0.08333333333333337,True,True,False,0.0,0.0,0.7857142857142859,0.14285714285714274,0.07142857142857147,0.0,0.0,0.7857142857142859,0.9285714285714286,1.0,4,2,"[0.0, 0.0, 0.7857142857142859, 0.9285714285714286, 1.0]",5623460
26,chr6:146625706-152249166,chr6,146625706,152249166,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.4_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,4,2,[],5623460
27,chr6:157811603-166707000,chr6,157811603,166707000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,0.5,1.0,0.5,,True,True,False,0.0,0.25,0.5,0.25,,0.0,0.25,0.75,1.0,,3,2,"[0.0, 0.25, 0.75, 1.0]",8895397
28,chr6:157811603-166707000,chr6,157811603,166707000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,0.0,2.0,0.0,,False,True,False,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,,3,2,"[0.0, 0.0, 1.0, 1.0]",8895397
29,chr6:166707001-170805979,chr6,166707001,170805979,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.1_solutions_downsized.sobj,0.0,0.9999999999999998,0.0,0.0,1.1666666666666667,False,True,False,0.0,0.46153846153846145,0.0,0.0,0.5384615384615385,0.0,0.46153846153846145,0.46153846153846145,0.46153846153846145,1.0,4,2,"[0.0, 0.46153846153846145, 0.46153846153846145, 0.46153846153846145, 1.0]",4098978
30,chr6:166707001-170805979,chr6,166707001,170805979,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.2_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,4,2,[],4098978
31,chr7:17568558-37684333,chr7,17568558,37684333,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],20115775
32,chr7:49791235-66821314,chr7,49791235,66821314,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,2.75,,,True,True,False,0.07142857142857142,0.14285714285714285,0.7857142857142857,,,0.07142857142857142,0.21428571428571427,1.0,,,2,2,"[0.07142857142857142, 0.21428571428571427, 1.0]",17030079
33,chr7:87592742-102316161,chr7,87592742,102316161,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,1,1/4,,,False,True,False,0.4444444444444444,0.4444444444444444,0.1111111111111111,,,0.4444444444444444,0.8888888888888888,1.0,,,3,1,"[0.4444444444444444, 0.8888888888888888, 1.0]",14723419
34,chr7:142801384-152301774,chr7,142801384,152301774,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,1,1,0,,False,True,False,0.0,0.5,0.5,0.0,,0.0,0.5,1.0,1.0,,4,0,"[0.0, 0.5, 1.0, 1.0]",9500390
35,chr7:152301775-159345973,chr7,152301775,159345973,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,7/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",7044198
36,chr8:4647459-18193485,chr8,4647459,18193485,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,1,0,1,3/4,,False,True,False,0.36363636363636365,0.0,0.36363636363636365,0.2727272727272727,,0.36363636363636365,0.36363636363636365,0.7272727272727273,1.0,,4,0,"[0.36363636363636365, 0.36363636363636365, 0.7272727272727273, 1.0]",13546026
37,chr8:4647459-18193485,chr8,4647459,18193485,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,1.0,0.25,0.5,1.0,,True,True,False,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.36363636363636365,,0.36363636363636365,0.4545454545454546,0.6363636363636365,1.0,,4,0,"[0.36363636363636365, 0.4545454545454546, 0.6363636363636365, 1.0]",13546026
38,chr8:33681205-41044064,chr8,33681205,41044064,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,1,1/2,,,False,True,False,0.0,0.6666666666666666,0.3333333333333333,,,0.0,0.6666666666666666,1.0,,,3,1,"[0.0, 0.6666666666666666, 1.0]",7362859
39,chr8:140825715-145138636,chr8,140825715,145138636,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],4312921
40,chr9:20131001-121798757,chr9,20131001,121798757,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,5,13/2,,,,False,True,False,0.43478260869565216,0.5652173913043478,,,,0.43478260869565216,1.0,,,,2,0,"[0.43478260869565216, 1.0]",101667756
41,chr10:1-19023627,chr10,1,19023627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.1_solutions_downsized.sobj,0.0,0.0,0.0,1.0000000000000002,1.3333333333333333,False,True,False,0.0,0.0,0.0,0.42857142857142866,0.5714285714285714,0.0,0.0,0.0,0.42857142857142866,1.0,4,2,"[0.0, 0.0, 0.0, 0.42857142857142866, 1.0]",19023626
42,chr10:1-19023627,chr10,1,19023627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.2_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,4,2,[],19023626
43,chr10:1-19023627,chr10,1,19023627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,0.0,0.0,0.25,0.5,1.5833333333333333,True,True,False,0.0,0.0,0.10714285714285715,0.2142857142857143,0.6785714285714286,0.0,0.0,0.10714285714285715,0.32142857142857145,1.0,4,2,"[0.0, 0.0, 0.10714285714285715, 0.32142857142857145, 1.0]",19023626
44,chr10:1-19023627,chr10,1,19023627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.4_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,4,2,[],19023626
45,chr10:1-19023627,chr10,1,19023627,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.0,0.0,0.0,1.0000000000000002,1.3333333333333333,False,True,False,0.0,0.0,0.0,0.42857142857142866,0.5714285714285714,0.0,0.0,0.0,0.42857142857142866,1.0,4,2,"[0.0, 0.0, 0.0, 0.42857142857142866, 1.0]",19023626
46,chr10:72197499-133514694,chr10,72197499,133514694,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,17/2,,,,False,True,False,0.2608695652173913,0.7391304347826086,,,,0.2608695652173913,1.0,,,,2,0,"[0.2608695652173913, 1.0]",61317195
47,chr11:1832230-18089995,chr11,1832230,18089995,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],16257765
48,chr11:112961197-135086622,chr11,112961197,135086622,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,3/2,,,,False,True,False,0.5714285714285714,0.42857142857142855,,,,0.5714285714285714,1.0,,,,2,0,"[0.5714285714285714, 1.0]",22125425
49,chr12:28458388-45733298,chr12,28458388,45733298,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,1.75,,,True,True,False,0.1,0.2,0.7,,,0.1,0.30000000000000004,1.0,,,2,2,"[0.1, 0.30000000000000004, 1.0]",17274910
50,chr12:46637730-74298300,chr12,46637730,74298300,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,7/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",27660570
51,chr12:74298301-119804000,chr12,74298301,119804000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,9/2,,,,False,True,False,0.18181818181818182,0.8181818181818182,,,,0.18181818181818182,1.0,,,,2,0,"[0.18181818181818182, 1.0]",45505699
52,chr12:120369235-133275309,chr12,120369235,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,5/3,,,,False,True,False,0.37499999999999994,0.625,,,,0.37499999999999994,1.0,,,,2,1,"[0.37499999999999994, 1.0]",12906074
53,chr13:80852166-102566624,chr13,80852166,102566624,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,1,0,0,2,2/5,False,True,False,0.29411764705882354,0.0,0.0,0.5882352941176471,0.11764705882352942,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.8823529411764706,1.0,5,0,"[0.29411764705882354, 0.29411764705882354, 0.29411764705882354, 0.8823529411764706, 1.0]",21714458
54,chr13:80852166-102566624,chr13,80852166,102566624,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,1.0,0.0,0.4999999999999999,1.0,0.8999999999999999,True,True,False,0.29411764705882354,0.0,0.14705882352941174,0.29411764705882354,0.2647058823529412,0.29411764705882354,0.29411764705882354,0.4411764705882353,0.7352941176470589,1.0,5,0,"[0.29411764705882354, 0.29411764705882354, 0.4411764705882353, 0.7352941176470589, 1.0]",21714458
55,chr13:80852166-102566624,chr13,80852166,102566624,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,1.0,0.0,0.0,2.0,0.4,False,True,False,0.29411764705882354,0.0,0.0,0.5882352941176471,0.11764705882352942,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.8823529411764706,1.0,5,0,"[0.29411764705882354, 0.29411764705882354, 0.29411764705882354, 0.8823529411764706, 1.0]",21714458
56,chr13:80852166-102566624,chr13,80852166,102566624,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,1.0,0.0,0.4999999999999999,1.0,0.8999999999999999,True,True,False,0.29411764705882354,0.0,0.14705882352941174,0.29411764705882354,0.2647058823529412,0.29411764705882354,0.29411764705882354,0.4411764705882353,0.7352941176470589,1.0,5,0,"[0.29411764705882354, 0.29411764705882354, 0.4411764705882353, 0.7352941176470589, 1.0]",21714458
57,chr13:103337809-111530474,chr13,103337809,111530474,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,3,0,0,1,1/5,False,True,False,0.7142857142857143,0.0,0.0,0.23809523809523808,0.047619047619047616,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9523809523809523,1.0,5,0,"[0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.9523809523809523, 1.0]",8192665
58,chr13:103337809-111530474,chr13,103337809,111530474,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,3.0,0.0,0.24999999999999994,0.5,0.44999999999999996,True,True,False,0.7142857142857143,0.0,0.05952380952380951,0.11904761904761904,0.10714285714285712,0.7142857142857143,0.7142857142857143,0.7738095238095238,0.8928571428571429,1.0,5,0,"[0.7142857142857143, 0.7142857142857143, 0.7738095238095238, 0.8928571428571429, 1.0]",8192665
59,chr13:103337809-111530474,chr13,103337809,111530474,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,3.0,0.0,0.0,1.0,0.2,False,True,False,0.7142857142857143,0.0,0.0,0.23809523809523808,0.047619047619047616,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9523809523809523,1.0,5,0,"[0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.9523809523809523, 1.0]",8192665
60,chr13:103337809-111530474,chr13,103337809,111530474,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,3.0,0.0,0.24999999999999994,0.5,0.44999999999999996,True,True,False,0.7142857142857143,0.0,0.05952380952380951,0.11904761904761904,0.10714285714285712,0.7142857142857143,0.7142857142857143,0.7738095238095238,0.8928571428571429,1.0,5,0,"[0.7142857142857143, 0.7142857142857143, 0.7738095238095238, 0.8928571428571429, 1.0]",8192665
61,chr13:111905253-114364328,chr13,111905253,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,2,0,1,1/4,,False,True,False,0.6153846153846154,0.0,0.3076923076923077,0.07692307692307693,,0.6153846153846154,0.6153846153846154,0.9230769230769231,1.0,,4,0,"[0.6153846153846154, 0.6153846153846154, 0.9230769230769231, 1.0]",2459075
62,chr13:111905253-114364328,chr13,111905253,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,2.0,0.25,0.5,0.5,,True,True,False,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.15384615384615385,,0.6153846153846154,0.6923076923076923,0.8461538461538461,1.0,,4,0,"[0.6153846153846154, 0.6923076923076923, 0.8461538461538461, 1.0]",2459075
63,chr14:58143456-77689931,chr14,58143456,77689931,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],19546475
64,chr14:77715289-102887601,chr14,77715289,102887601,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,1.0,,,,2,0,"[0.3333333333333333, 1.0]",25172312
65,chr14:103718054-107043718,chr14,103718054,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,1,1/2,,,False,True,False,0.4,0.4,0.2,,,0.4,0.8,1.0,,,3,1,"[0.4, 0.8, 1.0]",3325664
66,chr15:23725001-47012848,chr15,23725001,47012848,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,13/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",23287847
67,chr16:12067980-27023063,chr16,12067980,27023063,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.5,1.0,0.75,,,True,True,False,0.2222222222222222,0.4444444444444444,0.3333333333333333,,,0.2222222222222222,0.6666666666666666,1.0,,,2,2,"[0.2222222222222222, 0.6666666666666666, 1.0]",14955083
68,chr17:1-46200016,chr17,1,46200016,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,21/2,,,,False,True,False,0.08695652173913043,0.9130434782608695,,,,0.08695652173913043,1.0,,,,2,0,"[0.08695652173913043, 1.0]",46200015
69,chr17:58803245-77788399,chr17,58803245,77788399,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,2,0,2,,,False,True,False,0.5,0.0,0.5,,,0.5,0.5,1.0,,,3,0,"[0.5, 0.5, 1.0]",18985154
70,chr18:2134768-11219270,chr18,2134768,11219270,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,5/3,,,,False,True,False,0.37499999999999994,0.625,,,,0.37499999999999994,1.0,,,,2,1,"[0.37499999999999994, 1.0]",9084502
71,chr18:36136781-43157937,chr18,36136781,43157937,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,0.0,0.0,1.0,,False,True,False,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,3,2,"[0.0, 0.0, 0.0, 1.0]",7021156
72,chr18:36136781-43157937,chr18,36136781,43157937,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,0.0,0.0,1.0,,False,True,False,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,3,2,"[0.0, 0.0, 0.0, 1.0]",7021156
73,chr18:71359281-80250809,chr18,71359281,80250809,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_1.2_solutions_downsized.sobj,0.0,0.0,0.75,0.5,0.25,True,True,False,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.8333333333333333,0.9999999999999999,5,1,"[0.0, 0.0, 0.5, 0.8333333333333333, 0.9999999999999999]",8891528
74,chr18:71359281-80250809,chr18,71359281,80250809,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_1.3_solutions_downsized.sobj,0.0,0.0,0.75,0.5,0.25,True,True,False,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.8333333333333333,0.9999999999999999,5,1,"[0.0, 0.0, 0.5, 0.8333333333333333, 0.9999999999999999]",8891528
75,chr19:31750800-44932141,chr19,31750800,44932141,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,3,,,False,True,False,0.25,0.0,0.75,,,0.25,0.25,1.0,,,3,1,"[0.25, 0.25, 1.0]",13181341
76,chr19:44932142-57508792,chr19,44932142,57508792,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",12576650
77,chr20:1-28237289,chr20,1,28237289,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],28237288
78,chr20:36507753-50298744,chr20,36507753,50298744,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,1,2,,,False,True,False,0.0,0.3333333333333333,0.6666666666666666,,,0.0,0.3333333333333333,1.0,,,3,1,"[0.0, 0.3333333333333333, 1.0]",13790991
79,chr21:1-31565946,chr21,1,31565946,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,8/3,,,,False,True,False,0.27272727272727276,0.7272727272727273,,,,0.27272727272727276,1.0,,,,2,1,"[0.27272727272727276, 1.0]",31565945
80,chr21:32870612-44639337,chr21,32870612,44639337,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0.7396715,1.17287464,0.0,,,False,True,False,0.3867470094080972,0.6132529905919027,0.0,,,0.3867470094080972,1.0,1.0,,,3,1,"[0.3867470094080972, 1.0, 1.0]",11768725
81,chr22:21663226-24559380,chr22,21663226,24559380,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,1.0,0.0,0.6,,False,True,False,0.0,0.625,0.0,0.37499999999999994,,0.0,0.625,0.625,1.0,,3,2,"[0.0, 0.625, 0.625, 1.0]",2896154
