,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
12,chr7:114485001-158986169,chr7,114485001,158986169,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,4.49976326,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",44501168
13,chr8:44955505-88028000,chr8,44955505,88028000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,3.5,0.0,0.0,,False,True,False,1.0,0.0,0.0,,1.0,1.0,1.0,,2,2,"[1.0, 1.0, 1.0]",43072495
14,chr8:95092001-144126000,chr8,95092001,144126000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,4.9999752,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",49033999
15,chr9:18453277-69751377,chr9,18453277,69751377,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.75,0.5,0.25,,True,True,False,0.7,0.2,0.1,,0.7,0.8999999999999999,0.9999999999999999,,2,2,"[0.7, 0.8999999999999999, 0.9999999999999999]",51298100
16,chr9:69751378-122300000,chr9,69751378,122300000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",52548622
17,chr10:40640102-105418000,chr10,40640102,105418000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4.0,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",64777898
18,chr10:105418001-133797422,chr10,105418001,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],28379421
19,chr11:35688275-73956000,chr11,35688275,73956000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,4.0,0.0,0.0,,False,True,False,1.0,0.0,0.0,,1.0,1.0,1.0,,2,2,"[1.0, 1.0, 1.0]",38267725
20,chr11:73956001-117690000,chr11,73956001,117690000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,3.0,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",43733999
21,chr11:73956001-117690000,chr11,73956001,117690000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,3.0,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",43733999
22,chr12:1-35977329,chr12,1,35977329,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,6.5,0.0,0.0,,False,True,False,1.0,0.0,0.0,,1.0,1.0,1.0,,2,2,"[1.0, 1.0, 1.0]",35977328
23,chr12:44575001-90182000,chr12,44575001,90182000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,2,,,False,True,False,0.6,0.4,,,0.6,1.0,,,2,0,"[0.6, 1.0]",45606999
24,chr12:90182001-133275309,chr12,90182001,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,4.99801092,4.49856103,0.0,,False,True,False,0.5262963252755642,0.47370367472443575,0.0,,0.5262963252755642,1.0,1.0,,3,0,"[0.5262963252755642, 1.0, 1.0]",43093308
25,chr13:28531513-103516090,chr13,28531513,103516090,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,5/2,,,False,True,False,0.6153846153846154,0.38461538461538464,,,0.6153846153846154,1.0,,,2,0,"[0.6153846153846154, 1.0]",74984577
26,chr14:31773844-58467120,chr14,31773844,58467120,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,2,0,1,,False,True,False,0.6666666666666666,0.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,1.0,,3,0,"[0.6666666666666666, 0.6666666666666666, 1.0]",26693276
27,chr17:1-52606566,chr17,1,52606566,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,3,,,False,True,False,0.4,0.6,,,0.4,1.0,,,2,0,"[0.4, 1.0]",52606565
28,chr17:52606567-64088000,chr17,52606567,64088000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,2.00003899,1.49999434,1.33345052,0.0,False,True,False,0.4137882844069087,0.3103339923231563,0.275877723269935,0.0,0.4137882844069087,0.724122276730065,1.0,1.0,4,0,"[0.4137882844069087, 0.724122276730065, 1.0, 1.0]",11481433
29,chr19:25844927-58617616,chr19,25844927,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,9.0,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",32772689
30,chr20:28237290-53198004,chr20,28237290,53198004,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,4.875,0.25,0.125,,True,True,False,0.9285714285714286,0.047619047619047616,0.023809523809523808,,0.9285714285714286,0.9761904761904763,1.0,,2,2,"[0.9285714285714286, 0.9761904761904763, 1.0]",24960714
31,chr21:1-36772959,chr21,1,36772959,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,5/2,,,False,True,False,0.0,1.0,,,0.0,1.0,,,2,0,"[0.0, 1.0]",36772958
32,chr22:14004553-43100631,chr22,14004553,43100631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,3/2,,,False,True,False,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,1.0,,,2,0,"[0.6666666666666666, 1.0]",29096078
