,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,t7,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t7_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,t7_norm_cumsum,major,minor,breakpoints,seg_length
11,chr5:115439001-181538259,chr5,115439001,181538259,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,4,1,4/3,,,,,False,True,False,0.6315789473684211,0.15789473684210528,0.21052631578947367,,,,,0.6315789473684211,0.7894736842105264,1.0,,,,,3,0,"[0.6315789473684211, 0.7894736842105264, 1.0]",66099258
12,chr6:59191911-91218941,chr6,59191911,91218941,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,3.0,0.0,0.0,,,,,False,True,False,1.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,,2,2,"[1.0, 1.0, 1.0]",32027030
13,chr6:91783408-141884131,chr6,91783408,141884131,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,1,,,,,,False,True,False,0.75,0.25,,,,,,0.75,1.0,,,,,,2,0,"[0.75, 1.0]",50100723
14,chr7:1-49235425,chr7,1,49235425,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.5,0.0,,,,,,False,True,False,1.0,0.0,,,,,,1.0,1.0,,,,,,2,1,"[1.0, 1.0]",49235424
15,chr7:49235426-141474920,chr7,49235426,141474920,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,4.8999999999999995,4.1000000000000005,0.1,0.1,,,,True,True,False,0.532608695652174,0.44565217391304357,0.010869565217391306,0.010869565217391306,,,,0.532608695652174,0.9782608695652175,0.9891304347826089,1.0000000000000002,,,,3,2,"[0.532608695652174, 0.9782608695652175, 0.9891304347826089, 1.0000000000000002]",92239494
16,chr8:1-25566431,chr8,1,25566431,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,3/2,,,,,,False,True,False,0.7272727272727273,0.2727272727272727,,,,,,0.7272727272727273,1.0,,,,,,2,0,"[0.7272727272727273, 1.0]",25566430
17,chr8:36126560-61144500,chr8,36126560,61144500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.375,0.25,0.125,,,,,True,True,False,0.8636363636363636,0.09090909090909091,0.045454545454545456,,,,,0.8636363636363636,0.9545454545454546,1.0,,,,,2,2,"[0.8636363636363636, 0.9545454545454546, 1.0]",25017940
18,chr8:83324559-96307977,chr8,83324559,96307977,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,1.580338372,0.612746198,0.0,0.0,,,,False,True,False,0.7206007436366214,0.27939925636337865,0.0,0.0,,,,0.7206007436366214,1.0,1.0,1.0,,,,3,2,"[0.7206007436366214, 1.0, 1.0, 1.0]",12983418
19,chr8:125589126-145138636,chr8,125589126,145138636,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,2.0,1.15,0.7,0.35,,,,True,True,False,0.4761904761904763,0.27380952380952384,0.16666666666666669,0.08333333333333334,,,,0.4761904761904763,0.7500000000000001,0.9166666666666667,1.0,,,,4,1,"[0.4761904761904763, 0.7500000000000001, 0.9166666666666667, 1.0]",19549510
20,chr9:1-83575225,chr9,1,83575225,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,1,"[0.6666666666666666, 1.0]",83575224
21,chr9:87396359-114573000,chr9,87396359,114573000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,,,0.8571428571428571,1.0,,,,,,2,1,"[0.8571428571428571, 1.0]",27176641
22,chr9:123298800-138394717,chr9,123298800,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],15095917
23,chr10:13348533-57982000,chr10,13348533,57982000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.75,0.5,0.25,,,,,True,True,False,0.7857142857142857,0.14285714285714285,0.07142857142857142,,,,,0.7857142857142857,0.9285714285714286,1.0,,,,,2,2,"[0.7857142857142857, 0.9285714285714286, 1.0]",44633467
24,chr10:62270994-110571914,chr10,62270994,110571914,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,2,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,0,"[0.6666666666666666, 1.0]",48300920
25,chr11:1-17326369,chr11,1,17326369,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,,,0.3333333333333333,1.0,,,,,,2,0,"[0.3333333333333333, 1.0]",17326368
26,chr11:22238740-77845000,chr11,22238740,77845000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.5,0.0,,,,,,False,True,False,1.0,0.0,,,,,,1.0,1.0,,,,,,2,1,"[1.0, 1.0]",55606260
27,chr11:89359641-135086622,chr11,89359641,135086622,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,1/2,,,,,,False,True,False,0.8888888888888888,0.1111111111111111,,,,,,0.8888888888888888,1.0,,,,,,2,0,"[0.8888888888888888, 1.0]",45726981
28,chr12:1-13536848,chr12,1,13536848,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.7869608,1.9547001483333335,0.8904919916666667,0.0,0.0,,,False,True,False,0.21666510551728033,0.5381657051955895,0.24516918928713027,0.0,0.0,,,0.21666510551728033,0.7548308107128698,1.0,1.0,1.0,,,4,2,"[0.21666510551728033, 0.7548308107128698, 1.0, 1.0, 1.0]",13536847
29,chr12:13536849-39015115,chr12,13536849,39015115,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.375,0.25,0.125,,,,,True,True,False,0.8636363636363636,0.09090909090909091,0.045454545454545456,,,,,0.8636363636363636,0.9545454545454546,1.0,,,,,2,2,"[0.8636363636363636, 0.9545454545454546, 1.0]",25478266
30,chr12:39015116-133275309,chr12,39015116,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,6,3,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,0,"[0.6666666666666666, 1.0]",94260193
31,chr13:17025624-73377670,chr13,17025624,73377670,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,7/2,,,,,,False,True,False,0.0,1.0,,,,,,0.0,1.0,,,,,,2,0,"[0.0, 1.0]",56352046
32,chr13:83449709-113846488,chr13,83449709,113846488,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,1.91606592,0.38917332600000004,0.0,0.0,,,,False,True,False,0.8311787695462478,0.16882123045375222,0.0,0.0,,,,0.8311787695462478,1.0,1.0,1.0,,,,4,1,"[0.8311787695462478, 1.0, 1.0, 1.0]",30396779
33,chr14:22010603-107043718,chr14,22010603,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,6,2,,,,,,False,True,False,0.75,0.25,,,,,,0.75,1.0,,,,,,2,0,"[0.75, 1.0]",85033115
34,chr15:18362627-75156000,chr15,18362627,75156000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,5,2,,,,,,False,True,False,0.7142857142857143,0.2857142857142857,,,,,,0.7142857142857143,1.0,,,,,,2,0,"[0.7142857142857143, 1.0]",56793373
35,chr17:1-65333000,chr17,1,65333000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,6,5/2,,,,,,False,True,False,0.7058823529411765,0.29411764705882354,,,,,,0.7058823529411765,1.0,,,,,,2,0,"[0.7058823529411765, 1.0]",65332999
36,chr18:48464688-80373285,chr18,48464688,80373285,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,4/3,,,,,,False,True,False,0.6000000000000001,0.4,,,,,,0.6000000000000001,1.0,,,,,,2,1,"[0.6000000000000001, 1.0]",31908597
37,chr19:10672654-46200062,chr19,10672654,46200062,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,3.75,1.5,0.75,,,,,True,True,False,0.625,0.25,0.125,,,,,0.625,0.875,1.0,,,,,2,2,"[0.625, 0.875, 1.0]",35527408
38,chr20:1672740-31388931,chr20,1672740,31388931,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,9/2,,,,,,False,True,False,0.47058823529411764,0.5294117647058824,,,,,,0.47058823529411764,1.0,,,,,,2,0,"[0.47058823529411764, 1.0]",29716191
39,chr20:40482707-57652423,chr20,40482707,57652423,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,0.75,,,,,True,True,False,0.16666666666666666,0.3333333333333333,0.5,,,,,0.16666666666666666,0.5,1.0,,,,,2,2,"[0.16666666666666666, 0.5, 1.0]",17169716
40,chr21:1-38974771,chr21,1,38974771,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.5,1.0,0.5,,,,,True,True,False,0.5,0.3333333333333333,0.16666666666666666,,,,,0.5,0.8333333333333333,0.9999999999999999,,,,,2,2,"[0.5, 0.8333333333333333, 0.9999999999999999]",38974770
41,chr22:14004553-21605320,chr22,14004553,21605320,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,1.25,,,,,True,True,False,0.125,0.25,0.625,,,,,0.125,0.375,1.0,,,,,2,2,"[0.125, 0.375, 1.0]",7600767
