,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,t7,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t7_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,t7_norm_cumsum,major,minor,breakpoints,seg_length
10,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.16_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
11,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.17_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
12,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.18_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
13,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.19_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
14,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.1_solutions_downsized.sobj,0,0,0,0,0,0,5/7,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
15,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.20_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
16,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.21_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
17,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.22_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
18,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.23_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
19,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.24_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
20,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.25_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
21,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.26_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
22,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.27_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
23,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.28_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
24,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.29_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
25,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.2_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
26,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.30_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
27,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.31_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
28,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.32_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
29,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.33_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
30,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.3_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
31,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.4_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
32,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.5_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
33,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.6_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
34,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.7_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
35,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.8_solutions_downsized.sobj,,,,,,,,,False,False,,,,,,,,,,,,,,,7,0,[],9404966
36,chr1:230841498-240246464,chr1,230841498,240246464,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_0.9_solutions_downsized.sobj,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9404966
37,chr1:242299348-248956422,chr1,242299348,248956422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,5/2,,,,,,False,True,False,0.0,1.0,,,,,,0.0,1.0,,,,,,2,0,"[0.0, 1.0]",6657074
38,chr2:1-28262888,chr2,1,28262888,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,1,2,,,,,False,True,False,0.25,0.25,0.5,,,,,0.25,0.5,1.0,,,,,3,0,"[0.25, 0.5, 1.0]",28262887
39,chr2:49397048-59960562,chr2,49397048,59960562,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,0,5/4,,,,,False,True,False,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,,3,1,"[0.0, 0.0, 1.0]",10563514
40,chr2:61215680-65186942,chr2,61215680,65186942,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,2,,,,,,False,True,False,0.0,1.0,,,,,,0.0,1.0,,,,,,2,1,"[0.0, 1.0]",3971262
41,chr2:71863479-239266002,chr2,71863479,239266002,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,22,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],167402523
42,chr3:1556001-42013698,chr3,1556001,42013698,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,5/2,,,,,,False,True,False,0.5454545454545454,0.45454545454545453,,,,,,0.5454545454545454,1.0,,,,,,2,0,"[0.5454545454545454, 1.0]",40457697
43,chr3:46922396-89892658,chr3,46922396,89892658,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],42970262
44,chr3:92214016-158727669,chr3,92214016,158727669,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],66513653
45,chr3:180386407-198295559,chr3,180386407,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],17909152
46,chr4:1910091-38859635,chr4,1910091,38859635,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,9,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],36949544
47,chr4:40633822-55472358,chr4,40633822,55472358,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],14838536
48,chr4:68057257-85811353,chr4,68057257,85811353,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],17754096
49,chr4:111411129-128995523,chr4,111411129,128995523,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,0,,,,,,False,True,False,1.0,0.0,,,,,,1.0,1.0,,,,,,2,1,"[1.0, 1.0]",17584394
50,chr4:146925950-190214555,chr4,146925950,190214555,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,13,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],43288605
51,chr5:1-48272853,chr5,1,48272853,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],48272852
52,chr5:48272854-181538259,chr5,48272854,181538259,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,18,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],133265405
53,chr6:59191911-152074087,chr6,59191911,152074087,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,19/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],92882176
54,chr7:56955501-77115689,chr7,56955501,77115689,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],20160188
55,chr7:143453962-156855820,chr7,143453962,156855820,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,1,"[0.6666666666666666, 1.0]",13401858
56,chr8:1-35099384,chr8,1,35099384,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],35099383
57,chr8:67182906-128386122,chr8,67182906,128386122,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,5,,,,,,False,True,False,0.4444444444444444,0.5555555555555556,,,,,,0.4444444444444444,1.0,,,,,,2,0,"[0.4444444444444444, 1.0]",61203216
58,chr9:5603389-27252121,chr9,5603389,27252121,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],21648732
59,chr9:37782619-88373999,chr9,37782619,88373999,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],50591380
60,chr9:88378704-108052697,chr9,88378704,108052697,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],19673993
61,chr9:125900926-138394717,chr9,125900926,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],12493791
62,chr10:33900118-91848794,chr10,33900118,91848794,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,12,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],57948676
63,chr10:104813922-129066526,chr10,104813922,129066526,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],24252604
64,chr11:1-10218567,chr11,1,10218567,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],10218566
65,chr11:13742050-50185378,chr11,13742050,50185378,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],36443328
66,chr11:56483063-67770795,chr11,56483063,67770795,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,5/3,,,,,,False,True,False,0.37499999999999994,0.625,,,,,,0.37499999999999994,1.0,,,,,,2,1,"[0.37499999999999994, 1.0]",11287732
67,chr11:99071610-135086622,chr11,99071610,135086622,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,9,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],36015012
68,chr12:7558762-47349145,chr12,7558762,47349145,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],39790383
69,chr12:79677015-106683602,chr12,79677015,106683602,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],27006587
70,chr12:107940453-130406172,chr12,107940453,130406172,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,11/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],22465719
71,chr13:17025624-114364328,chr13,17025624,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,26,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],97338704
72,chr14:23728193-95104276,chr14,23728193,95104276,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,12,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],71376083
73,chr14:95104277-107043718,chr14,95104277,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,3/2,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,0,"[0.6666666666666666, 1.0]",11939441
74,chr15:69098547-82175623,chr15,69098547,82175623,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],13077076
75,chr16:975963-31113114,chr16,975963,31113114,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],30137151
76,chr16:31790558-37295919,chr16,31790558,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],5505361
77,chr17:1-17364617,chr17,1,17364617,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,3/2,,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,1.0,,,,,,2,0,"[0.6666666666666666, 1.0]",17364616
78,chr17:45933864-64017662,chr17,45933864,64017662,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,,,0.3333333333333333,1.0,,,,,,2,0,"[0.3333333333333333, 1.0]",18083798
79,chr17:67145087-83127933,chr17,67145087,83127933,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,1,5/3,,,,,False,True,False,0.0,0.37499999999999994,0.625,,,,,0.0,0.37499999999999994,1.0,,,,,3,0,"[0.0, 0.37499999999999994, 1.0]",15982846
80,chr18:1890387-72218901,chr18,1890387,72218901,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],70328514
81,chr19:10724412-36494675,chr19,10724412,36494675,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],25770263
82,chr19:38656287-43817127,chr19,38656287,43817127,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,7/3,,,,,,False,True,False,0.0,1.0,,,,,,0.0,1.0,,,,,,2,1,"[0.0, 1.0]",5160840
83,chr19:44786714-51349403,chr19,44786714,51349403,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],6562689
84,chr20:1-18038592,chr20,1,18038592,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,0,[1.0],18038591
85,chr20:19751378-47354988,chr20,19751378,47354988,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,11/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],27603610
86,chr21:16041024-34537526,chr21,16041024,34537526,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,,,,False,True,False,1.0,,,,,,,1.0,,,,,,,1,1,[1.0],18496502
87,chr21:34544773-46601193,chr21,34544773,46601193,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,5/3,,,,,,False,True,False,0.5454545454545454,0.45454545454545453,,,,,,0.5454545454545454,1.0,,,,,,2,1,"[0.5454545454545454, 1.0]",12056420
88,chr22:17913286-36843355,chr22,17913286,36843355,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,2/3,,,,,,False,True,False,0.8181818181818182,0.18181818181818182,,,,,,0.8181818181818182,1.0,,,,,,2,1,"[0.8181818181818182, 1.0]",18930069
