chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	16506001	18917789	1.9332	1969	0.7815	1.0014	NONE	DEL	BAF_WEIGHTED	1932	0.5017	16506001	16605001	0	2
chr1	18917790	19416688	1.5854	209	0.751	0.9876	DEL	DEL	BAF_WEIGHTED	475	0.4826	18917790	18917790	0	2
chr1	19416689	25617337	2.0982	4163	0.7875	0.9943	DEL	DEL	BAF_WEIGHTED	5633	0.4729	19416689	19416689	0	2
chr1	25617338	25704361	1.1994	49	0.6667	0.8764	DEL	DEL	BAF_WEIGHTED	85	0.4622	25617338	25617338	0	1
chr1	25704362	25891994	2.1385	142	0.7871	0.9897	DEL	BND	BAF_WEIGHTED	178	0.5014	25704362	25704362	0	2
chr1	25891995	29277000	2.1553	1680	0.7804	0.9766	BND	NONE	BAF_WEIGHTED	3172	0.4725	25891995	25891995	0	2
chr1	29277001	30219680	1.7666	820	0.7823	1.0235	NONE	DUP	BAF_WEIGHTED	893	0.4804	29277001	29277001	0	2
chr1	30219681	30669000	2.7148	389	0.8302	1.0137	DUP	NONE	BAF_WEIGHTED	407	0.4795	30219681	30219681	0	3
chr1	30669001	32032141	3.1745	1184	0.8343	0.9935	NONE	DUP	BAF_WEIGHTED	1289	0.4774	30669001	30669001	0	3
chr1	32032142	42067277	2.0465	5310	0.7838	0.9978	DUP	DEL	BAF_WEIGHTED	9469	0.4576	32032142	32032142	0	2
chr1	42067278	42067315	1.2632	0	0	0.9964	DEL	DEL	STRUCTURAL_VARIANT	0	0	42067278	42067278	0	1
chr1	42067316	47617427	2.1111	3025	0.7841	0.9868	DEL	DEL	BAF_WEIGHTED	5028	0.4512	42067316	42067316	0	2
chr1	47617428	47634647	0.8955	0	0	1	DEL	DEL	BAF_WEIGHTED	16	0.4917	47617428	47617428	0	1
chr1	47634648	52752844	2.0014	1986	0.7787	0.9896	DEL	DUP	BAF_WEIGHTED	4808	0.4096	47634648	47634648	0	2
chr1	52752845	52763840	2.4051	12	0.801	0.9897	DUP	DUP	BAF_WEIGHTED	10	0.4302	52752845	52752845	0	2
chr1	52763841	56114000	2.0449	2659	0.7824	0.9909	DUP	NONE	BAF_WEIGHTED	3159	0.4525	52763841	52763841	0	2
chr1	56114001	65067662	1.4654	6853	0.7394	0.9879	NONE	DUP	BAF_WEIGHTED	8547	0.4035	56114001	56114001	0	1
chr1	65067663	65138228	3.3756	42	0.8281	0.9759	DUP	INV	BAF_WEIGHTED	65	0.431	65067663	65067663	0	3
chr1	65138229	65139726	4.3651	0	0	0.9908	INV	INV	STRUCTURAL_VARIANT	0	0	65138229	65138229	0	4
chr1	65139727	65178510	5.3545	48	0.8842	0.9925	INV	DUP	BAF_WEIGHTED	35	0.4362	65139727	65139727	0	5
chr1	65178511	66233000	2.9614	565	0.8269	0.9935	DUP	NONE	BAF_WEIGHTED	951	0.3792	65178511	65178511	0	3
chr1	66233001	66364000	3.647	105	0.8197	0.952	NONE	NONE	BAF_WEIGHTED	130	0.3879	66233001	66233001	0	3
chr1	66364001	75454062	2.8418	6589	0.8258	0.9987	NONE	BND	BAF_WEIGHTED	8545	0.369	66364001	66364001	0	3
chr1	75454063	77667069	2.178	1759	0.7901	0.9912	BND	DUP	BAF_WEIGHTED	2078	0.3829	75454063	75454063	0	2
chr1	77667070	77690747	3.4767	1	0.7843	0.9077	DUP	DUP	BAF_WEIGHTED	20	0.4123	77667070	77667070	0	3
chr1	77690748	82479815	2.1508	3236	0.7937	1.0018	DUP	DUP	BAF_WEIGHTED	4526	0.3621	77690748	77690748	0	2
chr1	82479816	82483680	2.6571	0	0	1.0014	DUP	DUP	BAF_WEIGHTED	3	0.3673	82479816	82479816	0	3
chr1	82483681	84173011	2.1377	1323	0.7899	0.9956	DUP	DUP	BAF_WEIGHTED	1289	0.368	82483681	82483681	0	2
chr1	84173012	85233031	2.7524	879	0.8125	0.9838	DUP	DUP	BAF_WEIGHTED	1032	0.3931	84173012	84173012	0	3
chr1	85233032	85955459	2.3201	319	0.7977	0.9907	DUP	DUP	BAF_WEIGHTED	632	0.3872	85233032	85233032	0	2
chr1	85955460	85964702	3.2701	1	0.9024	1.0881	DUP	DUP	BAF_WEIGHTED	8	0.3385	85955460	85955460	0	3
chr1	85964703	87864689	2.3271	1469	0.7963	0.9884	DUP	DEL	BAF_WEIGHTED	1738	0.3852	85964703	85964703	0	2
chr1	87864690	87864733	1.5161	0	0	0.9822	DEL	DEL	STRUCTURAL_VARIANT	0	0	87864690	87864690	0	1
chr1	87864734	89059374	2.3008	754	0.7872	0.9751	DEL	DUP	BAF_WEIGHTED	1143	0.377	87864734	87864734	0	2
chr1	89059375	89062786	3.2699	0	0	0.9816	DUP	DUP	BAF_WEIGHTED	2	0.34	89059375	89059375	0	3
chr1	89062787	94052199	2.3689	2617	0.79	0.9747	DUP	DEL	BAF_WEIGHTED	4619	0.3982	89062787	89062787	0	2
chr1	94052200	94052455	0.6778	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	94052200	94052200	0	1
chr1	94052456	100999074	2.211	5207	0.7891	0.9873	DEL	DEL	BAF_WEIGHTED	6571	0.3759	94052456	94052456	0	2
chr1	100999075	100999138	1.2426	0	0	0.9774	DEL	DEL	STRUCTURAL_VARIANT	0	0	100999075	100999075	0	1
chr1	100999139	105144000	2.0471	3459	0.7873	1.0002	DEL	NONE	BAF_WEIGHTED	3708	0.3518	100999139	100999139	0	2
chr1	105144001	107560000	2.8331	2099	0.6263	0.6946	NONE	NONE	BAF_WEIGHTED	2297	0.3551	105144001	105144001	1	2
chr1	107560001	110151186	3.3959	1933	0.6311	0.6893	NONE	DEL	BAF_WEIGHTED	2168	0.4265	107560001	107560001	1	2
chr1	110151187	110151228	2.3333	0	0	0.5478	DEL	DEL	STRUCTURAL_VARIANT	0	0	110151187	110151187	1	1
chr1	110151229	111771000	3.2363	1143	0.6328	0.6945	DEL	NONE	BAF_WEIGHTED	1522	0.4237	110151229	110151229	1	2
chr1	111771001	112350000	2.7993	487	0.6275	0.6962	NONE	NONE	BAF_WEIGHTED	526	0.45	111771001	111771001	1	2
chr1	112350001	112942021	3.3421	500	0.6337	0.6941	NONE	DUP	BAF_WEIGHTED	554	0.4329	112350001	112350001	1	2
chr1	112942022	112956621	4.375	5	0.6508	0.7028	DUP	DUP	BAF_WEIGHTED	13	0.4112	112942022	112942022	1	3
chr1	112956622	117613321	3.3919	2908	0.6344	0.6942	DUP	DEL	BAF_WEIGHTED	4339	0.4116	112956622	112956622	1	2
chr1	117613322	117613415	2.357	0	0	0.56	DEL	DEL	STRUCTURAL_VARIANT	0	0	117613322	117613322	1	1
chr1	117613416	117949203	3.3575	189	0.6327	0.6922	DEL	DUP	BAF_WEIGHTED	314	0.4073	117613416	117613416	1	2
chr1	117949204	117949274	4.7779	0	0	0.8039	DUP	DUP	STRUCTURAL_VARIANT	0	0	117949204	117949204	1	4
chr1	117949275	123605522	3.1195	1587	0.635	0.6996	DUP	CENTROMERE	BAF_WEIGHTED	1837	0.3959	117949275	117949275	1	2
chr1	123605523	124568741	2.3517	0	0	0.7857	CENTROMERE	BND	STRUCTURAL_VARIANT	0	0	123605523	123605523	1	2
chr1	124568742	125075000	1.3482	57	0.5712	0.6262	BND	NONE	BAF_WEIGHTED	97	0.3775	124568742	124568742	1	1
chr1	125075001	143737000	3.3265	92	0.835	0.9869	NONE	NONE	BAF_WEIGHTED	104	0.449	125075001	125080001	0	3
chr1	143737001	147081469	4.7038	505	0.8739	0.9928	NONE	DUP	BAF_WEIGHTED	360	0.4474	143737001	143746001	0	5
chr1	147081470	147086356	6.0697	0	0	0.9944	DUP	DUP	BAF_WEIGHTED	4	0.43	147081470	147081470	0	6
chr1	147086357	147543730	5.0302	442	0.8905	1.0076	DUP	INV	BAF_WEIGHTED	389	0.3988	147086357	147086357	0	5
chr1	147543731	149415500	4.416	443	0.8688	0.995	INV	NONE	BAF_WEIGHTED	430	0.43	147543731	147543731	0	4
chr1	149415501	149920919	6.9003	129	0.8879	0.9727	NONE	BND	BAF_WEIGHTED	47	0.464	148987001	149844001	0	7
chr1	149920920	150356465	7.659	236	0.9129	0.9947	BND	DEL	BAF_WEIGHTED	421	0.4324	149920920	149920920	0	8
chr1	150356466	152208000	6.8323	1184	0.9024	0.9913	DEL	NONE	BAF_WEIGHTED	1753	0.4467	150356466	150356466	0	7
chr1	152208001	152231786	4.9515	13	0.8916	1.0109	NONE	DEL	BAF_WEIGHTED	15	0.3759	152207001	152209001	0	5
chr1	152231787	152376481	5.6454	149	0.8956	1.0017	DEL	DEL	BAF_WEIGHTED	105	0.3715	152231787	152231787	0	6
chr1	152376482	153361093	4.8821	723	0.8809	0.9985	DEL	BND	BAF_WEIGHTED	834	0.4155	152376482	152376482	0	5
chr1	153361094	153554669	6.5666	90	0.9058	1.0034	BND	INV	BAF_WEIGHTED	158	0.4717	153361094	153361094	0	7
chr1	153554670	154632083	7.4874	546	0.9122	0.9959	INV	DEL	BAF_WEIGHTED	1011	0.4682	153554670	153554670	0	7
chr1	154632084	154687861	6.9214	13	0.8947	0.9807	DEL	DEL	BAF_WEIGHTED	44	0.4069	154632084	154632084	0	7
chr1	154687862	155255926	7.5714	365	0.9169	1.0011	DEL	DUP	BAF_WEIGHTED	492	0.507	154687862	154687862	0	8
chr1	155255927	155267340	8.8998	8	0.9091	0.9785	DUP	DUP	BAF_WEIGHTED	11	0.4998	155255927	155255927	0	9
chr1	155267341	155719072	7.6891	156	0.9159	0.9975	DUP	DUP	BAF_WEIGHTED	377	0.4401	155267341	155267341	0	8
chr1	155719073	155720902	8.1011	0	0	0.9976	DUP	DUP	STRUCTURAL_VARIANT	0	0	155719073	155719073	0	8
chr1	155720903	155802009	7.2868	54	0.9135	0.9991	DUP	DUP	BAF_WEIGHTED	60	0.4381	155720903	155720903	0	7
chr1	155802010	155813787	7.693	12	0.9073	0.9872	DUP	DUP	BAF_WEIGHTED	9	0.4456	155802010	155802010	0	8
chr1	155813788	156923761	7.6688	523	0.9159	0.9976	DUP	DUP	BAF_WEIGHTED	1034	0.5015	155813788	155813788	0	8
chr1	156923762	156981926	9.2315	62	0.9255	0.995	DUP	DUP	BAF_WEIGHTED	55	0.4889	156923762	156923762	0	9
chr1	156981927	157170248	7.3945	116	0.9073	0.9904	DUP	BND	BAF_WEIGHTED	176	0.4466	156981927	156981927	0	7
chr1	157170249	157327135	5.749	123	0.9054	1.0119	BND	BND	BAF_WEIGHTED	137	0.4422	157170249	157170249	0	6
chr1	157327136	157716162	4.9334	453	0.8833	1.0006	BND	DUP	BAF_WEIGHTED	343	0.4097	157327136	157327136	0	5
chr1	157716163	158181626	5.0541	385	0.875	0.9869	DUP	INV	BAF_WEIGHTED	441	0.4323	157716163	157716163	0	5
chr1	158181627	159692182	3.8001	1650	0.8533	0.994	INV	DEL	BAF_WEIGHTED	1338	0.3789	158181627	158181627	0	4
chr1	159692183	159692217	3.0969	0	0	0.9926	DEL	DEL	STRUCTURAL_VARIANT	0	0	159692183	159692183	0	3
chr1	159692218	161244098	4.4608	1190	0.8673	0.9914	DEL	DEL	BAF_WEIGHTED	1438	0.452	159692218	159692218	0	4
chr1	161244099	161275058	3.4797	37	0.8529	1.0059	DEL	DEL	BAF_WEIGHTED	28	0.4564	161244099	161244099	0	3
chr1	161275059	161716000	4.6486	260	0.8608	0.9778	DEL	NONE	BAF_WEIGHTED	222	0.4315	161275059	161275059	0	5
chr1	161716001	161982108	5.6178	150	0.8823	0.985	NONE	BND	BAF_WEIGHTED	254	0.3898	161716001	161716001	0	6
chr1	161982109	162393789	5.6799	370	0.897	1.0025	BND	BND	BAF_WEIGHTED	396	0.4343	161982109	161982109	0	6
chr1	162393790	163214009	5.3835	637	0.8904	1	BND	INV	BAF_WEIGHTED	747	0.3956	162393790	162393790	0	5
chr1	163214010	163910885	4.2609	442	0.8684	1.0004	INV	BND	BAF_WEIGHTED	658	0.3745	163214010	163214010	0	4
chr1	163910886	163913041	5.7708	0	0	1.0003	BND	BND	BAF_WEIGHTED	2	0.3265	163910886	163910886	0	6
chr1	163913042	164419083	5.0558	435	0.8889	1.005	BND	DUP	BAF_WEIGHTED	466	0.3673	163913042	163913042	0	5
chr1	164419084	164429195	5.084	0	0	1.0003	DUP	DUP	BAF_WEIGHTED	9	0.3732	164419084	164419084	0	5
chr1	164429196	165390883	5.2847	741	0.8882	1.0003	DUP	BND	BAF_WEIGHTED	917	0.4161	164429196	164429196	0	5
chr1	165390884	166414827	3.8993	972	0.8529	0.9895	BND	DEL	BAF_WEIGHTED	944	0.4222	165390884	165390884	0	4
chr1	166414828	166839709	3.6862	403	0.8455	0.9864	DEL	BND	BAF_WEIGHTED	380	0.3791	166414828	166414828	0	4
chr1	166839710	166839767	4.8253	0	0	0.9896	BND	DEL	STRUCTURAL_VARIANT	0	0	166839710	166839710	0	5
chr1	166839768	166840952	3.9348	0	0	0.9872	DEL	DEL	STRUCTURAL_VARIANT	0	0	166839768	166839768	0	4
chr1	166840953	166841089	4.7798	0	0	0.9895	DEL	DEL	STRUCTURAL_VARIANT	0	0	166840953	166840953	0	5
chr1	166841090	166846612	3.997	0	0	0.9874	DEL	DEL	BAF_WEIGHTED	4	0.4893	166841090	166841090	0	4
chr1	166846613	166846737	4.7798	0	0	0.9895	DEL	DEL	STRUCTURAL_VARIANT	0	0	166846613	166846613	0	5
chr1	166846738	166847492	3.3944	0	0	0.9852	DEL	DEL	STRUCTURAL_VARIANT	0	0	166846738	166846738	0	3
chr1	166847493	166847590	5.2485	0	0	0.9904	DEL	DEL	STRUCTURAL_VARIANT	0	0	166847493	166847493	0	5
chr1	166847591	166848935	3.9949	0	0	0.9874	DEL	DEL	STRUCTURAL_VARIANT	0	0	166847591	166847591	0	4
chr1	166848936	166850422	5.2302	0	0	0.9904	DEL	DEL	BAF_WEIGHTED	1	0.548	166848936	166848936	0	5
chr1	166850423	166852583	4.3806	0	0	0.9885	DEL	DEL	BAF_WEIGHTED	1	0.399	166850423	166850423	0	4
chr1	166852584	166854468	6.3169	0	0	0.992	DEL	BND	BAF_WEIGHTED	1	0.39	166852584	166852584	0	6
chr1	166854469	167018460	3.9024	7	0.8475	0.9819	BND	BND	BAF_WEIGHTED	159	0.4098	166854469	166854469	0	4
chr1	167018461	168102000	3.1139	692	0.8235	0.9802	BND	NONE	BAF_WEIGHTED	1055	0.4164	167018461	167018461	0	3
chr1	168102001	169101323	2.5267	904	0.8056	0.9881	NONE	INV	BAF_WEIGHTED	938	0.4055	168102001	168102001	0	2
chr1	169101324	170548163	3.3536	1039	0.8387	0.9917	INV	BND	BAF_WEIGHTED	1337	0.375	169101324	169101324	0	3
chr1	170548164	171683883	4.3528	702	0.8667	0.9938	BND	DUP	BAF_WEIGHTED	1081	0.3926	170548164	170548164	0	4
chr1	171683884	173147728	3.6032	1003	0.8372	0.9784	DUP	BND	BAF_WEIGHTED	1357	0.3821	171683884	171683884	0	4
chr1	173147729	173214228	4.5394	25	0.8665	0.9898	BND	INV	BAF_WEIGHTED	60	0.3873	173147729	173147729	0	4
chr1	173214229	173436990	5.0453	155	0.8864	1.002	INV	INV	BAF_WEIGHTED	198	0.397	173214229	173214229	0	5
chr1	173436991	174586000	4.328	522	0.8613	0.9873	INV	NONE	BAF_WEIGHTED	1055	0.3857	173436991	173436991	0	4
chr1	174586001	177946577	3.1173	2032	0.8317	0.9932	NONE	DEL	BAF_WEIGHTED	3151	0.4066	174586001	174586001	0	3
chr1	177946578	177961103	2.4376	15	0.8333	1.0396	DEL	INV	BAF_WEIGHTED	14	0.4254	177946578	177946578	0	2
chr1	177961104	178230003	3.4451	211	0.8475	1.0004	INV	BND	BAF_WEIGHTED	253	0.3929	177961104	177961104	0	3
chr1	178230004	178234004	4.6203	2	0.8286	0.936	BND	BND	BAF_WEIGHTED	3	0.363	178230004	178230004	0	4
chr1	178234005	178374872	3.7684	40	0.8407	0.9771	BND	BND	BAF_WEIGHTED	128	0.3718	178234005	178234005	0	4
chr1	178374873	180229078	2.7913	1552	0.8163	0.9873	BND	BND	BAF_WEIGHTED	1749	0.4103	178374873	178374873	0	3
chr1	180229079	186940000	1.4529	5079	0.7325	0.9747	BND	NONE	BAF_WEIGHTED	6348	0.4017	180229079	180229079	0	1
chr1	186940001	193996622	2.1763	5588	0.5715	0.6216	NONE	DUP	BAF_WEIGHTED	6730	0.3473	186940001	186940001	1	1
chr1	193996623	193999312	3.3442	3	0.6226	0.6779	DUP	DUP	BAF_WEIGHTED	2	0.3625	193996623	193996623	1	2
chr1	193999313	197249149	2.1461	2967	0.5734	0.6255	DUP	BND	BAF_WEIGHTED	2956	0.3439	193999313	193999313	1	1
chr1	197249150	200151102	3.4184	1095	0.6534	0.7205	BND	DEL	BAF_WEIGHTED	2769	0.3659	197249150	197249150	1	2
chr1	200151103	200860273	4.4369	388	0.6938	0.7597	DEL	DUP	BAF_WEIGHTED	693	0.4044	200151103	200151103	1	3
chr1	200860274	200865562	5.8718	4	0.6562	0.6963	DUP	DUP	BAF_WEIGHTED	4	0.4148	200860274	200860274	2	4
chr1	200865563	200882533	4.422	11	0.7049	0.7748	DUP	DUP	BAF_WEIGHTED	15	0.4774	200865563	200865563	1	3
chr1	200882534	201043466	5.1712	106	0.7345	0.8029	DUP	INV	BAF_WEIGHTED	143	0.5092	200882534	200882534	1	4
chr1	201043467	201139390	4.2541	120	0.7041	0.7765	INV	BND	BAF_WEIGHTED	89	0.514	201043467	201043467	1	3
chr1	201139391	201724697	4.1742	564	0.6884	0.7566	BND	DEL	BAF_WEIGHTED	547	0.4992	201139391	201139391	1	3
chr1	201724698	201730673	4.2353	6	0.6714	0.7325	DEL	DEL	BAF_WEIGHTED	5	0.4696	201724698	201724698	1	3
chr1	201730674	202195533	5.1628	299	0.7428	0.8146	DEL	DUP	BAF_WEIGHTED	436	0.4779	201730674	201730674	1	4
chr1	202195534	203033096	4.0956	623	0.6786	0.7444	DUP	INV	BAF_WEIGHTED	593	0.4558	202195534	202195534	1	3
chr1	203033097	212244943	3.0849	5406	0.6157	0.6725	INV	DUP	BAF_WEIGHTED	8427	0.4388	203033097	203033097	1	2
chr1	212244944	212336252	4.2904	87	0.5482	0.5393	DUP	DEL	BAF_WEIGHTED	84	0.4042	212244944	212244944	2	2
chr1	212336253	212337310	3.0659	0	0	0.675	DEL	DEL	STRUCTURAL_VARIANT	0	0	212336253	212336253	1	2
chr1	212337311	212960585	4.0681	534	0.5471	0.5087	DEL	DUP	BAF_WEIGHTED	581	0.438	212337311	212337311	2	2
chr1	212960586	218438891	2.8308	4071	0.6118	0.6717	DUP	DEL	BAF_WEIGHTED	5283	0.3837	212960586	212960586	1	2
chr1	218438892	218438928	2.3675	0	0	0.6074	DEL	DEL	STRUCTURAL_VARIANT	0	0	218438892	218438892	1	1
chr1	218438929	219124905	2.8985	620	0.6078	0.6639	DEL	DUP	BAF_WEIGHTED	663	0.3773	218438929	218438929	1	2
chr1	219124906	219133231	3.7846	0	0	0.7391	DUP	DUP	BAF_WEIGHTED	8	0.3637	219124906	219124906	1	3
chr1	219133232	220451783	2.9699	736	0.6111	0.6675	DUP	DUP	BAF_WEIGHTED	1222	0.3874	219133232	219133232	1	2
chr1	220451784	220466327	4.3113	0	0	0.7722	DUP	DUP	BAF_WEIGHTED	13	0.4011	220451784	220451784	1	3
chr1	220466328	221779842	2.8994	779	0.6061	0.6613	DUP	DUP	BAF_WEIGHTED	1257	0.3938	220466328	220466328	1	2
chr1	221779843	221786432	3.853	8	0.6663	0.7315	DUP	DUP	BAF_WEIGHTED	6	0.4485	221779843	221779843	1	3
chr1	221786433	222123000	2.9541	234	0.6047	0.6582	DUP	NONE	BAF_WEIGHTED	316	0.4058	221786433	221786433	1	2
chr1	222123001	223037565	3.6835	412	0.6562	0.7192	NONE	DEL	BAF_WEIGHTED	815	0.3952	222123001	222123001	1	3
chr1	223037566	223037662	2.2371	0	0	0.5377	DEL	DEL	STRUCTURAL_VARIANT	0	0	223037566	223037566	1	1
chr1	223037663	223112397	3.5605	90	0.6623	0.7311	DEL	BND	BAF_WEIGHTED	74	0.4653	223037663	223037663	1	3
chr1	223112398	227518919	3.7214	3507	0.6563	0.7201	BND	DUP	BAF_WEIGHTED	3938	0.4319	223112398	223112398	1	3
chr1	227518920	227523656	4.4874	2	0.5602	0.5543	DUP	DUP	BAF_WEIGHTED	4	0.4397	227518920	227518920	2	2
chr1	227523657	228098897	3.5513	460	0.6604	0.7287	DUP	DEL	BAF_WEIGHTED	441	0.4788	227523657	227523657	1	3
chr1	228098898	228145990	3.1942	24	0.7355	0.8467	DEL	DEL	BAF_WEIGHTED	40	0.4893	228098898	228098898	0	3
chr1	228145991	228364610	3.44	93	0.6441	0.7073	DEL	DEL	BAF_WEIGHTED	153	0.5299	228145991	228145991	1	2
chr1	228364611	228364647	2.8732	0	0	0.9256	DEL	DEL	STRUCTURAL_VARIANT	0	0	228364611	228364611	0	3
chr1	228364648	233898116	3.6989	4431	0.6555	0.719	DEL	BND	BAF_WEIGHTED	5179	0.4285	228364648	228364648	1	3
chr1	233898117	234150748	4.659	268	0.7116	0.7801	BND	DEL	BAF_WEIGHTED	232	0.4108	233898117	233898117	1	4
chr1	234150749	234150787	4.0233	0	0	0.9034	DEL	DEL	STRUCTURAL_VARIANT	0	0	234150749	234150749	0	4
chr1	234150788	234446790	4.955	230	0.7143	0.7798	DEL	DEL	BAF_WEIGHTED	285	0.4253	234150788	234150788	1	4
chr1	234446791	234446826	4.339	0	0	0.9642	DEL	DEL	STRUCTURAL_VARIANT	0	0	234446791	234446791	0	4
chr1	234446827	235214199	5.3685	538	0.7179	0.7793	DEL	DUP	BAF_WEIGHTED	713	0.4484	234446827	234446827	1	4
chr1	235214200	235260123	6.0763	56	0.6163	0.6452	DUP	DUP	BAF_WEIGHTED	45	0.3671	235214200	235214200	2	4
chr1	235260124	235609017	4.7479	398	0.7142	0.7823	DUP	BND	BAF_WEIGHTED	331	0.4347	235260124	235260124	1	4
chr1	235609018	235754294	4.5263	149	0.7073	0.7764	BND	DUP	BAF_WEIGHTED	141	0.4114	235609018	235609018	1	4
chr1	235754295	235761315	6.0032	4	0.8017	0.8775	DUP	DUP	BAF_WEIGHTED	6	0.3758	235754295	235754295	1	5
chr1	235761316	236027260	4.4586	169	0.7103	0.7815	DUP	DUP	BAF_WEIGHTED	255	0.4166	235761316	235761316	1	3
chr1	236027261	236030036	4.94	7	0.6875	0.7448	DUP	DUP	BAF_WEIGHTED	2	0.448	236027261	236027261	1	4
chr1	236030037	237830101	4.184	2035	0.7018	0.7746	DUP	DUP	BAF_WEIGHTED	1733	0.4076	236030037	236030037	1	3
chr1	237830102	237835505	5.3043	8	0.7183	0.7804	DUP	DUP	BAF_WEIGHTED	4	0.379	237830102	237830102	1	4
chr1	237835506	241086474	4.2447	3191	0.7079	0.7821	DUP	DUP	BAF_WEIGHTED	3163	0.383	237835506	237835506	1	3
chr1	241086475	241775243	5.3962	596	0.7502	0.8204	DUP	DUP	BAF_WEIGHTED	664	0.3923	241086475	241086475	1	4
chr1	241775244	246772287	4.4565	4475	0.7085	0.7793	DUP	BND	BAF_WEIGHTED	4281	0.4155	241775244	241775244	1	3
chr1	246772288	248956422	4.6586	2437	0.7306	0.806	BND	TELOMERE	BAF_WEIGHTED	1647	0.4043	246772288	246772288	1	4
chr2	1	2686583	0.315	2565	0.6169	1	TELOMERE	BND	BAF_WEIGHTED	2412	0.4438	1	1	0	0
chr2	2686584	3945814	2.2516	1293	0.7182	0.8648	BND	DEL	BAF_WEIGHTED	1151	0.4685	2686584	2686584	0	2
chr2	3945815	7677871	1.3181	3232	0.6182	0.754	DEL	DEL	BAF_WEIGHTED	3582	0.3993	3945815	3945815	0	1
chr2	7677872	7951455	2.5271	134	0.7237	0.8579	DEL	BND	BAF_WEIGHTED	265	0.406	7677872	7677872	0	2
