chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	17746001	18868000	2.3826	706	0.7895	0.9804	NONE	NONE	BAF_WEIGHTED	1103	0.4924	17746001	17746001	0	2
chr1	18868001	21494871	1.9172	1353	0.7913	1.032	NONE	INV	BAF_WEIGHTED	2446	0.4671	18868001	18868001	0	2
chr1	21494872	23034000	3.0682	799	0.619	0.6799	INV	NONE	BAF_WEIGHTED	1388	0.4987	21494872	21494872	1	2
chr1	23034001	25104818	1.8634	1051	0.7917	1.0379	NONE	INV	BAF_WEIGHTED	1970	0.4673	23034001	23034001	0	2
chr1	25104819	25678890	2.8669	203	0.6199	0.685	INV	INV	BAF_WEIGHTED	411	0.4628	25104819	25104819	1	2
chr1	25678891	25750741	2.6232	6	0.7264	0.8619	INV	BND	BAF_WEIGHTED	71	0.489	25678891	25678891	0	2
chr1	25750742	28483000	1.8977	905	0.7894	1.0289	BND	NONE	BAF_WEIGHTED	2552	0.4776	25750742	25750742	0	2
chr1	28483001	29156000	2.9794	229	0.6286	0.6964	NONE	NONE	BAF_WEIGHTED	639	0.4576	28483001	28483001	1	2
chr1	29156001	29583269	2.2669	153	0.7805	0.9681	NONE	INV	BAF_WEIGHTED	399	0.4864	29156001	29156001	0	2
chr1	29583270	29583329	2.9774	0	0	0.776	INV	DEL	STRUCTURAL_VARIANT	0	0	29583270	29583270	1	2
chr1	29583330	29583372	2.7496	0	0	0.8403	DEL	INV	STRUCTURAL_VARIANT	0	0	29583330	29583330	0	2
chr1	29583373	30693000	3.4601	964	0.6154	0.6678	INV	NONE	BAF_WEIGHTED	1038	0.4775	29583373	29583373	1	2
chr1	30693001	34299160	2.9298	1022	0.6226	0.6866	NONE	INV	BAF_WEIGHTED	3399	0.4688	30693001	30693001	1	2
chr1	34299161	34687450	2.4271	286	0.7812	0.9645	INV	DEL	BAF_WEIGHTED	365	0.4326	34299161	34299161	0	2
chr1	34687451	36378353	2.952	323	0.6176	0.6802	DEL	BND	BAF_WEIGHTED	1603	0.444	34687451	34687451	1	2
chr1	36378354	36488000	2.8396	125	0.5833	0.6294	BND	NONE	BAF_WEIGHTED	108	0.4842	36378354	36378354	1	2
chr1	36488001	38215000	3.4938	869	0.598	0.6426	NONE	NONE	BAF_WEIGHTED	1641	0.481	36488001	36488001	1	2
chr1	38215001	38825000	4.6211	416	0.5534	0.5672	NONE	NONE	BAF_WEIGHTED	584	0.4445	38215001	38215001	2	3
chr1	38825001	40688000	3.9714	872	0.5556	0.5036	NONE	NONE	BAF_WEIGHTED	1726	0.4429	38825001	38825001	2	2
chr1	40688001	40824415	3.2939	103	0.56	0.6072	NONE	BND	BAF_WEIGHTED	131	0.4716	40688001	40688001	1	2
chr1	40824416	40824421	3.884	0	0	0.7571	BND	BND	STRUCTURAL_VARIANT	0	0	40824416	40824416	1	3
chr1	40824422	43154051	2.9069	1401	0.614	0.6755	BND	DEL	BAF_WEIGHTED	2177	0.4471	40824422	40824422	1	2
chr1	43154052	43154097	1.3883	0	0	0.6794	DEL	DEL	STRUCTURAL_VARIANT	0	0	43154052	43154052	0	1
chr1	43154098	44409342	3.0083	452	0.6287	0.696	DEL	DUP	BAF_WEIGHTED	1204	0.473	43154098	43154098	1	2
chr1	44409343	48464000	4.2197	1563	0.6957	0.7686	DUP	NONE	BAF_WEIGHTED	3582	0.4483	44409343	44409343	1	3
chr1	48464001	50431000	3.5219	875	0.629	0.6875	NONE	NONE	BAF_WEIGHTED	1828	0.3978	48464001	48464001	1	2
chr1	50431001	50984000	2.8888	90	0.6176	0.6816	NONE	NONE	BAF_WEIGHTED	525	0.3835	50431001	50431001	1	2
chr1	50984001	51213000	3.4616	4	0.6743	0.7534	NONE	NONE	BAF_WEIGHTED	224	0.3961	50984001	50984001	1	3
chr1	51213001	51883000	2.7211	72	0.6057	0.6667	NONE	NONE	BAF_WEIGHTED	638	0.4094	51213001	51213001	1	2
chr1	51883001	52907916	3.1915	283	0.6207	0.6801	NONE	DUP	BAF_WEIGHTED	985	0.4259	51883001	51883001	1	2
chr1	52907917	52913266	4.3471	2	0.8125	0.9255	DUP	DUP	BAF_WEIGHTED	5	0.4662	52907917	52907917	0	4
chr1	52913267	56588000	3.0442	1411	0.6268	0.6924	DUP	NONE	BAF_WEIGHTED	3467	0.4481	52913267	52913267	1	2
chr1	56588001	58644000	3.4177	1441	0.6279	0.6867	NONE	NONE	BAF_WEIGHTED	1962	0.4067	56588001	56588001	1	2
chr1	58644001	59778881	2.6645	468	0.6296	0.706	NONE	DEL	BAF_WEIGHTED	1062	0.4125	58644001	58644001	1	2
chr1	59778882	59778923	2.4885	0	0	0.5892	DEL	DEL	STRUCTURAL_VARIANT	0	0	59778882	59778882	1	1
chr1	59778924	61042000	3.1566	535	0.6176	0.6761	DEL	NONE	BAF_WEIGHTED	1185	0.3851	59778924	59778924	1	2
chr1	61042001	61455000	2.5915	101	0.6	0.6606	NONE	NONE	BAF_WEIGHTED	408	0.3931	61042001	61042001	1	2
chr1	61455001	62166392	3.1163	512	0.625	0.688	NONE	DUP	BAF_WEIGHTED	689	0.4069	61455001	61455001	1	2
chr1	62166393	62199092	4.1192	22	0.6423	0.6967	DUP	DUP	BAF_WEIGHTED	28	0.476	62166393	62166393	1	3
chr1	62199093	62845000	2.8073	193	0.6357	0.7083	DUP	NONE	BAF_WEIGHTED	606	0.4025	62199093	62199093	1	2
chr1	62845001	63571645	3.2896	529	0.6287	0.6913	NONE	DEL	BAF_WEIGHTED	702	0.3927	62845001	62845001	1	2
chr1	63571646	63571683	2.2509	0	0	0.5955	DEL	DEL	STRUCTURAL_VARIANT	0	0	63571646	63571646	1	1
chr1	63571684	64504239	2.911	647	0.6216	0.6872	DEL	DUP	BAF_WEIGHTED	896	0.4119	63571684	63571684	1	2
chr1	64504240	64507341	2.4991	3	0.6667	0.7715	DUP	DUP	BAF_WEIGHTED	1	0.531	64504240	64504240	1	2
chr1	64507342	64587944	2.6907	18	0.6351	0.714	DUP	DEL	BAF_WEIGHTED	79	0.3874	64507342	64507342	1	2
chr1	64587945	64589205	2.1261	0	0	0.638	DEL	DEL	BAF_WEIGHTED	1	0.409	64587945	64587945	1	1
chr1	64589206	65002000	2.8385	3	0.5676	0.5782	DEL	NONE	BAF_WEIGHTED	399	0.4077	64589206	64589206	1	2
chr1	65002001	66241000	2.1924	642	0.7917	0.9998	NONE	NONE	BAF_WEIGHTED	1131	0.3865	65002001	65002001	0	2
chr1	66241001	66379000	1.1916	20	0.7991	1.1935	NONE	NONE	BAF_WEIGHTED	137	0.3901	66241001	66241001	0	1
chr1	66379001	67898000	1.8764	608	0.7949	1.0419	NONE	NONE	BAF_WEIGHTED	1447	0.3967	66379001	66379001	0	2
chr1	67898001	68111000	2.422	32	0.7802	0.962	NONE	NONE	BAF_WEIGHTED	201	0.3924	67898001	67898001	0	2
chr1	68111001	68531000	1.9235	442	0.7917	1.03	NONE	NONE	BAF_WEIGHTED	403	0.3974	68111001	68111001	0	2
chr1	68531001	70086000	2.3826	711	0.7778	0.961	NONE	NONE	BAF_WEIGHTED	1439	0.3622	68531001	68531001	0	2
chr1	70086001	70436754	1.8621	93	0.7917	1.0379	NONE	DEL	BAF_WEIGHTED	340	0.3758	70086001	70086001	0	2
chr1	70436755	70449955	1.103	7	0.7083	1.0051	DEL	DEL	BAF_WEIGHTED	12	0.3841	70436755	70436755	0	1
chr1	70449956	74368081	2.3098	1848	0.7791	0.9674	DEL	DEL	BAF_WEIGHTED	3676	0.3551	70449956	70449956	0	2
chr1	74368082	74368866	0.5853	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	74368082	74368082	0	1
chr1	74368867	75718000	2.4193	481	0.7778	0.9582	DEL	NONE	BAF_WEIGHTED	1233	0.3713	74368867	74368867	0	2
chr1	75718001	88647000	1.9601	6061	0.7764	0.9985	NONE	NONE	BAF_WEIGHTED	11866	0.3745	75718001	75718001	0	2
chr1	88647001	93730526	1.8136	2203	0.778	1.0207	NONE	DEL	BAF_WEIGHTED	4710	0.3948	88647001	88647001	0	2
chr1	93730527	93753567	0.6582	16	0.7379	1	DEL	DEL	BAF_WEIGHTED	22	0.4523	93730527	93730527	0	1
chr1	93753568	95254000	1.6502	902	0.7857	1.0578	DEL	NONE	BAF_WEIGHTED	1401	0.4146	93753568	93753568	0	2
chr1	95254001	96767944	2.1578	885	0.7586	0.9469	NONE	DUP	BAF_WEIGHTED	1424	0.3734	95254001	95254001	0	2
chr1	96767945	96823000	2.4311	30	0.8571	1.0879	DUP	NONE	BAF_WEIGHTED	55	0.3393	96767945	96767945	0	2
chr1	96823001	97197443	3.1102	199	0.8235	0.987	NONE	DUP	BAF_WEIGHTED	358	0.3721	96823001	96823001	0	3
chr1	97197444	103789000	1.9618	3151	0.776	0.9965	DUP	NONE	BAF_WEIGHTED	6047	0.3619	97197444	97197444	0	2
chr1	103789001	107120000	2.2879	1686	0.76	0.9386	NONE	NONE	BAF_WEIGHTED	3131	0.3479	103789001	103789001	0	2
chr1	107120001	108550000	1.8012	785	0.7826	1.0292	NONE	NONE	BAF_WEIGHTED	1146	0.3833	107120001	107120001	0	2
chr1	108550001	108673000	0.5857	8	0.7072	1	NONE	NONE	BAF_WEIGHTED	113	0.4012	108550001	108550001	0	1
chr1	108673001	110679000	1.7271	906	0.7834	1.0418	NONE	NONE	BAF_WEIGHTED	1858	0.4544	108673001	108673001	0	2
chr1	110679001	111110000	2.3506	274	0.7876	0.9799	NONE	NONE	BAF_WEIGHTED	400	0.3878	110678001	110680001	0	2
chr1	111110001	111772000	1.6579	510	0.7857	1.0565	NONE	NONE	BAF_WEIGHTED	625	0.4105	111110001	111110001	0	2
chr1	111772001	112357000	2.2862	427	0.7846	0.9802	NONE	NONE	BAF_WEIGHTED	532	0.4497	111772001	111772001	0	2
chr1	112357001	114334542	1.8564	796	0.776	1.0096	NONE	DEL	BAF_WEIGHTED	1853	0.4173	112357001	112357001	0	2
chr1	114334543	114334601	0.7979	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	114334543	114334543	0	1
chr1	114334602	116243000	1.8456	818	0.7692	0.9984	DEL	NONE	BAF_WEIGHTED	1811	0.4057	114334602	114334602	0	2
chr1	116243001	119714913	3.6605	1728	0.5625	0.5389	NONE	INV	BAF_WEIGHTED	3128	0.4051	116243001	116243001	2	2
chr1	119714914	119716368	28.9853	0	0	0.9418	INV	INV	BAF_WEIGHTED	1	0.408	119714914	119714914	2	27
chr1	119716369	120082500	56.0928	166	0.9544	0.9671	INV	NONE	BAF_WEIGHTED	253	0.4194	119716369	119716369	2	54
chr1	120082501	121105096	30.7221	8	0.6473	0.6545	NONE	SGL	BAF_WEIGHTED	6	0.4222	119989001	120176001	11	20
chr1	121105097	121505794	19.6869	0	0	0.5392	SGL	INV	BAF_WEIGHTED	41	0.3802	121105097	121105097	9	11
chr1	121505795	121507498	30.7495	0	0	0.6548	INV	INV	BAF_WEIGHTED	1	0.368	121505795	121505795	11	20
chr1	121507499	121515863	39.0718	0	0	0.7283	INV	DEL	BAF_WEIGHTED	5	0.3956	121507499	121507499	11	28
chr1	121515864	121530326	24.322	0	0	0.5636	DEL	DEL	BAF_WEIGHTED	3	0.448	121515864	121515864	11	14
chr1	121530327	122107707	34.6868	2	0.6574	0.6645	DEL	SGL	BAF_WEIGHTED	13	0.3714	121530327	121530327	12	23
chr1	122107708	123605522	29.6904	0	0	0.7763	SGL	CENTROMERE	STRUCTURAL_VARIANT	0	0	122107708	122107708	7	23
chr1	123605523	145703000	4.2393	186	0.6671	0.7302	CENTROMERE	NONE	BAF_WEIGHTED	217	0.4193	123605523	123605523	1	3
chr1	145703001	146052000	3.3556	47	0.6579	0.7318	NONE	NONE	BAF_WEIGHTED	315	0.4481	145703001	145703001	1	2
chr1	146052001	161295406	4.501	6735	0.7193	0.7951	NONE	INV	BAF_WEIGHTED	11230	0.4417	146052001	146894001	1	4
chr1	161295407	161295410	1.7834	0	0	0.5171	INV	INV	STRUCTURAL_VARIANT	0	0	161295407	161295407	1	1
chr1	161295411	161296670	3.2469	0	0	0.716	INV	DUP	STRUCTURAL_VARIANT	0	0	161295411	161295411	1	2
chr1	161296671	162950000	1.6783	1068	0.5833	0.6614	DUP	NONE	BAF_WEIGHTED	1347	0.4139	161296671	161296671	1	1
chr1	162950001	164557000	2.1061	961	0.5714	0.5252	NONE	NONE	BAF_WEIGHTED	1515	0.3757	162950001	162950001	1	1
chr1	164557001	164846000	1.4685	117	0.5714	0.5782	NONE	NONE	BAF_WEIGHTED	286	0.4156	164557001	164557001	1	1
chr1	164846001	165582000	2.0418	355	0.5833	0.6474	NONE	NONE	BAF_WEIGHTED	703	0.4217	164846001	164846001	1	1
chr1	165582001	165918000	1.6416	209	0.5769	0.6091	NONE	NONE	BAF_WEIGHTED	316	0.4178	165582001	165582001	1	1
chr1	165918001	166835000	2.1642	707	0.5769	0.5379	NONE	NONE	BAF_WEIGHTED	814	0.4024	165918001	165918001	1	1
chr1	166835001	169897000	1.6928	2192	0.5789	0.6521	NONE	NONE	BAF_WEIGHTED	2912	0.4039	166835001	166835001	1	1
chr1	169897001	170016000	2.2398	0	0	0.7371	NONE	NONE	BAF_WEIGHTED	112	0.3482	169897001	169897001	1	2
chr1	170016001	172237000	2.8057	938	0.6026	0.6603	NONE	NONE	BAF_WEIGHTED	2077	0.3853	170016001	170016001	1	2
chr1	172237001	172611000	2.1039	222	0.6154	0.7016	NONE	NONE	BAF_WEIGHTED	346	0.3762	172237001	172237001	1	1
chr1	172611001	172937116	2.6751	266	0.6079	0.6713	NONE	DEL	BAF_WEIGHTED	314	0.3892	172611001	172611001	1	2
chr1	172937117	172937377	1.4902	0	0	0.5901	DEL	DEL	STRUCTURAL_VARIANT	0	0	172937117	172937117	1	1
chr1	172937378	174445000	2.814	201	0.6	0.6558	DEL	NONE	BAF_WEIGHTED	1375	0.3891	172937378	172937378	1	2
chr1	174445001	177913000	1.9516	1290	0.5721	0.5426	NONE	NONE	BAF_WEIGHTED	3247	0.4044	174445001	174445001	1	1
chr1	177913001	178471000	1.5774	286	0.5827	0.665	NONE	NONE	BAF_WEIGHTED	530	0.3864	177913001	177913001	1	1
chr1	178471001	179016000	2.9531	258	0.6207	0.6849	NONE	NONE	BAF_WEIGHTED	509	0.4141	178471001	178471001	1	2
chr1	179016001	179238000	2.3055	136	0.6183	0.6989	NONE	NONE	BAF_WEIGHTED	209	0.4247	179016001	179016001	1	2
chr1	179238001	179807000	3.1118	684	0.6104	0.6662	NONE	NONE	BAF_WEIGHTED	526	0.4046	179238001	179238001	1	2
chr1	179807001	180950000	2.6608	349	0.625	0.6988	NONE	NONE	BAF_WEIGHTED	1079	0.4078	179807001	179807001	1	2
chr1	180950001	181167000	2.2303	133	0.6207	0.7057	NONE	NONE	BAF_WEIGHTED	205	0.4539	180950001	180950001	1	2
chr1	181167001	182020000	3.2803	513	0.6154	0.6707	NONE	NONE	BAF_WEIGHTED	799	0.4295	181167001	181167001	1	2
chr1	182020001	187072000	2.621	1739	0.6154	0.6846	NONE	NONE	BAF_WEIGHTED	4805	0.3935	182020001	182020001	1	2
chr1	187072001	192474000	3.0643	3482	0.6078	0.6631	NONE	NONE	BAF_WEIGHTED	5151	0.3416	187072001	187072001	1	2
chr1	192474001	192614000	1.9167	117	0.5938	0.6707	NONE	NONE	BAF_WEIGHTED	124	0.367	192474001	192474001	1	1
chr1	192614001	193271000	2.4555	365	0.6129	0.6852	NONE	NONE	BAF_WEIGHTED	627	0.3699	192614001	192614001	1	2
chr1	193271001	197083000	2.9598	2185	0.6063	0.6627	NONE	NONE	BAF_WEIGHTED	3490	0.3472	193271001	193271001	1	2
chr1	197083001	197837393	2.5036	464	0.6154	0.6878	NONE	DUP	BAF_WEIGHTED	708	0.3548	197083001	197083001	1	2
chr1	197837394	197841656	3.0406	4	0.6271	0.6928	DUP	DUP	BAF_WEIGHTED	3	0.408	197837394	197837394	1	2
chr1	197841657	198882000	2.5145	101	0.6087	0.6766	DUP	NONE	BAF_WEIGHTED	998	0.3644	197841657	197841657	1	2
chr1	198882001	198939000	1.5904	1	0.6333	0.765	NONE	NONE	BAF_WEIGHTED	57	0.3333	198882001	198882001	0	1
chr1	198939001	208265000	2.6542	4513	0.6157	0.6849	NONE	NONE	BAF_WEIGHTED	8364	0.447	198939001	198939001	1	2
chr1	208265001	209348000	3.1643	448	0.6079	0.6615	NONE	NONE	BAF_WEIGHTED	1045	0.4047	208265001	208265001	1	2
chr1	209348001	209880000	2.5	187	0.6154	0.6879	NONE	NONE	BAF_WEIGHTED	522	0.4386	209348001	209348001	1	2
chr1	209880001	210216000	3.2178	7	0.56	0.5782	NONE	NONE	BAF_WEIGHTED	305	0.3738	209880001	209880001	1	2
chr1	210216001	210499000	2.5609	147	0.6176	0.6898	NONE	NONE	BAF_WEIGHTED	274	0.426	210216001	210216001	1	2
chr1	210499001	211254000	3.2572	420	0.6057	0.6567	NONE	NONE	BAF_WEIGHTED	688	0.4152	210499001	210499001	1	2
chr1	211254001	213298000	2.6457	883	0.6111	0.6771	NONE	NONE	BAF_WEIGHTED	1924	0.4211	211254001	211254001	1	2
chr1	213298001	214206000	3.1505	388	0.6061	0.659	NONE	NONE	BAF_WEIGHTED	880	0.4161	213298001	213298001	1	2
chr1	214206001	214629000	2.3398	114	0.6	0.6672	NONE	NONE	BAF_WEIGHTED	414	0.4128	214206001	214206001	1	2
chr1	214629001	215563000	3.056	521	0.6129	0.671	NONE	NONE	BAF_WEIGHTED	879	0.3722	214629001	214629001	1	2
chr1	215563001	215643000	2.1238	8	0.58	0.6392	NONE	NONE	BAF_WEIGHTED	79	0.3734	215563001	215563001	1	1
chr1	215643001	218283000	2.9885	1689	0.6098	0.6675	NONE	NONE	BAF_WEIGHTED	2565	0.3704	215643001	215643001	1	2
chr1	218283001	218500000	2.2546	53	0.6	0.6697	NONE	NONE	BAF_WEIGHTED	214	0.401	218283001	218283001	1	2
chr1	218500001	220735000	2.7403	1372	0.6097	0.6729	NONE	NONE	BAF_WEIGHTED	2099	0.3851	218500001	218500001	1	2
chr1	220735001	223695000	4.5556	1098	0.5745	0.561	NONE	NONE	BAF_WEIGHTED	2704	0.4081	220735001	220735001	2	3
chr1	223695001	223888000	3.8314	82	0.5789	0.6113	NONE	NONE	BAF_WEIGHTED	184	0.444	223695001	223695001	1	2
chr1	223888001	228321384	4.6883	1673	0.5764	0.593	NONE	DEL	BAF_WEIGHTED	3885	0.4381	223888001	224012001	2	3
chr1	228321385	228321416	3.1336	0	0	0.8873	DEL	DEL	STRUCTURAL_VARIANT	0	0	228321385	228321385	0	3
chr1	228321417	229882250	4.5311	690	0.575	0.558	DEL	DEL	BAF_WEIGHTED	1361	0.45	228321417	228321417	2	3
chr1	229882251	229882286	2.8796	0	0	0.908	DEL	DEL	STRUCTURAL_VARIANT	0	0	229882251	229882251	0	3
chr1	229882287	234314000	4.6297	2945	0.5766	0.5647	DEL	NONE	BAF_WEIGHTED	4235	0.4222	229882287	229882287	2	3
chr1	234314001	234463000	3.7743	29	0.6818	0.7575	NONE	NONE	BAF_WEIGHTED	146	0.4061	234313001	234314001	1	3
chr1	234463001	235336000	2.9497	579	0.6767	0.7709	NONE	NONE	BAF_WEIGHTED	817	0.4412	234463001	234463001	1	2
chr1	235336001	239990000	4.4053	2672	0.706	0.779	NONE	NONE	BAF_WEIGHTED	4503	0.3957	235336001	235336001	1	3
chr1	239990001	241484000	5.0713	1363	0.7121	0.7778	NONE	NONE	BAF_WEIGHTED	1445	0.3971	239990001	239990001	1	4
chr1	241484001	241908000	4.0553	268	0.7045	0.7837	NONE	NONE	BAF_WEIGHTED	418	0.3863	241484001	241484001	1	3
chr1	241908001	243045500	5.1071	536	0.7059	0.7693	NONE	NONE	BAF_WEIGHTED	774	0.4137	241908001	241908001	1	4
chr1	243045501	243474000	3.6714	399	0.7091	0.7986	NONE	NONE	BAF_WEIGHTED	258	0.383	242879001	243212001	1	3
chr1	243474001	245997000	4.4813	1812	0.7143	0.7894	NONE	NONE	BAF_WEIGHTED	2421	0.4228	243474001	243474001	1	4
chr1	245997001	246214232	3.5818	39	0.7114	0.804	NONE	INV	BAF_WEIGHTED	205	0.3985	245997001	245997001	1	3
chr1	246214233	246988530	5.4042	499	0.7619	0.838	INV	INV	BAF_WEIGHTED	694	0.4159	246214233	246214233	1	5
chr1	246988531	248956422	3.6867	1151	0.6412	0.7027	INV	TELOMERE	BAF_WEIGHTED	1350	0.3966	246988531	246988531	1	3
chr2	1	4912863	5.3388	3610	0.7106	0.7737	TELOMERE	BND	BAF_WEIGHTED	4469	0.4382	1	1	1	4
chr2	4912864	5896502	6.94	415	0.7769	0.8399	BND	DUP	BAF_WEIGHTED	908	0.4013	4912864	4912864	1	6
chr2	5896503	5896673	8.852	0	0	0.8853	DUP	DUP	STRUCTURAL_VARIANT	0	0	5896503	5896503	1	8
chr2	5896674	7770000	6.8712	1140	0.7869	0.8522	DUP	NONE	BAF_WEIGHTED	1840	0.4053	5896674	5896674	1	6
chr2	7770001	7803672	5.4062	0	0	0.8285	NONE	BND	BAF_WEIGHTED	33	0.4245	7770001	7770001	1	4
chr2	7803673	16608000	4.7396	5713	0.7287	0.8043	BND	NONE	BAF_WEIGHTED	8293	0.4234	7803673	7803673	1	4
chr2	16608001	16667000	3.3528	2	0.6492	0.7191	NONE	NONE	BAF_WEIGHTED	58	0.4582	16608001	16608001	1	2
chr2	16667001	18926846	4.8988	1586	0.728	0.8014	NONE	DEL	BAF_WEIGHTED	2146	0.3895	16667001	16667001	1	4
chr2	18926847	19113587	3.4921	124	0.8429	0.9973	DEL	DEL	BAF_WEIGHTED	170	0.3876	18926847	18926847	0	3
chr2	19113588	19371000	4.0709	251	0.7241	0.8106	DEL	NONE	BAF_WEIGHTED	234	0.4085	19113588	19113588	1	3
chr2	19371001	19861000	5.0935	357	0.7313	0.8027	NONE	NONE	BAF_WEIGHTED	474	0.4209	19371001	19371001	1	4
chr2	19861001	20688000	4.1781	592	0.7297	0.8161	NONE	NONE	BAF_WEIGHTED	773	0.4581	19861001	19861001	1	3
chr2	20688001	28593000	4.8839	2940	0.7288	0.8024	NONE	NONE	BAF_WEIGHTED	7542	0.4278	20688001	20688001	1	4
chr2	28593001	28824000	3.9615	220	0.7343	0.8272	NONE	NONE	BAF_WEIGHTED	230	0.4417	28593001	28593001	1	3
chr2	28824001	31535000	4.7638	1697	0.7273	0.8023	NONE	NONE	BAF_WEIGHTED	2616	0.4347	28824001	28824001	1	4
chr2	31535001	31835000	5.7651	107	0.7255	0.787	NONE	NONE	BAF_WEIGHTED	261	0.3912	31535001	31535001	1	5
chr2	31835001	32937154	4.6027	378	0.7273	0.8052	NONE	DUP	BAF_WEIGHTED	1059	0.397	31835001	31835001	1	4
chr2	32937155	33571122	6.5329	345	0.7985	0.8707	DUP	DUP	BAF_WEIGHTED	603	0.4048	32937155	32937155	1	6
chr2	33571123	33606000	3.2192	23	0.7407	0.8582	DUP	NONE	BAF_WEIGHTED	34	0.384	33571123	33571123	0	3
chr2	33606001	36345000	5.2135	2536	0.7201	0.7864	NONE	NONE	BAF_WEIGHTED	2486	0.3679	33606001	33606001	1	4
chr2	36345001	36623000	3.8532	161	0.7143	0.8017	NONE	NONE	BAF_WEIGHTED	269	0.4027	36345001	36345001	1	3
chr2	36623001	50310858	4.7052	9696	0.7255	0.8013	NONE	DEL	BAF_WEIGHTED	13041	0.4078	36623001	36623001	1	4
chr2	50310859	50311463	3.2272	0	0	0.7103	DEL	DEL	STRUCTURAL_VARIANT	0	0	50310859	50310859	1	2
chr2	50311464	50944000	4.7722	412	0.7083	0.7769	DEL	NONE	BAF_WEIGHTED	623	0.3598	50311464	50311464	1	4
chr2	50944001	51015000	3.8054	66	0.7246	0.8173	NONE	NONE	BAF_WEIGHTED	70	0.3431	50944001	50944001	1	3
chr2	51015001	54340000	5.0476	2713	0.714	0.7795	NONE	NONE	BAF_WEIGHTED	3173	0.3678	51015001	51015001	1	4
chr2	54340001	56027000	4.402	1023	0.72	0.7985	NONE	NONE	BAF_WEIGHTED	1607	0.3999	54338001	54340001	1	4
chr2	56027001	58003000	5.1196	1731	0.7143	0.7801	NONE	NONE	BAF_WEIGHTED	1822	0.3612	56027001	56027001	1	4
chr2	58003001	58246000	4.1926	96	0.7261	0.8109	NONE	NONE	BAF_WEIGHTED	223	0.3459	58003001	58003001	1	3
chr2	58246001	59989086	5.0255	790	0.7188	0.7872	NONE	DUP	BAF_WEIGHTED	1667	0.3778	58246001	58246001	1	4
chr2	59989087	59993234	7.8516	0	0	0.8638	DUP	DUP	BAF_WEIGHTED	3	0.4177	59989087	59989087	1	7
chr2	59993235	60281000	5.1284	64	0.7194	0.7866	DUP	NONE	BAF_WEIGHTED	251	0.408	59993235	59993235	1	4
chr2	60281001	60612000	4.1781	82	0.6957	0.7693	NONE	NONE	BAF_WEIGHTED	319	0.439	60281001	60281001	1	3
chr2	60612001	61176000	4.9095	138	0.7248	0.7967	NONE	NONE	BAF_WEIGHTED	549	0.4181	60612001	60612001	1	4
chr2	61176001	62015000	3.7889	363	0.6775	0.7511	NONE	NONE	BAF_WEIGHTED	822	0.4127	61176001	61176001	1	3
chr2	62015001	62698000	4.6487	239	0.7273	0.8041	NONE	NONE	BAF_WEIGHTED	638	0.4246	62015001	62015001	1	4
chr2	62698001	63083000	3.6171	48	0.6849	0.7653	NONE	NONE	BAF_WEIGHTED	367	0.3725	62698001	62698001	1	3
