chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	98561233	123605522	2.0942	12092	0.5641	0.522	DEL	CENTROMERE	BAF_WEIGHTED	19642	0.3921	98561233	98561233	1	1
chr1	123605523	147049701	4.0149	346	0.6646	0.7537	CENTROMERE	DEL	BAF_WEIGHTED	412	0.4351	123605523	123605523	1	3
chr1	147049702	147049790	0.5097	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	147049702	147049702	0	1
chr1	147049791	158171045	4.042	4084	0.6667	0.756	DEL	DEL	BAF_WEIGHTED	8389	0.4503	147049791	147049791	1	3
chr1	158171046	158171072	3.2612	0	0	0.7063	DEL	DUP	STRUCTURAL_VARIANT	0	0	158171046	158171046	1	2
chr1	158171073	158171948	6.6631	0	0	0.8563	DUP	BND	STRUCTURAL_VARIANT	0	0	158171073	158171073	1	6
chr1	158171949	158171956	2.8451	0	0	0.6634	BND	BND	STRUCTURAL_VARIANT	0	0	158171949	158171949	1	2
chr1	158171957	158172848	6.4201	0	0	0.8508	BND	DUP	STRUCTURAL_VARIANT	0	0	158171957	158171957	1	5
chr1	158172849	158172856	3.0182	0	0	0.6827	DUP	DEL	STRUCTURAL_VARIANT	0	0	158172849	158172849	1	2
chr1	158172857	195555423	3.799	18706	0.6578	0.7479	DEL	DEL	BAF_WEIGHTED	34933	0.3887	158172857	158172857	1	3
chr1	195555424	195556115	0.4157	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	195555424	195555424	0	0
chr1	195556116	200583740	3.6987	1704	0.6566	0.7484	DEL	DEL	BAF_WEIGHTED	4656	0.3642	195556116	195556116	1	3
chr1	200583741	200596521	1.7151	14	0.567	0.5831	DEL	DEL	BAF_WEIGHTED	12	0.3782	200583741	200583741	1	1
chr1	200596522	202012894	3.7157	942	0.6604	0.7539	DEL	DEL	BAF_WEIGHTED	1344	0.472	200596522	200596522	1	3
chr1	202012895	202013966	0.8007	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	202012895	202012895	0	1
chr1	202013967	202885508	3.7941	436	0.6522	0.7391	DEL	DEL	BAF_WEIGHTED	615	0.4761	202013967	202013967	1	3
chr1	202885509	205856268	2.8262	1487	0.7818	0.9978	DEL	DEL	BAF_WEIGHTED	2845	0.4702	202885509	202885509	0	3
chr1	205856269	205856301	2.0385	0	0	1.0007	DEL	DEL	STRUCTURAL_VARIANT	0	0	205856269	205856269	0	2
chr1	205856302	215179411	2.8067	4944	0.7825	1.0005	DEL	DEL	BAF_WEIGHTED	8516	0.4184	205856302	205856302	0	3
chr1	215179412	234040442	3.7914	9962	0.6545	0.7429	DEL	DEL	BAF_WEIGHTED	17424	0.4126	215179412	215179412	1	3
chr1	234040443	234040526	2.7393	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	234040443	234040443	0	3
chr1	234040527	242287898	3.7496	5510	0.6577	0.7489	DEL	DEL	BAF_WEIGHTED	7907	0.4027	234040527	234040527	1	3
chr1	242287899	242287933	2.8578	0	0	0.9826	DEL	DEL	STRUCTURAL_VARIANT	0	0	242287899	242287899	0	3
chr1	242287934	247716699	3.7379	3674	0.6531	0.7418	DEL	DUP	BAF_WEIGHTED	4684	0.416	242287934	242287934	1	3
chr1	247716700	247716711	2.9952	0	0	0.9258	DUP	DEL	STRUCTURAL_VARIANT	0	0	247716700	247716700	0	3
chr1	247716712	248956422	3.8138	748	0.6512	0.7371	DEL	TELOMERE	BAF_WEIGHTED	850	0.3875	247716712	247716712	1	3
chr2	1	2898680	3.0735	2240	0.6022	0.6743	TELOMERE	DUP	BAF_WEIGHTED	2604	0.4481	1	1	1	2
chr2	2898681	2898898	4.1159	0	0	0.5108	DUP	DEL	STRUCTURAL_VARIANT	0	0	2898681	2898681	2	2
chr2	2898899	26323792	3.0198	14271	0.5971	0.6668	DEL	DUP	BAF_WEIGHTED	22205	0.4172	2898899	2898899	1	2
chr2	26323793	26323807	2.0333	0	0	0.9903	DUP	DEL	STRUCTURAL_VARIANT	0	0	26323793	26323793	0	2
chr2	26323808	26496006	3.185	1	0.5098	0.5712	DEL	DEL	BAF_WEIGHTED	161	0.4527	26323808	26323808	1	2
chr2	26496007	26496831	2.2162	0	0	0.9279	DEL	DEL	STRUCTURAL_VARIANT	0	0	26496007	26496007	0	2
chr2	26496832	30680621	3.1085	2025	0.5952	0.6616	DEL	BND	BAF_WEIGHTED	4034	0.4433	26496832	26496832	1	2
chr2	30680622	31255000	4.1621	354	0.544	0.5195	BND	NONE	BAF_WEIGHTED	545	0.4548	30680622	30680622	2	2
chr2	31255001	42849878	3.1243	7982	0.602	0.6727	NONE	DEL	BAF_WEIGHTED	10879	0.3918	31255001	31255001	1	2
chr2	42849879	42853221	1.7369	8	0.5737	0.6656	DEL	DEL	BAF_WEIGHTED	3	0.52	42849879	42849879	1	1
chr2	42853222	61739569	3.0103	11632	0.611	0.691	DEL	DEL	BAF_WEIGHTED	17937	0.3942	42853222	42853222	1	2
chr2	61739570	61739661	1.3615	0	0	0.6832	DEL	DEL	STRUCTURAL_VARIANT	0	0	61739570	61739570	0	1
chr2	61739662	79166000	2.8839	9654	0.6117	0.6956	DEL	NONE	BAF_WEIGHTED	16200	0.4043	61739662	61739662	1	2
chr2	79166001	82102822	3.8652	1501	0.5574	0.5174	NONE	DEL	BAF_WEIGHTED	2804	0.372	79163001	79169001	2	2
chr2	82102823	82102864	3.4413	0	0	0.5813	DEL	DEL	STRUCTURAL_VARIANT	0	0	82102823	82102823	1	2
chr2	82102865	93139350	3.9031	1972	0.5558	0.5125	DEL	CENTROMERE	BAF_WEIGHTED	5404	0.4041	82102865	82102865	2	2
chr2	93139351	108111904	2.0321	6065	0.7368	0.9893	CENTROMERE	DEL	BAF_WEIGHTED	11149	0.42	93139351	93139351	0	2
chr2	108111905	108111937	1.4278	0	0	0.9889	DEL	DEL	STRUCTURAL_VARIANT	0	0	108111905	108111905	0	1
chr2	108111938	122464105	2.022	6185	0.7376	0.9921	DEL	DEL	BAF_WEIGHTED	11738	0.4182	108111938	108111938	0	2
chr2	122464106	122464432	0.9945	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	122464106	122464106	0	1
chr2	122464433	166577627	1.9939	19824	0.7358	0.9918	DEL	DEL	BAF_WEIGHTED	40064	0.3816	122464433	122464433	0	2
chr2	166577628	166577677	1.2787	0	0	0.9872	DEL	DEL	STRUCTURAL_VARIANT	0	0	166577628	166577628	0	1
chr2	166577678	170557819	1.9742	1917	0.7407	1.0049	DEL	DEL	BAF_WEIGHTED	3742	0.3839	166577678	166577678	0	2
chr2	170557820	170557871	1.2474	0	0	0.9928	DEL	DEL	STRUCTURAL_VARIANT	0	0	170557820	170557820	0	1
chr2	170557872	176893059	1.9746	3162	0.7362	0.9955	DEL	DEL	BAF_WEIGHTED	5964	0.4033	170557872	170557872	0	2
chr2	176893060	176893069	1.5145	0	0	0.9931	DEL	DEL	STRUCTURAL_VARIANT	0	0	176893060	176893060	0	2
chr2	176893070	176893129	2.0105	0	0	0.9948	DEL	DEL	STRUCTURAL_VARIANT	0	0	176893070	176893070	0	2
chr2	176893130	176893165	1.3449	0	0	0.9922	DEL	DEL	STRUCTURAL_VARIANT	0	0	176893130	176893130	0	1
chr2	176893166	187748378	1.9984	5045	0.7369	0.9948	DEL	SGL	BAF_WEIGHTED	10188	0.3643	176893166	176893166	0	2
chr2	187748379	187748395	2.6595	0	0	0.9976	SGL	BND	STRUCTURAL_VARIANT	0	0	187748379	187748379	0	3
chr2	187748396	208973043	1.98	9083	0.7372	0.9968	BND	BND	BAF_WEIGHTED	20011	0.3827	187748396	187748396	0	2
chr2	208973044	208974050	2.6731	0	0	0.997	BND	BND	STRUCTURAL_VARIANT	0	0	208973044	208973044	0	3
chr2	208974051	234509979	2.0104	12026	0.7388	0.9961	BND	DEL	BAF_WEIGHTED	24120	0.4053	208974051	208974051	0	2
chr2	234509980	234517548	2.0011	2	0.5442	0.5003	DEL	DEL	BAF_WEIGHTED	7	0.4609	234509980	234509980	1	1
chr2	234517549	234902978	2.1105	295	0.7429	0.9923	DEL	DEL	BAF_WEIGHTED	356	0.4417	234517549	234517549	0	2
chr2	234902979	234903187	0.7442	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	234902979	234902979	0	1
chr2	234903188	242193529	2.0868	4671	0.7422	0.9921	DEL	TELOMERE	BAF_WEIGHTED	6304	0.4826	234903188	234903188	0	2
chr3	1	35836000	1.0465	21089	0.6612	0.9949	TELOMERE	NONE	BAF_WEIGHTED	33557	0.4002	1	1	0	1
chr3	35836001	65898463	1.8467	13711	0.7273	0.994	NONE	DEL	BAF_WEIGHTED	28148	0.4293	35836001	35836001	0	2
chr3	65898464	65900749	1.4128	0	0	0.9893	DEL	DEL	BAF_WEIGHTED	1	0.414	65898464	65898464	0	1
chr3	65900750	92214015	1.8447	14427	0.7258	0.9918	DEL	CENTROMERE	BAF_WEIGHTED	22549	0.3702	65900750	65900750	0	2
chr3	92214016	104433443	1.9022	5084	0.7309	0.9945	CENTROMERE	DEL	BAF_WEIGHTED	9779	0.364	92214016	92214016	0	2
chr3	104433444	104433479	1.0074	0	0	0.9895	DEL	DEL	STRUCTURAL_VARIANT	0	0	104433444	104433444	0	1
chr3	104433480	111160000	1.8556	2706	0.7308	1.0003	DEL	NONE	BAF_WEIGHTED	6383	0.3693	104433480	104433480	0	2
chr3	111160001	112877410	2.612	737	0.7838	1.0192	NONE	DEL	BAF_WEIGHTED	1610	0.3858	111160001	111160001	0	3
chr3	112877411	112877457	0.6902	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	112877411	112877411	0	1
chr3	112877458	134628710	2.6785	11104	0.7751	0.9977	DEL	DEL	BAF_WEIGHTED	19778	0.4124	112877458	112877458	0	3
chr3	134628711	134634334	1.0559	2	0.6221	0.8726	DEL	DEL	BAF_WEIGHTED	5	0.3598	134628711	134628711	0	1
chr3	134634335	139925212	2.6671	2162	0.7778	1.0034	DEL	DEL	BAF_WEIGHTED	4865	0.4163	134634335	134634335	0	3
chr3	139925213	139925320	1.0478	0	0	1.0087	DEL	DEL	STRUCTURAL_VARIANT	0	0	139925213	139925213	0	1
chr3	139925321	143967000	2.6619	1907	0.78	1.0079	DEL	NONE	BAF_WEIGHTED	3834	0.4067	139925321	139925321	0	3
chr3	143967001	144406000	1.7737	90	0.7386	1.0301	NONE	NONE	BAF_WEIGHTED	426	0.3677	143967001	143967001	0	2
chr3	144406001	147018000	2.7292	1012	0.7738	0.9908	NONE	NONE	BAF_WEIGHTED	2441	0.3503	144406001	144406001	0	3
chr3	147018001	148777721	3.5001	1113	0.8038	0.9919	NONE	DEL	BAF_WEIGHTED	1647	0.3578	147018001	147018001	0	3
chr3	148777722	148777764	0.9781	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	148777722	148777722	0	1
chr3	148777765	149081968	3.4413	99	0.8043	0.9959	DEL	DEL	BAF_WEIGHTED	287	0.3806	148777765	148777765	0	3
chr3	149081969	149082002	2.6105	0	0	1.0029	DEL	DEL	STRUCTURAL_VARIANT	0	0	149081969	149081969	0	3
chr3	149082003	157542594	3.4274	5355	0.8077	1.0022	DEL	BND	BAF_WEIGHTED	8002	0.3843	149082003	149082003	0	3
chr3	157542595	157542614	2.7453	0	0	1.0028	BND	DUP	STRUCTURAL_VARIANT	0	0	157542595	157542595	0	3
chr3	157542615	157944033	3.4993	279	0.814	1.0084	DUP	DEL	BAF_WEIGHTED	363	0.3864	157542615	157542615	0	3
chr3	157944034	157963327	0.0737	12	0.5895	1	DEL	DEL	BAF_WEIGHTED	16	0.3805	157944034	157944034	0	0
chr3	157963328	158055829	3.5883	110	0.7957	0.9742	DEL	DUP	BAF_WEIGHTED	73	0.3733	157963328	157963328	0	3
chr3	158055830	158148017	4.4963	43	0.8421	1.0069	DUP	DUP	BAF_WEIGHTED	84	0.3776	158055830	158055830	0	4
chr3	158148018	169769585	3.4392	6898	0.8042	0.9959	DUP	DEL	BAF_WEIGHTED	10807	0.3628	158148018	158148018	0	3
chr3	169769586	169769637	2.7069	0	0	0.9948	DEL	DEL	STRUCTURAL_VARIANT	0	0	169769586	169769586	0	3
chr3	169769638	174886000	3.4623	2792	0.8086	1.0018	DEL	NONE	BAF_WEIGHTED	4895	0.3834	169769638	169769638	0	3
chr3	174886001	182844213	4.4362	4012	0.8344	0.9977	NONE	BND	BAF_WEIGHTED	7517	0.3774	174886001	174886001	0	4
chr3	182844214	182844276	0.0638	0	0	1	BND	BND	STRUCTURAL_VARIANT	0	0	182844214	182844214	0	0
chr3	182844277	186788357	4.5024	1302	0.8364	0.9983	BND	BND	BAF_WEIGHTED	3765	0.4369	182844277	182844277	0	4
chr3	186788358	186788530	4.9733	0	0	0.9984	BND	DUP	STRUCTURAL_VARIANT	0	0	186788358	186788358	0	5
chr3	186788531	188337915	4.2811	1002	0.8343	1.0021	DUP	DEL	BAF_WEIGHTED	1470	0.4199	186788531	186788531	0	4
chr3	188337916	188338095	2.9407	0	0	1.0062	DEL	DEL	STRUCTURAL_VARIANT	0	0	188337916	188337916	0	3
chr3	188338096	193219000	4.2089	2862	0.8326	1.0043	DEL	NONE	BAF_WEIGHTED	4632	0.3763	188338096	188338096	0	4
chr3	193219001	196484966	3.5899	2310	0.8084	0.9922	NONE	DEL	BAF_WEIGHTED	2858	0.4484	193219001	193219001	0	4
chr3	196484967	196485069	1.8446	0	0	0.9848	DEL	DEL	STRUCTURAL_VARIANT	0	0	196484967	196484967	0	2
chr3	196485070	198295559	3.7724	875	0.8144	0.995	DEL	TELOMERE	BAF_WEIGHTED	1448	0.4309	196485070	196485070	0	4
chr4	1	50726025	1.0406	28185	0.6565	0.9793	TELOMERE	CENTROMERE	BAF_WEIGHTED	44362	0.3998	1	1	0	1
chr4	50726026	89986000	1.0235	22597	0.6553	0.9827	CENTROMERE	NONE	BAF_WEIGHTED	34979	0.3761	50726026	50726026	0	1
chr4	89986001	93654891	2.0477	1775	0.7316	0.9768	NONE	DEL	BAF_WEIGHTED	3354	0.3466	89986001	89986001	0	2
chr4	93654892	93654991	0.0635	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	93654892	93654892	0	0
chr4	93654992	115228717	1.9968	10486	0.7419	1.0044	DEL	DEL	BAF_WEIGHTED	19981	0.3703	93654992	93654992	0	2
chr4	115228718	115229130	0.8725	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	115228718	115228718	0	1
chr4	115229131	151798758	2.0153	18529	0.7375	0.9925	DEL	BND	BAF_WEIGHTED	33398	0.3671	115229131	115229131	0	2
chr4	151798759	151798760	2.8061	0	0	0.9946	BND	BND	STRUCTURAL_VARIANT	0	0	151798759	151798759	0	3
chr4	151798761	152249000	1.9825	287	0.7333	0.9883	BND	NONE	BAF_WEIGHTED	438	0.4277	151798761	151798761	0	2
chr4	152249001	160712414	0.9951	3168	0.6539	1	NONE	DEL	BAF_WEIGHTED	8004	0.377	152249001	152249001	0	1
chr4	160712415	160712455	0.4615	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	160712415	160712415	0	0
chr4	160712456	190214555	1.02	16775	0.6525	0.9754	DEL	TELOMERE	BAF_WEIGHTED	27312	0.3759	160712456	160712456	0	1
chr5	1	8842000	3.0607	6721	0.6	0.6708	TELOMERE	NONE	BAF_WEIGHTED	7712	0.442	1	1	1	2
chr5	8842001	29926572	2.0134	11130	0.5638	0.5034	NONE	DEL	BAF_WEIGHTED	19341	0.3721	8842001	8842001	1	1
chr5	29926573	29927278	0.7495	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	29926573	29926573	0	1
chr5	29927279	44643000	1.9668	5934	0.5625	0.5084	DEL	NONE	BAF_WEIGHTED	13389	0.3908	29927279	29927279	1	1
chr5	44643001	48272853	2.999	845	0.6016	0.6735	NONE	CENTROMERE	BAF_WEIGHTED	1579	0.357	44643001	44643001	1	2
chr5	48272854	111578000	1.0207	29529	0.6611	1.001	CENTROMERE	NONE	BAF_WEIGHTED	55040	0.377	48272854	48272854	0	1
chr5	111578001	128174689	2.0285	9447	0.7391	0.9945	NONE	BND	BAF_WEIGHTED	15528	0.3796	111575001	111581001	0	2
chr5	128174690	128175149	2.7998	0	0	0.996	BND	BND	STRUCTURAL_VARIANT	0	0	128174690	128174690	0	3
chr5	128175150	131741249	2.0386	2270	0.7381	0.9912	BND	DEL	BAF_WEIGHTED	3301	0.3693	128175150	128175150	0	2
chr5	131741250	131765908	0.0676	13	0.6	1	DEL	DEL	BAF_WEIGHTED	23	0.3814	131741250	131741250	0	0
chr5	131765909	135443590	2.0287	1724	0.744	1.0049	DEL	DEL	BAF_WEIGHTED	3468	0.4519	131765909	131765909	0	2
chr5	135443591	135509806	0.9947	51	0.6667	1	DEL	DEL	BAF_WEIGHTED	63	0.4893	135443591	135443591	0	1
chr5	135509807	146100394	2.021	4746	0.7376	0.9925	DEL	DEL	BAF_WEIGHTED	9942	0.4215	135509807	135509807	0	2
chr5	146100395	146100439	1.0581	0	0	0.9856	DEL	DEL	STRUCTURAL_VARIANT	0	0	146100395	146100395	0	1
chr5	146100440	151128839	1.9839	2191	0.7353	0.9923	DEL	DEL	BAF_WEIGHTED	4773	0.4214	146100440	146100440	0	2
chr5	151128840	151135488	0.7806	5	0.7105	1	DEL	DEL	BAF_WEIGHTED	6	0.4833	151128840	151128840	0	1
chr5	151135489	166845746	2.0113	10032	0.7391	0.9967	DEL	DEL	BAF_WEIGHTED	14844	0.394	151135489	151135489	0	2
chr5	166845747	166846233	0	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	166845747	166845747	0	0
chr5	166846234	179730175	2.0386	7177	0.7399	0.9944	DEL	DEL	BAF_WEIGHTED	11421	0.4497	166846234	166846234	0	2
chr5	179730176	179730315	0.7107	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	179730176	179730176	0	1
chr5	179730316	180587420	2.0776	519	0.7419	0.9942	DEL	DEL	BAF_WEIGHTED	760	0.4784	179730316	179730316	0	2
chr5	180587421	180587453	0.9446	0	0	1	DEL	DUP	STRUCTURAL_VARIANT	0	0	180587421	180587421	0	1
chr5	180587454	180592371	1.3215	4	0.7895	1.2643	DUP	DEL	BAF_WEIGHTED	2	0.6122	180587454	180587454	0	1
chr5	180592372	180600144	1.4156	2	0.7038	1.0157	DEL	DEL	BAF_WEIGHTED	4	0.5886	180592372	180592372	0	1
chr5	180600145	180608793	2.2164	22	0.759	1.0122	DEL	DUP	BAF_WEIGHTED	6	0.5162	180600145	180600145	0	2
chr5	180608794	180645372	1.3802	22	0.63	0.8341	DUP	DEL	BAF_WEIGHTED	10	0.6095	180608794	180608794	0	1
chr5	180645373	181027716	2.1042	250	0.7336	0.9739	DEL	DEL	BAF_WEIGHTED	268	0.43	180645373	180645373	0	2
chr5	181027717	181028065	1.201	0	0	0.9543	DEL	DEL	STRUCTURAL_VARIANT	0	0	181027717	181027717	0	1
chr5	181028066	181538259	2.0806	109	0.7442	0.9985	DEL	TELOMERE	BAF_WEIGHTED	200	0.4838	181028066	181028066	0	2
chr6	1	13734241	2.0443	9416	0.7397	0.9937	TELOMERE	DEL	BAF_WEIGHTED	12760	0.419	1	1	0	2
chr6	13734242	13734274	1.1622	0	0	0.989	DEL	DEL	STRUCTURAL_VARIANT	0	0	13734242	13734242	0	1
chr6	13734275	22102094	2.0423	5140	0.7429	1.0006	DEL	INV	BAF_WEIGHTED	8057	0.4118	13734275	13734275	0	2
chr6	22102095	42355614	3.079	13145	0.6023	0.6743	INV	DEL	BAF_WEIGHTED	18648	0.4355	22102095	22102095	1	2
chr6	42355615	42355659	2.0598	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	42355615	42355615	0	2
chr6	42355660	59191910	3.0167	8703	0.6	0.6719	DEL	CENTROMERE	BAF_WEIGHTED	14049	0.3937	42355660	42355660	1	2
chr6	59191911	62300287	3.0267	1789	0.6014	0.6726	CENTROMERE	DEL	BAF_WEIGHTED	1003	0.3547	59191911	59191911	1	2
chr6	62300288	62302525	1.2223	0	0	0.8182	DEL	DEL	BAF_WEIGHTED	1	0.317	62300288	62300288	0	1
chr6	62302526	67639644	2.9802	4030	0.5952	0.6644	DEL	DEL	BAF_WEIGHTED	4896	0.3497	62302526	62302526	1	2
chr6	67639645	67641901	1.2877	0	0	0.7766	DEL	DEL	BAF_WEIGHTED	1	0.292	67639645	67639645	0	1
chr6	67641902	68768863	2.9388	864	0.6	0.6737	DEL	DEL	BAF_WEIGHTED	1069	0.348	67641902	67641902	1	2
chr6	68768864	68768898	2.1171	0	0	0.546	DEL	DEL	STRUCTURAL_VARIANT	0	0	68768864	68768864	1	1
chr6	68768899	102903531	2.9473	19937	0.6003	0.6739	DEL	DEL	BAF_WEIGHTED	31385	0.3699	68768899	68768899	1	2
chr6	102903532	107147686	1.9325	2653	0.5655	0.5174	DEL	DEL	BAF_WEIGHTED	3990	0.384	102903532	102903532	1	1
chr6	107147687	107170905	1.0828	18	0.6786	1.036	DEL	DEL	BAF_WEIGHTED	16	0.4612	107147687	107147687	0	1
chr6	107170906	116149966	1.9311	3140	0.5626	0.5181	DEL	DEL	BAF_WEIGHTED	8409	0.3916	107170906	107170906	1	1
chr6	116149967	135247166	2.9203	7769	0.6	0.6742	DEL	MULTIPLE	BAF_WEIGHTED	18038	0.3732	116149967	116149967	1	2
chr6	135247167	142110263	2.9681	3011	0.6	0.673	MULTIPLE	DEL	BAF_WEIGHTED	6549	0.3826	135247167	135247167	1	2
chr6	142110264	142110299	2.304	0	0	0.5821	DEL	DEL	STRUCTURAL_VARIANT	0	0	142110264	142110264	1	1
chr6	142110300	162806890	2.9489	11431	0.6	0.6735	DEL	INV	BAF_WEIGHTED	19709	0.4036	142110300	142110300	1	2
chr6	162806891	170805979	4.078	5697	0.664	0.7512	INV	TELOMERE	BAF_WEIGHTED	7091	0.4331	162806891	162806891	1	3
chr7	1	1410275	5.333	993	0.7089	0.7938	TELOMERE	DEL	BAF_WEIGHTED	917	0.5521	1	1	1	4
chr7	1410276	1423453	4.1461	0	0	0.7563	DEL	DEL	BAF_WEIGHTED	8	0.5817	1410276	1410276	1	3
chr7	1423454	9909717	5.0031	6472	0.7079	0.798	DEL	DEL	BAF_WEIGHTED	7033	0.4426	1423454	1423454	1	4
chr7	9909718	9909762	4.0845	0	0	0.7526	DEL	DEL	STRUCTURAL_VARIANT	0	0	9909718	9909718	1	3
chr7	9909763	16863292	4.8842	5370	0.7083	0.8007	DEL	BND	BAF_WEIGHTED	6626	0.3593	9909763	9909763	1	4
chr7	16863293	28587064	3.9362	7311	0.6597	0.7477	BND	DEL	BAF_WEIGHTED	11064	0.3921	16863293	16863293	1	3
chr7	28587065	28587120	3.1495	0	0	0.6846	DEL	DEL	STRUCTURAL_VARIANT	0	0	28587065	28587065	1	2
chr7	28587121	39240243	3.9313	6235	0.6607	0.7493	DEL	DUP	BAF_WEIGHTED	9346	0.4081	28587121	28587121	1	3
chr7	39240244	39240248	4.5696	0	0	0.7844	DUP	INV	STRUCTURAL_VARIANT	0	0	39240244	39240244	1	4
chr7	39240249	39240456	3.731	0	0	0.7359	INV	DEL	STRUCTURAL_VARIANT	0	0	39240249	39240249	1	3
chr7	39240457	39240461	3.4488	0	0	0.7143	DEL	DUP	STRUCTURAL_VARIANT	0	0	39240457	39240457	1	2
chr7	39240462	41903987	3.9341	886	0.6596	0.7475	DUP	DUP	BAF_WEIGHTED	2517	0.3974	39240462	39240462	1	3
chr7	41903988	41904003	3.4488	0	0	0.7066	DUP	INV	STRUCTURAL_VARIANT	0	0	41903988	41903988	1	2
chr7	41904004	41904360	4.5721	0	0	0.7787	INV	INV	STRUCTURAL_VARIANT	0	0	41904004	41904004	1	4
chr7	41904361	41904361	3.1056	0	0	0.6742	INV	INV	STRUCTURAL_VARIANT	0	0	41904361	41904361	1	2
chr7	41904362	41904692	3.8965	0	0	0.7403	INV	DEL	STRUCTURAL_VARIANT	0	0	41904362	41904362	1	3
chr7	41904693	41904699	4.6271	0	0	0.7813	DEL	DUP	STRUCTURAL_VARIANT	0	0	41904693	41904693	1	4
chr7	41904700	52961617	3.9888	7773	0.6597	0.7463	DUP	DEL	BAF_WEIGHTED	10179	0.4147	41904700	41904700	1	3
chr7	52961618	52961765	2.8119	0	0	0.6402	DEL	DEL	STRUCTURAL_VARIANT	0	0	52961618	52961618	1	2
chr7	52961766	52961843	4.0133	0	0	0.7479	DEL	DEL	STRUCTURAL_VARIANT	0	0	52961766	52961766	1	3
chr7	52961844	52962089	2.1797	0	0	0.5358	DEL	DEL	STRUCTURAL_VARIANT	0	0	52961844	52961844	1	1
chr7	52962090	53461445	3.9818	358	0.6522	0.735	DEL	SGL	BAF_WEIGHTED	433	0.3662	52962090	52962090	1	3
chr7	53461446	55222985	6.0509	1552	0.7458	0.8338	SGL	DEL	BAF_WEIGHTED	1654	0.382	53461446	53461446	1	5
chr7	55222986	55223118	4.0925	0	0	0.7456	DEL	DEL	STRUCTURAL_VARIANT	0	0	55222986	55222986	1	3
