chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	17438431	17688000	2.1893	87	0.7576	1.0339	DEL	NONE	BAF_WEIGHTED	238	0.5235	17438431	17438431	0	2
chr1	17688001	18093000	1.7169	230	0.735	1.0565	NONE	NONE	BAF_WEIGHTED	404	0.49	17688001	17688001	0	2
chr1	18093001	19350000	2.1372	948	0.7361	0.9954	NONE	NONE	BAF_WEIGHTED	1212	0.4922	18093001	18093001	0	2
chr1	19350001	19495000	3.015	22	0.7731	0.9858	NONE	NONE	BAF_WEIGHTED	142	0.4878	19350001	19350001	0	3
chr1	19495001	25018314	2.2213	2472	0.7297	0.9765	NONE	DEL	BAF_WEIGHTED	5129	0.4726	19495001	19495001	0	2
chr1	25018315	25105466	1.2019	42	0.6268	0.8745	DEL	DEL	BAF_WEIGHTED	78	0.5216	25018315	25018315	0	1
chr1	25105467	25217000	1.867	71	0.6923	0.9341	DEL	NONE	BAF_WEIGHTED	109	0.4643	25105467	25105467	0	2
chr1	25217001	26473171	2.3538	741	0.7244	0.9478	NONE	DEL	BAF_WEIGHTED	1044	0.482	25217001	25217001	0	2
chr1	26473172	26473219	1.3547	0	0	0.9093	DEL	DEL	STRUCTURAL_VARIANT	0	0	26473172	26473172	0	1
chr1	26473220	27519073	2.3311	160	0.7278	0.9594	DEL	BND	BAF_WEIGHTED	964	0.4844	26473220	26473220	0	2
chr1	27519074	27520247	1.2865	0	0	0.9265	BND	BND	STRUCTURAL_VARIANT	0	0	27519074	27519074	0	1
chr1	27520248	27676000	2.7882	3	0.8077	1.0668	BND	NONE	BAF_WEIGHTED	133	0.5399	27520248	27520248	0	3
chr1	27676001	28368231	2.172	61	0.7368	0.9928	NONE	DEL	BAF_WEIGHTED	664	0.4482	27676001	27676001	0	2
chr1	28368232	28525331	1.3314	17	0.6526	0.8941	DEL	DEL	BAF_WEIGHTED	154	0.4384	28368232	28368232	0	1
chr1	28525332	30670000	1.9372	1257	0.7328	1.0216	DEL	NONE	BAF_WEIGHTED	2013	0.4731	28525332	28525332	0	2
chr1	30670001	31071000	2.3151	296	0.7285	0.9602	NONE	NONE	BAF_WEIGHTED	385	0.4797	30670001	30670001	0	2
chr1	31071001	31256000	1.8747	279	0.75	1.0631	NONE	NONE	BAF_WEIGHTED	180	0.481	31071001	31071001	0	2
chr1	31256001	32361148	2.4233	529	0.75	0.9922	NONE	DEL	BAF_WEIGHTED	1041	0.4778	31256001	31256001	0	2
chr1	32361149	32361185	1.4096	0	0	0.9866	DEL	DEL	STRUCTURAL_VARIANT	0	0	32361149	32361149	0	1
chr1	32361186	32647000	1.9463	77	0.7354	1.0267	DEL	NONE	BAF_WEIGHTED	274	0.4519	32361186	32361186	0	2
chr1	32647001	33486000	2.4723	283	0.7188	0.9266	NONE	NONE	BAF_WEIGHTED	780	0.4717	32647001	32647001	0	2
chr1	33486001	34765000	1.8051	892	0.7215	1.0097	NONE	NONE	BAF_WEIGHTED	1221	0.4481	33486001	33486001	0	2
chr1	34765001	36088500	2.2068	121	0.7317	0.9782	NONE	NONE	BAF_WEIGHTED	1263	0.4293	34765001	34765001	0	2
chr1	36088501	36495000	2.5917	114	0.7242	0.9273	NONE	NONE	BAF_WEIGHTED	377	0.4958	36088001	36089001	0	2
chr1	36495001	37449000	1.8176	506	0.7238	1.0128	NONE	NONE	BAF_WEIGHTED	916	0.4816	36495001	36495001	0	2
chr1	37449001	37517000	2.6895	47	0.7561	0.9797	NONE	NONE	BAF_WEIGHTED	65	0.4829	37449001	37449001	0	3
chr1	37517001	39098000	2.0167	913	0.7273	0.9919	NONE	NONE	BAF_WEIGHTED	1502	0.461	37517001	37517001	0	2
chr1	39098001	39285000	3.0375	35	0.7193	0.8888	NONE	NONE	BAF_WEIGHTED	180	0.4268	39098001	39098001	0	3
chr1	39285001	41600000	2.3519	954	0.7308	0.9612	NONE	NONE	BAF_WEIGHTED	2133	0.4542	39285001	39285001	0	2
chr1	41600001	41952000	2.8937	279	0.7333	0.9226	NONE	NONE	BAF_WEIGHTED	343	0.4651	41600001	41600001	0	3
chr1	41952001	43182282	2.3155	789	0.7305	0.9626	NONE	DEL	BAF_WEIGHTED	1148	0.4281	41952001	41952001	0	2
chr1	43182283	52917140	1.1724	2689	0.6486	0.943	DEL	DEL	BAF_WEIGHTED	8971	0.4311	43182283	43182283	0	1
chr1	52917141	52917196	0.4469	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	52917141	52917141	0	0
chr1	52917197	55080684	1.1528	1186	0.6491	0.9531	DEL	DEL	BAF_WEIGHTED	2021	0.4774	52917197	52917197	0	1
chr1	55080685	55257000	2.684	1	0.6667	0.8125	DEL	NONE	BAF_WEIGHTED	172	0.3858	55080685	55080685	1	2
chr1	55257001	58492500	2.1224	2279	0.7229	0.9686	NONE	NONE	BAF_WEIGHTED	3095	0.408	55257001	55257001	0	2
chr1	58492501	60146000	2.5315	735	0.7189	0.9191	NONE	NONE	BAF_WEIGHTED	1558	0.4038	58489001	58496001	0	2
chr1	60146001	60867000	2.0449	257	0.7273	0.9883	NONE	NONE	BAF_WEIGHTED	654	0.3795	60146001	60146001	0	2
chr1	60867001	61070000	2.457	67	0.7115	0.9136	NONE	NONE	BAF_WEIGHTED	199	0.4227	60867001	60867001	0	2
chr1	61070001	61459000	2.9176	158	0.739	0.9314	NONE	NONE	BAF_WEIGHTED	386	0.3887	61070001	61070001	0	3
chr1	61459001	64421000	2.168	1392	0.72	0.9589	NONE	NONE	BAF_WEIGHTED	2841	0.4047	61459001	61459001	0	2
chr1	64421001	65065000	2.5378	188	0.7127	0.9095	NONE	NONE	BAF_WEIGHTED	626	0.4073	64421001	64421001	0	2
chr1	65065001	66219000	2.0518	699	0.7188	0.9716	NONE	NONE	BAF_WEIGHTED	1046	0.3847	65065001	65065001	0	2
chr1	66219001	66400000	3.0843	75	0.7273	0.9003	NONE	NONE	BAF_WEIGHTED	180	0.3904	66219001	66219001	0	3
chr1	66400001	67561000	2.3055	821	0.7241	0.9523	NONE	NONE	BAF_WEIGHTED	1097	0.3902	66400001	66400001	0	2
chr1	67561001	67882000	2.7541	29	0.7778	1.0146	NONE	NONE	BAF_WEIGHTED	313	0.4181	67561001	67561001	0	3
chr1	67882001	74786588	1.9911	2922	0.7212	0.9833	NONE	DEL	BAF_WEIGHTED	6498	0.3628	67882001	67882001	0	2
chr1	74786589	74786636	0.658	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	74786589	74786589	0	1
chr1	74786637	76120000	1.8329	512	0.7205	1.0028	DEL	NONE	BAF_WEIGHTED	1199	0.374	74786637	74786637	0	2
chr1	76120001	79757000	2.169	2019	0.7316	0.9825	NONE	NONE	BAF_WEIGHTED	3431	0.3749	76120001	76120001	0	2
chr1	79757001	79950472	1.6059	184	0.7143	1.0276	NONE	DEL	BAF_WEIGHTED	179	0.3575	79756001	79757001	0	2
chr1	79950473	79950515	1.1008	0	0	0.9378	DEL	DEL	STRUCTURAL_VARIANT	0	0	79950473	79950473	0	1
chr1	79950516	87660322	1.9396	3891	0.707	0.9647	DEL	DEL	BAF_WEIGHTED	6927	0.3742	79950516	79950516	0	2
chr1	87660323	87660360	1.3513	0	0	0.9493	DEL	DEL	STRUCTURAL_VARIANT	0	0	87660323	87660323	0	1
chr1	87660361	90044000	2.0618	1228	0.7008	0.9299	DEL	NONE	BAF_WEIGHTED	2238	0.3837	87660361	87660361	0	2
chr1	90044001	90905000	1.7223	424	0.7	0.9726	NONE	NONE	BAF_WEIGHTED	812	0.3894	90044001	90044001	0	2
chr1	90905001	91039000	2.2869	0	0	0.9794	NONE	NONE	BAF_WEIGHTED	127	0.3649	90905001	90905001	0	2
chr1	91039001	91484500	1.549	115	0.7179	1.0482	NONE	NONE	BAF_WEIGHTED	381	0.3948	91039001	91039001	0	2
chr1	91484501	93546000	1.9323	781	0.6971	0.9311	NONE	NONE	BAF_WEIGHTED	1938	0.3972	91484001	91485001	0	2
chr1	93546001	95074000	2.5298	1081	0.7273	0.9382	NONE	NONE	BAF_WEIGHTED	1440	0.4215	93546001	93546001	0	2
chr1	95074001	95544454	1.9439	259	0.7241	0.9948	NONE	DEL	BAF_WEIGHTED	445	0.3904	95074001	95074001	0	2
chr1	95544455	95544486	1.0914	0	0	0.9545	DEL	DEL	STRUCTURAL_VARIANT	0	0	95544455	95544455	0	1
chr1	95544487	100009597	2.1179	2203	0.7223	0.9766	DEL	DEL	BAF_WEIGHTED	4226	0.3647	95544487	95544487	0	2
chr1	100009598	100013810	0.7188	0	0	1	DEL	DEL	BAF_WEIGHTED	3	0.366	100009598	100009598	0	1
chr1	100013811	101296000	2.3014	603	0.7083	0.9208	DEL	NONE	BAF_WEIGHTED	1213	0.381	100013811	100013811	0	2
chr1	101296001	104796076	1.8561	2140	0.7232	1.0107	NONE	DEL	BAF_WEIGHTED	3102	0.3501	101296001	101296001	0	2
chr1	104796077	104796117	0.7833	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	104796077	104796077	0	1
chr1	104796118	107398000	1.7645	1425	0.7236	1.0193	DEL	NONE	BAF_WEIGHTED	2457	0.3507	104796118	104796118	0	2
chr1	107398001	108794097	2.4902	778	0.7273	0.9416	NONE	INV	BAF_WEIGHTED	1101	0.3891	107398001	107398001	0	2
chr1	108794098	108794163	3.9323	0	0	0.5963	INV	DEL	STRUCTURAL_VARIANT	0	0	108794098	108794098	2	2
chr1	108794164	108794287	2.0274	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	108794164	108794164	0	2
chr1	108794288	109218790	3.3947	172	0.5895	0.6535	DEL	DUP	BAF_WEIGHTED	408	0.428	108794288	108794288	1	2
chr1	109218791	109322670	4.7668	24	0.5427	0.5866	DUP	DUP	BAF_WEIGHTED	89	0.5073	109218791	109218791	2	3
chr1	109322671	110401000	3.5689	488	0.5906	0.6496	DUP	NONE	BAF_WEIGHTED	971	0.4644	109322671	109322671	1	2
chr1	110401001	111117000	2.9515	747	0.5932	0.6673	NONE	NONE	BAF_WEIGHTED	678	0.419	110401001	110401001	1	2
chr1	111117001	111783000	3.476	598	0.5938	0.6572	NONE	NONE	BAF_WEIGHTED	629	0.412	111117001	111117001	1	2
chr1	111783001	112575000	2.9301	686	0.5949	0.6709	NONE	NONE	BAF_WEIGHTED	741	0.4398	111783001	111783001	1	2
chr1	112575001	112722500	3.835	9	0.5538	0.5215	NONE	NONE	BAF_WEIGHTED	138	0.4336	112575001	112575001	2	2
chr1	112722501	115757186	3.0717	1670	0.5894	0.6566	NONE	DEL	BAF_WEIGHTED	2851	0.4112	112722001	112723001	1	2
chr1	115757187	115758234	2.1329	0	0	0.9456	DEL	DEL	STRUCTURAL_VARIANT	0	0	115757187	115757187	0	2
chr1	115758235	117162132	3.5627	689	0.5855	0.6434	DEL	BND	BAF_WEIGHTED	1282	0.4218	115758235	115758235	1	2
chr1	117162133	117166339	2.4775	0	0	0.5127	BND	BND	BAF_WEIGHTED	3	0.4257	117162133	117162133	1	1
chr1	117166340	118185000	3.53	253	0.6061	0.672	BND	NONE	BAF_WEIGHTED	956	0.3967	117166340	117166340	1	2
chr1	118185001	118914000	2.8014	111	0.5854	0.657	NONE	NONE	BAF_WEIGHTED	649	0.3742	118185001	118185001	1	2
chr1	118914001	123605522	3.3542	942	0.5881	0.6487	NONE	CENTROMERE	BAF_WEIGHTED	976	0.4149	118914001	118914001	1	2
chr1	123605523	146473000	3.8085	202	0.5917	0.651	CENTROMERE	NONE	BAF_WEIGHTED	335	0.448	123605523	123605523	1	2
chr1	146473001	147287000	3.1203	509	0.5946	0.6658	NONE	NONE	BAF_WEIGHTED	205	0.4049	146052001	146894001	1	2
chr1	147287001	147492000	2.5453	296	0.5833	0.6601	NONE	NONE	BAF_WEIGHTED	165	0.387	147287001	147287001	1	2
chr1	147492001	152058000	3.4797	1412	0.5933	0.657	NONE	NONE	BAF_WEIGHTED	2570	0.4435	147492001	147492001	1	2
chr1	152058001	153493000	2.8621	1098	0.59	0.6633	NONE	NONE	BAF_WEIGHTED	1190	0.4145	152058001	152058001	1	2
chr1	153493001	154234000	3.584	91	0.5877	0.6451	NONE	NONE	BAF_WEIGHTED	547	0.4785	153493001	153493001	1	2
chr1	154234001	154935000	3.1403	544	0.5957	0.6672	NONE	NONE	BAF_WEIGHTED	671	0.4705	154234001	154234001	1	2
chr1	154935001	155147339	4.1752	22	0.6046	0.6643	NONE	DEL	BAF_WEIGHTED	176	0.5367	154935001	154935001	1	3
chr1	155147340	155170100	2.7019	5	0.5435	0.6222	DEL	DEL	BAF_WEIGHTED	20	0.4615	155147340	155147340	1	2
chr1	155170101	155285500	4.379	36	0.5854	0.6312	DEL	NONE	BAF_WEIGHTED	77	0.5329	155170101	155170101	2	3
chr1	155285501	156689000	3.4274	426	0.5964	0.6606	NONE	NONE	BAF_WEIGHTED	1261	0.4759	155285001	155286001	1	2
chr1	156689001	156773000	4.4584	8	0.5632	0.5514	NONE	NONE	BAF_WEIGHTED	76	0.519	156689001	156689001	2	2
chr1	156773001	157178000	3.5138	175	0.5965	0.661	NONE	NONE	BAF_WEIGHTED	373	0.4822	156773001	156773001	1	2
chr1	157178001	157683251	2.9558	264	0.5888	0.6592	NONE	DEL	BAF_WEIGHTED	444	0.4191	157178001	157178001	1	2
chr1	157683252	157684874	1.639	0	0	0.6145	DEL	DEL	STRUCTURAL_VARIANT	0	0	157683252	157683252	1	1
chr1	157684875	157907013	2.9581	119	0.5833	0.6494	DEL	DEL	BAF_WEIGHTED	210	0.3944	157684875	157684875	1	2
chr1	157907014	157917735	1.7496	2	0.6094	0.7561	DEL	DEL	BAF_WEIGHTED	9	0.3812	157907014	157907014	0	1
chr1	157917736	158951056	2.9224	1068	0.5896	0.6618	DEL	INV	BAF_WEIGHTED	934	0.3956	157917736	157917736	1	2
chr1	158951057	158951062	3.759	0	0	0.5145	INV	INV	STRUCTURAL_VARIANT	0	0	158951057	158951057	2	2
chr1	158951063	158951606	2.8275	0	0	0.684	INV	INV	STRUCTURAL_VARIANT	0	0	158951063	158951063	1	2
chr1	158951607	158951611	2.5341	0	0	0.7632	INV	INV	STRUCTURAL_VARIANT	0	0	158951607	158951607	1	2
chr1	158951612	158952757	3.4618	0	0	0.5587	INV	INV	STRUCTURAL_VARIANT	0	0	158951612	158951612	2	2
chr1	158952758	158952764	4.6892	0	0	0.5876	INV	INV	STRUCTURAL_VARIANT	0	0	158952758	158952758	2	3
chr1	158952765	159770000	3.7336	468	0.5524	0.545	INV	NONE	BAF_WEIGHTED	715	0.3878	158952765	158952765	2	2
chr1	159770001	160360000	4.7669	303	0.5476	0.5804	NONE	NONE	BAF_WEIGHTED	566	0.4649	159770001	159770001	2	3
chr1	160360001	160996000	3.9393	196	0.5556	0.5165	NONE	NONE	BAF_WEIGHTED	575	0.4306	160360001	160360001	2	2
chr1	160996001	161267773	4.8276	139	0.55	0.5857	NONE	INV	BAF_WEIGHTED	253	0.4849	160996001	160996001	2	3
chr1	161267774	162317445	5.5474	661	0.5697	0.537	INV	DEL	BAF_WEIGHTED	808	0.4172	161267774	161267774	3	3
chr1	162317446	162317492	4.3145	0	0	0.6719	DEL	DEL	STRUCTURAL_VARIANT	0	0	162317446	162317446	1	3
chr1	162317493	164546000	4.9487	1303	0.5696	0.5858	DEL	NONE	BAF_WEIGHTED	2068	0.385	162317493	162317493	2	3
chr1	164546001	164816000	6.2337	96	0.5597	0.5187	NONE	NONE	BAF_WEIGHTED	267	0.4183	164546001	164546001	3	3
chr1	164816001	166822000	4.6673	1022	0.5669	0.5681	NONE	NONE	BAF_WEIGHTED	1850	0.4121	164816001	164816001	2	3
chr1	166822001	169095804	5.3121	1439	0.5636	0.5648	NONE	DEL	BAF_WEIGHTED	2179	0.4117	166822001	166822001	2	3
chr1	169095805	169115168	5.0578	7	0.6875	0.7745	DEL	DEL	BAF_WEIGHTED	18	0.4711	169095805	169095805	1	4
chr1	169115169	169782794	5.4641	635	0.5647	0.5507	DEL	BND	BAF_WEIGHTED	598	0.3775	169115169	169115169	2	3
chr1	169782795	169793122	4.1366	0	0	0.5075	BND	BND	BAF_WEIGHTED	10	0.4021	169782795	169782795	2	2
chr1	169793123	174953000	4.8984	2639	0.5665	0.5841	BND	NONE	BAF_WEIGHTED	4771	0.3847	169793123	169793123	2	3
chr1	174953001	175007000	6.5222	18	0.5756	0.6029	NONE	NONE	BAF_WEIGHTED	54	0.3878	174953001	174953001	3	4
chr1	175007001	181076000	4.9978	3218	0.567	0.5733	NONE	NONE	BAF_WEIGHTED	5715	0.4077	175007001	175007001	2	3
chr1	181076001	181139000	6.8092	59	0.5513	0.5874	NONE	NONE	BAF_WEIGHTED	61	0.4842	181076001	181076001	3	4
chr1	181139001	187159974	5.1226	2694	0.5635	0.5714	NONE	DEL	BAF_WEIGHTED	5713	0.3984	181139001	181139001	2	3
chr1	187159975	187162133	3.5386	1	0.6667	0.7773	DEL	DEL	BAF_WEIGHTED	2	0.358	187159975	187159975	1	3
chr1	187162134	188914000	4.6538	604	0.5594	0.5701	DEL	NONE	BAF_WEIGHTED	1654	0.3465	187162134	187162134	2	3
chr1	188914001	188952289	6.516	2	0.5971	0.6321	NONE	DEL	BAF_WEIGHTED	38	0.3136	188914001	188914001	2	4
chr1	188952290	188952322	5.2965	0	0	0.6862	DEL	DEL	STRUCTURAL_VARIANT	0	0	188952290	188952290	2	4
chr1	188952323	189036000	6.4284	24	0.6768	0.7414	DEL	NONE	BAF_WEIGHTED	79	0.3485	188952323	188952323	2	5
chr1	189036001	191954543	4.7483	1420	0.5674	0.5766	NONE	DEL	BAF_WEIGHTED	2793	0.3379	189036001	189036001	2	3
chr1	191954544	191954649	3.7817	0	0	0.547	DEL	DEL	STRUCTURAL_VARIANT	0	0	191954544	191954544	2	2
chr1	191954650	197585000	4.8369	3554	0.5667	0.5723	DEL	NONE	BAF_WEIGHTED	5214	0.3509	191954650	191954650	2	3
chr1	197585001	197851278	5.7953	81	0.5727	0.6059	NONE	DEL	BAF_WEIGHTED	240	0.3522	197585001	197585001	2	4
chr1	197851279	197851325	4.5879	0	0	0.5186	DEL	DEL	STRUCTURAL_VARIANT	0	0	197851279	197851279	2	2
chr1	197851326	199781374	5.1776	560	0.5658	0.5735	DEL	DEL	BAF_WEIGHTED	1855	0.3615	197851326	197851326	2	3
chr1	199781375	199781410	3.6022	0	0	0.8243	DEL	DEL	STRUCTURAL_VARIANT	0	0	199781375	199781375	1	3
chr1	199781411	200097000	4.3846	80	0.5898	0.6388	DEL	NONE	BAF_WEIGHTED	301	0.4063	199781411	199781411	2	3
chr1	200097001	203269000	5.515	1951	0.5628	0.5462	NONE	NONE	BAF_WEIGHTED	2805	0.4619	200097001	200097001	3	3
chr1	203269001	203344000	6.9111	53	0.551	0.5788	NONE	NONE	BAF_WEIGHTED	72	0.4894	203269001	203269001	3	4
chr1	203344001	204112555	5.2878	414	0.562	0.5786	NONE	DEL	BAF_WEIGHTED	736	0.4578	203344001	203344001	2	3
chr1	204112556	204127661	3.2777	8	0.7812	0.9825	DEL	DEL	BAF_WEIGHTED	14	0.5314	204112556	204112556	0	3
chr1	204127662	208264000	5.5488	2570	0.5643	0.5493	DEL	NONE	BAF_WEIGHTED	3618	0.4548	204127662	204127662	3	3
chr1	208264001	209258000	4.6331	404	0.5605	0.5683	NONE	NONE	BAF_WEIGHTED	962	0.405	208264001	208264001	2	3
chr1	209258001	209848000	5.5091	152	0.558	0.5446	NONE	NONE	BAF_WEIGHTED	574	0.4333	209258001	209258001	3	3
chr1	209848001	210222000	4.6197	11	0.619	0.6795	NONE	NONE	BAF_WEIGHTED	343	0.3799	209848001	209848001	1	3
chr1	210222001	210407000	5.7433	138	0.5667	0.5223	NONE	NONE	BAF_WEIGHTED	179	0.4329	210222001	210222001	3	3
chr1	210407001	210929657	4.719	289	0.5697	0.5754	NONE	DUP	BAF_WEIGHTED	496	0.4225	210407001	210407001	2	3
chr1	210929658	211182235	6.1975	119	0.6511	0.7075	DUP	DEL	BAF_WEIGHTED	214	0.3981	210929658	210929658	2	4
chr1	211182236	211182442	4.8922	0	0	0.6295	DEL	DEL	STRUCTURAL_VARIANT	0	0	211182236	211182236	2	3
chr1	211182443	211239700	6.2025	27	0.6475	0.7042	DEL	DUP	BAF_WEIGHTED	48	0.4143	211182443	211182443	2	4
chr1	211239701	211473967	5.5291	114	0.5664	0.5355	DUP	DEL	BAF_WEIGHTED	210	0.4026	211239701	211239701	3	3
chr1	211473968	211474015	3.5095	0	0	0.6835	DEL	DEL	STRUCTURAL_VARIANT	0	0	211473968	211473968	1	2
chr1	211474016	213294000	5.4358	1090	0.565	0.5587	DEL	NONE	BAF_WEIGHTED	1722	0.4233	211474016	211474016	2	3
chr1	213294001	214185000	4.5683	435	0.5641	0.5622	NONE	NONE	BAF_WEIGHTED	863	0.4164	213294001	213294001	2	3
chr1	214185001	215809335	5.3033	943	0.5731	0.5671	NONE	DEL	BAF_WEIGHTED	1553	0.3841	214185001	214185001	2	3
chr1	215809336	215816196	2.4736	8	0.562	0.5957	DEL	DEL	BAF_WEIGHTED	6	0.3528	215809336	215809336	1	1
chr1	215816197	221668238	5.1118	3146	0.5716	0.5768	DEL	DEL	BAF_WEIGHTED	5606	0.3804	215816197	215816197	2	3
chr1	221668239	221676918	4.914	2	0.5155	0.6105	DEL	DEL	BAF_WEIGHTED	7	0.3731	221668239	221668239	2	3
chr1	221676919	221851000	5.9567	128	0.5646	0.5036	DEL	NONE	BAF_WEIGHTED	173	0.4062	221676919	221676919	3	3
chr1	221851001	222195154	4.9497	281	0.5738	0.6061	NONE	DEL	BAF_WEIGHTED	320	0.4035	221851001	221851001	2	3
chr1	222195155	222195283	3.7783	0	0	0.794	DEL	DEL	STRUCTURAL_VARIANT	0	0	222195155	222195155	1	3
chr1	222195284	222550000	4.5156	108	0.5788	0.6191	DEL	NONE	BAF_WEIGHTED	277	0.4109	222195284	222195284	2	3
chr1	222550001	224943000	5.3493	1143	0.5687	0.5804	NONE	NONE	BAF_WEIGHTED	2072	0.4267	222550001	222550001	2	3
chr1	224943001	225404000	4.4748	339	0.5714	0.5531	NONE	NONE	BAF_WEIGHTED	412	0.3694	224940001	224946001	2	2
chr1	225404001	226165000	5.6806	433	0.5698	0.5281	NONE	NONE	BAF_WEIGHTED	719	0.4505	225404001	225404001	3	3
chr1	226165001	226619000	4.8308	336	0.5745	0.586	NONE	NONE	BAF_WEIGHTED	440	0.4544	226165001	226165001	2	3
chr1	226619001	226729000	6.1027	19	0.5897	0.6242	NONE	NONE	BAF_WEIGHTED	107	0.4935	226619001	226619001	2	4
chr1	226729001	231960546	5.0295	3332	0.5692	0.5695	NONE	DEL	BAF_WEIGHTED	4689	0.4433	226729001	226729001	2	3
chr1	231960547	231982045	3.5561	0	0	0.6089	DEL	DEL	BAF_WEIGHTED	19	0.4001	231960547	231960547	1	2
chr1	231982046	232671000	5.7274	385	0.576	0.6072	DEL	NONE	BAF_WEIGHTED	656	0.4155	231982046	231982046	2	3
chr1	232671001	234471000	4.8797	1076	0.5694	0.5749	NONE	NONE	BAF_WEIGHTED	1724	0.4097	232671001	232671001	2	3
chr1	234471001	235254729	6.1137	525	0.5657	0.531	NONE	BND	BAF_WEIGHTED	730	0.4461	234471001	234471001	3	3
chr1	235254730	236896000	4.2549	1239	0.5541	0.5409	BND	NONE	BAF_WEIGHTED	1585	0.4247	235254730	235254730	2	2
chr1	236896001	241292874	3.6592	3662	0.5549	0.5499	NONE	INV	BAF_WEIGHTED	4263	0.3853	236896001	236896001	2	2
chr1	241292875	241292885	3.2593	0	0	0.5053	INV	INV	STRUCTURAL_VARIANT	0	0	241292875	241292875	2	2
chr1	241292886	241486000	4.3472	146	0.5714	0.5399	INV	NONE	BAF_WEIGHTED	179	0.3986	241292886	241292886	2	2
chr1	241486001	241899000	5.2387	290	0.5664	0.5598	NONE	NONE	BAF_WEIGHTED	407	0.3848	241486001	241486001	2	3
chr1	241899001	243045500	4.0843	901	0.5714	0.5103	NONE	NONE	BAF_WEIGHTED	783	0.4141	241899001	241899001	2	2
chr1	243045501	244866000	5.014	841	0.5734	0.604	NONE	NONE	BAF_WEIGHTED	1593	0.4069	242879001	243212001	2	3
