chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	63488804	64154536	2.1744	332	0.5581	0.5422	INV	INV	BAF_WEIGHTED	652	0.4085	63488804	63488804	1	1
chr1	64154537	66216000	1.1219	1391	0.6585	0.9646	INV	NONE	BAF_WEIGHTED	1910	0.3944	64154537	64154537	0	1
chr1	66216001	66428270	1.5491	106	0.6537	0.8687	NONE	DUP	BAF_WEIGHTED	205	0.3947	66216001	66216001	0	1
chr1	66428271	66432457	5.776	8	0.6785	0.7455	DUP	DUP	BAF_WEIGHTED	3	0.3663	66428271	66428271	1	4
chr1	66432458	68435439	1.1372	1279	0.6509	0.9343	DUP	INV	BAF_WEIGHTED	1911	0.3972	66432458	66432458	0	1
chr1	68435440	68769669	2.9476	174	0.6	0.6735	INV	DUP	BAF_WEIGHTED	312	0.3658	68435440	68435440	1	2
chr1	68769670	77889625	1.0067	5173	0.6496	0.973	DUP	DEL	BAF_WEIGHTED	8546	0.3666	68769670	68769670	0	1
chr1	77889626	78138711	5.1285	68	0.7014	0.7865	DEL	DUP	BAF_WEIGHTED	239	0.3833	77889626	77889626	1	4
chr1	78138712	94052501	1.1185	9328	0.6507	0.9526	DUP	DEL	BAF_WEIGHTED	14571	0.3805	78138712	78138712	0	1
chr1	94052502	94052671	3.0632	0	0	0.6522	DEL	DEL	STRUCTURAL_VARIANT	0	0	94052502	94052502	1	2
chr1	94052672	94056232	1.1808	0	0	0.9023	DEL	DEL	BAF_WEIGHTED	3	0.4747	94052672	94052672	0	1
chr1	94056233	94058753	3.9365	0	0	0.7293	DEL	INV	BAF_WEIGHTED	1	0.419	94056233	94056233	1	3
chr1	94058754	94060531	1.5215	0	0	0.7003	INV	INV	BAF_WEIGHTED	1	0.427	94058754	94058754	0	1
chr1	94060532	94061624	2.912	0	0	0.6341	INV	DEL	STRUCTURAL_VARIANT	0	0	94060532	94060532	1	2
chr1	94061625	94063649	0.9033	0	0	1	DEL	DEL	BAF_WEIGHTED	1	0.5	94061625	94061625	0	1
chr1	94063650	96984380	3.0582	2177	0.6	0.6715	DEL	INV	BAF_WEIGHTED	2753	0.3881	94063650	94063650	1	2
chr1	96984381	97071808	2.0201	12	0.5513	0.5032	INV	BND	BAF_WEIGHTED	86	0.3813	96984381	96984381	1	1
chr1	97071809	97979647	3.2443	199	0.6078	0.6798	BND	DEL	BAF_WEIGHTED	868	0.349	97071809	97071809	1	2
chr1	97979648	101537863	1.1052	2363	0.6419	0.925	DEL	DUP	BAF_WEIGHTED	3371	0.3742	97979648	97979648	0	1
chr1	101537864	101537869	3.4868	0	0	0.7068	DUP	DEL	STRUCTURAL_VARIANT	0	0	101537864	101537864	1	2
chr1	101537870	101538136	5.6405	0	0	0.8188	DEL	INV	STRUCTURAL_VARIANT	0	0	101537870	101537870	1	5
chr1	101538137	101538143	3.0575	0	0	0.6657	INV	DEL	STRUCTURAL_VARIANT	0	0	101538137	101538137	1	2
chr1	101538144	101538312	5.4258	0	0	0.8116	DEL	DUP	STRUCTURAL_VARIANT	0	0	101538144	101538144	1	4
chr1	101538313	101542367	3.0441	1	0.5227	0.5679	DUP	INV	BAF_WEIGHTED	3	0.3627	101538313	101538313	1	2
chr1	101542368	101558705	1.0314	25	0.6796	0.9309	INV	INV	BAF_WEIGHTED	12	0.3504	101542368	101542368	0	1
chr1	101558706	103526048	2.93	1526	0.6042	0.6813	INV	DEL	BAF_WEIGHTED	1810	0.346	101558706	101558706	1	2
chr1	103526049	103526260	1.6328	0	0	0.572	DEL	DEL	STRUCTURAL_VARIANT	0	0	103526049	103526049	1	1
chr1	103526261	104098937	2.8286	340	0.6089	0.6925	DEL	BND	BAF_WEIGHTED	387	0.3443	103526261	103526261	1	2
chr1	104098938	106891000	1.8213	1208	0.556	0.554	BND	NONE	BAF_WEIGHTED	2610	0.3468	104098938	104098938	1	1
chr1	106891001	108909168	2.2333	1200	0.5556	0.5522	NONE	DEL	BAF_WEIGHTED	1708	0.3846	106891001	106891001	1	1
chr1	108909169	108915349	1.2176	3	0.7561	1.2118	DEL	DEL	BAF_WEIGHTED	5	0.3748	108909169	108909169	0	1
chr1	108915350	123605522	2.1513	6200	0.5566	0.5392	DEL	CENTROMERE	BAF_WEIGHTED	10302	0.4186	108915350	108915350	1	1
chr1	123605523	143748000	2.3591	22	0.5635	0.5761	CENTROMERE	NONE	BAF_WEIGHTED	105	0.4482	123605523	123605523	1	1
chr1	143748001	147284000	3.1179	738	0.5955	0.6618	NONE	NONE	BAF_WEIGHTED	538	0.4319	143747001	143749001	1	2
chr1	147284001	147474000	2.4951	2	0.6369	0.7559	NONE	NONE	BAF_WEIGHTED	150	0.3871	147284001	147284001	1	2
chr1	147474001	151939386	3.0147	1027	0.5893	0.6535	NONE	DEL	BAF_WEIGHTED	2471	0.4436	147474001	147474001	1	2
chr1	151939387	151939433	2.353	0	0	0.5801	DEL	DEL	STRUCTURAL_VARIANT	0	0	151939387	151939387	1	1
chr1	151939434	153732375	2.9833	1446	0.5975	0.6688	DEL	INV	BAF_WEIGHTED	1530	0.4265	151939434	151939434	1	2
chr1	153732376	153733152	2.4909	0	0	0.6033	INV	INV	STRUCTURAL_VARIANT	0	0	153732376	153732376	1	2
chr1	153733153	153998000	3.0418	14	0.6035	0.6772	INV	NONE	BAF_WEIGHTED	250	0.478	153733153	153733153	1	2
chr1	153998001	154138000	2.3833	8	0.5662	0.5804	NONE	NONE	BAF_WEIGHTED	126	0.4285	153998001	153998001	1	1
chr1	154138001	158203000	3.0676	2191	0.5937	0.6595	NONE	NONE	BAF_WEIGHTED	3684	0.4669	154138001	154138001	1	2
chr1	158203001	158356000	2.181	335	0.5778	0.6551	NONE	NONE	BAF_WEIGHTED	107	0.3951	158203001	158203001	1	1
chr1	158356001	159631000	2.6878	902	0.5932	0.6685	NONE	NONE	BAF_WEIGHTED	1154	0.378	158356001	158356001	1	2
chr1	159631001	166192000	3.0835	2848	0.5938	0.6597	NONE	NONE	BAF_WEIGHTED	5967	0.4155	159631001	159631001	1	2
chr1	166192001	166836000	2.4993	247	0.5952	0.6777	NONE	NONE	BAF_WEIGHTED	560	0.3861	166192001	166192001	1	2
chr1	166836001	170086000	3.1971	2368	0.5938	0.6574	NONE	NONE	BAF_WEIGHTED	3090	0.4007	166836001	166836001	1	2
chr1	170086001	171112000	2.6349	627	0.587	0.6585	NONE	NONE	BAF_WEIGHTED	959	0.3783	170086001	170086001	1	2
chr1	171112001	171320213	3.12	19	0.5862	0.6461	NONE	DEL	BAF_WEIGHTED	204	0.3946	171112001	171112001	1	2
chr1	171320214	171320250	1.9305	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	171320214	171320214	0	2
chr1	171320251	181831000	3.0626	5687	0.598	0.6673	DEL	NONE	BAF_WEIGHTED	9810	0.4034	171320251	171320251	1	2
chr1	181831001	181984000	2.4698	182	0.6038	0.6949	NONE	NONE	BAF_WEIGHTED	138	0.3978	181829001	181833001	1	2
chr1	181984001	182588038	3.0776	516	0.5894	0.6519	NONE	DUP	BAF_WEIGHTED	582	0.4207	181984001	181984001	1	2
chr1	182588039	192523583	3.9043	5675	0.5472	0.5287	DUP	DUP	BAF_WEIGHTED	9441	0.3634	182588039	182588039	2	2
chr1	192523584	198215935	6.552	4553	0.6581	0.7122	DUP	DUP	BAF_WEIGHTED	5274	0.3535	192523584	192523584	2	5
chr1	198215936	199865000	6.0435	892	0.6203	0.6634	DUP	NONE	BAF_WEIGHTED	1586	0.358	198215936	198215936	2	4
chr1	199865001	200028000	4.9718	15	0.6071	0.6538	NONE	NONE	BAF_WEIGHTED	151	0.4178	199865001	199865001	2	3
chr1	200028001	202528508	6.1585	1653	0.6194	0.6615	NONE	BND	BAF_WEIGHTED	2238	0.4602	200028001	200028001	2	4
chr1	202528509	203084950	7.1165	186	0.6606	0.7098	BND	BND	BAF_WEIGHTED	463	0.4578	202528509	202528509	2	5
chr1	203084951	203085100	8.1814	0	0	0.7476	BND	BND	STRUCTURAL_VARIANT	0	0	203084951	203084951	2	6
chr1	203085101	203151421	7.2917	50	0.6786	0.7317	BND	INV	BAF_WEIGHTED	64	0.4759	203085101	203085101	2	5
chr1	203151422	203151615	7.8179	0	0	0.727	INV	INV	STRUCTURAL_VARIANT	0	0	203151422	203151422	2	6
chr1	203151616	208743093	7.3008	2773	0.6602	0.7077	INV	BND	BAF_WEIGHTED	5007	0.4525	203151616	203151616	2	5
chr1	208743094	210945221	5.9754	1599	0.6187	0.6623	BND	DEL	BAF_WEIGHTED	2101	0.4142	208743094	208743094	2	4
chr1	210945222	210969922	4.0188	26	0.5838	0.629	DEL	DEL	BAF_WEIGHTED	13	0.4138	210945222	210945222	1	3
chr1	210969923	210995000	4.5915	20	0.6202	0.6769	DEL	NONE	BAF_WEIGHTED	17	0.3734	210969923	210969923	1	3
chr1	210995001	214648203	6.2987	1997	0.6247	0.6687	NONE	BND	BAF_WEIGHTED	3469	0.4176	210995001	210995001	2	4
chr1	214648204	220616460	6.9144	4612	0.6594	0.7091	BND	DEL	BAF_WEIGHTED	5703	0.3765	214648204	214648204	2	5
chr1	220616461	220617119	5.5543	0	0	0.8827	DEL	DEL	STRUCTURAL_VARIANT	0	0	220616461	220616461	1	5
chr1	220617120	224778553	6.9506	2178	0.6582	0.7076	DEL	DEL	BAF_WEIGHTED	3707	0.4141	220617120	220617120	2	5
chr1	224778554	226122521	4.7881	383	0.84	0.9941	DEL	DEL	BAF_WEIGHTED	1241	0.419	224778554	224778554	0	5
chr1	226122522	226122607	3.9512	0	0	0.9864	DEL	DEL	STRUCTURAL_VARIANT	0	0	226122522	226122522	0	4
chr1	226122608	236923000	4.9587	7212	0.8401	0.9891	DEL	NONE	BAF_WEIGHTED	10025	0.4339	226122608	226122608	0	5
chr1	236923001	238410067	4.0757	1312	0.8264	0.9999	NONE	DUP	BAF_WEIGHTED	1428	0.3888	236923001	236923001	0	4
chr1	238410068	239314035	1.6285	624	0.7235	1.021	DUP	DEL	BAF_WEIGHTED	884	0.3608	238410068	238410068	0	2
chr1	239314036	241493000	3.3234	1723	0.5485	0.5725	DEL	NONE	BAF_WEIGHTED	2109	0.3939	239314036	239314036	1	2
chr1	241493001	241651000	4.3904	89	0.541	0.5445	NONE	NONE	BAF_WEIGHTED	155	0.3819	241493001	241493001	2	2
chr1	241651001	243217000	3.3481	1828	0.5475	0.563	NONE	NONE	BAF_WEIGHTED	1032	0.4076	241651001	241651001	1	2
chr1	243217001	246939000	4.0266	2858	0.545	0.5183	NONE	NONE	BAF_WEIGHTED	3526	0.4171	243217001	243217001	2	2
chr1	246939001	248956422	3.2917	1121	0.5499	0.5647	NONE	TELOMERE	BAF_WEIGHTED	1440	0.397	246939001	246939001	1	2
chr2	1	4659000	1.9153	3619	0.5588	0.5448	TELOMERE	NONE	BAF_WEIGHTED	4236	0.442	1	1	1	1
chr2	4659001	9307526	2.0724	3369	0.5545	0.5343	NONE	DUP	BAF_WEIGHTED	4469	0.4135	4659001	4659001	1	1
chr2	9307527	10018717	3.1415	501	0.5944	0.6584	DUP	DUP	BAF_WEIGHTED	675	0.45	9307527	9307527	1	2
chr2	10018718	13085310	2.133	2531	0.5556	0.5312	DUP	INV	BAF_WEIGHTED	2913	0.4433	10018718	10018718	1	1
chr2	13085311	13085319	1.1184	0	0	0.8617	INV	INV	STRUCTURAL_VARIANT	0	0	13085311	13085311	0	1
chr2	13085320	44840678	2.0548	20926	0.555	0.531	INV	DEL	BAF_WEIGHTED	30066	0.4089	13085320	13085320	1	1
chr2	44840679	44841963	0.9573	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	44840679	44840679	0	1
chr2	44841964	67712699	2.0445	13532	0.5554	0.5384	DEL	DEL	BAF_WEIGHTED	21706	0.3939	44841964	44841964	1	1
chr2	67712700	67712733	1.3081	0	0	0.7215	DEL	DEL	STRUCTURAL_VARIANT	0	0	67712700	67712700	0	1
chr2	67712734	77538000	2.097	6970	0.554	0.5325	DEL	NONE	BAF_WEIGHTED	9083	0.4135	67712734	67712734	1	1
chr2	77538001	84410000	1.7376	4289	0.5548	0.5778	NONE	NONE	BAF_WEIGHTED	6489	0.364	77538001	77538001	1	1
chr2	84410001	93139350	2.0858	1649	0.5523	0.5316	NONE	CENTROMERE	BAF_WEIGHTED	3209	0.4345	84410001	84410001	1	1
chr2	93139351	102868000	2.1251	3622	0.5552	0.5312	CENTROMERE	NONE	BAF_WEIGHTED	6344	0.437	93139351	93139351	1	1
chr2	102868001	103878000	1.6979	606	0.5588	0.589	NONE	NONE	BAF_WEIGHTED	968	0.3669	102868001	102868001	1	1
chr2	103878001	106777912	2.0619	1713	0.5562	0.5376	NONE	DEL	BAF_WEIGHTED	2637	0.4131	103878001	103878001	1	1
chr2	106777913	106780905	1.3282	0	0	0.7178	DEL	DEL	BAF_WEIGHTED	2	0.3335	106777913	106777913	0	1
chr2	106780906	108278871	1.7463	1023	0.5608	0.5739	DEL	DEL	BAF_WEIGHTED	1338	0.3848	106780906	106780906	1	1
chr2	108278872	108279319	0.8224	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	108278872	108278872	0	1
chr2	108279320	114004000	2.1392	2919	0.5544	0.5321	DEL	NONE	BAF_WEIGHTED	3627	0.4348	108279320	108279320	1	1
chr2	114004001	115569904	1.6995	714	0.5581	0.5884	NONE	DEL	BAF_WEIGHTED	1477	0.3752	114004001	114004001	1	1
chr2	115569905	115570306	0.6363	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	115569905	115569905	0	1
chr2	115570307	117246000	1.542	1085	0.5575	0.6465	DEL	NONE	BAF_WEIGHTED	1563	0.3611	115570307	115570307	1	1
chr2	117246001	122628962	2.0574	3224	0.5541	0.5344	NONE	INV	BAF_WEIGHTED	5070	0.4359	117246001	117246001	1	1
chr2	122628963	122628965	1.0369	0	0	0.9196	INV	INV	STRUCTURAL_VARIANT	0	0	122628963	122628963	0	1
chr2	122628966	134121000	1.9672	6944	0.5566	0.5153	INV	NONE	BAF_WEIGHTED	9152	0.4106	122628966	122628966	1	1
chr2	134121001	134469000	2.436	210	0.5546	0.5895	NONE	NONE	BAF_WEIGHTED	338	0.4326	134120001	134122001	1	1
chr2	134469001	135218000	2.0264	580	0.5532	0.5065	NONE	NONE	BAF_WEIGHTED	699	0.4104	134469001	134469001	1	1
chr2	135218001	135523000	1.618	276	0.5526	0.618	NONE	NONE	BAF_WEIGHTED	267	0.3842	135218001	135218001	1	1
chr2	135523001	138848000	2.0725	1874	0.5533	0.5309	NONE	NONE	BAF_WEIGHTED	3148	0.3888	135523001	135523001	1	1
chr2	138848001	140240000	1.6954	1276	0.5588	0.5898	NONE	NONE	BAF_WEIGHTED	1346	0.3594	138848001	138848001	1	1
chr2	140240001	155316944	2.0415	7389	0.5556	0.5283	NONE	BND	BAF_WEIGHTED	14356	0.369	140240001	140240001	1	1
chr2	155316945	155316959	0.8962	0	0	1	BND	BND	STRUCTURAL_VARIANT	0	0	155316945	155316945	0	1
chr2	155316960	157237889	2.0878	705	0.5529	0.5137	BND	DEL	BAF_WEIGHTED	1810	0.3589	155316960	155316960	1	1
chr2	157237890	157238304	0.9931	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	157237890	157237890	0	1
chr2	157238305	160206000	2.1677	1843	0.5556	0.5394	DEL	NONE	BAF_WEIGHTED	2724	0.3918	157238305	157238305	1	1
chr2	160206001	160437000	2.6082	162	0.5566	0.6166	NONE	NONE	BAF_WEIGHTED	227	0.3986	160206001	160206001	1	2
chr2	160437001	174253000	2.0919	7957	0.5555	0.5332	NONE	NONE	BAF_WEIGHTED	13092	0.3803	160437001	160437001	1	1
chr2	174253001	174319000	1.5198	5	0.551	0.658	NONE	NONE	BAF_WEIGHTED	55	0.4079	174253001	174253001	1	1
chr2	174319001	185990000	2.1	6387	0.5537	0.5367	NONE	NONE	BAF_WEIGHTED	10952	0.3728	174319001	174319001	1	1
chr2	185990001	186028000	0.9334	18	0.6286	1	NONE	NONE	BAF_WEIGHTED	34	0.3439	185989001	185991001	0	1
chr2	186028001	193715404	2.0804	3250	0.5544	0.5293	NONE	DEL	BAF_WEIGHTED	7262	0.3625	186028001	186028001	1	1
chr2	193715405	193715465	0.8556	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	193715405	193715405	0	1
chr2	193715466	196881865	1.9897	1456	0.5551	0.5258	DEL	DEL	BAF_WEIGHTED	2924	0.3615	193715466	193715466	1	1
chr2	196881866	196881913	1.2665	0	0	0.826	DEL	DEL	STRUCTURAL_VARIANT	0	0	196881866	196881866	0	1
chr2	196881914	197212645	2.2358	90	0.5556	0.5527	DEL	DEL	BAF_WEIGHTED	307	0.393	196881914	196881914	1	1
chr2	197212646	197214742	1.0078	1	0.6389	0.9375	DEL	DEL	BAF_WEIGHTED	1	0.373	197212646	197212646	0	1
chr2	197214743	198385000	2.1188	768	0.5556	0.528	DEL	NONE	BAF_WEIGHTED	1080	0.3922	197214743	197214743	1	1
chr2	198385001	199291000	1.7639	548	0.5672	0.5669	NONE	NONE	BAF_WEIGHTED	850	0.3611	198385001	198385001	1	1
chr2	199291001	201118221	2.1152	874	0.5536	0.5272	NONE	DEL	BAF_WEIGHTED	1752	0.4004	199291001	199291001	1	1
chr2	201118222	201118896	1.189	0	0	0.931	DEL	DEL	STRUCTURAL_VARIANT	0	0	201118222	201118222	0	1
chr2	201118897	208496000	2.0717	3724	0.5557	0.5343	DEL	NONE	BAF_WEIGHTED	7039	0.4036	201118897	201118897	1	1
chr2	208496001	209311000	1.7112	345	0.5581	0.5844	NONE	NONE	BAF_WEIGHTED	688	0.3623	208496001	208496001	1	1
chr2	209311001	227671000	2.0856	11345	0.554	0.5237	NONE	NONE	BAF_WEIGHTED	17537	0.397	209311001	209311001	1	1
chr2	227671001	229759000	1.6805	1746	0.5601	0.6006	NONE	NONE	BAF_WEIGHTED	1967	0.3922	227671001	227671001	1	1
chr2	229759001	229857243	2.3863	37	0.5577	0.5809	NONE	DEL	BAF_WEIGHTED	97	0.3726	229759001	229759001	1	1
chr2	229857244	229857986	0.7756	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	229857244	229857244	0	1
chr2	229857987	236601340	2.041	4572	0.554	0.5132	DEL	DEL	BAF_WEIGHTED	6250	0.4511	229857987	229857987	1	1
chr2	236601341	236601394	1.143	0	0	0.9163	DEL	DEL	STRUCTURAL_VARIANT	0	0	236601341	236601341	0	1
chr2	236601395	242193529	2.0933	3978	0.5544	0.5282	DEL	TELOMERE	BAF_WEIGHTED	4657	0.4902	236601395	236601395	1	1
chr3	1	4458000	1.8182	4285	0.5581	0.5534	TELOMERE	NONE	BAF_WEIGHTED	4098	0.3776	1	1	1	1
chr3	4458001	5469735	2.2263	572	0.5565	0.5505	NONE	DEL	BAF_WEIGHTED	968	0.4247	4458001	4458001	1	1
chr3	5469736	5469876	1.4512	0	0	0.6378	DEL	DEL	STRUCTURAL_VARIANT	0	0	5469736	5469736	1	1
chr3	5469877	10613346	1.9893	4524	0.5566	0.5347	DEL	DEL	BAF_WEIGHTED	4814	0.4147	5469877	5469877	1	1
chr3	10613347	10613369	1.0733	0	0	0.8624	DEL	INV	STRUCTURAL_VARIANT	0	0	10613347	10613347	0	1
chr3	10613370	13900000	2.0851	2052	0.5532	0.5204	INV	NONE	BAF_WEIGHTED	3082	0.4685	10613370	10613370	1	1
