chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	77905538	86913201	2.0775	4437	0.5574	0.5203	DEL	BND	BAF_WEIGHTED	8155	0.3697	77905538	77905538	1	1
chr1	86913202	87288144	3.0614	22	0.6216	0.6402	BND	BND	BAF_WEIGHTED	366	0.3953	86913202	86913202	1	2
chr1	87288145	87288148	2.0341	0	0	0.5415	BND	BND	STRUCTURAL_VARIANT	0	0	87288145	87288145	1	1
chr1	87288149	87293928	3.2541	2	0.5775	0.5886	BND	SGL	BAF_WEIGHTED	4	0.4245	87288149	87288149	1	2
chr1	87293929	88224305	1.9902	445	0.5581	0.5025	SGL	DUP	BAF_WEIGHTED	861	0.3844	87293929	87293929	1	1
chr1	88224306	88232093	2.9637	3	0.5882	0.6022	DUP	DUP	BAF_WEIGHTED	7	0.4007	88224306	88224306	1	2
chr1	88232094	115919123	1.9887	12145	0.559	0.5264	DUP	DUP	BAF_WEIGHTED	25584	0.388	88232094	88232094	1	1
chr1	115919124	115925190	3.1489	4	0.6514	0.674	DUP	DUP	BAF_WEIGHTED	5	0.377	115919124	115919124	1	2
chr1	115925191	123605522	2.0608	1516	0.5614	0.5182	DUP	CENTROMERE	BAF_WEIGHTED	3756	0.4059	115925191	115925191	1	1
chr1	123605523	149849135	3.3126	1028	0.6744	0.6992	CENTROMERE	SGL	BAF_WEIGHTED	1191	0.4249	123605523	123605523	1	2
chr1	149849136	152059000	3.5953	637	0.6742	0.6969	SGL	NONE	BAF_WEIGHTED	2084	0.4466	149849136	149849136	1	3
chr1	152059001	152726926	2.9012	403	0.6771	0.7059	NONE	BND	BAF_WEIGHTED	531	0.4065	152059001	152059001	1	2
chr1	152726927	153869041	4.3175	406	0.5496	0.5421	BND	DUP	BAF_WEIGHTED	1012	0.4423	152726927	152726927	2	2
chr1	153869042	153997670	5.7346	64	0.5617	0.5231	DUP	DUP	BAF_WEIGHTED	119	0.4848	153869042	153869042	3	3
chr1	153997671	157172500	4.6275	1404	0.5453	0.5652	DUP	NONE	BAF_WEIGHTED	2868	0.4795	153997671	153997671	2	3
chr1	157172501	159607484	3.8529	1410	0.5491	0.5333	NONE	DEL	BAF_WEIGHTED	2187	0.3987	157172001	157173001	2	2
chr1	159607485	159608511	2.5413	0	0	0.8085	DEL	DEL	STRUCTURAL_VARIANT	0	0	159607485	159607485	0	2
chr1	159608512	161918017	4.5172	806	0.5482	0.5572	DEL	DEL	BAF_WEIGHTED	1956	0.4401	159608512	159608512	2	3
chr1	161918018	161920294	2.2037	1	0.9556	1.0526	DEL	DEL	BAF_WEIGHTED	1	0.322	161918018	161918018	0	2
chr1	161920295	164033465	4.3131	1157	0.5498	0.5397	DEL	BND	BAF_WEIGHTED	1979	0.3955	161920295	161920295	2	2
chr1	164033466	164282690	3.1451	219	0.6762	0.7025	BND	DEL	BAF_WEIGHTED	224	0.3629	164033466	164033466	1	2
chr1	164282691	164282757	2.4891	0	0	0.8877	DEL	DEL	STRUCTURAL_VARIANT	0	0	164282691	164282691	0	2
chr1	164282758	164708303	3.2724	186	0.6809	0.7068	DEL	DEL	BAF_WEIGHTED	408	0.3997	164282758	164282758	1	2
chr1	164708304	164748100	2.3191	5	0.9318	1.0191	DEL	DEL	BAF_WEIGHTED	39	0.4092	164708304	164708304	0	2
chr1	164748101	166528203	3.2574	845	0.6765	0.7018	DEL	INV	BAF_WEIGHTED	1653	0.4182	164748101	164748101	1	2
chr1	166528204	166628161	1.0038	38	0.8389	0.9944	INV	BND	BAF_WEIGHTED	92	0.3688	166528204	166528204	0	1
chr1	166628162	166637469	1.9864	0	0	0.5626	BND	BND	BAF_WEIGHTED	8	0.3786	166628162	166628162	1	1
chr1	166637470	166637689	4.2376	0	0	0.7363	BND	INV	STRUCTURAL_VARIANT	0	0	166637470	166637470	1	3
chr1	166637690	174845377	2.1148	4728	0.5567	0.5284	INV	DEL	BAF_WEIGHTED	7639	0.3918	166637690	166637690	1	1
chr1	174845378	174889086	1.0349	29	0.8276	0.9761	DEL	DEL	BAF_WEIGHTED	40	0.3947	174845378	174845378	0	1
chr1	174889087	175449927	1.9426	329	0.5646	0.5209	DEL	DEL	BAF_WEIGHTED	529	0.4209	174889087	174889087	1	1
chr1	175449928	175450216	0.8642	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	175449928	175449928	0	1
chr1	175450217	182400620	1.944	3385	0.5585	0.5433	DEL	DEL	BAF_WEIGHTED	6552	0.4112	175450217	175450217	1	1
chr1	182400621	186680611	1.0466	1886	0.8379	0.9908	DEL	DEL	BAF_WEIGHTED	4061	0.3931	182400621	182400621	0	1
chr1	186680612	228556000	1.9585	18561	0.5571	0.533	DEL	NONE	BAF_WEIGHTED	38739	0.3991	186680612	186680612	1	1
chr1	228556001	236613000	3.1636	3652	0.6432	0.6644	NONE	NONE	BAF_WEIGHTED	7606	0.4275	228554001	228556001	1	2
chr1	236613001	244292000	2.7045	4183	0.6472	0.6729	NONE	NONE	BAF_WEIGHTED	6961	0.3924	236613001	236613001	1	2
chr1	244292001	247485000	3.2084	2042	0.6425	0.6633	NONE	NONE	BAF_WEIGHTED	2971	0.4258	244292001	244292001	1	2
chr1	247485001	248956422	2.5695	535	0.6502	0.678	NONE	TELOMERE	BAF_WEIGHTED	1011	0.387	247485001	247485001	1	2
chr2	1	12847110	0.9951	7355	0.8359	0.9939	TELOMERE	DEL	BAF_WEIGHTED	12071	0.4333	1	1	0	1
chr2	12847111	12847254	0.1736	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	12847111	12847111	0	0
chr2	12847255	15573941	0.9275	1519	0.8333	1	DEL	SGL	BAF_WEIGHTED	2518	0.3738	12847255	12847255	0	1
chr2	15573942	15612000	2.046	10	0.9101	1.0041	SGL	NONE	BAF_WEIGHTED	37	0.4162	15573942	15573942	0	2
chr2	15612001	19140979	1.0399	1384	0.8449	1.0018	NONE	DEL	BAF_WEIGHTED	3359	0.4055	15611001	15613001	0	1
chr2	19140980	19141014	0.4233	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	19140980	19140980	0	0
chr2	19141015	20381196	1.0719	516	0.8333	0.9835	DEL	DEL	BAF_WEIGHTED	1170	0.4245	19141015	19141015	0	1
chr2	20381197	20381237	0.5801	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	20381197	20381197	0	1
chr2	20381238	23276020	0.9277	989	0.8357	0.995	DEL	DEL	BAF_WEIGHTED	2762	0.3993	20381238	20381238	0	1
chr2	23276021	23276052	0.1231	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	23276021	23276021	0	0
chr2	23276053	24302231	1.0414	549	0.8371	0.9901	DEL	BND	BAF_WEIGHTED	967	0.4485	23276053	23276053	0	1
chr2	24302232	24871910	1.6726	280	0.8741	0.9792	BND	DUP	BAF_WEIGHTED	544	0.407	24302232	24302232	0	2
chr2	24871911	31338738	1.9312	2506	0.8979	0.9963	DUP	BND	BAF_WEIGHTED	6212	0.446	24871911	24871911	0	2
chr2	31338739	44182445	1.9194	7964	0.8972	0.9963	BND	DUP	BAF_WEIGHTED	12098	0.3956	31338739	31338739	0	2
chr2	44182446	44186026	4.1633	2	0.9398	0.9894	DUP	DUP	BAF_WEIGHTED	3	0.3763	44182446	44182446	0	4
chr2	44186027	44235916	2.1201	15	0.9091	0.9996	DUP	DEL	BAF_WEIGHTED	48	0.3807	44186027	44186027	0	2
chr2	44235917	44236270	1.2214	0	0	0.9913	DEL	DEL	STRUCTURAL_VARIANT	0	0	44235917	44235917	0	1
chr2	44236271	47169375	1.9667	1719	0.8997	0.9946	DEL	DEL	BAF_WEIGHTED	2822	0.4288	44236271	44236271	0	2
chr2	47169376	47172014	1.7549	0	0	1.003	DEL	DEL	BAF_WEIGHTED	2	0.336	47169376	47169376	0	2
chr2	47172015	59216919	1.9498	6976	0.9049	1.0027	DEL	BND	BAF_WEIGHTED	11396	0.3787	47172015	47172015	0	2
chr2	59216920	63950066	3.077	1990	0.636	0.657	BND	BND	BAF_WEIGHTED	4484	0.4012	59216920	59216920	1	2
chr2	63950067	70079988	2.1651	2855	0.5544	0.54	BND	DUP	BAF_WEIGHTED	5820	0.4075	63950067	63950067	1	1
chr2	70079989	70102994	3.5617	19	0.6176	0.6331	DUP	DUP	BAF_WEIGHTED	21	0.4654	70079989	70079989	1	2
chr2	70102995	75718000	2.0768	2313	0.5569	0.5228	DUP	NONE	BAF_WEIGHTED	5118	0.4336	70102995	70102995	1	1
chr2	75718001	84866000	1.6797	5022	0.5638	0.5717	NONE	NONE	BAF_WEIGHTED	8593	0.3639	75718001	75718001	1	1
chr2	84866001	93139350	2.076	1707	0.559	0.529	NONE	CENTROMERE	BAF_WEIGHTED	2792	0.4406	84866001	84866001	1	1
chr2	93139351	96094670	1.939	204	0.5596	0.5372	CENTROMERE	DUP	BAF_WEIGHTED	552	0.4668	93139351	93139351	1	1
chr2	96094671	96100302	3.0905	0	0	0.6764	DUP	DUP	BAF_WEIGHTED	5	0.485	96094671	96094671	1	2
chr2	96100303	97989000	2.1373	414	0.5581	0.5321	DUP	NONE	BAF_WEIGHTED	1139	0.4726	96100303	96100303	1	1
chr2	97989001	111119571	1.8022	5320	0.564	0.5499	NONE	INV	BAF_WEIGHTED	11448	0.4145	97989001	97989001	1	1
chr2	111119572	111138934	3.1504	0	0	0.7425	INV	SGL	BAF_WEIGHTED	15	0.4579	111119572	111119572	1	2
chr2	111138935	111139755	1.3516	0	0	0.6002	SGL	INV	STRUCTURAL_VARIANT	0	0	111138935	111138935	1	1
chr2	111139756	113989000	2.1388	1351	0.5625	0.5324	INV	NONE	BAF_WEIGHTED	1751	0.4303	111139756	111139756	1	1
chr2	113989001	119197000	1.6633	2446	0.5593	0.5724	NONE	NONE	BAF_WEIGHTED	4856	0.3864	113989001	113989001	1	1
chr2	119197001	120408782	2.0763	573	0.5556	0.5246	NONE	DEL	BAF_WEIGHTED	1148	0.4345	119197001	119197001	1	1
chr2	120408783	120408824	1.3868	0	0	0.5869	DEL	DEL	STRUCTURAL_VARIANT	0	0	120408783	120408783	1	1
chr2	120408825	130560824	1.8288	4634	0.5587	0.555	DEL	BND	BAF_WEIGHTED	9138	0.418	120408825	120408825	1	1
chr2	130560825	133185707	1.8654	1226	0.5638	0.534	BND	INV	BAF_WEIGHTED	1274	0.4297	130560825	130560825	1	1
chr2	133185708	133186917	2.825	0	0	0.6923	INV	INV	STRUCTURAL_VARIANT	0	0	133185708	133185708	1	2
chr2	133186918	133613527	2.0611	246	0.5581	0.5148	INV	DUP	BAF_WEIGHTED	397	0.3959	133186918	133186918	1	1
chr2	133613528	133730607	3.1624	106	0.6199	0.6376	DUP	DUP	BAF_WEIGHTED	109	0.3911	133613528	133613528	1	2
chr2	133730608	134061983	2.0143	253	0.5556	0.5035	DUP	INV	BAF_WEIGHTED	309	0.4145	133730608	133730608	1	1
chr2	134061984	134061998	1.2031	0	0	0.8427	INV	INV	STRUCTURAL_VARIANT	0	0	134061984	134061984	0	1
chr2	134061999	136123398	2.1148	427	0.5523	0.5206	INV	DEL	BAF_WEIGHTED	1941	0.4096	134061999	134061999	1	1
chr2	136123399	136123509	1.1567	0	0	0.7095	DEL	DEL	STRUCTURAL_VARIANT	0	0	136123399	136123399	0	1
chr2	136123510	137300834	1.8579	674	0.5594	0.5583	DEL	DEL	BAF_WEIGHTED	1112	0.3983	136123510	136123510	1	1
chr2	137300835	137301131	1.0847	0	0	0.8265	DEL	DEL	STRUCTURAL_VARIANT	0	0	137300835	137300835	0	1
chr2	137301132	139301694	1.9078	745	0.5618	0.5301	DEL	BND	BAF_WEIGHTED	1888	0.3722	137301132	137301132	1	1
chr2	139301695	139301707	2.8939	0	0	0.7003	BND	INV	STRUCTURAL_VARIANT	0	0	139301695	139301695	1	2
chr2	139301708	139301784	1.6894	0	0	0.5133	INV	INV	STRUCTURAL_VARIANT	0	0	139301708	139301708	1	1
chr2	139301785	139357186	0.8333	0	0	1	INV	BND	BAF_WEIGHTED	51	0.3577	139301785	139301785	0	1
chr2	139357187	142121000	2.3797	1361	0.6132	0.6356	BND	NONE	BAF_WEIGHTED	2680	0.3503	139357187	139357187	1	2
chr2	142121001	145615943	2.8973	914	0.622	0.6417	NONE	INV	BAF_WEIGHTED	3360	0.3652	142121001	142121001	1	2
chr2	145615944	145861159	3.9719	32	0.747	0.7762	INV	DEL	BAF_WEIGHTED	239	0.354	145615944	145615944	1	3
chr2	145861160	146690446	2.8109	126	0.6404	0.6636	DEL	INV	BAF_WEIGHTED	775	0.3497	145861160	145861160	1	2
chr2	146690447	152872947	4.0507	2764	0.7266	0.7528	INV	BND	BAF_WEIGHTED	5848	0.3859	146690447	146690447	1	3
chr2	152872948	153773671	3.1881	389	0.7	0.7294	BND	DEL	BAF_WEIGHTED	828	0.3704	152872948	152872948	1	2
chr2	153773672	154281912	1.8405	336	0.5714	0.5433	DEL	DEL	BAF_WEIGHTED	481	0.3518	153773672	153773672	1	1
chr2	154281913	154971596	2.9875	310	0.6953	0.726	DEL	INV	BAF_WEIGHTED	655	0.3529	154281913	154281913	1	2
chr2	154971597	155544811	2.1639	296	0.5607	0.5427	INV	DEL	BAF_WEIGHTED	536	0.3385	154971597	154971597	1	1
chr2	155544812	156895152	3.6275	567	0.6901	0.7147	DEL	DEL	BAF_WEIGHTED	1281	0.3621	155544812	155544812	1	3
chr2	156895153	157288062	1.0485	65	0.8279	0.9745	DEL	DUP	BAF_WEIGHTED	366	0.3648	156895153	156895153	0	1
chr2	157288063	158677719	2.064	562	0.5579	0.516	DUP	DEL	BAF_WEIGHTED	1276	0.3851	157288063	157288063	1	1
chr2	158677720	159151600	1.1249	96	0.849	0.9952	DEL	DUP	BAF_WEIGHTED	418	0.426	158677720	158677720	0	1
chr2	159151601	167908559	2.0361	3370	0.5586	0.5237	DUP	INV	BAF_WEIGHTED	8266	0.3664	159151601	159151601	1	1
chr2	167908560	171075806	1.1088	1942	0.8408	0.9871	INV	DUP	BAF_WEIGHTED	3004	0.3963	167908560	167908560	0	1
chr2	171075807	172268639	3.3176	463	0.6435	0.6638	DUP	INV	BAF_WEIGHTED	1128	0.404	171075807	171075807	1	2
chr2	172268640	173922935	2.1056	859	0.5588	0.5251	INV	INV	BAF_WEIGHTED	1575	0.4097	172268640	172268640	1	1
chr2	173922936	182303700	1.0538	3912	0.8367	0.9903	INV	INV	BAF_WEIGHTED	7882	0.3826	173922936	173922936	0	1
chr2	182303701	182761044	2.011	139	0.5625	0.5027	INV	INV	BAF_WEIGHTED	422	0.3658	182303701	182303701	1	1
chr2	182761045	182764727	0.9382	0	0	1	INV	INV	BAF_WEIGHTED	2	0.388	182761045	182761045	0	1
chr2	182764728	182768155	1.964	0	0	0.512	INV	DUP	NON_DIPLOID	3	0.4357	182764728	182764728	1	1
chr2	182768156	182935290	1.0882	0	0	0.924	DUP	DUP	BAF_WEIGHTED	155	0.3785	182768156	182768156	0	1
chr2	182935291	186478302	1.9338	1166	0.561	0.5199	DUP	DEL	BAF_WEIGHTED	3304	0.3501	182935291	182935291	1	1
chr2	186478303	186636218	1.1762	58	0.8256	0.9557	DEL	INV	BAF_WEIGHTED	154	0.3717	186478303	186478303	0	1
chr2	186636219	189864711	2.0683	1132	0.56	0.5201	INV	SGL	BAF_WEIGHTED	3073	0.3577	186636219	186636219	1	1
chr2	189864712	193005907	2.0995	864	0.561	0.5287	SGL	DEL	BAF_WEIGHTED	2961	0.3741	189864712	189864712	1	1
chr2	193005908	193008969	0.8804	1	0.8387	1	DEL	DEL	BAF_WEIGHTED	2	0.384	193005908	193005908	0	1
chr2	193008970	195960789	1.9051	460	0.558	0.5222	DEL	DUP	BAF_WEIGHTED	2707	0.3474	193008970	193008970	1	1
chr2	195960790	196371924	1.1559	297	0.84	0.978	DUP	DEL	BAF_WEIGHTED	402	0.3868	195960790	195960790	0	1
chr2	196371925	197206129	3.8196	408	0.6806	0.7028	DEL	DUP	BAF_WEIGHTED	777	0.3866	196371925	196371925	1	3
chr2	197206130	199020620	3.2528	526	0.6709	0.6959	DUP	DUP	BAF_WEIGHTED	1696	0.3797	197206130	197206130	1	2
chr2	199020621	199234638	0.8723	10	0.7864	1	DUP	DEL	BAF_WEIGHTED	197	0.371	199020621	199020621	0	1
chr2	199234639	199238679	2.1	1	0.5	0.5238	DEL	DUP	BAF_WEIGHTED	3	0.3297	199234639	199234639	1	1
chr2	199238680	199240291	0.8956	0	0	1	DUP	DEL	BAF_WEIGHTED	1	0.367	199238680	199238680	0	1
chr2	199240292	199642285	1.8174	98	0.575	0.5944	DEL	INV	BAF_WEIGHTED	377	0.3927	199240292	199240292	1	1
chr2	199642286	199944537	1.0857	49	0.88	1.0442	INV	INV	BAF_WEIGHTED	293	0.3906	199642286	199642286	0	1
chr2	199944538	201793431	2.1394	1013	0.5581	0.5326	INV	DEL	BAF_WEIGHTED	1735	0.4031	199944538	199944538	1	1
chr2	201793432	201793469	1.2988	0	0	0.8773	DEL	DEL	STRUCTURAL_VARIANT	0	0	201793432	201793432	0	1
chr2	201793470	203060977	2.147	227	0.56	0.5342	DEL	DEL	BAF_WEIGHTED	1214	0.4163	201793470	201793470	1	1
chr2	203060978	203061019	1.0757	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	203060978	203060978	0	1
chr2	203061020	204016000	2.18	69	0.5714	0.5413	DEL	NONE	BAF_WEIGHTED	929	0.4022	203061020	203061020	1	1
chr2	204016001	206522761	1.746	1184	0.5614	0.5599	NONE	DUP	BAF_WEIGHTED	2407	0.3985	204016001	204016001	1	1
chr2	206522762	206524562	2.5541	1	0.5217	0.5737	DUP	DUP	BAF_WEIGHTED	1	0.374	206522762	206522762	1	1
chr2	206524563	214257729	1.9004	3588	0.5622	0.5404	DUP	DEL	BAF_WEIGHTED	7273	0.3702	206524563	206524563	1	1
chr2	214257730	214257774	0.9584	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	214257730	214257730	0	1
chr2	214257775	214705599	1.8849	256	0.557	0.5369	DEL	DEL	BAF_WEIGHTED	420	0.3693	214257775	214257775	1	1
chr2	214705600	214705638	1.3636	0	0	0.7333	DEL	DEL	STRUCTURAL_VARIANT	0	0	214705600	214705600	0	1
chr2	214705639	216674966	2.0871	962	0.5556	0.5209	DEL	DUP	BAF_WEIGHTED	1894	0.4066	214705639	214705639	1	1
chr2	216674967	216682675	2.9561	0	0	0.6623	DUP	DUP	BAF_WEIGHTED	7	0.5179	216674967	216674967	1	2
chr2	216682676	222040828	2.0259	2332	0.5598	0.5073	DUP	BND	BAF_WEIGHTED	5074	0.4345	216682676	216682676	1	1
chr2	222040829	222050947	2.8293	1	0.7042	0.7384	BND	INV	BAF_WEIGHTED	9	0.3983	222040829	222040829	1	2
chr2	222050948	222052161	1.9459	0	0	0.5537	INV	INV	BAF_WEIGHTED	1	0.347	222050948	222050948	1	1
chr2	222052162	226421955	1.088	2280	0.8427	0.9902	INV	BND	BAF_WEIGHTED	4197	0.3925	222052162	222052162	0	1
chr2	226421956	226422102	3.0683	0	0	0.9967	BND	BND	STRUCTURAL_VARIANT	0	0	226421956	226421956	0	3
chr2	226422103	237629177	1.0302	5720	0.8399	0.9902	BND	DEL	BAF_WEIGHTED	10497	0.4341	226422103	226422103	0	1
chr2	237629178	237629254	0.3449	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	237629178	237629178	0	0
chr2	237629255	242193529	1.015	2827	0.8365	0.9932	DEL	TELOMERE	BAF_WEIGHTED	3668	0.498	237629255	237629255	0	1
chr3	1	4285000	2.5752	2893	0.6341	0.6585	TELOMERE	NONE	BAF_WEIGHTED	3928	0.3767	1	1	1	2
chr3	4285001	5221000	2.9937	651	0.65	0.6735	NONE	NONE	BAF_WEIGHTED	900	0.4232	4285001	4285001	1	2
chr3	5221001	9158458	2.5365	2742	0.6453	0.6723	NONE	DEL	BAF_WEIGHTED	3697	0.3939	5221001	5221001	1	2
chr3	9158459	9158502	1.8485	0	0	0.5503	DEL	DEL	STRUCTURAL_VARIANT	0	0	9158459	9158459	1	1
chr3	9158503	10543360	3.0739	393	0.6436	0.6659	DEL	DEL	BAF_WEIGHTED	1285	0.4701	9158503	9158503	1	2
chr3	10543361	10544242	1.546	0	0	0.6643	DEL	DEL	STRUCTURAL_VARIANT	0	0	10543361	10543361	1	1
chr3	10544243	11268000	2.6774	181	0.65	0.6763	DEL	NONE	BAF_WEIGHTED	698	0.4712	10544243	10544243	1	2
chr3	11268001	11831245	3.1292	156	0.6445	0.6662	NONE	DEL	BAF_WEIGHTED	538	0.4377	11268001	11268001	1	2
chr3	11831246	11833703	2.3534	0	0	0.578	DEL	DEL	BAF_WEIGHTED	1	0.382	11831246	11831246	1	1
chr3	11833704	13975140	3.0182	1063	0.6478	0.671	DEL	BND	BAF_WEIGHTED	1975	0.4741	11833704	11833704	1	2
chr3	13975141	13975321	4.1865	0	0	0.7628	BND	BND	STRUCTURAL_VARIANT	0	0	13975141	13975141	1	3
chr3	13975322	17662840	3.0377	926	0.6399	0.6617	BND	BND	BAF_WEIGHTED	3475	0.4239	13975322	13975322	1	2
chr3	17662841	72349531	1.0437	25520	0.8396	0.9939	BND	DEL	BAF_WEIGHTED	51351	0.4101	17662841	17662841	0	1
chr3	72349532	72350463	0.3043	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	72349532	72349532	0	0
chr3	72350464	92214015	0.9295	9516	0.8356	0.9998	DEL	CENTROMERE	BAF_WEIGHTED	16430	0.3589	72350464	72350464	0	1
chr3	92214016	96705511	1.8502	1114	0.5636	0.5414	CENTROMERE	DEL	BAF_WEIGHTED	2670	0.3527	92214016	92214016	1	1
chr3	96705512	96705543	1.1418	0	0	0.9413	DEL	DEL	STRUCTURAL_VARIANT	0	0	96705512	96705512	0	1
chr3	96705544	123939564	1.9939	11776	0.5585	0.539	DEL	DEL	BAF_WEIGHTED	25615	0.3789	96705544	96705544	1	1
chr3	123939565	123939664	1.0527	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	123939565	123939565	0	1
chr3	123939665	131987374	2.0667	3237	0.5569	0.5306	DEL	DEL	BAF_WEIGHTED	6950	0.4425	123939665	123939665	1	1
chr3	131987375	131987413	1.1248	0	0	0.9699	DEL	DEL	STRUCTURAL_VARIANT	0	0	131987375	131987375	0	1
chr3	131987414	140566000	1.9945	3856	0.5585	0.547	DEL	NONE	BAF_WEIGHTED	7914	0.4159	131987414	131987414	1	1
chr3	140566001	142552740	2.1973	882	0.5525	0.5447	NONE	DUP	BAF_WEIGHTED	1863	0.4094	140566001	140566001	1	1
chr3	142552741	142558045	3.3183	0	0	0.6844	DUP	DUP	NON_DIPLOID	5	0.371	142552741	142552741	1	2
chr3	142558046	148268526	1.9829	2774	0.5579	0.5281	DUP	DEL	BAF_WEIGHTED	5396	0.3641	142558046	142558046	1	1
chr3	148268527	148268566	1.2662	0	0	0.827	DEL	DEL	STRUCTURAL_VARIANT	0	0	148268527	148268527	0	1
chr3	148268567	148784207	1.9023	324	0.5532	0.5231	DEL	DEL	BAF_WEIGHTED	460	0.3574	148268567	148268567	1	1
chr3	148784208	148784244	1.3237	0	0	0.7518	DEL	DEL	STRUCTURAL_VARIANT	0	0	148784208	148784208	0	1
chr3	148784245	149539653	2.2733	310	0.5605	0.5548	DEL	DEL	BAF_WEIGHTED	728	0.3904	148784245	148784245	1	1
chr3	149539654	149544253	1.2926	3	0.9091	1.0576	DEL	DEL	BAF_WEIGHTED	4	0.3998	149539654	149539654	0	1
