chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	94100377	95440526	2.04	684	0.5532	0.5098	DEL	DEL	BAF_WEIGHTED	1265	0.4062	94100377	94100377	1	1
chr1	95440527	95441205	0.4511	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	95440527	95440527	0	0
chr1	95441206	98704500	1.9736	918	0.5556	0.5067	DEL	DEL	BAF_WEIGHTED	3097	0.3621	95441206	95441206	1	1
chr1	98704501	98706696	1.6522	0	0	0.6106	DEL	DEL	NON_DIPLOID	1	0.372	98704501	98704501	1	1
chr1	98706697	117297338	1.993	8804	0.5551	0.5062	DEL	DEL	BAF_WEIGHTED	17018	0.3918	98706697	98706697	1	1
chr1	117297339	117297441	0.8158	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	117297339	117297339	0	1
chr1	117297442	123605522	1.9929	1836	0.558	0.5044	DEL	CENTROMERE	BAF_WEIGHTED	2507	0.3964	117297442	117297442	1	1
chr1	123605523	154249030	2.0531	2891	0.5614	0.5155	CENTROMERE	BND	BAF_WEIGHTED	5402	0.4362	123605523	123605523	1	1
chr1	154249031	171573673	2.0069	8752	0.554	0.5048	BND	DEL	BAF_WEIGHTED	15832	0.4179	154249031	154249031	1	1
chr1	171573674	171573725	0.9852	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	171573674	171573674	0	1
chr1	171573726	175455613	1.9853	1561	0.5581	0.5037	DEL	DEL	BAF_WEIGHTED	3571	0.3916	171573726	171573726	1	1
chr1	175455614	175456743	1.1181	0	0	0.8944	DEL	DEL	STRUCTURAL_VARIANT	0	0	175455614	175455614	0	1
chr1	175456744	178474691	1.9705	1411	0.5558	0.5078	DEL	BND	BAF_WEIGHTED	2857	0.4014	175456744	175456744	1	1
chr1	178474692	182916534	0.9984	2017	0.6576	0.9994	BND	INV	BAF_WEIGHTED	4191	0.4181	178474692	178474692	0	1
chr1	182916535	182917106	1.7904	0	0	0.9997	INV	INV	STRUCTURAL_VARIANT	0	0	182916535	182916535	0	2
chr1	182917107	184341239	1.0005	909	0.6579	0.9999	INV	BND	BAF_WEIGHTED	1359	0.4074	182917107	182917107	0	1
chr1	184341240	201839818	1.9633	8599	0.7393	1.0035	BND	DEL	BAF_WEIGHTED	16497	0.3651	184341240	184341240	0	2
chr1	201839819	201839949	0.4709	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	201839819	201839819	0	0
chr1	201839950	205054629	2.0488	1327	0.7407	0.9952	DEL	DEL	BAF_WEIGHTED	2869	0.4708	201839950	201839950	0	2
chr1	205054630	205054676	0.9682	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	205054630	205054630	0	1
chr1	205054677	205968863	2.0566	465	0.7442	1.0015	DEL	DEL	BAF_WEIGHTED	857	0.4712	205054677	205054677	0	2
chr1	205968864	205968918	1.1633	0	0	1.0034	DEL	DEL	STRUCTURAL_VARIANT	0	0	205968864	205968864	0	1
chr1	205968919	224057507	1.9797	8540	0.7397	1.002	DEL	DEL	BAF_WEIGHTED	16632	0.4036	205968919	205968919	0	2
chr1	224057508	224058671	0.8956	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	224057508	224057508	0	1
chr1	224058672	228021691	2.0396	2215	0.7401	0.9951	DEL	BND	BAF_WEIGHTED	3638	0.4331	224058672	224058672	0	2
chr1	228021692	231863533	3.048	1757	0.7892	0.9949	BND	BND	BAF_WEIGHTED	3478	0.4474	228021692	228021692	0	3
chr1	231863534	231864243	3.9948	0	0	0.7591	BND	BND	STRUCTURAL_VARIANT	0	0	231863534	231863534	1	3
chr1	231864244	231969548	3.0256	30	0.8052	1.0238	BND	BND	BAF_WEIGHTED	94	0.4318	231864244	231864244	0	3
chr1	231969549	232982343	4.0104	539	0.6579	0.7431	BND	DEL	BAF_WEIGHTED	971	0.4159	231969549	231969549	1	3
chr1	232982344	232982859	2.4696	0	0	0.608	DEL	DEL	STRUCTURAL_VARIANT	0	0	232982344	232982344	1	2
chr1	232982860	234513799	3.9884	1009	0.6667	0.7573	DEL	DEL	BAF_WEIGHTED	1462	0.409	232982860	232982860	1	3
chr1	234513800	234519460	3.2362	5	0.7925	0.9883	DEL	DEL	BAF_WEIGHTED	5	0.42	234513800	234513800	0	3
chr1	234519461	239663282	3.9512	3965	0.662	0.7509	DEL	DUP	BAF_WEIGHTED	4942	0.4027	234519461	234519461	1	3
chr1	239663283	240246443	4.8846	393	0.7071	0.7989	DUP	DUP	BAF_WEIGHTED	568	0.4005	239663283	239663283	1	4
chr1	240246444	246847870	3.9066	4075	0.6595	0.748	DUP	DEL	BAF_WEIGHTED	5832	0.4102	240246444	240246444	1	3
chr1	246847871	246847945	2.7047	0	0	0.6361	DEL	DEL	STRUCTURAL_VARIANT	0	0	246847871	246847871	1	2
chr1	246847946	246847948	4.0032	0	0	0.7541	DEL	DEL	STRUCTURAL_VARIANT	0	0	246847946	246847946	1	3
chr1	246847949	246847973	2.4057	0	0	0.5908	DEL	DEL	STRUCTURAL_VARIANT	0	0	246847949	246847949	1	1
chr1	246847974	247641610	4.0147	584	0.6619	0.7493	DEL	INV	BAF_WEIGHTED	722	0.4219	246847974	246847974	1	3
chr1	247641611	247641631	3.1723	0	0	0.6842	INV	INV	STRUCTURAL_VARIANT	0	0	247641611	247641611	1	2
chr1	247641632	248956422	3.9118	939	0.6565	0.7439	INV	TELOMERE	BAF_WEIGHTED	857	0.3853	247641632	247641632	1	3
chr2	1	257896	4.787	204	0.5597	0.5822	TELOMERE	BND	BAF_WEIGHTED	212	0.412	1	1	2	3
chr2	257897	721620	5.9531	217	0.6127	0.6523	BND	DEL	BAF_WEIGHTED	430	0.4423	257897	257897	2	4
chr2	721621	730490	5.3701	14	0.7135	0.7997	DEL	DEL	BAF_WEIGHTED	8	0.4331	721621	721621	1	4
chr2	730491	1389653	5.7629	734	0.6185	0.6631	DEL	DEL	BAF_WEIGHTED	586	0.4343	730491	730491	2	4
chr2	1389654	1392109	3.6688	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	1389654	1389654	0	4
chr2	1392110	2207036	5.8083	537	0.6133	0.6556	DEL	BND	BAF_WEIGHTED	711	0.4729	1392110	1392110	2	4
chr2	2207037	4077716	4.0111	1496	0.5448	0.5086	BND	BND	BAF_WEIGHTED	1745	0.4546	2207037	2207037	2	2
chr2	4077717	4077717	1.5806	0	0	1	BND	BND	STRUCTURAL_VARIANT	0	0	4077717	4077717	0	2
chr2	4077718	8079808	2.9736	3021	0.5953	0.6648	BND	BND	BAF_WEIGHTED	3830	0.4	4077718	4077718	1	2
chr2	8079809	13054532	3.0527	3313	0.5959	0.6639	BND	BND	BAF_WEIGHTED	4737	0.4445	8079809	8079809	1	2
chr2	13054533	16505182	1.9523	1605	0.7418	1.0107	BND	DEL	BAF_WEIGHTED	3207	0.3934	13054533	13054533	0	2
chr2	16505183	16505215	1.2114	0	0	1.0173	DEL	DEL	STRUCTURAL_VARIANT	0	0	16505183	16505183	0	1
chr2	16505216	18509734	1.9738	1169	0.7367	0.9966	DEL	DEL	BAF_WEIGHTED	1896	0.3933	16505216	16505216	0	2
chr2	18509735	18511878	0.8559	0	0	1	DEL	DEL	BAF_WEIGHTED	1	0.37	18509735	18509735	0	1
chr2	18511879	20832252	1.9918	1319	0.7381	0.9971	DEL	DEL	BAF_WEIGHTED	2184	0.4216	18511879	18511879	0	2
chr2	20832253	20832312	0.0398	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	20832253	20832253	0	0
chr2	20832313	24602956	1.9738	1848	0.7411	1.0059	DEL	DEL	BAF_WEIGHTED	3593	0.406	20832313	20832313	0	2
chr2	24602957	24602989	0.9664	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	24602957	24602957	0	1
chr2	24602990	24633342	2.0211	9	0.7407	0.9987	DEL	DEL	BAF_WEIGHTED	30	0.3668	24602990	24602990	0	2
chr2	24633343	24633377	0.9457	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	24633343	24633343	0	1
chr2	24633378	26635585	2.0428	761	0.7451	1.0051	DEL	DEL	BAF_WEIGHTED	1906	0.45	24633378	24633378	0	2
chr2	26635586	26635640	1.3126	0	0	1.0079	DEL	DEL	STRUCTURAL_VARIANT	0	0	26635586	26635586	0	1
chr2	26635641	27209797	2.0744	194	0.75	1.0111	DEL	DEL	BAF_WEIGHTED	539	0.4845	26635641	26635641	0	2
chr2	27209798	27210534	0	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	27209798	27209798	0	0
chr2	27210535	38399306	1.99	6901	0.7401	1.0018	DEL	DUP	BAF_WEIGHTED	10546	0.4069	27210535	27210535	0	2
chr2	38399307	38523662	4.1789	74	0.8281	0.9982	DUP	DUP	BAF_WEIGHTED	115	0.4546	38399307	38399307	0	4
chr2	38523663	44531839	1.9852	3363	0.7391	1	DUP	DUP	BAF_WEIGHTED	5774	0.4021	38523663	38523663	0	2
chr2	44531840	44757096	2.9049	42	0.5905	0.6582	DUP	DUP	BAF_WEIGHTED	212	0.3829	44531840	44531840	1	2
chr2	44757097	44760599	3.0999	2	0.543	0.5679	DUP	DUP	BAF_WEIGHTED	2	0.453	44757097	44757097	1	2
chr2	44760600	47725223	3.0345	2033	0.5965	0.6654	DUP	DEL	BAF_WEIGHTED	2848	0.4415	44760600	44760600	1	2
chr2	47725224	47725921	0.9151	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	47725224	47725224	0	1
chr2	47725922	49059385	2.972	495	0.6042	0.6802	DEL	INV	BAF_WEIGHTED	1268	0.4045	47725922	47725922	1	2
chr2	49059386	49060491	3.9278	0	0	0.5037	INV	INV	STRUCTURAL_VARIANT	0	0	49059386	49059386	2	2
chr2	49060492	51122452	4.8836	1137	0.5699	0.6009	INV	DEL	BAF_WEIGHTED	1981	0.3625	49060492	49060492	2	3
chr2	51122453	51213454	2.9225	54	0.7931	1.0086	DEL	DEL	BAF_WEIGHTED	89	0.3574	51122453	51122453	0	3
chr2	51213455	51397779	4.798	177	0.5714	0.6036	DEL	DUP	BAF_WEIGHTED	168	0.3543	51213455	51213455	2	3
chr2	51397780	51404620	6.2225	3	0.6	0.6348	DUP	INV	BAF_WEIGHTED	6	0.3345	51397780	51397780	2	4
chr2	51404621	51407936	5.3877	1	0.5143	0.5568	INV	INV	BAF_WEIGHTED	2	0.341	51404621	51404621	2	3
chr2	51407937	51650691	3.8587	61	0.5536	0.5245	INV	INV	BAF_WEIGHTED	226	0.3485	51407937	51407937	2	2
chr2	51650692	51655085	6.1421	0	0	0.7012	INV	INV	BAF_WEIGHTED	4	0.337	51650692	51650692	2	4
chr2	51655086	51710942	7.5274	58	0.6916	0.7469	INV	DUP	BAF_WEIGHTED	54	0.332	51655086	51655086	2	6
chr2	51710943	51742004	6.798	36	0.67	0.7248	DUP	INV	BAF_WEIGHTED	26	0.3335	51710943	51710943	2	5
chr2	51742005	51743667	5.8647	0	0	0.681	INV	DEL	STRUCTURAL_VARIANT	0	0	51742005	51742005	2	4
chr2	51743668	51766326	4.7507	17	0.5714	0.604	DEL	DEL	BAF_WEIGHTED	22	0.3224	51743668	51743668	2	3
chr2	51766327	51766547	5.6557	0	0	0.6547	DEL	INV	STRUCTURAL_VARIANT	0	0	51766327	51766327	2	4
chr2	51766548	59196490	4.9202	4416	0.5715	0.6031	INV	DEL	BAF_WEIGHTED	6981	0.3754	51766548	51766548	2	3
chr2	59196491	59196525	4.1623	0	0	0.7129	DEL	DEL	STRUCTURAL_VARIANT	0	0	59196491	59196491	1	3
chr2	59196526	59862696	4.8678	416	0.5714	0.6032	DEL	DEL	BAF_WEIGHTED	635	0.375	59196526	59196526	2	3
chr2	59862697	59865659	3.593	1	0.6618	0.7594	DEL	DEL	BAF_WEIGHTED	2	0.416	59862697	59862697	1	3
chr2	59865660	60857025	4.9475	424	0.5697	0.6002	DEL	INV	BAF_WEIGHTED	939	0.4261	59865660	59865660	2	3
chr2	60857026	60858810	3.9735	0	0	0.5022	INV	INV	STRUCTURAL_VARIANT	0	0	60857026	60857026	2	2
chr2	60858811	61521276	2.9995	187	0.6	0.6722	INV	DUP	BAF_WEIGHTED	642	0.399	60858811	60858811	1	2
chr2	61521277	63157000	2.0128	490	0.5556	0.5032	DUP	NONE	BAF_WEIGHTED	1557	0.4099	61521277	61521277	1	1
chr2	63157001	63227000	3.0617	6	0.5457	0.5679	NONE	NONE	BAF_WEIGHTED	65	0.3619	63157001	63157001	1	2
chr2	63227001	70514386	2.0072	3598	0.5565	0.5043	NONE	DEL	BAF_WEIGHTED	6893	0.4066	63227001	63227001	1	1
chr2	70514387	70514427	1.1461	0	0	0.8487	DEL	DEL	STRUCTURAL_VARIANT	0	0	70514387	70514387	0	1
chr2	70514428	83127174	1.9805	6209	0.5556	0.5089	DEL	DEL	BAF_WEIGHTED	11690	0.3906	70514428	70514428	1	1
chr2	83127175	83194628	0.9978	49	0.6667	1	DEL	DEL	BAF_WEIGHTED	64	0.3604	83127175	83127175	0	1
chr2	83194629	83432775	1.9432	86	0.55	0.5146	DEL	DEL	BAF_WEIGHTED	223	0.3544	83194629	83194629	1	1
chr2	83432776	83432807	0.9001	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	83432776	83432776	0	1
chr2	83432808	91951510	1.9996	2469	0.5586	0.5207	DEL	INV	BAF_WEIGHTED	4121	0.4201	83432808	83432808	1	1
chr2	91951511	91954625	4.028	0	0	0.7415	INV	INV	STRUCTURAL_VARIANT	0	0	91951511	91951511	1	3
chr2	91954626	93139350	6.0565	0	0	0.8281	INV	CENTROMERE	NON_DIPLOID	2	0.409	91954626	91954626	1	5
chr2	93139351	102020825	2.0495	2460	0.5541	0.5101	CENTROMERE	DEL	BAF_WEIGHTED	5518	0.4421	93139351	93139351	1	1
chr2	102020826	102022442	1.5779	0	0	0.6337	DEL	DEL	BAF_WEIGHTED	1	0.509	102020826	102020826	1	1
chr2	102022443	125733121	1.9918	10255	0.5556	0.5021	DEL	DEL	BAF_WEIGHTED	20477	0.4053	102022443	102022443	1	1
chr2	125733122	125734319	1.178	0	0	0.8489	DEL	DEL	STRUCTURAL_VARIANT	0	0	125733122	125733122	0	1
chr2	125734320	137323725	2.0002	5585	0.5556	0.5057	DEL	DEL	BAF_WEIGHTED	9217	0.4218	125734320	125734320	1	1
chr2	137323726	137323809	0.593	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	137323726	137323726	0	1
chr2	137323810	168578398	1.9679	12479	0.5559	0.5083	DEL	DEL	BAF_WEIGHTED	29612	0.3697	137323810	137323810	1	1
chr2	168578399	168578499	1.0086	0	0	0.9917	DEL	DEL	STRUCTURAL_VARIANT	0	0	168578399	168578399	0	1
chr2	168578500	175579892	1.9938	3512	0.5556	0.5016	DEL	DEL	BAF_WEIGHTED	6646	0.4005	168578500	168578500	1	1
chr2	175579893	175579934	0.6536	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	175579893	175579893	0	1
chr2	175579935	178688075	1.9826	1195	0.5572	0.5046	DEL	DEL	BAF_WEIGHTED	2901	0.3944	175579935	175579935	1	1
chr2	178688076	178688108	1.2974	0	0	0.7711	DEL	DEL	STRUCTURAL_VARIANT	0	0	178688076	178688076	0	1
chr2	178688109	178907848	1.9778	67	0.5526	0.5056	DEL	DEL	BAF_WEIGHTED	212	0.3734	178688109	178688109	1	1
chr2	178907849	178907910	1.1053	0	0	0.9047	DEL	DEL	STRUCTURAL_VARIANT	0	0	178907849	178907849	0	1
chr2	178907911	179837327	1.9531	363	0.5532	0.512	DEL	DEL	BAF_WEIGHTED	846	0.3709	178907911	178907911	1	1
chr2	179837328	179837362	1.1591	0	0	0.8628	DEL	DEL	STRUCTURAL_VARIANT	0	0	179837328	179837328	0	1
chr2	179837363	181509135	1.9837	669	0.5556	0.5041	DEL	SGL	BAF_WEIGHTED	1594	0.3619	179837363	179837363	1	1
chr2	181509136	182237614	1.9598	429	0.551	0.5103	SGL	DEL	BAF_WEIGHTED	683	0.3702	181509136	181509136	1	1
chr2	182237615	182237653	1.1207	0	0	0.8923	DEL	DEL	STRUCTURAL_VARIANT	0	0	182237615	182237615	0	1
chr2	182237654	182343759	2.0185	73	0.5556	0.5046	DEL	DEL	BAF_WEIGHTED	102	0.3622	182237654	182237654	1	1
chr2	182343760	182343799	1.5009	0	0	0.6666	DEL	DEL	STRUCTURAL_VARIANT	0	0	182343760	182343760	1	1
chr2	182343800	187617652	1.9733	2840	0.5532	0.507	DEL	BND	BAF_WEIGHTED	4937	0.3546	182343800	182343800	1	1
chr2	187617653	187617663	3.163	0	0	0.6924	BND	INV	STRUCTURAL_VARIANT	0	0	187617653	187617653	1	2
chr2	187617664	189781935	2.3384	753	0.5526	0.5724	INV	DEL	BAF_WEIGHTED	2054	0.357	187617664	187617664	1	1
chr2	189781936	189788720	0.7956	1	0.6829	1	DEL	DEL	BAF_WEIGHTED	5	0.4437	189781936	189781936	0	1
chr2	189788721	208130707	2.3293	6396	0.5617	0.5711	DEL	DEL	BAF_WEIGHTED	17293	0.3855	189788721	189788721	1	1
chr2	208130708	208130943	1.3045	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	208130708	208130708	0	1
chr2	208130944	213035636	2.3079	2236	0.56	0.5667	DEL	DEL	BAF_WEIGHTED	4592	0.3619	208130944	208130944	1	1
chr2	213035637	213179537	1.3495	20	0.6451	0.8781	DEL	DEL	BAF_WEIGHTED	141	0.3508	213035637	213035637	0	1
chr2	213179538	216699329	2.3278	1435	0.5621	0.571	DEL	DEL	BAF_WEIGHTED	3359	0.3875	213179538	213179538	1	1
chr2	216699330	216699362	1.4914	0	0	0.8912	DEL	DEL	STRUCTURAL_VARIANT	0	0	216699330	216699330	0	1
chr2	216699363	217355546	2.4048	283	0.56	0.5842	DEL	DEL	BAF_WEIGHTED	642	0.4263	216699363	216699363	1	1
chr2	217355547	217355606	1.6381	0	0	0.8386	DEL	DEL	STRUCTURAL_VARIANT	0	0	217355547	217355547	0	1
chr2	217355607	224278000	2.3737	3094	0.561	0.5787	DEL	NONE	BAF_WEIGHTED	6555	0.4251	217355607	217355607	1	1
chr2	224278001	231426894	1.9804	3793	0.5555	0.5086	NONE	DEL	BAF_WEIGHTED	6805	0.3993	224278001	224278001	1	1
chr2	231426895	231427471	1.4431	0	0	0.6744	DEL	DEL	STRUCTURAL_VARIANT	0	0	231426895	231426895	0	1
chr2	231427472	231575768	2.1937	81	0.5556	0.5441	DEL	DUP	BAF_WEIGHTED	140	0.476	231427472	231427472	1	1
chr2	231575769	231707526	3.1989	29	0.6119	0.6877	DUP	DUP	BAF_WEIGHTED	115	0.5264	231575769	231575769	1	2
chr2	231707527	235766345	2.0254	2079	0.5556	0.5063	DUP	INV	BAF_WEIGHTED	3731	0.4523	231707527	231707527	1	1
chr2	235766346	235766352	1.277	0	0	0.7831	INV	SGL	STRUCTURAL_VARIANT	0	0	235766346	235766346	0	1
chr2	235766353	241073204	2.4413	4012	0.56	0.5904	SGL	BND	BAF_WEIGHTED	4656	0.484	235766353	235766353	1	1
chr2	241073205	241566000	1.506	243	0.6977	0.9821	BND	NONE	BAF_WEIGHTED	438	0.4846	241073205	241073205	0	1
chr2	241566001	242193529	2.5619	435	0.5646	0.6113	NONE	TELOMERE	BAF_WEIGHTED	365	0.5202	241566001	241566001	1	2
chr3	1	3169514	1.9594	2281	0.5556	0.5104	TELOMERE	DEL	BAF_WEIGHTED	2922	0.3716	1	1	1	1
chr3	3169515	3170814	1.3082	0	0	0.7923	DEL	DEL	STRUCTURAL_VARIANT	0	0	3169515	3169515	0	1
chr3	3170815	13550267	2.0345	6412	0.5551	0.5094	DEL	DEL	BAF_WEIGHTED	9716	0.427	3170815	3170815	1	1
chr3	13550268	13550468	0.9396	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	13550268	13550268	0	1
chr3	13550469	18236444	2.0227	2913	0.5538	0.5069	DEL	DEL	BAF_WEIGHTED	4394	0.4259	13550469	13550469	1	1
chr3	18236445	18236493	0.942	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	18236445	18236445	0	1
chr3	18236494	18455913	1.9934	92	0.5556	0.5017	DEL	DEL	BAF_WEIGHTED	207	0.366	18236494	18236494	1	1
chr3	18455914	18455957	1.3934	0	0	0.7177	DEL	DEL	STRUCTURAL_VARIANT	0	0	18455914	18455914	0	1
chr3	18455958	27621079	1.9971	6632	0.5556	0.5007	DEL	DEL	BAF_WEIGHTED	8515	0.3787	18455958	18455958	1	1
chr3	27621080	27621126	1.1217	0	0	0.8915	DEL	DEL	STRUCTURAL_VARIANT	0	0	27621080	27621080	0	1
chr3	27621127	28525287	1.9714	432	0.5526	0.5049	DEL	DEL	BAF_WEIGHTED	849	0.3768	27621127	27621127	1	1
chr3	28525288	33258621	1.0068	3053	0.6604	1.0061	DEL	DEL	BAF_WEIGHTED	4548	0.3948	28525288	28525288	0	1
chr3	33258622	33258657	0.1403	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	33258622	33258622	0	0
chr3	33258658	60608165	1.0257	10081	0.6575	0.994	DEL	DEL	BAF_WEIGHTED	25452	0.4298	33258658	33258658	0	1
chr3	60608166	64792024	1.9706	2253	0.5532	0.5074	DEL	DEL	BAF_WEIGHTED	3988	0.399	60608166	60608166	1	1
chr3	64792025	64792112	0.9315	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	64792025	64792025	0	1
chr3	64792113	71234155	1.977	3070	0.5581	0.5059	DEL	DEL	BAF_WEIGHTED	6125	0.3941	64792113	64792113	1	1
chr3	71234156	71234191	1.3115	0	0	0.7627	DEL	DEL	STRUCTURAL_VARIANT	0	0	71234156	71234156	0	1
chr3	71234192	92214015	1.9629	9761	0.5554	0.5096	DEL	CENTROMERE	BAF_WEIGHTED	17408	0.3636	71234192	71234192	1	1
chr3	92214016	95396216	1.9461	715	0.5526	0.5139	CENTROMERE	DEL	BAF_WEIGHTED	1457	0.3594	92214016	92214016	1	1
chr3	95396217	95396249	1.2293	0	0	0.8134	DEL	DEL	STRUCTURAL_VARIANT	0	0	95396217	95396217	0	1
chr3	95396250	99749466	1.9647	2769	0.5581	0.509	DEL	INV	BAF_WEIGHTED	4013	0.3595	95396250	95396250	1	1
chr3	99749467	99771000	1.9314	11	0.5676	0.5177	INV	NONE	BAF_WEIGHTED	21	0.3859	99749467	99749467	1	1
chr3	99771001	99845000	1.036	18	0.6636	1.0031	NONE	NONE	BAF_WEIGHTED	73	0.4078	99771001	99771001	0	1
chr3	99845001	99902062	1.9715	13	0.5366	0.5072	NONE	INV	BAF_WEIGHTED	57	0.3776	99845001	99845001	1	1
