chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	203265001	203344000	6.1991	30	0.735	0.7444	NONE	NONE	BAF_WEIGHTED	75	0.4868	203265001	203265001	2	5
chr1	203344001	207898000	4.5777	2097	0.7329	0.7456	NONE	NONE	BAF_WEIGHTED	4009	0.4551	203344001	203344001	1	3
chr1	207898001	209189000	3.5959	583	0.7453	0.7619	NONE	NONE	BAF_WEIGHTED	1242	0.4206	207898001	207898001	1	3
chr1	209189001	209513000	4.4578	139	0.7429	0.7564	NONE	NONE	BAF_WEIGHTED	309	0.417	209189001	209189001	1	3
chr1	209513001	209572000	6.1468	5	0.7674	0.7782	NONE	NONE	BAF_WEIGHTED	59	0.4389	209513001	209513001	1	5
chr1	209572001	209904000	4.2718	233	0.7467	0.761	NONE	NONE	BAF_WEIGHTED	327	0.4437	209572001	209572001	1	3
chr1	209904001	210207000	3.5937	238	0.7241	0.7395	NONE	NONE	BAF_WEIGHTED	266	0.3687	209904001	209904001	1	3
chr1	210207001	211248000	4.2323	598	0.7351	0.7488	NONE	NONE	BAF_WEIGHTED	965	0.4182	210207001	210207001	1	3
chr1	211248001	213294000	4.764	1019	0.7421	0.7548	NONE	NONE	BAF_WEIGHTED	1926	0.4211	211248001	211248001	1	4
chr1	213294001	214106000	3.4956	459	0.7407	0.7577	NONE	NONE	BAF_WEIGHTED	784	0.4172	213294001	213294001	1	3
chr1	214106001	215720000	4.6293	980	0.7442	0.7573	NONE	NONE	BAF_WEIGHTED	1548	0.3864	214106001	214106001	1	4
chr1	215720001	216511000	3.608	226	0.7344	0.7505	NONE	NONE	BAF_WEIGHTED	756	0.3571	215720001	215720001	1	3
chr1	216511001	219584000	4.4692	1925	0.7407	0.7543	NONE	NONE	BAF_WEIGHTED	2999	0.3772	216511001	216511001	1	3
chr1	219584001	219957000	3.608	330	0.7483	0.7653	NONE	NONE	BAF_WEIGHTED	303	0.3949	219584001	219584001	1	3
chr1	219957001	220888000	4.4526	788	0.7341	0.7471	NONE	NONE	BAF_WEIGHTED	890	0.4008	219957001	219957001	1	3
chr1	220888001	221532000	3.3527	309	0.7368	0.7543	NONE	NONE	BAF_WEIGHTED	615	0.3869	220888001	220888001	1	3
chr1	221532001	221777000	4.5024	264	0.7402	0.7534	NONE	NONE	BAF_WEIGHTED	243	0.386	221532001	221532001	1	3
chr1	221777001	222448000	3.4107	450	0.7402	0.7576	NONE	NONE	BAF_WEIGHTED	623	0.4041	221777001	221777001	1	3
chr1	222448001	223695000	4.5015	578	0.7416	0.7548	NONE	NONE	BAF_WEIGHTED	1043	0.4229	222448001	222448001	1	3
chr1	223695001	223734000	6.1685	54	0.7521	0.7623	NONE	NONE	BAF_WEIGHTED	38	0.4881	223695001	223695001	1	5
chr1	223734001	224519000	4.9012	347	0.7439	0.7562	NONE	NONE	BAF_WEIGHTED	607	0.4249	223734001	223734001	1	4
chr1	224519001	225416000	4.1321	708	0.7389	0.7531	NONE	NONE	BAF_WEIGHTED	829	0.4009	224519001	224519001	1	3
chr1	225416001	226191000	4.9552	193	0.7419	0.754	NONE	NONE	BAF_WEIGHTED	732	0.4506	225416001	225416001	1	4
chr1	226191001	230741000	4.1091	2361	0.7371	0.7515	NONE	NONE	BAF_WEIGHTED	4050	0.4509	226191001	226191001	1	3
chr1	230741001	230773000	6.0801	65	0.7355	0.7451	NONE	NONE	BAF_WEIGHTED	32	0.4855	230741001	230741001	2	5
chr1	230773001	233742000	4.4496	1844	0.7402	0.7536	NONE	NONE	BAF_WEIGHTED	2842	0.4176	230773001	230773001	1	3
chr1	233742001	234451500	3.7473	404	0.7398	0.7557	NONE	NONE	BAF_WEIGHTED	670	0.4105	233742001	233742001	1	3
chr1	234451501	235516000	4.9931	752	0.7341	0.7457	NONE	NONE	BAF_WEIGHTED	996	0.4389	234451001	234452001	1	4
chr1	235516001	236094000	3.9257	378	0.7071	0.7201	NONE	NONE	BAF_WEIGHTED	559	0.426	235516001	235516001	1	3
chr1	236094001	236612000	5.0988	407	0.741	0.7534	NONE	NONE	BAF_WEIGHTED	502	0.4288	236094001	236094001	1	4
chr1	236612001	236788000	3.6469	146	0.7341	0.75	NONE	NONE	BAF_WEIGHTED	170	0.4223	236612001	236612001	1	3
chr1	236788001	236911000	4.3617	114	0.7333	0.7465	NONE	NONE	BAF_WEIGHTED	122	0.4092	236788001	236788001	1	3
chr1	236911001	241499000	3.105	2841	0.7365	0.7553	NONE	NONE	BAF_WEIGHTED	4441	0.3857	236911001	236911001	1	2
chr1	241499001	241645000	4.7405	76	0.7471	0.76	NONE	NONE	BAF_WEIGHTED	143	0.3797	241499001	241499001	1	4
chr1	241645001	242038000	3.7286	371	0.7458	0.7621	NONE	NONE	BAF_WEIGHTED	389	0.4125	241645001	241645001	1	3
chr1	242038001	243045500	3.1254	573	0.7451	0.7645	NONE	NONE	BAF_WEIGHTED	645	0.4051	242038001	242038001	1	2
chr1	243045501	243647954	4.4591	172	0.7417	0.755	NONE	DEL	BAF_WEIGHTED	429	0.3858	242879001	243212001	1	3
chr1	243647955	243648133	2.6011	0	0	0.5801	DEL	DEL	STRUCTURAL_VARIANT	0	0	243647955	243647955	1	2
chr1	243648134	243800000	4.6675	66	0.7449	0.7578	DEL	NONE	BAF_WEIGHTED	141	0.3614	243648134	243648134	1	4
chr1	243800001	243886664	3.8184	49	0.7541	0.7705	NONE	BND	BAF_WEIGHTED	77	0.3848	243800001	243800001	1	3
chr1	243886665	244125567	2.7877	123	0.6716	0.6868	BND	DEL	BAF_WEIGHTED	236	0.4278	243886665	243886665	1	2
chr1	244125568	244126923	0.9342	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	244125568	244125568	0	1
chr1	244126924	245987000	3.0976	1056	0.6627	0.6759	DEL	NONE	BAF_WEIGHTED	1734	0.4325	244126924	244126924	1	2
chr1	245987001	246937000	3.5901	707	0.6613	0.6724	NONE	NONE	BAF_WEIGHTED	858	0.4109	245987001	245987001	1	2
chr1	246937001	247396000	2.9668	561	0.6585	0.6717	NONE	NONE	BAF_WEIGHTED	409	0.4339	246937001	246937001	1	2
chr1	247396001	248956422	2.4535	709	0.6667	0.6835	NONE	TELOMERE	BAF_WEIGHTED	999	0.3843	247396001	247396001	1	2
chr2	1	1538000	1.4558	1161	0.5714	0.5715	TELOMERE	NONE	BAF_WEIGHTED	1273	0.4385	1	1	1	1
chr2	1538001	1771000	2.1077	153	0.5588	0.5256	NONE	NONE	BAF_WEIGHTED	188	0.5045	1531001	1538001	1	1
chr2	1771001	3034293	1.487	762	0.5708	0.5736	NONE	INV	BAF_WEIGHTED	1194	0.4483	1771001	1771001	1	1
chr2	3034294	3034679	0.6545	0	0	1	INV	INV	STRUCTURAL_VARIANT	0	0	3034294	3034294	0	1
