chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr1	66399061	68196116	1.9214	852	0.5862	0.6195	INV	DUP	BAF_WEIGHTED	1708	0.3976	66399061	66399061	1	1
chr1	68196117	68215514	2.796	0	0	0.7837	DUP	DUP	BAF_WEIGHTED	18	0.3911	68196117	68196117	1	2
chr1	68215515	71267312	1.635	1444	0.5892	0.6301	DUP	DUP	BAF_WEIGHTED	2856	0.3706	68215515	68215515	1	1
chr1	71267313	71270693	2.8005	1	0.6182	0.6494	DUP	DUP	BAF_WEIGHTED	2	0.3495	71267313	71267313	1	2
chr1	71270694	76309328	1.5504	2654	0.5858	0.627	DUP	DEL	BAF_WEIGHTED	4707	0.3599	71270694	71270694	1	1
chr1	76309329	76309365	0.9295	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	76309329	76309329	0	1
chr1	76309366	79632945	1.7669	1590	0.5901	0.629	DEL	DEL	BAF_WEIGHTED	3131	0.3744	76309366	76309366	1	1
chr1	79632946	81096786	0.5925	778	0.7279	1	DEL	DUP	BAF_WEIGHTED	1371	0.3492	79632946	79632946	0	1
chr1	81096787	81099740	1.3113	3	0.8485	1.0451	DUP	DUP	BAF_WEIGHTED	2	0.356	81096787	81096787	0	1
chr1	81099741	81726486	0.6517	263	0.745	1	DUP	DEL	BAF_WEIGHTED	609	0.3728	81099741	81099741	0	1
chr1	81726487	81726527	0.4516	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	81726487	81726487	0	0
chr1	81726528	85297049	0.7236	1988	0.7235	1	DEL	DEL	BAF_WEIGHTED	3113	0.3759	81726528	81726528	0	1
chr1	85297050	85297091	0.1921	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	85297050	85297050	0	0
chr1	85297092	89883121	0.7788	1710	0.7405	1	DEL	DEL	BAF_WEIGHTED	4200	0.3841	85297092	85297092	0	1
chr1	89883122	94792425	1.9035	2744	0.5825	0.6147	DEL	DEL	BAF_WEIGHTED	4575	0.4009	89883122	89883122	1	1
chr1	94792426	94792471	1.0644	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	94792426	94792426	0	1
chr1	94792472	99651458	1.7508	2220	0.5828	0.618	DEL	BND	BAF_WEIGHTED	4610	0.3692	94792472	94792472	1	1
chr1	99651459	99651462	0.9524	0	0	1	BND	BND	STRUCTURAL_VARIANT	0	0	99651459	99651459	0	1
chr1	99651463	113570464	1.5514	6123	0.5709	0.5965	BND	DUP	BAF_WEIGHTED	12656	0.387	99651463	99651463	1	1
chr1	113570465	113652388	2.4876	55	0.68	0.7335	DUP	DUP	BAF_WEIGHTED	71	0.3649	113570465	113570465	1	2
chr1	113652389	123605522	1.6407	2347	0.5748	0.6069	DUP	CENTROMERE	BAF_WEIGHTED	5920	0.4074	113652389	113652389	1	1
chr1	123605523	150658380	2.8307	1514	0.6945	0.747	CENTROMERE	DEL	BAF_WEIGHTED	1894	0.4319	123605523	123605523	1	2
chr1	150658381	150658414	2.4317	0	0	0.7055	DEL	DEL	STRUCTURAL_VARIANT	0	0	150658381	150658381	1	2
chr1	150658415	152059000	3.0193	591	0.6983	0.7467	DEL	NONE	BAF_WEIGHTED	1343	0.4483	150658415	150658415	1	2
chr1	152059001	153479000	2.5208	578	0.7076	0.769	NONE	NONE	BAF_WEIGHTED	1185	0.4139	152059001	152059001	1	2
chr1	153479001	155805272	2.9003	455	0.6991	0.7493	NONE	DUP	BAF_WEIGHTED	2081	0.4717	153479001	153479001	1	2
chr1	155805273	155815708	3.4407	0	0	0.7887	DUP	DUP	BAF_WEIGHTED	8	0.4486	155805273	155805273	1	3
chr1	155815709	157172500	2.9689	426	0.6928	0.7408	DUP	NONE	BAF_WEIGHTED	1267	0.4938	155815709	155815709	1	2
chr1	157172501	159495205	2.5242	1309	0.6967	0.7549	NONE	DEL	BAF_WEIGHTED	2089	0.3997	157172001	157173001	1	2
chr1	159495206	159495246	2.2505	0	0	0.7251	DEL	DEL	STRUCTURAL_VARIANT	0	0	159495206	159495206	1	2
chr1	159495247	161186551	2.7689	543	0.7003	0.7532	DEL	BND	BAF_WEIGHTED	1549	0.4417	159495247	159495247	1	2
chr1	161186552	162076804	2.9428	321	0.6939	0.7426	BND	DUP	BAF_WEIGHTED	653	0.4253	161186552	161186552	1	2
chr1	162076805	162079680	3.9502	3	0.7465	0.7927	DUP	DUP	BAF_WEIGHTED	2	0.4365	162076805	162076805	1	3
chr1	162079681	163369169	2.8395	602	0.708	0.7621	DUP	DEL	BAF_WEIGHTED	1197	0.4009	162079681	162079681	1	2
chr1	163369170	163369201	1.8859	0	0	0.674	DEL	DEL	STRUCTURAL_VARIANT	0	0	163369170	163369170	1	1
chr1	163369202	165839445	2.5668	1554	0.7019	0.7605	DEL	DEL	BAF_WEIGHTED	2337	0.3976	163369202	163369202	1	2
chr1	165839446	165895770	2.1221	30	0.6036	0.6397	DEL	DEL	BAF_WEIGHTED	54	0.4277	165839446	165839446	1	1
chr1	165895771	166818000	2.3662	531	0.6981	0.76	DEL	NONE	BAF_WEIGHTED	819	0.4039	165895771	165895771	1	2
chr1	166818001	172619000	2.7691	2877	0.7006	0.7552	NONE	NONE	BAF_WEIGHTED	5472	0.3939	166818001	166818001	1	2
chr1	172619001	181385795	2.6313	3729	0.701	0.7577	NONE	DUP	BAF_WEIGHTED	8179	0.4039	172619001	172619001	1	2
chr1	181385796	181404231	3.4723	0	0	0.8164	DUP	DUP	BAF_WEIGHTED	18	0.4516	181385796	181385796	1	3
chr1	181404232	182062000	2.4209	358	0.6949	0.7545	DUP	NONE	BAF_WEIGHTED	626	0.4232	181404232	181404232	1	2
chr1	182062001	184878964	2.8384	1303	0.7055	0.7589	NONE	DEL	BAF_WEIGHTED	2707	0.4097	182062001	182062001	1	2
chr1	184878965	184879009	1.5244	0	0	0.5511	DEL	DEL	STRUCTURAL_VARIANT	0	0	184878965	184878965	1	1
chr1	184879010	185700000	2.9417	322	0.7044	0.7553	DEL	NONE	BAF_WEIGHTED	773	0.3866	184879010	184879010	1	2
chr1	185700001	186520000	2.6385	325	0.7018	0.7584	NONE	NONE	BAF_WEIGHTED	765	0.3606	185700001	185700001	1	2
chr1	186520001	189101298	2.2429	977	0.6975	0.7631	NONE	DEL	BAF_WEIGHTED	2433	0.3503	186520001	186520001	1	2
chr1	189101299	189101727	1.3787	0	0	0.6146	DEL	DEL	STRUCTURAL_VARIANT	0	0	189101299	189101299	1	1
chr1	189101728	189999573	2.2109	434	0.7034	0.7715	DEL	DEL	BAF_WEIGHTED	843	0.3366	189101728	189101728	1	2
chr1	189999574	189999610	1.9703	0	0	0.7263	DEL	DEL	STRUCTURAL_VARIANT	0	0	189999574	189999574	1	1
chr1	189999611	192466000	2.2716	1088	0.6979	0.7626	DEL	NONE	BAF_WEIGHTED	2384	0.3398	189999611	189999611	1	2
chr1	192466001	193260000	2.9143	379	0.6998	0.7497	NONE	NONE	BAF_WEIGHTED	748	0.3693	192466001	192466001	1	2
chr1	193260001	194891680	2.2339	470	0.6876	0.7508	NONE	DEL	BAF_WEIGHTED	1550	0.3524	193260001	193260001	1	2
chr1	194891681	194892192	1.2962	0	0	0.5748	DEL	DEL	STRUCTURAL_VARIANT	0	0	194891681	194891681	1	1
chr1	194892193	197049000	2.2492	990	0.6916	0.755	DEL	NONE	BAF_WEIGHTED	1915	0.3428	194892193	194892193	1	2
chr1	197049001	199335000	2.7341	872	0.6897	0.741	NONE	NONE	BAF_WEIGHTED	2190	0.3591	197049001	197049001	1	2
chr1	199335001	200352000	2.3837	491	0.6939	0.7541	NONE	NONE	BAF_WEIGHTED	971	0.3893	199335001	199335001	1	2
chr1	200352001	201966915	2.7629	982	0.6964	0.749	NONE	DEL	BAF_WEIGHTED	1542	0.4622	200352001	200352001	1	2
chr1	201966916	201971334	2.0374	5	0.8684	1.0022	DEL	DEL	BAF_WEIGHTED	4	0.3908	201966916	201966916	0	2
chr1	201971335	214902931	2.6683	5374	0.6951	0.7493	DEL	DEL	BAF_WEIGHTED	11752	0.4353	201971335	201971335	1	2
chr1	214902932	214902977	1.7744	0	0	0.623	DEL	DEL	STRUCTURAL_VARIANT	0	0	214902932	214902932	1	1
chr1	214902978	215566057	2.5575	25	0.6729	0.7215	DEL	DUP	BAF_WEIGHTED	625	0.3681	214902978	214902978	1	2
chr1	215566058	215572916	4.3483	1	0.7439	0.7854	DUP	DUP	BAF_WEIGHTED	4	0.4462	215566058	215566058	1	3
chr1	215572917	215903707	2.4776	207	0.6839	0.7405	DUP	DEL	BAF_WEIGHTED	319	0.371	215572917	215572917	1	2
chr1	215903708	215903749	1.9659	0	0	0.6896	DEL	DEL	STRUCTURAL_VARIANT	0	0	215903708	215903708	1	1
chr1	215903750	218276000	2.5259	1306	0.6996	0.7584	DEL	NONE	BAF_WEIGHTED	2304	0.3702	215903750	215903750	1	2
chr1	218276001	218954108	2.9199	349	0.6964	0.7462	NONE	DUP	BAF_WEIGHTED	659	0.3888	218276001	218276001	1	2
chr1	218954109	218956429	3.4855	0	0	0.7921	DUP	DUP	BAF_WEIGHTED	1	0.338	218954109	218954109	1	3
chr1	218956430	220378549	2.8905	807	0.6979	0.7492	DUP	DUP	BAF_WEIGHTED	1324	0.3832	218956430	218956430	1	2
chr1	220378550	220384719	3.1162	2	0.7166	0.768	DUP	DUP	BAF_WEIGHTED	5	0.44	220378550	220378550	1	2
chr1	220384720	222240689	2.5908	901	0.6875	0.7403	DUP	DEL	BAF_WEIGHTED	1768	0.3963	220384720	220384720	1	2
chr1	222240690	222240755	1.8573	0	0	0.6378	DEL	DEL	STRUCTURAL_VARIANT	0	0	222240690	222240690	1	1
chr1	222240756	222787953	2.6485	224	0.6781	0.7307	DEL	DEL	BAF_WEIGHTED	470	0.3996	222240756	222240756	1	2
chr1	222787954	222789047	2.2544	0	0	0.6934	DEL	DEL	BAF_WEIGHTED	1	0.421	222787954	222787954	1	2
chr1	222789048	225706340	2.7326	1168	0.6951	0.7471	DEL	BND	BAF_WEIGHTED	2540	0.4202	222789048	222789048	1	2
chr1	225706341	226089425	4.051	141	0.7763	0.8268	BND	DEL	BAF_WEIGHTED	359	0.4718	225706341	225706341	1	3
chr1	226089426	226105630	2.659	5	0.6914	0.7446	DEL	DEL	BAF_WEIGHTED	15	0.4782	226089426	226089426	1	2
chr1	226105631	226980819	3.8026	448	0.7688	0.821	DEL	DEL	BAF_WEIGHTED	829	0.4644	226105631	226105631	1	3
chr1	226980820	226980851	3.04	0	0	0.7842	DEL	DEL	STRUCTURAL_VARIANT	0	0	226980820	226980820	1	2
chr1	226980852	230988922	3.6623	2221	0.7675	0.8209	DEL	DEL	BAF_WEIGHTED	3549	0.4479	226980852	226980852	1	3
chr1	230988923	230988954	2.7096	0	0	0.7579	DEL	DEL	STRUCTURAL_VARIANT	0	0	230988923	230988923	1	2
chr1	230988955	232664001	3.8536	908	0.7736	0.826	DEL	DEL	BAF_WEIGHTED	1589	0.4207	230988955	230988955	1	3
chr1	232664002	232665166	1.7694	0	0	0.6076	DEL	DEL	STRUCTURAL_VARIANT	0	0	232664002	232664002	1	1
chr1	232665167	235659005	3.9033	1231	0.7704	0.8221	DEL	DEL	BAF_WEIGHTED	2844	0.4229	232665167	232665167	1	3
chr1	235659006	235659221	2.6223	0	0	0.7353	DEL	DEL	STRUCTURAL_VARIANT	0	0	235659006	235659006	1	2
chr1	235659222	236375672	3.7894	552	0.7693	0.8226	DEL	INV	BAF_WEIGHTED	693	0.4183	235659222	235659222	1	3
chr1	236375673	236375871	3.027	0	0	0.7779	INV	INV	STRUCTURAL_VARIANT	0	0	236375673	236375673	1	2
chr1	236375872	237209967	3.4135	533	0.7682	0.8257	INV	DEL	BAF_WEIGHTED	793	0.4222	236375872	236375872	1	3
chr1	237209968	237210100	2.7685	0	0	0.812	DEL	DEL	STRUCTURAL_VARIANT	0	0	237209968	237209968	1	2
chr1	237210101	239461382	3.0453	1368	0.7649	0.8291	DEL	DEL	BAF_WEIGHTED	2197	0.3729	237210101	237210101	1	3
chr1	239461383	239461416	2.7302	0	0	0.8093	DEL	DEL	STRUCTURAL_VARIANT	0	0	239461383	239461383	1	2
chr1	239461417	239565132	3.064	28	0.7853	0.8541	DEL	DEL	BAF_WEIGHTED	103	0.3763	239461417	239461417	0	3
chr1	239565133	239565164	1.8975	0	0	0.7144	DEL	DEL	STRUCTURAL_VARIANT	0	0	239565133	239565133	1	1
chr1	239565165	240567971	3.1548	756	0.7659	0.8282	DEL	INV	BAF_WEIGHTED	969	0.3946	239565165	239565165	1	3
chr1	240567972	240567974	3.7362	0	0	0.855	INV	INV	STRUCTURAL_VARIANT	0	0	240567972	240567972	1	3
chr1	240567975	241470000	3.1689	521	0.7674	0.8298	INV	NONE	BAF_WEIGHTED	866	0.398	240567975	240567975	1	3
chr1	241470001	242004000	3.8252	542	0.7563	0.8066	NONE	NONE	BAF_WEIGHTED	527	0.3992	241470001	241470001	1	3
chr1	242004001	243045500	3.161	615	0.7656	0.8278	NONE	NONE	BAF_WEIGHTED	679	0.4074	242004001	242004001	1	3
chr1	243045501	245392852	3.6565	1296	0.7696	0.823	NONE	DEL	BAF_WEIGHTED	2110	0.4149	242879001	243212001	1	3
chr1	245392853	245392911	3.4701	0	0	0.8135	DEL	DEL	STRUCTURAL_VARIANT	0	0	245392853	245392853	1	3
chr1	245392912	246838525	4.1154	750	0.7799	0.8304	DEL	DUP	BAF_WEIGHTED	1326	0.422	245392912	245392912	1	3
chr1	246838526	246845558	5.0674	6	0.8276	0.8754	DUP	DUP	BAF_WEIGHTED	4	0.3882	246838526	246838526	1	4
chr1	246845559	247500000	3.8344	533	0.7812	0.8354	DUP	NONE	BAF_WEIGHTED	595	0.4273	246845559	246845559	1	3
chr1	247500001	248294855	3.2955	542	0.7778	0.8402	NONE	DEL	BAF_WEIGHTED	661	0.374	247500001	247500001	1	3
chr1	248294856	248294888	2.1316	0	0	0.7529	DEL	DEL	STRUCTURAL_VARIANT	0	0	248294856	248294856	1	2
chr1	248294889	248956422	3.4855	339	0.7846	0.8486	DEL	TELOMERE	BAF_WEIGHTED	281	0.3874	248294889	248294889	1	3
chr2	1	14697206	1.0229	7266	0.7827	0.9832	TELOMERE	DUP	BAF_WEIGHTED	13746	0.4248	1	1	0	1
chr2	14697207	14701946	2.0654	0	0	0.9917	DUP	DUP	BAF_WEIGHTED	3	0.371	14697207	14697207	0	2
chr2	14701947	17300547	1.0244	1229	0.7869	0.9995	DUP	DUP	BAF_WEIGHTED	2491	0.4126	14701947	14701947	0	1
chr2	17300548	17304166	1.9979	0	0	0.9997	DUP	DEL	BAF_WEIGHTED	3	0.431	17300548	17300548	0	2
chr2	17304167	17304487	0.8344	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	17304167	17304167	0	1
chr2	17304488	17304746	2.0752	0	0	0.9997	DEL	DUP	STRUCTURAL_VARIANT	0	0	17304488	17304488	0	2
chr2	17304747	18842354	1.1046	752	0.7925	0.9884	DUP	DUP	BAF_WEIGHTED	1450	0.3904	17304747	17304747	0	1
chr2	18842355	18847353	2.0615	0	0	0.9956	DUP	DUP	BAF_WEIGHTED	4	0.4157	18842355	18842355	0	2
chr2	18847354	22714174	1.049	1567	0.7926	0.9914	DUP	DEL	BAF_WEIGHTED	3674	0.4056	18847354	18847354	0	1
chr2	22714175	22714321	0.1746	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	22714175	22714175	0	0
chr2	22714322	27247067	1.1597	1770	0.787	0.9756	DEL	DEL	BAF_WEIGHTED	4308	0.4453	22714322	22714322	0	1
chr2	27247068	27247117	0.1364	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	27247068	27247068	0	0
chr2	27247118	29648266	1.2386	1183	0.7966	0.9749	DEL	DEL	BAF_WEIGHTED	2324	0.4371	27247118	27247118	0	1
chr2	29648267	29648449	0	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	29648267	29648267	0	0
chr2	29648450	36544251	1.089	4610	0.7955	0.9935	DEL	DUP	BAF_WEIGHTED	6485	0.3967	29648450	29648450	0	1
chr2	36544252	36571504	2.3081	30	0.8651	0.9822	DUP	DUP	BAF_WEIGHTED	26	0.374	36544252	36544252	0	2
chr2	36571505	38471581	1.2346	1179	0.7838	0.9538	DUP	BND	BAF_WEIGHTED	1744	0.4049	36571505	36571505	0	1
chr2	38471582	38730741	2.3595	234	0.549	0.5762	BND	DUP	BAF_WEIGHTED	250	0.4296	38471582	38471582	1	1
chr2	38730742	38748434	3.0502	5	0.5833	0.6035	DUP	DUP	BAF_WEIGHTED	17	0.4362	38730742	38730742	1	2
chr2	38748435	39792000	2.3372	286	0.5565	0.5721	DUP	NONE	BAF_WEIGHTED	1012	0.3979	38748435	38748435	1	1
chr2	39792001	41835000	1.9158	1180	0.5558	0.5328	NONE	NONE	BAF_WEIGHTED	1933	0.3678	39792001	39792001	1	1
chr2	41835001	43226000	2.344	858	0.5548	0.5635	NONE	NONE	BAF_WEIGHTED	1342	0.4519	41835001	41835001	1	1
chr2	43226001	44912273	1.2241	1048	0.794	0.9726	NONE	BND	BAF_WEIGHTED	1634	0.4013	43224001	43228001	0	1
chr2	44912274	47136801	2.3278	1305	0.5503	0.5711	BND	DUP	BAF_WEIGHTED	2130	0.4392	44912274	44912274	1	1
chr2	47136802	47168492	3.3159	0	0	0.6989	DUP	DUP	BAF_WEIGHTED	31	0.3994	47136802	47136802	1	2
chr2	47168493	47488000	2.4176	80	0.5547	0.5864	DUP	NONE	BAF_WEIGHTED	310	0.4427	47168493	47168493	1	1
chr2	47488001	47665000	1.9436	95	0.5556	0.5141	NONE	NONE	BAF_WEIGHTED	168	0.4729	47488001	47488001	1	1
chr2	47665001	50403627	3.2549	1655	0.6549	0.6911	NONE	SGL	BAF_WEIGHTED	2589	0.3863	47665001	47665001	1	2
chr2	50403628	52113256	1.8355	1254	0.5581	0.557	SGL	DUP	BAF_WEIGHTED	1631	0.353	50403628	50403628	1	1
chr2	52113257	52132710	2.4483	20	0.573	0.595	DUP	DUP	BAF_WEIGHTED	18	0.3328	52113257	52113257	1	1
chr2	52132711	53088250	1.7492	752	0.5605	0.5808	DUP	DUP	BAF_WEIGHTED	917	0.3598	52132711	52132711	1	1
chr2	53088251	53096500	2.4965	0	0	0.7063	DUP	DUP	BAF_WEIGHTED	7	0.3859	53088251	53088251	1	2
chr2	53096501	53641000	1.8664	499	0.5577	0.5358	DUP	NONE	BAF_WEIGHTED	516	0.3812	53096501	53096501	1	1
chr2	53641001	56026000	2.2749	1151	0.5552	0.5618	NONE	NONE	BAF_WEIGHTED	2289	0.3984	53641001	53641001	1	1
chr2	56026001	60208000	1.8722	1803	0.5606	0.5451	NONE	NONE	BAF_WEIGHTED	3896	0.3695	56026001	56026001	1	1
chr2	60208001	61864512	2.1978	525	0.5503	0.5455	NONE	DUP	BAF_WEIGHTED	1614	0.4196	60208001	60208001	1	1
chr2	61864513	61880035	3.1524	6	0.6635	0.7019	DUP	DUP	BAF_WEIGHTED	15	0.4049	61864513	61864513	1	2
chr2	61880036	63838631	2.3042	527	0.5515	0.5591	DUP	DEL	BAF_WEIGHTED	1830	0.3941	61880036	61880036	1	1
chr2	63838632	63838842	1.3382	0	0	0.735	DEL	DEL	STRUCTURAL_VARIANT	0	0	63838632	63838632	0	1
chr2	63838843	74166339	2.099	5610	0.557	0.5314	DEL	INV	BAF_WEIGHTED	9587	0.4181	63838843	63838843	1	1
chr2	74166340	74166473	2.1295	0	0	0.5381	INV	INV	STRUCTURAL_VARIANT	0	0	74166340	74166340	1	1
chr2	74166474	75729000	2.1601	743	0.56	0.5371	INV	NONE	BAF_WEIGHTED	1485	0.4278	74166474	74166474	1	1
chr2	75729001	82597408	1.6954	4506	0.5628	0.5684	NONE	DEL	BAF_WEIGHTED	6442	0.3623	75729001	75729001	1	1
chr2	82597409	82597454	0.795	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	82597409	82597409	0	1
chr2	82597455	83922000	1.6554	616	0.5625	0.5703	DEL	NONE	BAF_WEIGHTED	1261	0.3535	82597455	82597455	1	1
chr2	83922001	88968490	2.0793	1867	0.5586	0.5406	NONE	DEL	BAF_WEIGHTED	3608	0.429	83922001	83922001	1	1
chr2	88968491	88973203	0.8661	0	0	1	DEL	DEL	BAF_WEIGHTED	4	0.4605	88968491	88968491	0	1
chr2	88973204	93139350	1.7069	78	0.5728	0.5792	DEL	CENTROMERE	BAF_WEIGHTED	52	0.4153	88973204	88973204	1	1
chr2	93139351	101549148	1.1148	2656	0.7809	0.9674	CENTROMERE	DEL	BAF_WEIGHTED	5079	0.4435	93139351	93139351	0	1
chr2	101549149	101549195	0.4914	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	101549149	101549149	0	0
chr2	101549196	103004730	1.1019	908	0.7796	0.9662	DEL	DEL	BAF_WEIGHTED	1405	0.4094	101549196	101549196	0	1
chr2	103004731	103004868	0.0756	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	103004731	103004731	0	0
chr2	103004869	121134981	1.0046	7115	0.7859	0.9869	DEL	BND	BAF_WEIGHTED	15136	0.4104	103004869	103004869	0	1
chr2	121134982	121152199	2.2965	15	0.8571	0.9721	BND	BND	BAF_WEIGHTED	17	0.4545	121134982	121134982	0	2
chr2	121152200	141612965	0.9813	9453	0.783	0.9896	BND	DUP	BAF_WEIGHTED	17685	0.3991	121152200	121152200	0	1
chr2	141612966	141624664	1.797	25	0.8824	1.0398	DUP	DUP	BAF_WEIGHTED	11	0.3588	141612966	141612966	0	2
chr2	141624665	146167074	1.0448	1336	0.7799	0.9765	DUP	DUP	BAF_WEIGHTED	4350	0.3619	141624665	141624665	0	1
chr2	146167075	146171144	1.896	3	0.7742	0.8812	DUP	DUP	BAF_WEIGHTED	3	0.3143	146167075	146167075	0	2
chr2	146171145	146756872	0.9096	13	0.84	1	DUP	DEL	BAF_WEIGHTED	560	0.3493	146171145	146171145	0	1
chr2	146756873	146756978	0.0997	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	146756873	146756873	0	0
chr2	146756979	148218383	1.0133	548	0.7742	0.9629	DEL	DEL	BAF_WEIGHTED	1388	0.3716	146756979	146756979	0	1
chr2	148218384	148218464	0.6345	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	148218384	148218384	0	1
chr2	148218465	148698213	1.1059	214	0.7825	0.9734	DEL	INV	BAF_WEIGHTED	436	0.3859	148218465	148218465	0	1
chr2	148698214	151185651	0.0514	1275	0.6118	1	INV	BND	BAF_WEIGHTED	2360	0.3874	148698214	148698214	0	0
chr2	151185652	152782000	1.2826	706	0.7921	0.9611	BND	NONE	BAF_WEIGHTED	1504	0.3974	151185652	151185652	0	1
chr2	152782001	155794000	0.9391	1406	0.7878	0.9999	NONE	NONE	BAF_WEIGHTED	2836	0.3555	152782001	152782001	0	1
chr2	155794001	163277000	2.1516	2209	0.5568	0.5476	NONE	NONE	BAF_WEIGHTED	6986	0.3765	155794001	155794001	1	1
chr2	163277001	163698000	3.1898	104	0.6335	0.6645	NONE	NONE	BAF_WEIGHTED	414	0.3637	163277001	163277001	1	2
chr2	163698001	165653648	2.1194	852	0.5606	0.5201	NONE	DUP	BAF_WEIGHTED	1862	0.3607	163698001	163698001	1	1
