	segment_id	sig_max	major_cn	minor_cn	N1	N2	N4	N3	N5	N6	N9	N12
64	chr10:24727001-26683000	SBS3	2	1	14	1	0	0	0	0	0	0
65	chr10:2479843-3040000	SBS1	4	3	0	1	0	0	0	0	0	0
66	chr10:2479843-3040000	SBS3	4	3	2	3	2	1	0	0	0	0
67	chr10:26683001-26884500	SBS3	2	1	1	0	0	0	0	0	0	0
68	chr10:26884501-27008000	SBS3	2	1	2	0	0	0	0	0	0	0
69	chr10:27244001-27479000	SBS3	2	1	1	0	0	0	0	0	0	0
70	chr10:27547001-28342480	SBS1	2	1	0	1	0	0	0	0	0	0
71	chr10:27547001-28342480	SBS3	2	1	2	1	0	0	0	0	0	0
72	chr10:28342481-28494000	SBS3	2	2	2	0	0	0	0	0	0	0
73	chr10:28763438-28935901	SBS3	2	1	2	0	0	0	0	0	0	0
74	chr10:288379-600048	SBS1	5	3	3	0	0	0	0	0	0	0
75	chr10:288379-600048	SBS3	5	3	1	0	0	0	1	0	0	0
76	chr10:28935951-29123000	SBS3	2	1	3	1	0	0	0	0	0	0
77	chr10:29123001-29822624	SBS3	2	1	1	0	0	0	0	0	0	0
78	chr10:29940128-31313000	SBS1	2	1	1	0	0	0	0	0	0	0
79	chr10:29940128-31313000	SBS3	2	1	12	2	0	0	0	0	0	0
80	chr10:3040001-4530377	SBS3	3	2	8	2	0	2	0	0	0	0
81	chr10:31313001-31427000	SBS3	1	1	1	0	0	0	0	0	0	0
82	chr10:31427001-31645000	SBS3	2	1	2	0	0	0	0	0	0	0
83	chr10:31710001-32377000	SBS3	2	1	1	0	0	0	0	0	0	0
84	chr10:32380001-32889000	SBS1	2	1	0	1	0	0	0	0	0	0
85	chr10:32380001-32889000	SBS3	2	1	2	1	0	0	0	0	0	0
86	chr10:33011001-34256317	SBS100	2	1	0	1	0	0	0	0	0	0
87	chr10:33011001-34256317	SBS3	2	1	7	0	0	0	0	0	0	0
88	chr10:34256409-34801088	SBS3	2	0	1	0	0	0	0	0	0	0
89	chr10:34801089-35325000	SBS1	2	1	1	0	0	0	0	0	0	0
90	chr10:34801089-35325000	SBS3	2	1	0	2	0	0	0	0	0	0
91	chr10:35325001-35564000	SBS3	2	1	2	0	0	0	0	0	0	0
92	chr10:35919877-36843000	SBS1	2	1	1	0	0	0	0	0	0	0
93	chr10:35919877-36843000	SBS3	2	1	3	1	0	0	0	0	0	0
94	chr10:36843001-37802413	SBS1	2	1	1	0	0	0	0	0	0	0
95	chr10:36843001-37802413	SBS100	2	1	0	1	0	0	0	0	0	0
96	chr10:36843001-37802413	SBS3	2	1	7	0	0	0	0	0	0	0
97	chr10:38103001-40640101	SBS100	1	1	2	0	0	0	0	0	0	0
98	chr10:38103001-40640101	SBS3	1	1	19	0	0	0	0	0	0	0
99	chr10:40640102-44018354	SBS3	1	1	14	0	0	0	0	0	0	0
100	chr10:44027134-44932000	SBS100	1	1	1	0	0	0	0	0	0	0
101	chr10:44027134-44932000	SBS3	1	1	4	0	0	0	0	0	0	0
102	chr10:45012001-45165963	SBS3	1	1	1	0	0	0	0	0	0	0
103	chr10:45165964-49580041	SBS3	1	0	8	0	0	0	0	0	0	0
104	chr10:4530378-5098000	SBS100	3	3	1	0	0	0	0	0	0	0
105	chr10:4530378-5098000	SBS3	3	3	4	0	0	2	0	0	0	0
106	chr10:49580042-49778958	SBS3	3	0	1	0	0	0	0	0	0	0
107	chr10:49778959-62031000	SBS100	1	0	1	0	0	0	0	0	0	0
108	chr10:49778959-62031000	SBS3	1	0	31	0	0	0	0	0	0	0
109	chr10:5098001-5411000	SBS3	3	3	2	1	0	0	0	0	0	0
110	chr10:5506001-5961000	SBS1	3	2	0	0	0	1	0	0	0	0
111	chr10:5506001-5961000	SBS3	3	2	2	0	0	0	0	0	0	0
112	chr10:5961001-6560709	SBS100	4	3	0	0	0	1	0	0	0	0
113	chr10:5961001-6560709	SBS3	4	3	3	0	0	0	0	0	0	0
114	chr10:600049-1030000	SBS3	3	2	1	1	0	0	0	0	0	0
115	chr10:62097001-63043980	SBS3	1	0	3	0	0	0	0	0	0	0
116	chr10:63044302-67188098	SBS1	1	0	1	0	0	0	0	0	0	0
117	chr10:63044302-67188098	SBS100	1	0	3	0	0	0	0	0	0	0
118	chr10:63044302-67188098	SBS3	1	0	11	0	0	0	0	0	0	0
119	chr10:6563245-7149514	SBS3	4	3	5	1	3	0	0	0	0	0
120	chr10:67188136-71063034	SBS1	1	0	1	0	0	0	0	0	0	0
121	chr10:67188136-71063034	SBS100	1	0	1	0	0	0	0	0	0	0
122	chr10:67188136-71063034	SBS3	1	0	21	0	0	0	0	0	0	0
123	chr10:71063079-80302080	SBS1	1	0	1	0	0	0	0	0	0	0
124	chr10:71063079-80302080	SBS100	1	0	1	0	0	0	0	0	0	0
125	chr10:71063079-80302080	SBS3	1	0	24	0	0	0	0	0	0	0
126	chr10:7423001-7748000	SBS3	4	4	4	0	1	0	0	0	0	0
127	chr10:7748001-9346000	SBS1	3	3	0	0	0	1	0	0	0	0
128	chr10:7748001-9346000	SBS100	3	3	1	2	0	0	0	0	0	0
129	chr10:7748001-9346000	SBS3	3	3	3	2	0	4	0	0	0	0
130	chr10:80513001-81047120	SBS3	2	0	1	0	0	0	0	0	0	0
131	chr10:81081602-81373813	SBS3	2	0	1	0	0	0	0	0	0	0
132	chr10:81373814-84309000	SBS3	1	0	10	0	0	0	0	0	0	0
133	chr10:84544001-86397000	SBS1	2	0	1	0	0	0	0	0	0	0
134	chr10:84544001-86397000	SBS3	2	0	4	1	0	0	0	0	0	0
135	chr10:86397001-87837000	SBS1	1	0	1	0	0	0	0	0	0	0
136	chr10:86397001-87837000	SBS3	1	0	5	0	0	0	0	0	0	0
137	chr10:87837001-87970000	SBS3	1	0	2	0	0	0	0	0	0	0
138	chr10:87996314-91118250	SBS1	1	0	2	0	0	0	0	0	0	0
139	chr10:87996314-91118250	SBS3	1	0	14	0	0	0	0	0	0	0
140	chr10:91124081-92098351	SBS3	1	0	4	0	0	0	0	0	0	0
141	chr10:92098402-93434000	SBS3	1	0	5	0	0	0	0	0	0	0
142	chr10:9346001-9711261	SBS3	4	3	1	2	0	1	0	0	0	0
143	chr10:93509001-94612000	SBS3	2	0	4	2	0	0	0	0	0	0
144	chr10:94612001-95174500	SBS3	2	0	3	2	0	0	0	0	0	0
145	chr10:95174501-95414854	SBS3	1	0	1	0	0	0	0	0	0	0
146	chr10:95621853-97795000	SBS1	2	0	1	0	0	0	0	0	0	0
147	chr10:95621853-97795000	SBS100	2	0	1	0	0	0	0	0	0	0
148	chr10:95621853-97795000	SBS3	2	0	7	1	0	0	0	0	0	0
149	chr10:9711262-11465000	SBS3	4	2	12	4	1	0	0	0	0	0
150	chr10:98418001-100908000	SBS3	2	0	6	5	0	0	0	0	0	0
151	chr11:1-806000	SBS3	2	0	2	2	0	0	0	0	0	0
152	chr11:102142759-102447000	SBS3	1	1	2	0	0	0	0	0	0	0
153	chr11:102498001-103048000	SBS3	2	1	3	1	0	0	0	0	0	0
154	chr11:103114001-107809000	SBS100	2	1	1	0	0	0	0	0	0	0
155	chr11:103114001-107809000	SBS3	2	1	22	1	0	0	0	0	0	0
156	chr11:107863001-108202638	SBS3	2	1	0	1	0	0	0	0	0	0
157	chr11:108208368-108946000	SBS3	2	1	8	0	0	0	0	0	0	0
158	chr11:108946001-110199000	SBS100	2	1	0	1	0	0	0	0	0	0
159	chr11:108946001-110199000	SBS3	2	1	8	2	0	0	0	0	0	0
160	chr11:110199001-110378000	SBS3	2	1	1	1	0	0	0	0	0	0
161	chr11:110378001-111555000	SBS1	2	1	0	1	0	0	0	0	0	0
162	chr11:110378001-111555000	SBS3	2	1	2	2	0	0	0	0	0	0
163	chr11:111555001-111906000	SBS3	2	1	3	0	0	0	0	0	0	0
164	chr11:112296001-112582000	SBS3	2	1	1	0	0	0	0	0	0	0
165	chr11:112801001-113659500	SBS3	2	1	7	1	0	0	0	0	0	0
166	chr11:113659501-113879000	SBS3	2	1	2	0	0	0	0	0	0	0
167	chr11:113953243-114395000	SBS3	2	1	3	1	0	0	0	0	0	0
168	chr11:114460001-115163000	SBS3	2	1	3	0	0	0	0	0	0	0
169	chr11:115163001-115545000	SBS3	2	1	2	1	0	0	0	0	0	0
170	chr11:115545001-116723000	SBS3	2	1	5	3	0	0	0	0	0	0
171	chr11:117107001-117407562	SBS3	2	1	4	0	0	0	0	0	0	0
172	chr11:117407597-117580129	SBS3	2	1	3	0	0	0	0	0	0	0
173	chr11:117580130-117910948	SBS1	3	2	1	0	0	0	0	0	0	0
174	chr11:117580130-117910948	SBS3	3	2	0	1	0	0	0	0	0	0
175	chr11:117910949-118236000	SBS1	2	1	2	0	0	0	0	0	0	0
176	chr11:117910949-118236000	SBS3	2	1	3	0	0	0	0	0	0	0
177	chr11:118270001-118834299	SBS3	2	1	1	0	0	0	0	0	0	0
178	chr11:118838521-119370618	SBS100	2	1	1	0	0	0	0	0	0	0
179	chr11:118838521-119370618	SBS3	2	1	2	0	0	0	0	0	0	0
180	chr11:119378570-119676993	SBS3	2	1	1	0	0	0	0	0	0	0
181	chr11:119676994-119684893	SBS3	1	1	1	0	0	0	0	0	0	0
182	chr11:119684894-120295000	SBS3	2	1	7	0	0	0	0	0	0	0
183	chr11:1197001-20213017	SBS1	1	0	6	0	0	0	0	0	0	0
184	chr11:1197001-20213017	SBS100	1	0	2	0	0	0	0	0	0	0
185	chr11:1197001-20213017	SBS3	1	0	60	0	0	0	0	0	0	0
186	chr11:120295001-120477000	SBS3	2	1	1	0	0	0	0	0	0	0
187	chr11:120477001-121289000	SBS3	2	1	2	0	0	0	0	0	0	0
188	chr11:121289001-121498000	SBS3	2	1	2	0	0	0	0	0	0	0
189	chr11:121498001-121659000	SBS3	2	1	2	0	0	0	0	0	0	0
190	chr11:121659001-122626000	SBS1	2	1	2	0	0	0	0	0	0	0
191	chr11:121659001-122626000	SBS3	2	1	5	0	0	0	0	0	0	0
192	chr11:122626001-122949217	SBS1	2	1	1	0	0	0	0	0	0	0
193	chr11:122626001-122949217	SBS3	2	1	4	0	0	0	0	0	0	0
194	chr11:122949218-123434149	SBS3	3	2	1	1	0	1	0	0	0	0
195	chr11:123434150-123444941	SBS1	3	1	1	0	0	0	0	0	0	0
196	chr11:123434150-123444941	SBS3	3	1	4	0	0	0	0	0	0	0
197	chr11:123446264-125567000	SBS1	2	1	1	0	0	0	0	0	0	0
198	chr11:123446264-125567000	SBS100	2	1	1	0	0	0	0	0	0	0
199	chr11:123446264-125567000	SBS3	2	1	16	5	0	0	0	0	0	0
200	chr11:125639001-125873000	SBS1	2	1	1	0	0	0	0	0	0	0
201	chr11:125904501-126295000	SBS3	2	1	1	0	0	0	0	0	0	0
202	chr11:126443001-126741000	SBS3	2	1	1	0	0	0	0	0	0	0
203	chr11:126741001-127540029	SBS100	2	1	1	0	0	0	0	0	0	0
204	chr11:126741001-127540029	SBS3	2	1	6	4	0	0	0	0	0	0
205	chr11:127540080-128021000	SBS3	2	1	5	1	0	0	0	0	0	0
206	chr11:128021001-128640558	SBS3	2	1	4	0	0	0	0	0	0	0
207	chr11:128642566-130059000	SBS3	2	1	4	1	0	0	0	0	0	0
208	chr11:130437001-130674717	SBS3	2	1	5	2	0	0	0	0	0	0
209	chr11:130675943-135086622	SBS1	2	1	2	1	0	0	0	0	0	0
210	chr11:130675943-135086622	SBS100	2	1	2	0	0	0	0	0	0	0
211	chr11:130675943-135086622	SBS3	2	1	41	7	0	0	0	0	0	0
212	chr11:20213199-20505000	SBS3	1	0	1	0	0	0	0	0	0	0
213	chr11:20505001-20975867	SBS1	1	0	1	0	0	0	0	0	0	0
214	chr11:20505001-20975867	SBS3	1	0	1	0	0	0	0	0	0	0
215	chr11:20975868-21457724	SBS3	2	0	2	0	0	0	0	0	0	0
216	chr11:21457792-21664153	SBS3	2	1	1	0	0	0	0	0	0	0
217	chr11:21664154-29359000	SBS1	1	1	2	0	0	0	0	0	0	0
218	chr11:21664154-29359000	SBS100	1	1	2	0	0	0	0	0	0	0
219	chr11:21664154-29359000	SBS3	1	1	19	0	0	0	0	0	0	0
220	chr11:29359001-30313000	SBS3	1	1	1	0	0	0	0	0	0	0
221	chr11:30313001-30927000	SBS3	1	1	2	0	0	0	0	0	0	0
222	chr11:31362001-31808000	SBS1	1	1	4	0	0	0	0	0	0	0
223	chr11:31362001-31808000	SBS100	1	1	1	0	0	0	0	0	0	0
224	chr11:31362001-31808000	SBS3	1	1	4	0	0	0	0	0	0	0
225	chr11:31815209-32806000	SBS100	1	1	1	0	0	0	0	0	0	0
226	chr11:31815209-32806000	SBS3	1	1	5	0	0	0	0	0	0	0
227	chr11:33366001-33682810	SBS3	1	1	3	0	0	0	0	0	0	0
228	chr11:34109001-34620000	SBS3	2	1	3	0	0	0	0	0	0	0
229	chr11:34620001-34673000	SBS3	1	0	1	0	0	0	0	0	0	0
230	chr11:34922685-36516000	SBS1	1	1	1	0	0	0	0	0	0	0
231	chr11:34922685-36516000	SBS3	1	1	8	0	0	0	0	0	0	0
232	chr11:36516001-37724720	SBS3	1	1	2	0	0	0	0	0	0	0
233	chr11:37724721-42269049	SBS3	1	0	17	0	0	0	0	0	0	0
234	chr11:42269050-43310000	SBS3	1	1	3	0	0	0	0	0	0	0
235	chr11:43310001-44257000	SBS3	1	1	2	0	0	0	0	0	0	0
236	chr11:44257001-45050720	SBS3	1	1	3	0	0	0	0	0	0	0
237	chr11:45062391-45798000	SBS100	1	1	1	0	0	0	0	0	0	0
238	chr11:45062391-45798000	SBS3	1	1	6	0	0	0	0	0	0	0
239	chr11:45798001-48352400	SBS3	1	1	6	0	0	0	0	0	0	0
240	chr11:48371085-50060501	SBS1	1	1	2	0	0	0	0	0	0	0
241	chr11:48371085-50060501	SBS100	1	1	2	0	0	0	0	0	0	0
242	chr11:48371085-50060501	SBS3	1	1	15	0	0	0	0	0	0	0
243	chr11:50060581-52751710	SBS1	1	1	1	0	0	0	0	0	0	0
244	chr11:50060581-52751710	SBS100	1	1	2	0	0	0	0	0	0	0
245	chr11:50060581-52751710	SBS3	1	1	8	0	0	0	0	0	0	0
246	chr11:52751711-57052198	SBS3	1	1	17	0	0	0	0	0	0	0
247	chr11:57052231-57637000	SBS3	1	1	2	0	0	0	0	0	0	0
248	chr11:57835001-58492000	SBS100	1	1	1	0	0	0	0	0	0	0
249	chr11:57835001-58492000	SBS3	1	1	3	0	0	0	0	0	0	0
250	chr11:58492001-59222000	SBS3	1	1	1	0	0	0	0	0	0	0
251	chr11:59222001-59548000	SBS3	1	1	2	0	0	0	0	0	0	0
252	chr11:59816001-60821000	SBS3	1	1	4	0	0	0	0	0	0	0
253	chr11:60821001-62539000	SBS3	1	1	8	0	0	0	0	0	0	0
254	chr11:62539001-62925000	SBS3	1	1	2	0	0	0	0	0	0	0
255	chr11:62925001-63620000	SBS1	1	1	1	0	0	0	0	0	0	0
256	chr11:62925001-63620000	SBS3	1	1	5	0	0	0	0	0	0	0
257	chr11:63620001-63989000	SBS3	1	1	1	0	0	0	0	0	0	0
258	chr11:64147001-64379000	SBS100	1	1	1	0	0	0	0	0	0	0
259	chr11:64147001-64379000	SBS3	1	1	2	0	0	0	0	0	0	0
260	chr11:64379001-64759500	SBS100	1	1	1	0	0	0	0	0	0	0
261	chr11:64379001-64759500	SBS3	1	1	2	0	0	0	0	0	0	0
262	chr11:64759501-65416000	SBS3	1	1	3	0	0	0	0	0	0	0
263	chr11:65416001-65512000	SBS3	1	0	1	0	0	0	0	0	0	0
264	chr11:65610322-68346000	SBS1	1	1	1	0	0	0	0	0	0	0
265	chr11:65610322-68346000	SBS100	1	1	1	0	0	0	0	0	0	0
266	chr11:65610322-68346000	SBS3	1	1	11	0	0	0	0	0	0	0
267	chr11:68451001-68607000	SBS1	1	1	1	0	0	0	0	0	0	0
268	chr11:68451001-68607000	SBS3	1	1	1	0	0	0	0	0	0	0
269	chr11:68607001-70195000	SBS1	1	1	1	0	0	0	0	0	0	0
270	chr11:68607001-70195000	SBS100	1	1	1	0	0	0	0	0	0	0
271	chr11:68607001-70195000	SBS3	1	1	4	0	0	0	0	0	0	0
272	chr11:70410001-71239000	SBS3	1	1	5	0	0	0	0	0	0	0
273	chr11:71239001-71305000	SBS100	1	1	1	0	0	0	0	0	0	0
274	chr11:71305001-71548000	SBS3	1	1	3	0	0	0	0	0	0	0
275	chr11:71548001-72116000	SBS1	1	1	1	0	0	0	0	0	0	0
276	chr11:71548001-72116000	SBS3	1	1	2	0	0	0	0	0	0	0
277	chr11:72116001-72486000	SBS3	1	1	1	0	0	0	0	0	0	0
278	chr11:72486001-72717000	SBS3	1	1	1	0	0	0	0	0	0	0
279	chr11:72717001-73984378	SBS3	1	1	7	0	0	0	0	0	0	0
280	chr11:73984379-74378000	SBS3	2	1	1	1	0	0	0	0	0	0
281	chr11:74716711-77578757	SBS1	1	1	1	0	0	0	0	0	0	0
282	chr11:74716711-77578757	SBS100	1	1	1	0	0	0	0	0	0	0
283	chr11:74716711-77578757	SBS3	1	1	11	0	0	0	0	0	0	0
284	chr11:77578758-78304000	SBS3	2	1	2	2	0	0	0	0	0	0
285	chr11:78493902-78577000	SBS3	1	1	2	0	0	0	0	0	0	0
286	chr11:78577001-83155000	SBS1	1	1	1	0	0	0	0	0	0	0
287	chr11:78577001-83155000	SBS100	1	1	2	0	0	0	0	0	0	0
288	chr11:78577001-83155000	SBS3	1	1	21	0	0	0	0	0	0	0
289	chr11:806001-958000	SBS3	1	0	1	0	0	0	0	0	0	0
290	chr11:83294001-84779815	SBS3	1	1	4	0	0	0	0	0	0	0
291	chr11:84779816-84780634	SBS3	1	0	1	0	0	0	0	0	0	0
292	chr11:84849023-85624000	SBS3	1	1	6	0	0	0	0	0	0	0
293	chr11:85937001-86072000	SBS3	1	1	2	0	0	0	0	0	0	0
294	chr11:86072001-87392417	SBS3	1	1	7	0	0	0	0	0	0	0
295	chr11:87392418-88279000	SBS3	2	1	3	1	0	0	0	0	0	0
296	chr11:88339001-90191000	SBS1	2	1	3	0	0	0	0	0	0	0
297	chr11:88339001-90191000	SBS3	2	1	12	3	0	0	0	0	0	0
298	chr11:90226001-92487673	SBS3	2	1	17	0	0	0	0	0	0	0
299	chr11:92487731-93514000	SBS3	2	1	2	1	0	0	0	0	0	0
300	chr11:93546001-94360813	SBS3	2	1	7	0	0	0	0	0	0	0
301	chr11:94491001-94593000	SBS3	1	1	1	0	0	0	0	0	0	0
302	chr11:94593001-94709750	SBS3	2	1	1	0	0	0	0	0	0	0
303	chr11:94982001-95062000	SBS3	2	1	1	0	0	0	0	0	0	0
304	chr11:95062001-96031000	SBS1	1	1	1	0	0	0	0	0	0	0
305	chr11:95062001-96031000	SBS100	1	1	1	0	0	0	0	0	0	0
306	chr11:95062001-96031000	SBS3	1	1	4	0	0	0	0	0	0	0
307	chr11:958001-1197000	SBS3	1	0	1	0	0	0	0	0	0	0
308	chr11:96344001-96753591	SBS3	2	1	3	0	0	0	0	0	0	0
309	chr11:96753625-97551320	SBS100	2	1	1	0	0	0	0	0	0	0
310	chr11:96753625-97551320	SBS3	2	1	2	0	0	0	0	0	0	0
311	chr11:97551509-99241095	SBS3	2	1	8	1	0	0	0	0	0	0
312	chr11:99241135-102108000	SBS1	2	1	0	1	0	0	0	0	0	0
313	chr11:99241135-102108000	SBS3	2	1	11	1	0	0	0	0	0	0
314	chr12:1-268000	SBS3	2	1	2	0	0	0	0	0	0	0
315	chr12:100551001-100628000	SBS3	2	0	0	1	0	0	0	0	0	0
316	chr12:100628001-101276000	SBS3	2	0	3	1	0	0	0	0	0	0
317	chr12:101276001-101307000	SBS3	1	0	2	0	0	0	0	0	0	0
318	chr12:101307001-101416000	SBS100	2	0	0	1	0	0	0	0	0	0
319	chr12:102200001-103768000	SBS3	2	0	6	2	0	0	0	0	0	0
320	chr12:104323001-105425000	SBS1	2	0	1	0	0	0	0	0	0	0
321	chr12:104323001-105425000	SBS3	2	0	2	3	0	0	0	0	0	0
322	chr12:105425001-106223000	SBS3	2	0	4	2	0	0	0	0	0	0
323	chr12:106223001-106448000	SBS3	2	0	1	0	0	0	0	0	0	0
324	chr12:106448001-106772000	SBS1	2	0	1	0	0	0	0	0	0	0
325	chr12:106807710-106950000	SBS3	3	0	1	0	0	0	0	0	0	0
326	chr12:106950001-107109000	SBS3	2	0	1	0	0	0	0	0	0	0
327	chr12:107109001-107673000	SBS1	3	0	1	0	0	0	0	0	0	0
328	chr12:107109001-107673000	SBS3	3	0	2	0	0	0	0	0	0	0
329	chr12:107767001-108511000	SBS1	4	0	0	0	1	0	0	0	0	0
330	chr12:107767001-108511000	SBS3	4	0	2	3	0	0	0	0	0	0
331	chr12:108511001-108863000	SBS3	3	0	1	0	0	0	0	0	0	0
332	chr12:108863001-109845000	SBS3	3	0	2	0	0	1	0	0	0	0
333	chr12:109845001-110626000	SBS3	3	0	1	0	0	1	0	0	0	0
334	chr12:110626001-111365000	SBS3	3	0	3	0	0	0	0	0	0	0
335	chr12:111365001-113430000	SBS1	3	0	1	0	0	0	0	0	0	0
336	chr12:111365001-113430000	SBS100	3	0	1	0	0	0	0	0	0	0
337	chr12:111365001-113430000	SBS3	3	0	4	1	0	2	0	0	0	0
338	chr12:113430001-113827000	SBS3	4	0	0	1	0	0	0	0	0	0
339	chr12:113827001-113988000	SBS3	3	0	0	0	0	1	0	0	0	0
340	chr12:113988001-115191479	SBS3	4	0	7	4	3	4	0	0	0	0
341	chr12:115191651-115956000	SBS1	4	0	0	1	0	0	0	0	0	0
342	chr12:115191651-115956000	SBS3	4	0	6	1	0	1	0	0	0	0
343	chr12:116267184-116389350	SBS3	3	0	2	0	0	0	0	0	0	0
344	chr12:116389404-117206000	SBS100	3	0	1	0	0	0	0	0	0	0
345	chr12:116389404-117206000	SBS3	3	0	5	1	0	2	0	0	0	0
346	chr12:117206001-118009500	SBS3	4	0	3	1	0	0	0	0	0	0
347	chr12:118009501-118225201	SBS3	3	0	1	0	0	0	0	0	0	0
348	chr12:118225202-118426000	SBS3	2	0	3	1	0	0	0	0	0	0
349	chr12:118426001-119656000	SBS3	3	0	3	1	0	2	0	0	0	0
350	chr12:119656001-125161000	SBS1	2	0	1	0	0	0	0	0	0	0
351	chr12:119656001-125161000	SBS100	2	0	0	2	0	0	0	0	0	0
352	chr12:119656001-125161000	SBS3	2	0	11	5	0	0	0	0	0	0
353	chr12:12216492-18702568	SBS3	1	0	10	0	0	0	0	0	0	0
354	chr12:125161001-130809000	SBS3	3	0	6	2	0	8	0	0	0	0
355	chr12:130809001-130904500	SBS3	2	0	2	0	0	0	0	0	0	0
356	chr12:130904501-131705000	SBS3	1	0	5	0	0	0	0	0	0	0
