	segment_id	sig_max	major_cn	minor_cn	N1	N2	N4	N9	N3	N5	N6	N7
63	chr10:21592800-22539064	SBS3	2	2	1	4	0	0	0	0	0	0
64	chr10:22539114-23227000	SBS1	2	2	0	1	0	0	0	0	0	0
65	chr10:22539114-23227000	SBS3	2	2	4	0	0	0	0	0	0	0
66	chr10:23227001-26909193	SBS1	2	1	1	0	0	0	0	0	0	0
67	chr10:23227001-26909193	SBS100	2	1	1	1	0	0	0	0	0	0
68	chr10:23227001-26909193	SBS3	2	1	26	6	0	0	0	0	0	0
69	chr10:23227001-26909193	SBS5	2	1	2	0	0	0	0	0	0	0
70	chr10:26909606-28234515	SBS100	2	1	1	0	0	0	0	0	0	0
71	chr10:26909606-28234515	SBS3	2	1	7	3	0	0	0	0	0	0
72	chr10:2822578-7632237	SBS3	2	0	21	3	0	0	0	0	0	0
73	chr10:28234549-28344028	SBS3	2	1	2	0	0	0	0	0	0	0
74	chr10:28346458-31936968	SBS100	2	1	1	0	0	0	0	0	0	0
75	chr10:28346458-31936968	SBS3	2	1	16	1	0	0	0	0	0	0
76	chr10:28346458-31936968	SBS5	2	1	2	0	0	0	0	0	0	0
77	chr10:31937014-33900117	SBS100	2	1	2	0	0	0	0	0	0	0
78	chr10:31937014-33900117	SBS3	2	1	5	1	0	0	0	0	0	0
79	chr10:31937014-33900117	SBS5	2	1	1	1	0	0	0	0	0	0
80	chr10:33900118-40640101	SBS1	1	0	2	0	0	0	0	0	0	0
81	chr10:33900118-40640101	SBS100	1	0	1	0	0	0	0	0	0	0
82	chr10:33900118-40640101	SBS3	1	0	23	0	0	0	0	0	0	0
83	chr10:33900118-40640101	SBS5	1	0	2	0	0	0	0	0	0	0
84	chr10:40640102-61883892	SBS1	1	0	2	0	0	0	0	0	0	0
85	chr10:40640102-61883892	SBS100	1	0	5	0	0	0	0	0	0	0
86	chr10:40640102-61883892	SBS3	1	0	69	0	0	0	0	0	0	0
87	chr10:40640102-61883892	SBS5	1	0	3	0	0	0	0	0	0	0
88	chr10:61883899-64317240	SBS3	1	0	5	0	0	0	0	0	0	0
89	chr10:61883899-64317240	SBS5	1	0	1	0	0	0	0	0	0	0
90	chr10:64318292-73298167	SBS1	1	0	1	0	0	0	0	0	0	0
91	chr10:64318292-73298167	SBS100	1	0	2	0	0	0	0	0	0	0
92	chr10:64318292-73298167	SBS3	1	0	28	0	0	0	0	0	0	0
93	chr10:64318292-73298167	SBS5	1	0	2	0	0	0	0	0	0	0
94	chr10:73298225-75897959	SBS3	1	0	5	0	0	0	0	0	0	0
95	chr10:75898272-84011552	SBS1	1	0	2	0	0	0	0	0	0	0
96	chr10:75898272-84011552	SBS100	1	0	1	0	0	0	0	0	0	0
97	chr10:75898272-84011552	SBS3	1	0	22	0	0	0	0	0	0	0
98	chr10:75898272-84011552	SBS5	1	0	2	0	0	0	0	0	0	0
99	chr10:7632238-10988520	SBS100	2	0	1	0	0	0	0	0	0	0
100	chr10:7632238-10988520	SBS3	2	0	14	3	0	0	0	0	0	0
101	chr10:84012193-84258334	SBS3	1	0	1	0	0	0	0	0	0	0
102	chr10:84268641-86759943	SBS100	1	0	1	0	0	0	0	0	0	0
103	chr10:84268641-86759943	SBS3	1	0	12	0	0	0	0	0	0	0
104	chr10:84268641-86759943	SBS5	1	0	1	0	0	0	0	0	0	0
105	chr10:87965429-91848794	SBS1	1	0	5	0	0	0	0	0	0	0
106	chr10:87965429-91848794	SBS100	1	0	1	0	0	0	0	0	0	0
107	chr10:87965429-91848794	SBS3	1	0	11	0	0	0	0	0	0	0
108	chr10:87965429-91848794	SBS5	1	0	2	0	0	0	0	0	0	0
109	chr10:92186323-101732710	SBS3	1	0	31	0	0	0	0	0	0	0
110	chr11:1-10218567	SBS1	1	0	6	0	0	0	0	0	0	0
111	chr11:1-10218567	SBS100	1	0	3	0	0	0	0	0	0	0
112	chr11:1-10218567	SBS3	1	0	25	0	0	0	0	0	0	0
113	chr11:100649441-102379809	SBS3	1	0	4	0	0	0	0	0	0	0
114	chr11:102384259-106828936	SBS3	1	0	13	0	0	0	0	0	0	0
115	chr11:106836412-108020455	SBS100	1	0	1	0	0	0	0	0	0	0
116	chr11:106836412-108020455	SBS3	1	0	2	0	0	0	0	0	0	0
117	chr11:106836412-108020455	SBS5	1	0	1	0	0	0	0	0	0	0
118	chr11:108021483-111400465	SBS3	1	0	11	0	0	0	0	0	0	0
119	chr11:11043430-13742049	SBS3	1	1	11	0	0	0	0	0	0	0
120	chr11:11043430-13742049	SBS5	1	1	1	0	0	0	0	0	0	0
121	chr11:111400499-112709654	SBS100	1	0	1	0	0	0	0	0	0	0
122	chr11:111400499-112709654	SBS3	1	0	4	0	0	0	0	0	0	0
123	chr11:112709722-114436989	SBS3	1	0	8	0	0	0	0	0	0	0
124	chr11:112709722-114436989	SBS5	1	0	1	0	0	0	0	0	0	0
125	chr11:114446127-118701302	SBS100	1	0	1	0	0	0	0	0	0	0
126	chr11:114446127-118701302	SBS3	1	0	17	0	0	0	0	0	0	0
127	chr11:114446127-118701302	SBS5	1	0	2	0	0	0	0	0	0	0
128	chr11:118701758-123676796	SBS1	1	0	1	0	0	0	0	0	0	0
129	chr11:118701758-123676796	SBS100	1	0	1	0	0	0	0	0	0	0
130	chr11:118701758-123676796	SBS3	1	0	18	0	0	0	0	0	0	0
131	chr11:123680810-131144938	SBS1	1	0	3	0	0	0	0	0	0	0
132	chr11:123680810-131144938	SBS3	1	0	13	0	0	0	0	0	0	0
133	chr11:131149975-135086622	SBS1	1	0	4	0	0	0	0	0	0	0
134	chr11:131149975-135086622	SBS100	1	0	1	0	0	0	0	0	0	0
135	chr11:131149975-135086622	SBS3	1	0	16	0	0	0	0	0	0	0
136	chr11:13742050-18571134	SBS1	1	1	1	0	0	0	0	0	0	0
137	chr11:13742050-18571134	SBS100	1	1	3	0	0	0	0	0	0	0
138	chr11:13742050-18571134	SBS3	1	1	23	0	0	0	0	0	0	0
139	chr11:13742050-18571134	SBS5	1	1	2	0	0	0	0	0	0	0
140	chr11:18571177-19996352	SBS100	1	1	1	0	0	0	0	0	0	0
141	chr11:18571177-19996352	SBS3	1	1	3	0	0	0	0	0	0	0
142	chr11:19996353-20790952	SBS3	1	1	4	0	0	0	0	0	0	0
143	chr11:20797562-21304823	SBS1	1	1	1	0	0	0	0	0	0	0
144	chr11:20797562-21304823	SBS100	1	1	1	0	0	0	0	0	0	0
145	chr11:20797562-21304823	SBS3	1	1	4	0	0	0	0	0	0	0
146	chr11:20797562-21304823	SBS5	1	1	1	0	0	0	0	0	0	0
147	chr11:21304856-27761055	SBS1	1	1	2	0	0	0	0	0	0	0
148	chr11:21304856-27761055	SBS100	1	1	3	0	0	0	0	0	0	0
149	chr11:21304856-27761055	SBS3	1	1	39	0	0	0	0	0	0	0
150	chr11:21304856-27761055	SBS5	1	1	1	0	0	0	0	0	0	0
151	chr11:27761056-27932337	SBS3	2	1	1	0	0	0	0	0	0	0
152	chr11:27932338-28482480	SBS3	1	1	1	0	0	0	0	0	0	0
153	chr11:27932338-28482480	SBS5	1	1	1	0	0	0	0	0	0	0
154	chr11:28492484-30859824	SBS1	1	1	1	0	0	0	0	0	0	0
155	chr11:28492484-30859824	SBS3	1	1	11	0	0	0	0	0	0	0
156	chr11:28492484-30859824	SBS5	1	1	2	0	0	0	0	0	0	0
157	chr11:30866079-31659721	SBS3	1	1	3	0	0	0	0	0	0	0
158	chr11:31816739-32424682	SBS3	1	1	5	0	0	0	0	0	0	0
159	chr11:32424683-33768519	SBS3	1	1	5	0	0	0	0	0	0	0
160	chr11:33768520-33768775	SBS100	1	0	1	0	0	0	0	0	0	0
161	chr11:33768520-33768775	SBS5	1	0	1	0	0	0	0	0	0	0
162	chr11:33768776-34068702	SBS3	1	1	2	0	0	0	0	0	0	0
163	chr11:34069142-35393152	SBS3	1	1	2	0	0	0	0	0	0	0
164	chr11:35397966-39826882	SBS1	1	1	1	0	0	0	0	0	0	0
165	chr11:35397966-39826882	SBS100	1	1	1	0	0	0	0	0	0	0
166	chr11:35397966-39826882	SBS3	1	1	16	0	0	0	0	0	0	0
167	chr11:35397966-39826882	SBS5	1	1	2	0	0	0	0	0	0	0
168	chr11:39826977-46309536	SBS1	1	1	1	0	0	0	0	0	0	0
169	chr11:39826977-46309536	SBS100	1	1	3	0	0	0	0	0	0	0
170	chr11:39826977-46309536	SBS3	1	1	27	0	0	0	0	0	0	0
171	chr11:39826977-46309536	SBS5	1	1	3	0	0	0	0	0	0	0
172	chr11:46339137-48567346	SBS3	1	1	6	0	0	0	0	0	0	0
173	chr11:46339137-48567346	SBS5	1	1	1	0	0	0	0	0	0	0
174	chr11:48567361-50185378	SBS1	1	1	1	0	0	0	0	0	0	0
175	chr11:48567361-50185378	SBS3	1	1	11	0	0	0	0	0	0	0
176	chr11:48567361-50185378	SBS5	1	1	2	0	0	0	0	0	0	0
177	chr11:50189505-52751710	SBS3	1	1	2	0	0	0	0	0	0	0
178	chr11:50189505-52751710	SBS5	1	1	1	0	0	0	0	0	0	0
179	chr11:52751711-55583721	SBS3	1	1	8	0	0	0	0	0	0	0
180	chr11:55583722-56479497	SBS3	2	1	4	0	0	0	0	0	0	0
181	chr11:55583722-56479497	SBS5	2	1	1	0	0	0	0	0	0	0
182	chr11:56479498-56483062	SBS3	3	1	0	1	0	0	0	0	0	0
183	chr11:56483063-58005471	SBS1	2	1	1	0	0	0	0	0	0	0
184	chr11:56483063-58005471	SBS100	2	1	1	0	0	0	0	0	0	0
185	chr11:56483063-58005471	SBS3	2	1	6	2	0	0	0	0	0	0
186	chr11:56483063-58005471	SBS5	2	1	2	0	0	0	0	0	0	0
187	chr11:58012805-61007512	SBS1	2	1	0	1	0	0	0	0	0	0
188	chr11:58012805-61007512	SBS100	2	1	1	1	0	0	0	0	0	0
189	chr11:58012805-61007512	SBS3	2	1	23	4	0	0	0	0	0	0
190	chr11:61007513-61102721	SBS3	2	1	1	0	0	0	0	0	0	0
191	chr11:61102722-62239365	SBS3	2	1	7	3	0	0	0	0	0	0
192	chr11:61102722-62239365	SBS5	2	1	1	0	0	0	0	0	0	0
193	chr11:62261336-65761813	SBS1	2	1	1	0	0	0	0	0	0	0
194	chr11:62261336-65761813	SBS100	2	1	1	0	0	0	0	0	0	0
195	chr11:62261336-65761813	SBS3	2	1	22	1	0	0	0	0	0	0
196	chr11:65761856-67770795	SBS1	2	1	4	0	0	0	0	0	0	0
197	chr11:65761856-67770795	SBS3	2	1	3	2	0	0	0	0	0	0
198	chr11:67770834-67963761	SBS3	2	1	1	0	0	0	0	0	0	0
199	chr11:67966952-68289990	SBS3	2	1	4	1	0	0	0	0	0	0
200	chr11:68290881-68616127	SBS3	2	1	3	0	0	0	0	0	0	0
201	chr11:68618505-69449906	SBS3	2	1	3	0	0	0	0	0	0	0
202	chr11:69454134-71558022	SBS100	2	1	3	0	0	0	0	0	0	0
203	chr11:69454134-71558022	SBS3	2	1	7	0	0	0	0	0	0	0
204	chr11:69454134-71558022	SBS5	2	1	1	0	0	0	0	0	0	0
205	chr11:71558063-74459260	SBS3	2	1	8	3	0	0	0	0	0	0
206	chr11:71558063-74459260	SBS5	2	1	2	0	0	0	0	0	0	0
207	chr11:74459261-77198782	SBS1	1	1	1	0	0	0	0	0	0	0
208	chr11:74459261-77198782	SBS3	1	1	7	0	0	0	0	0	0	0
209	chr11:74459261-77198782	SBS5	1	1	1	0	0	0	0	0	0	0
210	chr11:77204963-78667900	SBS100	1	1	1	0	0	0	0	0	0	0
211	chr11:77204963-78667900	SBS3	1	1	6	0	0	0	0	0	0	0
212	chr11:77204963-78667900	SBS5	1	1	1	0	0	0	0	0	0	0
213	chr11:78673345-93197055	SBS1	1	1	3	0	0	0	0	0	0	0
214	chr11:78673345-93197055	SBS100	1	1	5	0	0	0	0	0	0	0
215	chr11:78673345-93197055	SBS3	1	1	80	0	0	0	0	0	0	0
216	chr11:78673345-93197055	SBS5	1	1	5	0	0	0	0	0	0	0
217	chr11:93599001-94761334	SBS3	1	0	3	0	0	0	0	0	0	0
218	chr11:94793797-96341103	SBS3	1	0	1	0	0	0	0	0	0	0
219	chr11:94793797-96341103	SBS5	1	0	1	0	0	0	0	0	0	0
220	chr11:96370208-99071577	SBS3	1	0	7	0	0	0	0	0	0	0
221	chr11:96370208-99071577	SBS5	1	0	1	0	0	0	0	0	0	0
222	chr11:99071610-100649396	SBS1	1	0	1	0	0	0	0	0	0	0
223	chr11:99071610-100649396	SBS3	1	0	3	0	0	0	0	0	0	0
224	chr11:99071610-100649396	SBS5	1	0	1	0	0	0	0	0	0	0
225	chr12:1-1173000	SBS3	2	1	4	2	0	0	0	0	0	0
226	chr12:104252191-106683602	SBS1	1	0	1	0	0	0	0	0	0	0
227	chr12:104252191-106683602	SBS3	1	0	8	0	0	0	0	0	0	0
228	chr12:106683802-107940452	SBS3	1	0	2	0	0	0	0	0	0	0
229	chr12:107940453-111552492	SBS1	1	1	3	0	0	0	0	0	0	0
230	chr12:107940453-111552492	SBS3	1	1	14	0	0	0	0	0	0	0
231	chr12:107940453-111552492	SBS5	1	1	3	0	0	0	0	0	0	0
232	chr12:111571477-112161170	SBS3	1	1	1	0	0	0	0	0	0	0
233	chr12:112161171-112172748	SBS3	2	1	1	1	0	0	0	0	0	0
234	chr12:112172749-113188785	SBS1	1	1	1	0	0	0	0	0	0	0
235	chr12:112172749-113188785	SBS3	1	1	8	0	0	0	0	0	0	0
236	chr12:113188889-122657543	SBS1	1	1	4	0	0	0	0	0	0	0
237	chr12:113188889-122657543	SBS100	1	1	2	0	0	0	0	0	0	0
238	chr12:113188889-122657543	SBS3	1	1	54	0	0	0	0	0	0	0
239	chr12:113188889-122657543	SBS5	1	1	3	0	0	0	0	0	0	0
240	chr12:1173001-3652000	SBS1	2	2	1	0	0	0	0	0	0	0
241	chr12:1173001-3652000	SBS100	2	2	1	0	0	0	0	0	0	0
242	chr12:1173001-3652000	SBS3	2	2	14	5	0	0	0	0	0	0
243	chr12:1173001-3652000	SBS5	2	2	1	0	0	0	0	0	0	0
244	chr12:122665473-126656091	SBS1	1	1	1	0	0	0	0	0	0	0
245	chr12:122665473-126656091	SBS100	1	1	2	0	0	0	0	0	0	0
246	chr12:122665473-126656091	SBS3	1	1	14	0	0	0	0	0	0	0
247	chr12:126665650-127170657	SBS3	1	1	5	0	0	0	0	0	0	0
248	chr12:126665650-127170657	SBS5	1	1	1	0	0	0	0	0	0	0
249	chr12:127170711-128707038	SBS3	1	1	13	0	0	0	0	0	0	0
250	chr12:127170711-128707038	SBS5	1	1	1	0	0	0	0	0	0	0
251	chr12:128707177-130406172	SBS1	1	1	2	0	0	0	0	0	0	0
252	chr12:128707177-130406172	SBS3	1	1	12	0	0	0	0	0	0	0
253	chr12:128707177-130406172	SBS5	1	1	2	0	0	0	0	0	0	0
254	chr12:130406218-132489997	SBS3	1	1	16	0	0	0	0	0	0	0
255	chr12:132499357-133275309	SBS3	1	1	3	0	0	0	0	0	0	0
256	chr12:13468581-13777381	SBS3	1	1	4	0	0	0	0	0	0	0
257	chr12:13777601-33845046	SBS1	1	1	5	0	0	0	0	0	0	0
258	chr12:13777601-33845046	SBS100	1	1	7	0	0	0	0	0	0	0
259	chr12:13777601-33845046	SBS3	1	1	81	0	0	0	0	0	0	0
260	chr12:13777601-33845046	SBS5	1	1	5	0	0	0	0	0	0	0
261	chr12:33845208-35977329	SBS100	1	1	1	0	0	0	0	0	0	0
262	chr12:33845208-35977329	SBS3	1	1	12	0	0	0	0	0	0	0
263	chr12:33845208-35977329	SBS5	1	1	4	0	0	0	0	0	0	0
264	chr12:35977330-39118674	SBS100	1	1	1	0	0	0	0	0	0	0
265	chr12:35977330-39118674	SBS3	1	1	24	0	0	0	0	0	0	0
266	chr12:35977330-39118674	SBS5	1	1	2	0	0	0	0	0	0	0
267	chr12:3652001-4949375	SBS1	2	1	1	0	0	0	0	0	0	0
268	chr12:3652001-4949375	SBS3	2	1	1	7	0	0	0	0	0	0
269	chr12:3652001-4949375	SBS5	2	1	1	0	0	0	0	0	0	0
270	chr12:39118769-47349145	SBS1	1	1	2	0	0	0	0	0	0	0
271	chr12:39118769-47349145	SBS100	1	1	1	0	0	0	0	0	0	0
272	chr12:39118769-47349145	SBS3	1	1	44	0	0	0	0	0	0	0
273	chr12:39118769-47349145	SBS5	1	1	5	0	0	0	0	0	0	0
274	chr12:47349146-47415875	SBS3	2	1	1	0	0	0	0	0	0	0
275	chr12:47415876-47833858	SBS3	1	1	4	0	0	0	0	0	0	0
276	chr12:47833859-48271613	SBS3	1	0	3	0	0	0	0	0	0	0
277	chr12:48271614-48711085	SBS3	2	0	3	2	0	0	0	0	0	0
278	chr12:48711086-52135244	SBS1	1	0	1	0	0	0	0	0	0	0
279	chr12:48711086-52135244	SBS3	1	0	10	0	0	0	0	0	0	0
280	chr12:4950696-6157000	SBS100	2	1	1	0	0	0	0	0	0	0
281	chr12:4950696-6157000	SBS3	2	1	8	6	0	0	0	0	0	0
282	chr12:4950696-6157000	SBS5	2	1	1	0	0	0	0	0	0	0
283	chr12:52193818-53642283	SBS3	1	0	5	0	0	0	0	0	0	0
284	chr12:52193818-53642283	SBS5	1	0	1	0	0	0	0	0	0	0
285	chr12:53649888-55466565	SBS3	1	0	1	0	0	0	0	0	0	0
286	chr12:53649888-55466565	SBS5	1	0	1	0	0	0	0	0	0	0
287	chr12:55527860-56133872	SBS3	1	1	3	0	0	0	0	0	0	0
288	chr12:55527860-56133872	SBS5	1	1	1	0	0	0	0	0	0	0
289	chr12:56164212-57055917	SBS3	1	1	5	0	0	0	0	0	0	0
290	chr12:57341737-58407646	SBS3	1	1	7	0	0	0	0	0	0	0
291	chr12:58407686-64747980	SBS1	1	1	2	0	0	0	0	0	0	0
292	chr12:58407686-64747980	SBS3	1	1	41	0	0	0	0	0	0	0
293	chr12:58407686-64747980	SBS5	1	1	4	0	0	0	0	0	0	0
294	chr12:6157001-6266948	SBS3	2	2	1	0	0	0	0	0	0	0
295	chr12:6266949-7558761	SBS1	2	1	0	1	0	0	0	0	0	0
296	chr12:6266949-7558761	SBS3	2	1	5	1	0	0	0	0	0	0
297	chr12:64781832-65461880	SBS3	1	1	3	0	0	0	0	0	0	0
298	chr12:65466566-65833070	SBS3	1	1	1	0	0	0	0	0	0	0
299	chr12:65833124-70405033	SBS1	1	1	1	0	0	0	0	0	0	0
300	chr12:65833124-70405033	SBS100	1	1	4	0	0	0	0	0	0	0
301	chr12:65833124-70405033	SBS3	1	1	19	0	0	0	0	0	0	0
302	chr12:70409133-71434709	SBS3	1	1	2	0	0	0	0	0	0	0
303	chr12:70409133-71434709	SBS5	1	1	1	0	0	0	0	0	0	0
304	chr12:71440282-73515799	SBS1	1	1	1	0	0	0	0	0	0	0
305	chr12:71440282-73515799	SBS100	1	1	1	0	0	0	0	0	0	0
306	chr12:71440282-73515799	SBS3	1	1	22	0	0	0	0	0	0	0
307	chr12:71440282-73515799	SBS5	1	1	1	0	0	0	0	0	0	0
308	chr12:73515800-75205768	SBS3	1	0	5	0	0	0	0	0	0	0
309	chr12:75216588-75973727	SBS3	1	0	3	0	0	0	0	0	0	0
310	chr12:7558762-9709508	SBS1	1	1	4	0	0	0	0	0	0	0
311	chr12:7558762-9709508	SBS3	1	1	10	0	0	0	0	0	0	0
312	chr12:7558762-9709508	SBS5	1	1	1	0	0	0	0	0	0	0
313	chr12:79677015-85434609	SBS1	1	0	1	0	0	0	0	0	0	0
314	chr12:79677015-85434609	SBS100	1	0	1	0	0	0	0	0	0	0
315	chr12:79677015-85434609	SBS3	1	0	14	0	0	0	0	0	0	0
316	chr12:79677015-85434609	SBS5	1	0	1	0	0	0	0	0	0	0
317	chr12:85435435-91264250	SBS100	1	0	2	0	0	0	0	0	0	0
318	chr12:85435435-91264250	SBS3	1	0	12	0	0	0	0	0	0	0
319	chr12:91264286-92215764	SBS1	1	0	1	0	0	0	0	0	0	0
320	chr12:91264286-92215764	SBS3	1	0	1	0	0	0	0	0	0	0
321	chr12:92775655-104252127	SBS1	1	0	2	0	0	0	0	0	0	0
322	chr12:92775655-104252127	SBS100	1	0	5	0	0	0	0	0	0	0
323	chr12:92775655-104252127	SBS3	1	0	24	0	0	0	0	0	0	0
324	chr12:92775655-104252127	SBS5	1	0	2	0	0	0	0	0	0	0
325	chr12:9718058-13468525	SBS1	1	1	1	0	0	0	0	0	0	0
326	chr12:9718058-13468525	SBS100	1	1	3	0	0	0	0	0	0	0
327	chr12:9718058-13468525	SBS3	1	1	23	0	0	0	0	0	0	0
328	chr12:9718058-13468525	SBS5	1	1	1	0	0	0	0	0	0	0
329	chr13:1-17025623	SBS3	1	0	2	0	0	0	0	0	0	0
330	chr13:102711342-102729894	SBS3	2	0	1	0	0	0	0	0	0	0
331	chr13:102729895-103871000	SBS3	1	0	2	0	0	0	0	0	0	0
332	chr13:103871001-109206562	SBS1	1	0	2	0	0	0	0	0	0	0
333	chr13:103871001-109206562	SBS100	1	0	1	0	0	0	0	0	0	0
334	chr13:103871001-109206562	SBS3	1	0	17	0	0	0	0	0	0	0
335	chr13:103871001-109206562	SBS5	1	0	1	0	0	0	0	0	0	0
336	chr13:109206606-110212933	SBS100	1	0	1	0	0	0	0	0	0	0
337	chr13:109206606-110212933	SBS3	1	0	1	0	0	0	0	0	0	0
338	chr13:110212978-111451709	SBS1	1	0	1	0	0	0	0	0	0	0
339	chr13:110212978-111451709	SBS3	1	0	2	0	0	0	0	0	0	0
340	chr13:110212978-111451709	SBS5	1	0	1	0	0	0	0	0	0	0
341	chr13:111451750-114364328	SBS1	1	0	2	0	0	0	0	0	0	0
342	chr13:111451750-114364328	SBS3	1	0	16	0	0	0	0	0	0	0
343	chr13:17025624-37317808	SBS1	1	0	7	0	0	0	0	0	0	0
344	chr13:17025624-37317808	SBS100	1	0	3	0	0	0	0	0	0	0
345	chr13:17025624-37317808	SBS3	1	0	73	0	0	0	0	0	0	0
346	chr13:17025624-37317808	SBS5	1	0	7	0	0	0	0	0	0	0
347	chr13:37317858-39100139	SBS3	1	0	4	0	0	0	0	0	0	0
348	chr13:39100270-40775808	SBS100	1	0	1	0	0	0	0	0	0	0
349	chr13:39100270-40775808	SBS3	1	0	5	0	0	0	0	0	0	0
350	chr13:39100270-40775808	SBS5	1	0	1	0	0	0	0	0	0	0
351	chr13:40775871-56438949	SBS1	1	0	6	0	0	0	0	0	0	0
352	chr13:40775871-56438949	SBS100	1	0	3	0	0	0	0	0	0	0
353	chr13:40775871-56438949	SBS3	1	0	21	0	0	0	0	0	0	0
354	chr13:40775871-56438949	SBS5	1	0	4	0	0	0	0	0	0	0
355	chr13:56439157-78984858	SBS1	1	0	4	0	0	0	0	0	0	0
356	chr13:56439157-78984858	SBS100	1	0	4	0	0	0	0	0	0	0
