	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N8	N6	N7
164	chr11:122626001-123582000	SBS3	2	0	0	1	0	0	0	0	0	0
165	chr11:12289001-14917000	SBS3	1	0	6	0	0	0	0	0	0	0
166	chr11:123582001-124477000	SBS3	3	0	1	0	0	0	0	0	0	0
167	chr11:124477001-126210000	SBS3	2	0	1	1	0	0	0	0	0	0
168	chr11:126488001-127023000	SBS3	2	0	1	0	0	0	0	0	0	0
169	chr11:127023001-128022000	SBS3	3	0	0	6	0	0	0	0	0	0
170	chr11:128022001-128868500	SBS3	2	0	1	2	0	0	0	0	0	0
171	chr11:130918001-135086622	SBS1	3	0	0	1	1	0	0	0	0	0
172	chr11:130918001-135086622	SBS100	3	0	0	2	0	0	0	0	0	0
173	chr11:130918001-135086622	SBS3	3	0	4	6	9	0	0	0	0	0
174	chr11:14917001-15595000	SBS3	2	0	0	2	0	0	0	0	0	0
175	chr11:15595001-16734000	SBS3	2	0	0	4	0	0	0	0	0	0
176	chr11:17356001-17796000	SBS3	2	0	1	1	0	0	0	0	0	0
177	chr11:17796001-18323628	SBS3	2	0	0	2	0	0	0	0	0	0
178	chr11:18791501-19046000	SBS3	3	2	0	0	1	0	0	0	0	0
179	chr11:20518001-22618000	SBS1	2	2	0	1	0	0	0	0	0	0
180	chr11:20518001-22618000	SBS3	2	2	0	13	0	0	0	0	0	0
181	chr11:22927001-27292000	SBS1	2	2	1	1	0	0	0	0	0	0
182	chr11:22927001-27292000	SBS3	2	2	2	20	0	0	0	0	0	0
183	chr11:27514001-28006000	SBS3	2	2	0	4	0	0	0	0	0	0
184	chr11:28338001-29179903	SBS3	2	2	0	4	0	0	0	0	0	0
185	chr11:29180505-30012545	SBS3	2	2	1	7	0	0	0	0	0	0
186	chr11:30013789-30319000	SBS3	2	2	0	3	0	0	0	0	0	0
187	chr11:30349001-31376000	SBS100	2	2	0	1	0	0	0	0	0	0
188	chr11:30349001-31376000	SBS3	2	2	0	11	0	0	0	0	0	0
189	chr11:31376001-31824000	SBS3	2	1	0	1	0	0	0	0	0	0
190	chr11:31824001-32776000	SBS3	2	2	0	3	0	0	0	0	0	0
191	chr11:32776001-33396000	SBS3	2	1	0	3	0	0	0	0	0	0
192	chr11:33396001-33686000	SBS3	2	2	0	2	0	0	0	0	0	0
193	chr11:33750001-34044000	SBS3	2	1	0	1	0	0	0	0	0	0
194	chr11:34044001-34885000	SBS3	2	1	0	1	0	0	0	0	0	0
195	chr11:35407001-36347000	SBS1	2	1	0	1	0	0	0	0	0	0
196	chr11:35407001-36347000	SBS3	2	1	3	3	0	0	0	0	0	0
197	chr11:36514001-43265000	SBS1	2	2	0	1	0	0	0	0	0	0
198	chr11:36514001-43265000	SBS3	2	2	0	35	0	0	0	0	0	0
199	chr11:4137001-6194000	SBS1	2	0	1	0	0	0	0	0	0	0
200	chr11:4137001-6194000	SBS100	2	0	1	1	0	0	0	0	0	0
201	chr11:4137001-6194000	SBS3	2	0	2	4	0	0	0	0	0	0
202	chr11:43265001-44257000	SBS3	2	1	1	1	0	0	0	0	0	0
203	chr11:44303310-44550000	SBS100	2	2	0	1	0	0	0	0	0	0
204	chr11:44628001-45415000	SBS3	2	1	2	1	0	0	0	0	0	0
205	chr11:45415001-45795000	SBS3	2	2	0	2	0	0	0	0	0	0
206	chr11:45795001-47842000	SBS1	2	1	0	1	0	0	0	0	0	0
207	chr11:45795001-47842000	SBS100	2	1	0	1	0	0	0	0	0	0
208	chr11:45795001-47842000	SBS3	2	1	2	3	0	0	0	0	0	0
209	chr11:48174001-52751710	SBS1	3	2	0	0	3	0	0	0	0	0
210	chr11:48174001-52751710	SBS3	3	2	3	11	15	0	0	0	0	0
211	chr11:52751711-56708000	SBS1	3	2	0	2	1	0	0	0	0	0
212	chr11:52751711-56708000	SBS3	3	2	1	7	17	0	0	0	0	0
213	chr11:56708001-57636000	SBS3	2	2	0	2	0	0	0	0	0	0
214	chr11:57837001-58494000	SBS3	2	2	0	2	0	0	0	0	0	0
215	chr11:58494001-59293000	SBS3	2	1	0	1	0	0	0	0	0	0
216	chr11:59293001-60904000	SBS100	2	2	1	1	0	0	0	0	0	0
217	chr11:59293001-60904000	SBS3	2	2	2	1	0	0	0	0	0	0
218	chr11:61083001-62935000	SBS100	2	2	0	1	0	0	0	0	0	0
219	chr11:61083001-62935000	SBS3	2	2	0	3	0	0	0	0	0	0
220	chr11:6194001-6759000	SBS3	1	0	4	0	0	0	0	0	0	0
221	chr11:62935001-63478000	SBS3	3	3	0	0	5	0	0	0	0	0
222	chr11:63593001-63684000	SBS3	3	0	1	0	0	0	0	0	0	0
223	chr11:63933548-64379000	SBS100	3	1	0	0	1	0	0	0	0	0
224	chr11:64379001-64682352	SBS3	4	2	0	1	0	1	0	0	0	0
225	chr11:64682353-65416000	SBS3	2	1	0	2	0	0	0	0	0	0
226	chr11:65512001-68607000	SBS3	2	1	1	7	0	0	0	0	0	0
227	chr11:6759001-7468000	SBS3	2	0	1	0	0	0	0	0	0	0
228	chr11:68607001-71927000	SBS1	2	1	0	1	0	0	0	0	0	0
229	chr11:68607001-71927000	SBS3	2	1	2	6	0	0	0	0	0	0
230	chr11:71927001-72170977	SBS3	2	0	1	0	0	0	0	0	0	0
231	chr11:72170978-73790000	SBS3	2	0	2	0	0	0	0	0	0	0
232	chr11:73790001-75527895	SBS3	2	1	1	1	0	0	0	0	0	0
233	chr11:7468001-7675000	SBS3	1	0	3	0	0	0	0	0	0	0
234	chr11:75527937-77316000	SBS100	2	1	0	1	0	0	0	0	0	0
235	chr11:75527937-77316000	SBS3	2	1	0	4	0	0	0	0	0	0
236	chr11:7675001-8603000	SBS3	2	0	1	1	0	0	0	0	0	0
237	chr11:77480001-77991000	SBS3	2	1	0	1	0	0	0	0	0	0
238	chr11:77991001-78619000	SBS3	2	0	1	0	0	0	0	0	0	0
239	chr11:78619001-78702000	SBS1	2	1	1	0	0	0	0	0	0	0
240	chr11:78702001-78882000	SBS3	3	1	0	1	2	0	0	0	0	0
241	chr11:78882001-79249000	SBS3	2	0	0	1	0	0	0	0	0	0
242	chr11:79249001-79719171	SBS3	3	1	0	1	1	0	0	0	0	0
243	chr11:79719172-81381000	SBS3	2	0	3	3	0	0	0	0	0	0
244	chr11:81381001-81558000	SBS3	3	1	0	0	2	0	0	0	0	0
245	chr11:81558001-82329737	SBS3	2	0	0	1	0	0	0	0	0	0
246	chr11:82329742-82674000	SBS3	3	0	0	0	1	0	0	0	0	0
247	chr11:82674001-83274000	SBS3	2	0	1	2	0	0	0	0	0	0
248	chr11:83319001-85590000	SBS100	2	0	2	0	0	0	0	0	0	0
249	chr11:83319001-85590000	SBS3	2	0	7	5	0	0	0	0	0	0
250	chr11:85590001-86305000	SBS3	1	0	1	0	0	0	0	0	0	0
251	chr11:8603001-10937000	SBS3	1	0	4	0	0	0	0	0	0	0
252	chr11:86305001-87357000	SBS3	2	0	2	2	0	0	0	0	0	0
253	chr11:87357001-88276000	SBS3	2	0	0	1	0	0	0	0	0	0
254	chr11:88897001-90255000	SBS3	2	1	1	1	0	0	0	0	0	0
255	chr11:90255001-93377000	SBS1	3	1	0	1	0	0	0	0	0	0
256	chr11:90255001-93377000	SBS3	3	1	1	6	8	0	0	0	0	0
257	chr11:93377001-95064000	SBS3	2	1	0	2	0	0	0	0	0	0
258	chr11:95064001-96033000	SBS1	2	0	0	1	0	0	0	0	0	0
259	chr11:95064001-96033000	SBS3	2	0	1	1	0	0	0	0	0	0
260	chr11:96033001-96346500	SBS3	1	0	1	0	0	0	0	0	0	0
261	chr11:96346501-96754000	SBS3	2	1	1	3	0	0	0	0	0	0
262	chr11:96754001-100534000	SBS3	2	0	5	7	0	0	0	0	0	0
263	chr12:1-271000	SBS3	2	1	1	1	0	0	0	0	0	0
264	chr12:100352001-101587000	SBS3	2	0	0	1	0	0	0	0	0	0
265	chr12:101587001-102200000	SBS3	1	0	1	0	0	0	0	0	0	0
266	chr12:102200001-103740000	SBS3	2	0	1	4	0	0	0	0	0	0
267	chr12:103740001-105291412	SBS3	1	0	4	0	0	0	0	0	0	0
268	chr12:105397001-106080000	SBS3	2	0	2	3	0	0	0	0	0	0
269	chr12:106080001-107113000	SBS100	2	0	1	0	0	0	0	0	0	0
270	chr12:106080001-107113000	SBS3	2	0	1	3	0	0	0	0	0	0
271	chr12:107113001-107311387	SBS3	2	0	0	2	0	0	0	0	0	0
272	chr12:108862001-109815000	SBS3	2	0	0	1	0	0	0	0	0	0
273	chr12:110828001-111349000	SBS3	3	0	0	1	1	0	0	0	0	0
274	chr12:111349001-112504000	SBS3	2	0	3	3	0	0	0	0	0	0
275	chr12:113363001-115953000	SBS3	2	0	4	4	0	0	0	0	0	0
276	chr12:116289001-117215000	SBS1	2	0	0	2	0	0	0	0	0	0
277	chr12:116289001-117215000	SBS3	2	0	0	2	0	0	0	0	0	0
278	chr12:117215001-118012000	SBS3	2	0	0	2	0	0	0	0	0	0
279	chr12:118427001-119658000	SBS1	3	0	0	1	0	0	0	0	0	0
280	chr12:118427001-119658000	SBS100	3	0	0	1	1	0	0	0	0	0
281	chr12:118427001-119658000	SBS3	3	0	0	2	3	0	0	0	0	0
282	chr12:119658001-123726000	SBS100	2	0	1	0	0	0	0	0	0	0
283	chr12:119658001-123726000	SBS3	2	0	5	1	0	0	0	0	0	0
284	chr12:123726001-124359000	SBS1	2	0	0	1	0	0	0	0	0	0
285	chr12:123726001-124359000	SBS3	2	0	2	1	0	0	0	0	0	0
286	chr12:124942001-131577000	SBS1	3	0	0	0	1	0	0	0	0	0
287	chr12:124942001-131577000	SBS3	3	0	6	6	21	0	0	0	0	0
288	chr12:131577001-132115000	SBS3	2	0	1	0	0	0	0	0	0	0
289	chr12:132115001-133275309	SBS3	2	0	0	2	0	0	0	0	0	0
290	chr12:13236001-14359000	SBS3	1	1	1	0	0	0	0	0	0	0
291	chr12:15518001-16014000	SBS3	1	1	1	0	0	0	0	0	0	0
292	chr12:16014001-19124000	SBS1	1	1	1	0	0	0	0	0	0	0
293	chr12:16014001-19124000	SBS3	1	1	5	0	0	0	0	0	0	0
294	chr12:1808001-3598000	SBS1	2	1	0	1	0	0	0	0	0	0
295	chr12:1808001-3598000	SBS3	2	1	0	3	0	0	0	0	0	0
296	chr12:19558001-21292000	SBS3	1	1	5	0	0	0	0	0	0	0
297	chr12:21292001-22693000	SBS3	1	1	1	0	0	0	0	0	0	0
298	chr12:22693001-23038934	SBS3	2	1	1	2	0	0	0	0	0	0
299	chr12:23041476-24731000	SBS100	2	1	0	1	0	0	0	0	0	0
300	chr12:23041476-24731000	SBS3	2	1	2	4	0	0	0	0	0	0
301	chr12:24731001-26629000	SBS1	2	1	0	1	0	0	0	0	0	0
302	chr12:24731001-26629000	SBS100	2	1	0	1	0	0	0	0	0	0
303	chr12:24731001-26629000	SBS3	2	1	1	8	0	0	0	0	0	0
304	chr12:26629001-27337000	SBS3	1	0	3	0	0	0	0	0	0	0
305	chr12:271001-1808000	SBS3	2	1	0	3	0	0	0	0	0	0
306	chr12:27337001-29572000	SBS3	2	1	0	6	0	0	0	0	0	0
307	chr12:29572001-30612000	SBS100	2	2	0	1	0	0	0	0	0	0
308	chr12:29572001-30612000	SBS3	2	2	0	3	0	0	0	0	0	0
309	chr12:30612001-32909000	SBS1	2	1	0	1	0	0	0	0	0	0
310	chr12:30612001-32909000	SBS3	2	1	0	4	0	0	0	0	0	0
311	chr12:32909001-34286000	SBS3	3	1	0	5	3	0	0	0	0	0
312	chr12:34286001-35977329	SBS1	3	2	0	0	1	0	0	0	0	0
313	chr12:34286001-35977329	SBS3	3	2	7	0	5	0	0	0	0	0
314	chr12:35977330-38217500	SBS100	3	2	1	0	0	0	0	0	0	0
315	chr12:35977330-38217500	SBS3	3	2	2	7	9	0	0	0	0	0
316	chr12:3598001-4713000	SBS3	2	0	3	0	0	0	0	0	0	0
317	chr12:38217501-40196008	SBS3	2	1	1	6	0	0	0	0	0	0
318	chr12:40196816-40431000	SBS3	2	1	0	1	0	0	0	0	0	0
319	chr12:40431001-42089000	SBS3	4	2	0	0	5	11	0	0	0	0
320	chr12:42089001-42970000	SBS3	3	1	0	1	1	0	0	0	0	0
321	chr12:42970001-43656000	SBS3	4	2	0	0	1	1	0	0	0	0
322	chr12:43886001-44300846	SBS3	4	2	0	0	0	1	0	0	0	0
323	chr12:44300884-44649000	SBS3	4	2	0	0	1	0	0	0	0	0
324	chr12:44649001-45188000	SBS3	3	2	0	1	4	0	0	0	0	0
325	chr12:45342001-45719000	SBS3	2	2	1	1	0	0	0	0	0	0
326	chr12:45995001-46151000	SBS3	3	2	0	0	2	0	0	0	0	0
327	chr12:46231001-46353000	SBS100	5	1	0	1	1	2	0	0	0	0
328	chr12:46231001-46353000	SBS3	5	1	0	0	7	5	1	0	0	0
329	chr12:46572020-47018000	SBS3	2	1	0	2	0	0	0	0	0	0
330	chr12:4713001-5973000	SBS3	2	1	0	5	0	0	0	0	0	0
331	chr12:47415001-47645000	SBS3	2	1	0	1	0	0	0	0	0	0
332	chr12:48201001-48628000	SBS3	2	1	0	1	0	0	0	0	0	0
333	chr12:48628001-51318000	SBS1	2	1	0	1	0	0	0	0	0	0
334	chr12:48628001-51318000	SBS3	2	1	0	6	0	0	0	0	0	0
335	chr12:51318001-53002000	SBS3	1	0	7	0	0	0	0	0	0	0
336	chr12:53911432-55000000	SBS3	1	0	2	0	0	0	0	0	0	0
337	chr12:55000001-55712000	SBS3	2	0	0	1	0	0	0	0	0	0
338	chr12:55747001-56783500	SBS3	1	0	2	0	0	0	0	0	0	0
339	chr12:56985001-57950000	SBS3	1	0	2	0	0	0	0	0	0	0
340	chr12:57950001-59829000	SBS1	2	0	0	1	0	0	0	0	0	0
341	chr12:57950001-59829000	SBS3	2	0	6	5	0	0	0	0	0	0
342	chr12:5973001-7200000	SBS3	1	1	1	0	0	0	0	0	0	0
343	chr12:59829001-62249000	SBS3	2	0	2	5	0	0	0	0	0	0
344	chr12:62868001-63512000	SBS3	2	0	2	0	0	0	0	0	0	0
345	chr12:63512001-64606000	SBS1	2	0	1	0	0	0	0	0	0	0
346	chr12:63512001-64606000	SBS3	2	0	0	1	0	0	0	0	0	0
347	chr12:64704001-65168000	SBS3	2	0	0	1	0	0	0	0	0	0
348	chr12:65238001-67261000	SBS3	2	0	2	1	0	0	0	0	0	0
349	chr12:69587001-70240000	SBS1	2	0	0	1	0	0	0	0	0	0
350	chr12:70240001-70370000	SBS3	1	0	1	0	0	0	0	0	0	0
351	chr12:70370001-71592000	SBS3	2	0	2	2	0	0	0	0	0	0
352	chr12:71922001-75385000	SBS1	2	0	1	1	0	0	0	0	0	0
353	chr12:71922001-75385000	SBS100	2	0	0	1	0	0	0	0	0	0
354	chr12:71922001-75385000	SBS3	2	0	5	10	0	0	0	0	0	0
355	chr12:7200001-7920500	SBS3	1	1	1	0	0	0	0	0	0	0
