	segment_id	sig_max	major_cn	minor_cn	N1	N3	N2	N4	N5	N6	N7	N12
156	chr11:21060275-24911484	SBS100	2	1	0	0	1	0	0	0	0	0
157	chr11:21060275-24911484	SBS18	2	1	1	0	4	0	0	0	0	0
158	chr11:21060275-24911484	SBS3	2	1	9	0	9	0	0	0	0	0
159	chr11:21060275-24911484	SBS8	2	1	0	0	2	0	0	0	0	0
160	chr11:24916365-28417495	SBS1	2	1	0	0	1	0	0	0	0	0
161	chr11:24916365-28417495	SBS100	2	1	0	0	1	0	0	0	0	0
162	chr11:24916365-28417495	SBS18	2	1	0	0	2	0	0	0	0	0
163	chr11:24916365-28417495	SBS3	2	1	5	0	6	0	0	0	0	0
164	chr11:24916365-28417495	SBS8	2	1	0	0	1	0	0	0	0	0
165	chr11:28421818-28760099	SBS3	2	1	0	0	1	0	0	0	0	0
166	chr11:28760100-30358017	SBS3	2	1	4	0	1	0	0	0	0	0
167	chr11:30360278-33384242	SBS18	2	1	0	0	1	0	0	0	0	0
168	chr11:30360278-33384242	SBS3	2	1	3	0	3	0	0	0	0	0
169	chr11:33390302-36870551	SBS100	2	1	0	0	1	0	0	0	0	0
170	chr11:33390302-36870551	SBS3	2	1	6	0	2	0	0	0	0	0
171	chr11:33390302-36870551	SBS8	2	1	2	0	0	0	0	0	0	0
172	chr11:36870552-37215139	SBS1	2	1	1	0	0	0	0	0	0	0
173	chr11:36870552-37215139	SBS3	2	1	0	0	2	0	0	0	0	0
174	chr11:37215183-37564186	SBS3	2	1	1	0	0	0	0	0	0	0
175	chr11:37566970-39346696	SBS1	2	1	1	0	0	0	0	0	0	0
176	chr11:37566970-39346696	SBS3	2	1	3	0	4	0	0	0	0	0
177	chr11:39350554-39765319	SBS3	2	1	1	0	0	0	0	0	0	0
178	chr11:39350554-39765319	SBS8	2	1	1	0	0	0	0	0	0	0
179	chr11:39765363-47328841	SBS1	2	1	1	0	1	0	0	0	0	0
180	chr11:39765363-47328841	SBS100	2	1	1	0	0	0	0	0	0	0
181	chr11:39765363-47328841	SBS18	2	1	2	0	4	0	0	0	0	0
182	chr11:39765363-47328841	SBS3	2	1	8	0	16	0	0	0	0	0
183	chr11:39765363-47328841	SBS8	2	1	1	0	2	0	0	0	0	0
184	chr11:47334774-47988218	SBS3	2	1	0	0	1	0	0	0	0	0
185	chr11:47998462-52751710	SBS1	2	2	0	0	1	0	0	0	0	0
186	chr11:47998462-52751710	SBS18	2	2	0	0	2	0	0	0	0	0
187	chr11:47998462-52751710	SBS3	2	2	5	0	7	0	0	0	0	0
188	chr11:4926987-10121476	SBS1	2	1	0	0	2	0	0	0	0	0
189	chr11:4926987-10121476	SBS18	2	1	0	0	3	0	0	0	0	0
190	chr11:4926987-10121476	SBS3	2	1	9	0	14	0	0	0	0	0
191	chr11:4926987-10121476	SBS8	2	1	0	0	1	0	0	0	0	0
192	chr11:52751711-54754931	SBS3	5	1	1	0	1	0	0	0	0	0
193	chr11:54754932-57293250	SBS1	2	1	0	0	1	0	0	0	0	0
194	chr11:54754932-57293250	SBS18	2	1	0	0	1	0	0	0	0	0
195	chr11:54754932-57293250	SBS3	2	1	4	0	7	0	0	0	0	0
196	chr11:54754932-57293250	SBS8	2	1	1	0	0	0	0	0	0	0
197	chr11:57297230-62757613	SBS1	2	1	0	0	2	0	0	0	0	0
198	chr11:57297230-62757613	SBS18	2	1	2	0	0	0	0	0	0	0
199	chr11:57297230-62757613	SBS3	2	1	9	0	7	0	0	0	0	0
200	chr11:62757648-63381997	SBS3	2	1	3	0	1	0	0	0	0	0
201	chr11:63524421-64156642	SBS18	2	1	1	0	0	0	0	0	0	0
202	chr11:63524421-64156642	SBS3	2	1	6	0	1	0	0	0	0	0
203	chr11:64156643-65742807	SBS1	2	2	1	0	0	0	0	0	0	0
204	chr11:64156643-65742807	SBS3	2	2	2	0	4	0	0	0	0	0
205	chr11:65970212-72647897	SBS1	2	2	0	0	1	0	0	0	0	0
206	chr11:65970212-72647897	SBS100	2	2	0	0	1	0	0	0	0	0
207	chr11:65970212-72647897	SBS18	2	2	0	0	2	0	0	0	0	0
208	chr11:65970212-72647897	SBS3	2	2	3	0	9	0	0	0	0	0
209	chr11:72647907-73343028	SBS3	2	2	0	0	2	0	0	0	0	0
210	chr11:73366449-74488635	SBS3	2	2	1	0	1	0	0	0	0	0
211	chr11:74494405-78039082	SBS100	2	2	1	0	0	0	0	0	0	0
212	chr11:74494405-78039082	SBS3	2	2	2	0	13	0	0	0	0	0
213	chr11:74494405-78039082	SBS8	2	2	0	0	1	0	0	0	0	0
214	chr11:78094157-78871662	SBS3	2	2	2	0	1	0	0	0	0	0
215	chr11:78879231-79579651	SBS3	2	2	0	0	4	0	0	0	0	0
216	chr11:79584336-85651059	SBS1	2	2	0	0	2	0	0	0	0	0
217	chr11:79584336-85651059	SBS100	2	2	0	0	1	0	0	0	0	0
218	chr11:79584336-85651059	SBS18	2	2	0	0	3	0	0	0	0	0
219	chr11:79584336-85651059	SBS3	2	2	4	0	17	0	0	0	0	0
220	chr11:79584336-85651059	SBS8	2	2	1	0	4	0	0	0	0	0
221	chr11:810029-1240508	SBS3	2	2	2	0	2	0	0	0	0	0
222	chr11:86623319-87076814	SBS3	4	2	3	1	1	0	0	0	0	0
223	chr11:87139224-87872293	SBS18	4	2	0	1	0	0	0	0	0	0
224	chr11:87139224-87872293	SBS3	4	2	0	5	4	0	0	0	0	0
225	chr11:87872294-91923640	SBS100	2	2	2	0	0	0	0	0	0	0
226	chr11:87872294-91923640	SBS18	2	2	1	0	4	0	0	0	0	0
227	chr11:87872294-91923640	SBS3	2	2	7	0	11	0	0	0	0	0
228	chr11:91931995-93971432	SBS3	2	2	1	0	7	0	0	0	0	0
229	chr11:93974503-96029000	SBS18	2	2	1	0	0	0	0	0	0	0
230	chr11:93974503-96029000	SBS3	2	2	2	0	5	0	0	0	0	0
231	chr11:93974503-96029000	SBS8	2	2	0	0	2	0	0	0	0	0
232	chr11:96346501-97358718	SBS3	2	2	0	0	3	0	0	0	0	0
233	chr11:96346501-97358718	SBS8	2	2	0	0	1	0	0	0	0	0
234	chr11:97361204-103840234	SBS1	2	2	1	0	2	0	0	0	0	0
235	chr11:97361204-103840234	SBS18	2	2	0	0	3	0	0	0	0	0
236	chr11:97361204-103840234	SBS3	2	2	5	0	24	0	0	0	0	0
237	chr11:97361204-103840234	SBS8	2	2	0	0	1	0	0	0	0	0
238	chr12:1-328743	SBS1	4	4	0	0	0	1	0	0	0	0
239	chr12:1-328743	SBS100	4	4	0	0	0	1	0	0	0	0
240	chr12:1-328743	SBS3	4	4	0	0	1	0	0	0	0	0
241	chr12:104800174-110265771	SBS100	2	0	0	0	1	0	0	0	0	0
242	chr12:104800174-110265771	SBS18	2	0	0	0	2	0	0	0	0	0
243	chr12:104800174-110265771	SBS3	2	0	2	0	5	0	0	0	0	0
244	chr12:10936449-11443380	SBS18	2	2	0	0	1	0	0	0	0	0
245	chr12:10936449-11443380	SBS3	2	2	11	0	1	0	0	0	0	0
246	chr12:10936449-11443380	SBS8	2	2	2	0	0	0	0	0	0	0
247	chr12:110265805-111417474	SBS1	2	0	0	0	1	0	0	0	0	0
248	chr12:110265805-111417474	SBS100	2	0	1	0	0	0	0	0	0	0
249	chr12:110265805-111417474	SBS18	2	0	1	0	0	0	0	0	0	0
250	chr12:110265805-111417474	SBS3	2	0	4	0	1	0	0	0	0	0
251	chr12:111426926-115114684	SBS3	2	0	3	0	6	0	0	0	0	0
252	chr12:11444261-11868253	SBS3	2	2	0	0	1	0	0	0	0	0
253	chr12:115114685-123355597	SBS1	4	0	3	0	1	0	0	0	0	0
254	chr12:115114685-123355597	SBS100	4	0	1	0	0	0	0	0	0	0
255	chr12:115114685-123355597	SBS18	4	0	1	0	1	0	0	0	0	0
256	chr12:115114685-123355597	SBS3	4	0	16	5	18	2	0	0	0	0
257	chr12:11932701-12049886	SBS3	4	3	1	0	0	0	0	0	0	0
258	chr12:12206307-13660188	SBS3	2	2	2	0	4	0	0	0	0	0
259	chr12:12206307-13660188	SBS8	2	2	0	0	2	0	0	0	0	0
260	chr12:123361344-124386314	SBS3	4	0	3	3	4	0	0	0	0	0
261	chr12:124391292-124904000	SBS3	4	0	1	2	0	0	0	0	0	0
262	chr12:124942001-128510751	SBS1	4	0	0	0	1	0	0	0	0	0
263	chr12:124942001-128510751	SBS18	4	0	0	2	2	0	0	0	0	0
264	chr12:124942001-128510751	SBS3	4	0	5	5	6	1	0	0	0	0
265	chr12:124942001-128510751	SBS8	4	0	0	2	1	0	0	0	0	0
266	chr12:128511987-130447724	SBS1	4	0	0	1	1	0	0	0	0	0
267	chr12:128511987-130447724	SBS18	4	0	0	0	1	0	0	0	0	0
268	chr12:128511987-130447724	SBS3	4	0	1	2	7	1	0	0	0	0
269	chr12:130449861-132944627	SBS1	4	0	0	0	0	1	0	0	0	0
270	chr12:130449861-132944627	SBS18	4	0	1	1	0	0	0	0	0	0
271	chr12:130449861-132944627	SBS3	4	0	5	5	4	0	0	0	0	0
272	chr12:132951068-133275309	SBS3	4	0	0	1	0	0	0	0	0	0
273	chr12:13667603-18738855	SBS1	2	2	0	0	3	0	0	0	0	0
274	chr12:13667603-18738855	SBS100	2	2	0	0	1	0	0	0	0	0
275	chr12:13667603-18738855	SBS18	2	2	1	0	1	0	0	0	0	0
276	chr12:13667603-18738855	SBS3	2	2	6	0	8	0	0	0	0	0
277	chr12:13667603-18738855	SBS8	2	2	0	0	1	0	0	0	0	0
278	chr12:1867714-2251392	SBS100	4	3	1	0	0	0	0	0	0	0
279	chr12:18739195-20876808	SBS1	2	2	3	0	0	0	0	0	0	0
280	chr12:18739195-20876808	SBS3	2	2	4	0	8	0	0	0	0	0
281	chr12:18739195-20876808	SBS8	2	2	0	0	2	0	0	0	0	0
282	chr12:20881374-21606582	SBS100	2	2	0	0	1	0	0	0	0	0
283	chr12:20881374-21606582	SBS3	2	2	1	0	1	0	0	0	0	0
284	chr12:21606622-29867986	SBS1	2	2	0	0	3	0	0	0	0	0
285	chr12:21606622-29867986	SBS18	2	2	1	0	2	0	0	0	0	0
286	chr12:21606622-29867986	SBS3	2	2	2	0	17	0	0	0	0	0
287	chr12:21606622-29867986	SBS8	2	2	0	0	2	0	0	0	0	0
288	chr12:2251393-4064227	SBS1	4	2	0	1	0	0	0	0	0	0
289	chr12:2251393-4064227	SBS100	4	2	0	0	0	1	0	0	0	0
290	chr12:2251393-4064227	SBS3	4	2	0	4	3	1	0	0	0	0
291	chr12:2251393-4064227	SBS8	4	2	0	1	0	0	0	0	0	0
292	chr12:29878582-35977329	SBS1	2	2	1	0	2	0	0	0	0	0
293	chr12:29878582-35977329	SBS100	2	2	0	0	1	0	0	0	0	0
294	chr12:29878582-35977329	SBS18	2	2	1	0	2	0	0	0	0	0
295	chr12:29878582-35977329	SBS3	2	2	14	0	12	0	0	0	0	0
296	chr12:29878582-35977329	SBS8	2	2	0	0	2	0	0	0	0	0
297	chr12:332889-502348	SBS3	4	4	0	0	1	0	0	0	0	0
298	chr12:35977330-39666870	SBS1	2	0	1	0	0	0	0	0	0	0
299	chr12:35977330-39666870	SBS100	2	0	0	0	1	0	0	0	0	0
300	chr12:35977330-39666870	SBS18	2	0	0	0	1	0	0	0	0	0
301	chr12:35977330-39666870	SBS3	2	0	3	0	5	0	0	0	0	0
302	chr12:39670656-44089253	SBS1	2	0	1	0	2	0	0	0	0	0
303	chr12:39670656-44089253	SBS3	2	0	1	0	4	0	0	0	0	0
304	chr12:39670656-44089253	SBS8	2	0	0	0	2	0	0	0	0	0
305	chr12:4064228-5182766	SBS1	2	2	0	0	1	0	0	0	0	0
306	chr12:4064228-5182766	SBS100	2	2	0	0	1	0	0	0	0	0
307	chr12:4064228-5182766	SBS18	2	2	1	0	1	0	0	0	0	0
308	chr12:4064228-5182766	SBS3	2	2	0	0	5	0	0	0	0	0
309	chr12:4064228-5182766	SBS8	2	2	1	0	1	0	0	0	0	0
310	chr12:44089254-44093104	SBS3	4	0	1	0	0	0	0	0	0	0
311	chr12:44559983-46112159	SBS100	2	0	0	0	1	0	0	0	0	0
312	chr12:44559983-46112159	SBS3	2	0	1	0	2	0	0	0	0	0
313	chr12:46112573-47594135	SBS1	2	0	0	0	1	0	0	0	0	0
314	chr12:46112573-47594135	SBS3	2	0	0	0	2	0	0	0	0	0
315	chr12:46112573-47594135	SBS8	2	0	0	0	1	0	0	0	0	0
316	chr12:47602850-52039482	SBS3	2	0	5	0	3	0	0	0	0	0
317	chr12:502349-1867713	SBS1	4	2	0	1	0	0	0	0	0	0
318	chr12:502349-1867713	SBS100	4	2	1	0	1	0	0	0	0	0
319	chr12:502349-1867713	SBS3	4	2	3	1	2	0	0	0	0	0
320	chr12:5185921-6195000	SBS100	2	2	0	0	1	0	0	0	0	0
321	chr12:5185921-6195000	SBS18	2	2	0	0	1	0	0	0	0	0
322	chr12:5185921-6195000	SBS3	2	2	0	0	4	0	0	0	0	0
323	chr12:52081631-55168853	SBS1	2	0	1	0	0	0	0	0	0	0
324	chr12:52081631-55168853	SBS3	2	0	3	0	1	0	0	0	0	0
325	chr12:55171470-61519370	SBS1	2	0	1	0	0	0	0	0	0	0
326	chr12:55171470-61519370	SBS3	2	0	7	0	6	0	0	0	0	0
327	chr12:55171470-61519370	SBS8	2	0	0	0	1	0	0	0	0	0
328	chr12:61524383-62149392	SBS100	2	0	1	0	0	0	0	0	0	0
329	chr12:61524383-62149392	SBS3	2	0	1	0	0	0	0	0	0	0
330	chr12:6195001-6345000	SBS18	2	1	0	0	1	0	0	0	0	0
331	chr12:62150969-62427044	SBS3	4	0	1	0	1	0	0	0	0	0
332	chr12:62150969-62427044	SBS8	4	0	1	0	0	0	0	0	0	0
333	chr12:63080749-66057590	SBS1	2	0	1	0	0	0	0	0	0	0
334	chr12:63080749-66057590	SBS3	2	0	1	0	1	0	0	0	0	0
335	chr12:63080749-66057590	SBS8	2	0	0	0	1	0	0	0	0	0
336	chr12:6345001-10930045	SBS1	2	2	1	0	1	0	0	0	0	0
337	chr12:6345001-10930045	SBS18	2	2	0	0	2	0	0	0	0	0
338	chr12:6345001-10930045	SBS3	2	2	3	0	7	0	0	0	0	0
339	chr12:6345001-10930045	SBS8	2	2	1	0	0	0	0	0	0	0
340	chr12:66057591-72202907	SBS3	2	0	7	0	4	0	0	0	0	0
341	chr12:72202908-83058774	SBS100	1	0	1	0	0	0	0	0	0	0
342	chr12:72202908-83058774	SBS18	1	0	2	0	0	0	0	0	0	0
343	chr12:72202908-83058774	SBS3	1	0	27	0	0	0	0	0	0	0
344	chr12:72202908-83058774	SBS8	1	0	1	0	0	0	0	0	0	0
345	chr12:83060356-88872289	SBS1	1	0	1	0	0	0	0	0	0	0
346	chr12:83060356-88872289	SBS18	1	0	2	0	0	0	0	0	0	0
347	chr12:83060356-88872289	SBS3	1	0	9	0	0	0	0	0	0	0
348	chr12:83060356-88872289	SBS8	1	0	1	0	0	0	0	0	0	0
349	chr12:88878006-89765775	SBS3	1	0	1	0	0	0	0	0	0	0
350	chr12:89769947-90845594	SBS3	1	0	2	0	0	0	0	0	0	0
351	chr12:89769947-90845594	SBS8	1	0	1	0	0	0	0	0	0	0
352	chr12:90845595-91334324	SBS1	2	0	0	0	2	0	0	0	0	0
353	chr12:90845595-91334324	SBS3	2	0	0	0	1	0	0	0	0	0
354	chr12:91338290-92010953	SBS3	2	0	2	0	3	0	0	0	0	0
355	chr12:92013356-95174000	SBS3	2	0	0	0	4	0	0	0	0	0
356	chr12:95303001-96721617	SBS3	2	0	4	0	3	0	0	0	0	0
