	segment_id	sig_max	major_cn	minor_cn	N2	N1	N3	N4	N5	N6
39	chr10:20284001-20780000	SBS3	2	1	1	0	0	0	0	0
40	chr10:20780001-21482597	SBS3	2	1	1	0	0	0	0	0
41	chr10:21487977-22302298	SBS1	2	1	1	0	0	0	0	0
42	chr10:21487977-22302298	SBS3	2	1	3	2	0	0	0	0
43	chr10:22302597-25085000	SBS13	2	1	0	1	0	0	0	0
44	chr10:22302597-25085000	SBS18	2	1	0	1	0	0	0	0
45	chr10:22302597-25085000	SBS2	2	1	1	0	0	0	0	0
46	chr10:22302597-25085000	SBS3	2	1	1	1	0	0	0	0
47	chr10:25085001-25890000	SBS3	2	1	2	0	0	0	0	0
48	chr10:26320001-26710000	SBS3	2	1	0	1	0	0	0	0
49	chr10:26710001-27576000	SBS3	2	1	0	1	0	0	0	0
50	chr10:27576001-28166000	SBS3	2	1	0	1	0	0	0	0
51	chr10:28166001-28630000	SBS2	2	1	0	1	0	0	0	0
52	chr10:28166001-28630000	SBS3	2	1	0	1	0	0	0	0
53	chr10:28630001-33054000	SBS2	2	1	1	0	0	0	0	0
54	chr10:28630001-33054000	SBS3	2	1	2	4	0	0	0	0
55	chr10:3028001-4833000	SBS18	2	1	0	1	0	0	0	0
56	chr10:3028001-4833000	SBS3	2	1	3	2	0	0	0	0
57	chr10:33054001-35581000	SBS18	2	1	1	0	0	0	0	0
58	chr10:33054001-35581000	SBS2	2	1	0	1	0	0	0	0
59	chr10:33054001-35581000	SBS3	2	1	1	6	0	0	0	0
60	chr10:35581001-40640101	SBS1	2	1	1	1	0	0	0	0
61	chr10:35581001-40640101	SBS18	2	1	0	1	0	0	0	0
62	chr10:35581001-40640101	SBS2	2	1	1	2	0	0	0	0
63	chr10:35581001-40640101	SBS3	2	1	5	11	0	0	0	0
64	chr10:40640102-43118000	SBS1	2	1	2	2	0	0	0	0
65	chr10:40640102-43118000	SBS18	2	1	0	1	0	0	0	0
66	chr10:40640102-43118000	SBS3	2	1	2	6	0	0	0	0
67	chr10:43158062-43467000	SBS3	2	1	0	3	0	0	0	0
68	chr10:43519001-48275000	SBS18	2	1	0	1	0	0	0	0
69	chr10:43519001-48275000	SBS3	2	1	3	5	0	0	0	0
70	chr10:48440001-49595000	SBS18	2	1	0	1	0	0	0	0
71	chr10:48440001-49595000	SBS3	2	1	0	4	0	0	0	0
72	chr10:49595001-50151000	SBS18	2	1	2	0	0	0	0	0
73	chr10:49595001-50151000	SBS3	2	1	0	1	0	0	0	0
74	chr10:50385001-50740000	SBS3	3	1	1	2	0	0	0	0
75	chr10:50740001-58174000	SBS13	2	1	1	1	0	0	0	0
76	chr10:50740001-58174000	SBS18	2	1	4	0	0	0	0	0
77	chr10:50740001-58174000	SBS3	2	1	5	4	0	0	0	0
78	chr10:5389001-6415000	SBS18	2	1	1	0	0	0	0	0
79	chr10:5389001-6415000	SBS3	2	1	0	1	0	0	0	0
80	chr10:59810001-61898000	SBS2	2	1	1	0	0	0	0	0
81	chr10:59810001-61898000	SBS3	2	1	1	2	0	0	0	0
82	chr10:61898001-62111000	SBS18	3	2	0	1	0	0	0	0
83	chr10:62111001-62867000	SBS3	2	1	0	2	0	0	0	0
84	chr10:62867001-63114000	SBS3	2	1	0	3	0	0	0	0
85	chr10:63114001-63735000	SBS3	2	1	0	1	0	0	0	0
86	chr10:63735001-67507000	SBS18	2	1	0	2	0	0	0	0
87	chr10:63735001-67507000	SBS3	2	1	3	4	0	0	0	0
88	chr10:6415001-7533000	SBS3	2	1	0	4	0	0	0	0
89	chr10:67507001-72235000	SBS18	2	1	2	2	0	0	0	0
90	chr10:67507001-72235000	SBS2	2	1	3	1	0	0	0	0
91	chr10:67507001-72235000	SBS3	2	1	12	9	0	0	0	0
92	chr10:72351827-80403000	SBS1	3	1	1	0	2	0	0	0
93	chr10:72351827-80403000	SBS18	3	1	1	0	0	0	0	0
94	chr10:72351827-80403000	SBS2	3	1	0	1	0	0	0	0
95	chr10:72351827-80403000	SBS3	3	1	7	6	4	0	0	0
96	chr10:7711001-9349000	SBS2	2	1	1	0	0	0	0	0
97	chr10:7711001-9349000	SBS3	2	1	2	0	0	0	0	0
98	chr10:80535001-81228000	SBS3	3	1	0	3	0	0	0	0
99	chr10:81228001-83671254	SBS3	3	1	0	1	0	0	0	0
100	chr10:83671255-84315500	SBS3	3	0	0	0	1	0	0	0
101	chr10:84580001-86324000	SBS1	2	0	1	0	0	0	0	0
102	chr10:84580001-86324000	SBS13	2	0	0	1	0	0	0	0
103	chr10:84580001-86324000	SBS18	2	0	0	1	0	0	0	0
104	chr10:84580001-86324000	SBS3	2	0	2	3	0	0	0	0
105	chr10:86324001-87918345	SBS1	4	0	0	1	0	0	0	0
106	chr10:86324001-87918345	SBS18	4	0	0	0	1	0	0	0
107	chr10:86324001-87918345	SBS3	4	0	1	0	0	0	0	0
108	chr10:88064005-89438000	SBS2	4	0	0	1	0	0	0	0
109	chr10:88064005-89438000	SBS3	4	0	0	0	0	2	0	0
110	chr10:89894001-90845000	SBS13	3	0	0	1	0	0	0	0
111	chr10:90845001-93363000	SBS18	3	0	1	0	0	0	0	0
112	chr10:90845001-93363000	SBS3	3	0	0	7	0	0	0	0
113	chr10:9349001-11121000	SBS3	1	1	0	6	0	0	0	0
114	chr10:93535001-93938000	SBS3	3	0	0	1	0	0	0	0
115	chr10:93938001-94278000	SBS3	3	0	0	1	0	0	0	0
116	chr10:94278001-94630000	SBS3	3	0	0	0	1	0	0	0
117	chr10:95172001-97001500	SBS2	3	0	0	1	0	0	0	0
118	chr10:95172001-97001500	SBS3	3	0	0	1	2	0	0	0
119	chr10:97252001-97753000	SBS3	4	0	0	0	1	0	0	0
120	chr10:97753001-98117000	SBS3	3	0	0	0	1	0	0	0
121	chr10:98117001-98471000	SBS3	3	0	1	0	0	0	0	0
122	chr10:98471001-99309000	SBS3	2	0	1	0	0	0	0	0
123	chr10:99595001-100562500	SBS3	3	0	1	1	0	0	0	0
124	chr11:1-888000	SBS1	2	2	0	1	0	0	0	0
125	chr11:1-888000	SBS3	2	2	2	0	0	0	0	0
126	chr11:100666501-101264272	SBS3	2	0	1	1	0	0	0	0
127	chr11:101265174-102131000	SBS18	2	0	1	0	0	0	0	0
128	chr11:101265174-102131000	SBS3	2	0	2	0	0	0	0	0
129	chr11:102596001-104605500	SBS3	2	0	1	3	0	0	0	0
130	chr11:10407403-10939000	SBS3	2	2	1	1	0	0	0	0
131	chr11:104605501-105324000	SBS3	2	0	0	1	0	0	0	0
132	chr11:106203001-108006000	SBS1	2	0	0	1	0	0	0	0
133	chr11:106203001-108006000	SBS3	2	0	0	3	0	0	0	0
134	chr11:108006001-108938000	SBS3	2	0	1	1	0	0	0	0
135	chr11:108938001-109938000	SBS3	1	0	0	3	0	0	0	0
136	chr11:10939001-11786000	SBS3	2	1	1	0	0	0	0	0
137	chr11:109938001-110531000	SBS3	2	0	0	1	0	0	0	0
138	chr11:111215001-112320000	SBS3	2	0	1	0	0	0	0	0
139	chr11:112320001-113210000	SBS3	1	0	0	1	0	0	0	0
140	chr11:113210001-114320000	SBS3	2	0	0	1	0	0	0	0
141	chr11:114481001-116823000	SBS3	2	0	2	1	0	0	0	0
142	chr11:116823001-117334000	SBS3	3	0	0	1	0	0	0	0
143	chr11:117799001-119372000	SBS1	2	0	0	3	0	0	0	0
144	chr11:117799001-119372000	SBS13	2	0	0	1	0	0	0	0
145	chr11:117799001-119372000	SBS3	2	0	0	3	0	0	0	0
146	chr11:11786001-12292000	SBS3	2	2	1	0	0	0	0	0
147	chr11:119372001-120206000	SBS3	2	0	2	0	0	0	0	0
148	chr11:120206001-120439000	SBS2	2	0	0	1	0	0	0	0
149	chr11:120439001-121227000	SBS1	2	0	0	1	0	0	0	0
150	chr11:120439001-121227000	SBS3	2	0	0	1	0	0	0	0
151	chr11:121227001-121691000	SBS18	2	0	0	1	0	0	0	0
152	chr11:121227001-121691000	SBS3	2	0	1	1	0	0	0	0
153	chr11:121691001-126489000	SBS1	2	0	1	1	0	0	0	0
154	chr11:121691001-126489000	SBS18	2	0	0	1	0	0	0	0
155	chr11:121691001-126489000	SBS3	2	0	2	7	0	0	0	0
156	chr11:12292001-13267000	SBS3	2	2	1	0	0	0	0	0
157	chr11:126489001-128023000	SBS2	1	0	0	1	0	0	0	0
158	chr11:126489001-128023000	SBS3	1	0	0	2	0	0	0	0
159	chr11:128023001-130438000	SBS3	2	0	1	1	0	0	0	0
160	chr11:130438001-130845000	SBS3	1	0	0	1	0	0	0	0
161	chr11:130929001-133922000	SBS18	1	0	0	1	0	0	0	0
162	chr11:130929001-133922000	SBS3	1	0	0	7	0	0	0	0
163	chr11:13267001-13493500	SBS3	2	2	0	1	0	0	0	0
164	chr11:134374001-135086622	SBS3	1	0	0	1	0	0	0	0
165	chr11:13493501-18739000	SBS13	2	2	1	0	0	0	0	0
166	chr11:13493501-18739000	SBS18	2	2	1	0	0	0	0	0
167	chr11:13493501-18739000	SBS2	2	2	1	1	0	0	0	0
168	chr11:13493501-18739000	SBS3	2	2	12	4	0	0	0	0
169	chr11:18739001-19047000	SBS18	2	1	0	1	0	0	0	0
170	chr11:20334001-20495000	SBS3	2	2	1	1	0	0	0	0
171	chr11:20647001-21332000	SBS3	1	1	0	1	0	0	0	0
172	chr11:21332001-27339000	SBS18	2	1	1	0	0	0	0	0
173	chr11:21332001-27339000	SBS2	2	1	1	0	0	0	0	0
174	chr11:21332001-27339000	SBS3	2	1	5	2	0	0	0	0
175	chr11:28318001-28721000	SBS3	2	1	2	2	0	0	0	0
176	chr11:28721001-30068000	SBS13	1	1	0	1	0	0	0	0
177	chr11:28721001-30068000	SBS18	1	1	0	1	0	0	0	0
178	chr11:28721001-30068000	SBS2	1	1	0	1	0	0	0	0
179	chr11:28721001-30068000	SBS3	1	1	0	4	0	0	0	0
180	chr11:30068001-30308000	SBS3	2	1	1	0	0	0	0	0
181	chr11:30308001-30592000	SBS3	2	2	1	1	0	0	0	0
182	chr11:30592001-31376000	SBS3	2	1	1	1	0	0	0	0
183	chr11:31699001-32778000	SBS18	2	1	0	1	0	0	0	0
184	chr11:31699001-32778000	SBS3	2	1	1	1	0	0	0	0
185	chr11:32778001-33369000	SBS3	2	2	0	2	0	0	0	0
186	chr11:33369001-33676000	SBS1	2	1	0	1	0	0	0	0
187	chr11:33369001-33676000	SBS3	2	1	0	2	0	0	0	0
188	chr11:33676001-34906000	SBS3	2	2	2	1	0	0	0	0
189	chr11:34906001-35401000	SBS3	3	2	3	0	1	0	0	0
190	chr11:35401001-40555000	SBS18	2	1	1	1	0	0	0	0
191	chr11:35401001-40555000	SBS2	2	1	0	1	0	0	0	0
192	chr11:35401001-40555000	SBS3	2	1	7	10	0	0	0	0
193	chr11:4104001-5581000	SBS1	2	1	0	1	0	0	0	0
194	chr11:4104001-5581000	SBS3	2	1	0	4	0	0	0	0
195	chr11:41557001-42051704	SBS2	2	1	1	0	0	0	0	0
196	chr11:41557001-42051704	SBS3	2	1	1	2	0	0	0	0
197	chr11:42052031-43278000	SBS3	2	1	3	0	0	0	0	0
198	chr11:43278001-44152797	SBS3	2	2	0	1	0	0	0	0
199	chr11:44152800-44924000	SBS3	2	1	0	4	0	0	0	0
200	chr11:45781001-48124000	SBS13	2	2	0	1	0	0	0	0
201	chr11:45781001-48124000	SBS2	2	2	0	1	0	0	0	0
202	chr11:45781001-48124000	SBS3	2	2	4	1	0	0	0	0
203	chr11:48124001-52751710	SBS1	2	1	0	1	0	0	0	0
204	chr11:48124001-52751710	SBS18	2	1	1	0	0	0	0	0
205	chr11:48124001-52751710	SBS2	2	1	2	1	0	0	0	0
206	chr11:48124001-52751710	SBS3	2	1	7	4	0	0	0	0
207	chr11:52751711-57235000	SBS18	1	1	0	3	0	0	0	0
208	chr11:52751711-57235000	SBS3	1	1	0	7	0	0	0	0
209	chr11:57235001-57643000	SBS3	2	2	1	0	0	0	0	0
210	chr11:58658001-59048500	SBS3	2	1	1	1	0	0	0	0
211	chr11:59048501-59282000	SBS3	2	2	0	1	0	0	0	0
212	chr11:59282001-59536000	SBS3	2	1	1	0	0	0	0	0
213	chr11:5957001-6202000	SBS3	2	1	1	2	0	0	0	0
214	chr11:59721001-60831000	SBS18	2	2	0	1	0	0	0	0
215	chr11:59721001-60831000	SBS3	2	2	1	2	0	0	0	0
216	chr11:60831001-62132000	SBS13	2	2	0	1	0	0	0	0
217	chr11:60831001-62132000	SBS3	2	2	3	0	0	0	0	0
218	chr11:6202001-6773000	SBS3	2	2	1	0	0	0	0	0
219	chr11:62132001-62495000	SBS3	2	1	1	0	0	0	0	0
220	chr11:62495001-62871000	SBS1	3	2	0	1	0	0	0	0
221	chr11:62495001-62871000	SBS2	3	2	0	0	1	0	0	0
222	chr11:62495001-62871000	SBS3	3	2	1	1	3	0	0	0
223	chr11:62871001-63472000	SBS3	2	2	1	1	0	0	0	0
224	chr11:64006001-64719000	SBS3	2	1	2	1	0	0	0	0
225	chr11:64719001-65413000	SBS1	2	2	0	1	0	0	0	0
226	chr11:64719001-65413000	SBS3	2	2	2	0	0	0	0	0
227	chr11:65413001-65667000	SBS3	3	2	0	0	1	0	0	0
228	chr11:65667001-66418643	SBS13	2	2	1	0	0	0	0	0
229	chr11:65667001-66418643	SBS2	2	2	0	1	0	0	0	0
230	chr11:65667001-66418643	SBS3	2	2	1	1	0	0	0	0
231	chr11:66420246-67227000	SBS2	2	2	0	1	0	0	0	0
232	chr11:67511001-69695000	SBS3	2	2	4	5	0	0	0	0
233	chr11:6773001-7493000	SBS3	2	1	1	2	0	0	0	0
234	chr11:69695001-70190000	SBS3	2	1	0	2	0	0	0	0
235	chr11:70371001-71442000	SBS2	2	1	1	0	0	0	0	0
236	chr11:70371001-71442000	SBS3	2	1	2	1	0	0	0	0
237	chr11:71442001-78635000	SBS1	2	2	2	1	0	0	0	0
238	chr11:71442001-78635000	SBS13	2	2	1	0	0	0	0	0
239	chr11:71442001-78635000	SBS18	2	2	4	0	0	0	0	0
240	chr11:71442001-78635000	SBS2	2	2	2	0	0	0	0	0
241	chr11:71442001-78635000	SBS3	2	2	8	4	0	0	0	0
242	chr11:7710501-8668000	SBS1	2	1	0	1	0	0	0	0
243	chr11:7710501-8668000	SBS3	2	1	1	0	0	0	0	0
244	chr11:78635001-81206878	SBS1	2	1	0	1	0	0	0	0
245	chr11:78635001-81206878	SBS3	2	1	4	2	0	0	0	0
246	chr11:81206879-82842000	SBS13	2	0	0	1	0	0	0	0
247	chr11:81206879-82842000	SBS2	2	0	1	0	0	0	0	0
248	chr11:83296001-85590000	SBS18	2	0	1	1	0	0	0	0
249	chr11:83296001-85590000	SBS2	2	0	1	0	0	0	0	0
250	chr11:83296001-85590000	SBS3	2	0	1	3	0	0	0	0
251	chr11:85590001-86305000	SBS3	2	0	0	1	0	0	0	0
252	chr11:86305001-87431000	SBS3	2	0	0	1	0	0	0	0
253	chr11:8668001-10407289	SBS1	2	2	1	0	0	0	0	0
254	chr11:8668001-10407289	SBS18	2	2	1	0	0	0	0	0
255	chr11:8668001-10407289	SBS2	2	2	0	1	0	0	0	0
256	chr11:8668001-10407289	SBS3	2	2	1	1	0	0	0	0
257	chr11:88072001-88276000	SBS3	2	0	0	2	0	0	0	0
258	chr11:88441001-90278000	SBS1	2	0	1	0	0	0	0	0
259	chr11:88441001-90278000	SBS3	2	0	0	2	0	0	0	0
260	chr11:888001-3705000	SBS1	2	2	1	1	0	0	0	0
261	chr11:888001-3705000	SBS18	2	2	1	0	0	0	0	0
262	chr11:888001-3705000	SBS2	2	2	1	1	0	0	0	0
263	chr11:888001-3705000	SBS3	2	2	3	4	0	0	0	0
264	chr11:92164001-93034000	SBS2	1	0	0	1	0	0	0	0
265	chr11:93648001-93803000	SBS3	2	0	0	1	0	0	0	0
266	chr11:93803001-95062000	SBS3	2	0	0	4	0	0	0	0
267	chr11:95258001-95670000	SBS3	2	0	0	3	0	0	0	0
268	chr11:95670001-96403000	SBS18	2	0	0	1	0	0	0	0
269	chr11:97338001-98011000	SBS3	2	0	0	1	0	0	0	0
270	chr11:98011001-100666500	SBS3	1	0	0	5	0	0	0	0
271	chr12:100345001-100907000	SBS3	2	1	1	0	0	0	0	0
272	chr12:100907001-102592000	SBS2	2	2	0	1	0	0	0	0
273	chr12:100907001-102592000	SBS3	2	2	1	0	0	0	0	0
274	chr12:102592001-103780000	SBS18	2	1	1	0	0	0	0	0
275	chr12:102592001-103780000	SBS3	2	1	1	1	0	0	0	0
276	chr12:103780001-105375000	SBS3	2	2	1	0	0	0	0	0
277	chr12:105375001-106134000	SBS3	2	1	1	1	0	0	0	0
278	chr12:106432001-106722000	SBS18	2	1	0	1	0	0	0	0
279	chr12:106722001-107908000	SBS18	2	2	1	0	0	0	0	0
280	chr12:106722001-107908000	SBS3	2	2	0	1	0	0	0	0
281	chr12:107908001-108494000	SBS3	2	1	2	2	0	0	0	0
282	chr12:108743001-109741000	SBS1	2	1	0	1	0	0	0	0
283	chr12:108743001-109741000	SBS3	2	1	1	2	0	0	0	0
284	chr12:109741001-110761000	SBS18	2	1	1	0	0	0	0	0
285	chr12:109741001-110761000	SBS3	2	1	0	4	0	0	0	0
286	chr12:11013001-11198000	SBS13	2	1	0	1	0	0	0	0
287	chr12:11013001-11198000	SBS3	2	1	0	5	0	0	0	0
288	chr12:110761001-111395000	SBS18	2	1	2	0	0	0	0	0
289	chr12:111395001-112450000	SBS1	2	2	1	0	0	0	0	0
290	chr12:111395001-112450000	SBS18	2	2	1	1	0	0	0	0
291	chr12:111395001-112450000	SBS3	2	2	2	0	0	0	0	0
292	chr12:112450001-112881000	SBS3	2	1	1	0	0	0	0	0
293	chr12:113432001-114462000	SBS1	2	1	1	0	0	0	0	0
294	chr12:113432001-114462000	SBS3	2	1	2	1	0	0	0	0
295	chr12:114462001-115549834	SBS1	2	1	0	1	0	0	0	0
296	chr12:114462001-115549834	SBS3	2	1	3	0	0	0	0	0
297	chr12:115550549-115967000	SBS3	2	1	0	2	0	0	0	0
298	chr12:116314001-117123813	SBS3	2	2	3	0	0	0	0	0
299	chr12:117195001-118006000	SBS3	2	1	3	2	0	0	0	0
300	chr12:119234001-119646000	SBS3	2	1	1	0	0	0	0	0
301	chr12:119646001-123745000	SBS1	2	2	0	1	0	0	0	0
302	chr12:119646001-123745000	SBS3	2	2	10	9	0	0	0	0
303	chr12:123745001-123941000	SBS3	2	1	1	0	0	0	0	0
304	chr12:124314501-124762018	SBS3	2	2	4	0	0	0	0	0
305	chr12:125232001-126753000	SBS1	1	1	0	1	0	0	0	0
306	chr12:125232001-126753000	SBS3	1	1	0	4	0	0	0	0
307	chr12:126753001-127776000	SBS3	2	1	3	2	0	0	0	0
308	chr12:127776001-128397000	SBS18	1	1	0	1	0	0	0	0
309	chr12:127776001-128397000	SBS3	1	1	0	2	0	0	0	0
310	chr12:128711001-128971000	SBS3	2	1	1	0	0	0	0	0
311	chr12:128971001-130731000	SBS1	1	1	0	1	0	0	0	0
312	chr12:128971001-130731000	SBS18	1	1	0	1	0	0	0	0
313	chr12:128971001-130731000	SBS3	1	1	0	3	0	0	0	0
314	chr12:130898001-131695000	SBS18	1	1	0	1	0	0	0	0
315	chr12:130898001-131695000	SBS3	1	1	0	1	0	0	0	0
316	chr12:131695001-133275309	SBS1	2	2	0	1	0	0	0	0
317	chr12:131695001-133275309	SBS2	2	2	0	2	0	0	0	0
318	chr12:131695001-133275309	SBS3	2	2	3	2	0	0	0	0
319	chr12:13787771-13841248	SBS3	2	2	0	1	0	0	0	0
320	chr12:13964120-14181500	SBS1	2	2	1	0	0	0	0	0
321	chr12:13964120-14181500	SBS18	2	2	1	0	0	0	0	0
322	chr12:14181501-14365000	SBS1	3	2	1	0	0	0	0	0
323	chr12:14181501-14365000	SBS3	3	2	1	1	1	0	0	0
324	chr12:14437501-14597417	SBS3	3	2	1	0	0	0	0	0
325	chr12:15518001-16037000	SBS3	2	0	1	2	0	0	0	0
326	chr12:17400001-17976868	SBS3	2	1	2	1	0	0	0	0
327	chr12:17977387-19115000	SBS3	2	0	0	2	0	0	0	0
328	chr12:19537001-19946008	SBS3	2	0	0	3	0	0	0	0
329	chr12:19946009-20540497	SBS2	2	1	1	0	0	0	0	0
330	chr12:2006001-3700000	SBS2	2	1	0	4	0	0	0	0
331	chr12:2006001-3700000	SBS3	2	1	1	1	0	0	0	0
332	chr12:20549638-20926560	SBS2	2	0	0	1	0	0	0	0
333	chr12:20549638-20926560	SBS3	2	0	0	2	0	0	0	0
334	chr12:21222716-21737466	SBS3	5	2	0	0	2	1	0	0
335	chr12:22356743-22726000	SBS3	2	0	0	2	0	0	0	0
336	chr12:23905481-24132088	SBS3	4	2	2	1	0	0	0	0
337	chr12:24132089-24777000	SBS18	5	2	0	0	2	0	0	0
338	chr12:24132089-24777000	SBS2	5	2	2	0	0	0	0	0
339	chr12:24132089-24777000	SBS3	5	2	2	0	0	0	0	0
340	chr12:24777001-25802481	SBS18	7	2	1	0	0	0	0	0
341	chr12:24777001-25802481	SBS2	7	2	1	0	0	0	0	0
342	chr12:24777001-25802481	SBS3	7	2	1	0	2	1	1	1
343	chr12:25802482-25929882	SBS2	9	2	0	0	0	1	0	0
344	chr12:25802482-25929882	SBS3	9	2	0	0	1	0	0	0
345	chr12:26098997-26594583	SBS2	3	2	0	0	1	0	0	0
346	chr12:26098997-26594583	SBS3	3	2	1	0	0	0	0	0
347	chr12:26594616-27113949	SBS3	3	2	0	0	1	0	0	0
348	chr12:271001-2006000	SBS3	2	2	2	1	0	0	0	0
349	chr12:27246294-28153000	SBS3	5	2	0	0	1	0	1	0
350	chr12:28936627-29255466	SBS3	2	2	0	2	0	0	0	0
351	chr12:29382001-30251000	SBS1	3	1	0	2	0	0	0	0
352	chr12:29382001-30251000	SBS18	3	1	0	1	1	0	0	0
353	chr12:29382001-30251000	SBS3	3	1	3	3	0	0	0	0
354	chr12:30622001-33664000	SBS1	2	2	0	1	0	0	0	0
355	chr12:30622001-33664000	SBS13	2	2	0	1	0	0	0	0
356	chr12:30622001-33664000	SBS18	2	2	1	0	0	0	0	0
357	chr12:30622001-33664000	SBS2	2	2	0	2	0	0	0	0
358	chr12:30622001-33664000	SBS3	2	2	6	3	0	0	0	0
359	chr12:33664001-35977329	SBS3	2	1	2	2	0	0	0	0
360	chr12:35977330-37652621	SBS1	2	2	0	1	0	0	0	0
361	chr12:35977330-37652621	SBS3	2	2	3	4	0	0	0	0
362	chr12:37652622-38641193	SBS3	2	1	0	2	0	0	0	0
363	chr12:3890001-5934000	SBS1	2	1	0	1	0	0	0	0
364	chr12:3890001-5934000	SBS3	2	1	1	1	0	0	0	0
365	chr12:39971043-40125410	SBS3	2	0	0	1	0	0	0	0
366	chr12:40125411-40454000	SBS2	2	2	1	0	0	0	0	0
367	chr12:40454001-41885000	SBS1	2	1	1	0	0	0	0	0
368	chr12:40454001-41885000	SBS13	2	1	1	0	0	0	0	0
369	chr12:40454001-41885000	SBS18	2	1	1	0	0	0	0	0
370	chr12:40454001-41885000	SBS2	2	1	1	1	0	0	0	0
371	chr12:40454001-41885000	SBS3	2	1	1	3	0	0	0	0
372	chr12:42450001-43708000	SBS18	2	1	0	2	0	0	0	0
373	chr12:42450001-43708000	SBS2	2	1	0	2	0	0	0	0
374	chr12:42450001-43708000	SBS3	2	1	3	1	0	0	0	0
375	chr12:43708001-43887000	SBS1	3	2	0	1	0	0	0	0
376	chr12:43887001-45158000	SBS18	2	2	1	0	0	0	0	0
377	chr12:43887001-45158000	SBS3	2	2	4	2	0	0	0	0
378	chr12:45158001-46599000	SBS3	3	2	1	0	1	0	0	0
379	chr12:46599001-47031000	SBS3	2	2	1	1	0	0	0	0
380	chr12:47031001-47411000	SBS2	3	3	0	1	0	0	0	0
381	chr12:47031001-47411000	SBS3	3	3	0	1	1	0	0	0
382	chr12:47411001-47637000	SBS1	2	2	1	0	0	0	0	0
383	chr12:47411001-47637000	SBS3	2	2	0	1	0	0	0	0
384	chr12:47637001-48202000	SBS18	3	2	1	0	0	0	0	0
385	chr12:47637001-48202000	SBS3	3	2	1	0	0	0	0	0
386	chr12:48202001-48646624	SBS18	2	2	1	0	0	0	0	0
387	chr12:48648916-49719869	SBS13	3	2	0	0	2	0	0	0
388	chr12:48648916-49719869	SBS18	3	2	0	0	3	0	0	0
389	chr12:48648916-49719869	SBS3	3	2	0	2	3	0	0	0
390	chr12:49720634-52853000	SBS1	3	2	0	2	0	0	0	0
391	chr12:49720634-52853000	SBS18	3	2	0	1	0	0	0	0
392	chr12:49720634-52853000	SBS2	3	2	0	0	1	0	0	0
393	chr12:49720634-52853000	SBS3	3	2	2	5	5	0	0	0
394	chr12:52853001-53825562	SBS3	3	3	0	0	1	0	0	0
395	chr12:53826394-55037000	SBS1	3	3	0	0	1	0	0	0
396	chr12:53826394-55037000	SBS18	3	3	1	0	0	0	0	0
397	chr12:53826394-55037000	SBS3	3	3	1	0	2	0	0	0
