	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N8	N10	N12	N7	N9
62	chr10:133228001-133797422	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
63	chr10:133228001-133797422	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
64	chr10:133228001-133797422	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
65	chr10:13582001-14527000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
66	chr10:14954680-14960353	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
67	chr10:14960392-15777000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
68	chr10:14960392-15777000	SBS18	2	1	1	0	0	0	0	0	0	0	0	0	0
69	chr10:14960392-15777000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0	0
70	chr10:15863001-16740000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
71	chr10:16740001-17136036	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
72	chr10:16740001-17136036	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
73	chr10:17136041-17801000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
74	chr10:17136041-17801000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0	0
75	chr10:17136041-17801000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
76	chr10:17801001-21492000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
77	chr10:17801001-21492000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
78	chr10:17801001-21492000	SBS3	2	1	7	6	0	0	0	0	0	0	0	0	0
79	chr10:17801001-21492000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0
80	chr10:22344001-22597000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0
81	chr10:22724001-23545000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
82	chr10:22724001-23545000	SBS3	2	1	3	2	0	0	0	0	0	0	0	0	0
83	chr10:23545001-24190000	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
84	chr10:25083001-26405000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
85	chr10:25083001-26405000	SBS3	2	2	0	6	0	0	0	0	0	0	0	0	0
86	chr10:25083001-26405000	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
87	chr10:259001-816000	SBS1	2	2	1	1	0	0	0	0	0	0	0	0	0
88	chr10:259001-816000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
89	chr10:26405001-27235000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
90	chr10:26405001-27235000	SBS3	2	1	14	2	0	0	0	0	0	0	0	0	0
91	chr10:26405001-27235000	SBS5	2	1	5	1	0	0	0	0	0	0	0	0	0
92	chr10:27245001-30411000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
93	chr10:27245001-30411000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
94	chr10:27245001-30411000	SBS2	2	1	2	0	0	0	0	0	0	0	0	0	0
95	chr10:27245001-30411000	SBS3	2	1	6	3	0	0	0	0	0	0	0	0	0
96	chr10:27245001-30411000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0
97	chr10:3031001-3461000	SBS3	2	1	1	2	0	0	0	0	0	0	0	0	0
98	chr10:3031001-3461000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0
99	chr10:30411001-30604000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
100	chr10:30604001-31316000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
101	chr10:31316001-31520000	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0
102	chr10:31316001-31520000	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
103	chr10:31520001-31740000	SBS3	2	1	2	1	0	0	0	0	0	0	0	0	0
104	chr10:31520001-31740000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
105	chr10:31740001-32064000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
106	chr10:31740001-32064000	SBS3	2	0	3	0	0	0	0	0	0	0	0	0	0
107	chr10:32064001-32889000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
108	chr10:32064001-32889000	SBS3	2	1	2	1	0	0	0	0	0	0	0	0	0
109	chr10:32064001-32889000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0
110	chr10:32889001-33158000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
111	chr10:32889001-33158000	SBS2	1	0	1	0	0	0	0	0	0	0	0	0	0
112	chr10:32889001-33158000	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
113	chr10:32889001-33158000	SBS5	1	0	3	0	0	0	0	0	0	0	0	0	0
114	chr10:33158001-35117000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
115	chr10:33158001-35117000	SBS18	2	1	0	3	0	0	0	0	0	0	0	0	0
116	chr10:33158001-35117000	SBS2	2	1	0	3	0	0	0	0	0	0	0	0	0
117	chr10:33158001-35117000	SBS3	2	1	4	5	0	0	0	0	0	0	0	0	0
118	chr10:33158001-35117000	SBS5	2	1	1	1	0	0	0	0	0	0	0	0	0
119	chr10:3487001-3737000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
120	chr10:35117001-35568000	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0
121	chr10:35117001-35568000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0
122	chr10:35568001-37936000	SBS1	3	2	2	0	0	0	0	0	0	0	0	0	0
123	chr10:35568001-37936000	SBS2	3	2	1	0	0	0	0	0	0	0	0	0	0
124	chr10:35568001-37936000	SBS3	3	2	2	0	5	0	0	0	0	0	0	0	0
125	chr10:35568001-37936000	SBS5	3	2	3	0	0	0	0	0	0	0	0	0	0
126	chr10:3737001-4137000	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0
127	chr10:3737001-4137000	SBS18	1	0	1	0	0	0	0	0	0	0	0	0	0
128	chr10:3737001-4137000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
129	chr10:37936001-38103000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
130	chr10:38103001-38267000	SBS3	3	2	0	1	0	0	0	0	0	0	0	0	0
131	chr10:38267001-40640101	SBS1	3	3	1	3	0	0	0	0	0	0	0	0	0
132	chr10:38267001-40640101	SBS13	3	3	1	1	1	0	0	0	0	0	0	0	0
133	chr10:38267001-40640101	SBS18	3	3	3	0	1	0	0	0	0	0	0	0	0
134	chr10:38267001-40640101	SBS2	3	3	3	0	0	0	0	0	0	0	0	0	0
135	chr10:38267001-40640101	SBS3	3	3	28	5	7	0	0	0	0	0	0	0	0
136	chr10:38267001-40640101	SBS5	3	3	7	5	0	0	0	0	0	0	0	0	0
137	chr10:40640102-45294934	SBS1	3	2	1	0	0	0	0	0	0	0	0	0	0
138	chr10:40640102-45294934	SBS13	3	2	1	1	2	0	0	0	0	0	0	0	0
139	chr10:40640102-45294934	SBS18	3	2	0	1	0	0	0	0	0	0	0	0	0
140	chr10:40640102-45294934	SBS2	3	2	3	0	1	0	0	0	0	0	0	0	0
141	chr10:40640102-45294934	SBS3	3	2	9	7	14	0	0	0	0	0	0	0	0
142	chr10:40640102-45294934	SBS5	3	2	9	2	4	0	0	0	0	0	0	0	0
143	chr10:4137001-5411000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
144	chr10:4137001-5411000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
145	chr10:4137001-5411000	SBS3	2	1	1	4	0	0	0	0	0	0	0	0	0
146	chr10:45294935-45311166	SBS18	3	0	0	1	0	0	0	0	0	0	0	0	0
147	chr10:45417001-46561000	SBS1	3	1	0	1	1	0	0	0	0	0	0	0	0
148	chr10:45417001-46561000	SBS18	3	1	0	1	0	0	0	0	0	0	0	0	0
149	chr10:45417001-46561000	SBS3	3	1	2	2	1	0	0	0	0	0	0	0	0
150	chr10:45417001-46561000	SBS5	3	1	0	1	0	0	0	0	0	0	0	0	0
151	chr10:46561001-48282000	SBS18	3	2	0	0	1	0	0	0	0	0	0	0	0
152	chr10:46561001-48282000	SBS3	3	2	0	3	0	0	0	0	0	0	0	0	0
153	chr10:48282001-49073231	SBS3	3	1	0	1	2	0	0	0	0	0	0	0	0
154	chr10:49073232-49110835	SBS13	5	1	0	0	0	1	2	0	0	0	0	0	0
155	chr10:49073232-49110835	SBS3	5	1	0	1	0	2	2	0	0	0	0	0	0
156	chr10:49073232-49110835	SBS5	5	1	0	0	1	0	0	0	0	0	0	0	0
157	chr10:49110836-49596000	SBS13	2	0	1	1	0	0	0	0	0	0	0	0	0
158	chr10:49110836-49596000	SBS18	2	0	1	0	0	0	0	0	0	0	0	0	0
159	chr10:49110836-49596000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0	0
160	chr10:49110836-49596000	SBS5	2	0	0	2	0	0	0	0	0	0	0	0	0
161	chr10:49762398-50151000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
162	chr10:49762398-50151000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0	0
163	chr10:49762398-50151000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
164	chr10:50151001-50305000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
165	chr10:50764501-52496000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
166	chr10:50764501-52496000	SBS3	2	0	5	1	0	0	0	0	0	0	0	0	0
167	chr10:52496001-58171000	SBS2	2	0	2	0	0	0	0	0	0	0	0	0	0
168	chr10:52496001-58171000	SBS3	2	0	16	4	0	0	0	0	0	0	0	0	0
169	chr10:52496001-58171000	SBS5	2	0	3	3	0	0	0	0	0	0	0	0	0
170	chr10:5453001-6210500	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
171	chr10:5453001-6210500	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
172	chr10:58171001-58409000	SBS3	1	0	3	0	0	0	0	0	0	0	0	0	0
173	chr10:58409001-59605000	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0
174	chr10:58409001-59605000	SBS5	2	0	1	1	0	0	0	0	0	0	0	0	0
175	chr10:60824001-61895000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
176	chr10:6210501-7185000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
177	chr10:6210501-7185000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
178	chr10:62273001-62589000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
179	chr10:62589001-62870000	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
180	chr10:63270001-63729000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
181	chr10:63729001-64186000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
182	chr10:64186001-67421000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
183	chr10:64186001-67421000	SBS3	2	0	6	0	0	0	0	0	0	0	0	0	0
184	chr10:64186001-67421000	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0
185	chr10:67757001-68072000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
186	chr10:67757001-68072000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
187	chr10:68076001-68900000	SBS13	2	0	0	1	0	0	0	0	0	0	0	0	0
188	chr10:68902001-69482000	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
189	chr10:69482001-70116000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
190	chr10:69482001-70116000	SBS3	2	0	1	2	0	0	0	0	0	0	0	0	0
191	chr10:70236001-71708000	SBS2	1	0	1	0	0	0	0	0	0	0	0	0	0
192	chr10:70236001-71708000	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0
193	chr10:70236001-71708000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
194	chr10:71778001-72212000	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0
195	chr10:7185001-7526000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
196	chr10:72369001-73622000	SBS2	1	0	1	0	0	0	0	0	0	0	0	0	0
197	chr10:72369001-73622000	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0
198	chr10:72369001-73622000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
199	chr10:73622001-75237000	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0
200	chr10:73622001-75237000	SBS18	1	0	1	0	0	0	0	0	0	0	0	0	0
201	chr10:73622001-75237000	SBS3	1	0	6	0	0	0	0	0	0	0	0	0	0
202	chr10:73622001-75237000	SBS5	1	0	3	0	0	0	0	0	0	0	0	0	0
203	chr10:75237001-76955000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
204	chr10:76955001-79041000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
205	chr10:76955001-79041000	SBS18	2	0	1	1	0	0	0	0	0	0	0	0	0
206	chr10:76955001-79041000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
207	chr10:76955001-79041000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
208	chr10:76955001-79041000	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0
209	chr10:7736001-8089000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
210	chr10:79349001-80443000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
211	chr10:79349001-80443000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
212	chr10:80521001-81028000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
213	chr10:80521001-81028000	SBS18	2	0	2	0	0	0	0	0	0	0	0	0	0
214	chr10:80521001-81028000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0	0
215	chr10:8089001-8942000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
216	chr10:81028001-83532000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
217	chr10:81028001-83532000	SBS18	2	0	1	0	0	0	0	0	0	0	0	0	0
218	chr10:81028001-83532000	SBS3	2	0	5	0	0	0	0	0	0	0	0	0	0
219	chr10:816001-1120000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
220	chr10:83532001-84137000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
221	chr10:83532001-84137000	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0
222	chr10:83532001-84137000	SBS5	2	0	1	1	0	0	0	0	0	0	0	0	0
223	chr10:84541001-86340000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
224	chr10:84541001-86340000	SBS3	2	0	7	1	0	0	0	0	0	0	0	0	0
225	chr10:84541001-86340000	SBS5	2	0	3	0	0	0	0	0	0	0	0	0	0
226	chr10:86340001-87749000	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0
227	chr10:86340001-87749000	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0
228	chr10:87975001-88807000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
229	chr10:87975001-88807000	SBS18	1	0	2	0	0	0	0	0	0	0	0	0	0
230	chr10:87975001-88807000	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0
231	chr10:87975001-88807000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
232	chr10:8942001-9233000	SBS18	1	1	2	0	0	0	0	0	0	0	0	0	0
233	chr10:89978001-90855000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
234	chr10:90855001-91155000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
235	chr10:91288001-91795000	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0
236	chr10:9233001-11101000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
237	chr10:9233001-11101000	SBS18	2	2	1	1	0	0	0	0	0	0	0	0	0
238	chr10:9233001-11101000	SBS3	2	2	0	7	0	0	0	0	0	0	0	0	0
239	chr10:9233001-11101000	SBS5	2	2	1	0	0	0	0	0	0	0	0	0	0
240	chr10:92355001-92398281	SBS2	2	0	0	1	0	0	0	0	0	0	0	0	0
241	chr10:92355001-92398281	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
242	chr10:92427001-93059000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
243	chr10:92427001-93059000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
244	chr10:93352001-93533000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
245	chr10:94632001-95172000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
246	chr10:95172001-96345000	SBS3	1	0	5	0	0	0	0	0	0	0	0	0	0
247	chr10:95172001-96345000	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0
248	chr10:96345001-96507000	SBS2	2	0	0	1	0	0	0	0	0	0	0	0	0
249	chr10:96741001-96826000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
250	chr10:96996001-97192000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
251	chr10:97192001-97761000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
252	chr10:98255001-98483000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
253	chr10:98483001-99605000	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
254	chr10:98483001-99605000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
255	chr10:98483001-99605000	SBS3	2	0	1	2	0	0	0	0	0	0	0	0	0
256	chr10:98483001-99605000	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0
257	chr10:99605001-100503570	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
258	chr10:99605001-100503570	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
259	chr11:1-3674000	SBS1	2	2	4	2	0	0	0	0	0	0	0	0	0
260	chr11:1-3674000	SBS13	2	2	1	1	0	0	0	0	0	0	0	0	0
261	chr11:1-3674000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
262	chr11:1-3674000	SBS3	2	2	10	13	0	0	0	0	0	0	0	0	0
263	chr11:1-3674000	SBS5	2	2	3	3	0	0	0	0	0	0	0	0	0
264	chr11:100533001-102263000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
265	chr11:100533001-102263000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
266	chr11:100533001-102263000	SBS3	2	0	1	1	0	0	0	0	0	0	0	0	0
267	chr11:100533001-102263000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
268	chr11:10281001-10938000	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
269	chr11:103114001-104608000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
270	chr11:103114001-104608000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
271	chr11:105270001-106011000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
272	chr11:106102001-107294000	SBS18	2	0	1	0	0	0	0	0	0	0	0	0	0
273	chr11:106102001-107294000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
274	chr11:107294001-107594000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
275	chr11:107594001-108005000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
276	chr11:108946001-109933000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
277	chr11:108946001-109933000	SBS3	2	0	1	2	0	0	0	0	0	0	0	0	0
278	chr11:10938001-11839000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
279	chr11:10938001-11839000	SBS3	2	1	1	2	0	0	0	0	0	0	0	0	0
280	chr11:109933001-110481000	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0
281	chr11:109933001-110481000	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0
282	chr11:109933001-110481000	SBS18	1	0	1	0	0	0	0	0	0	0	0	0	0
283	chr11:109933001-110481000	SBS2	1	0	1	0	0	0	0	0	0	0	0	0	0
284	chr11:109933001-110481000	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0
285	chr11:109933001-110481000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
286	chr11:110481001-111177000	SBS3	2	0	0	2	0	0	0	0	0	0	0	0	0
287	chr11:110481001-111177000	SBS5	2	0	0	1	0	0	0	0	0	0	0	0	0
288	chr11:111177001-112294000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
289	chr11:112294001-113723000	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0
290	chr11:112294001-113723000	SBS5	2	0	0	1	0	0	0	0	0	0	0	0	0
291	chr11:113723001-114462000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
292	chr11:113723001-114462000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
293	chr11:114462001-115155000	SBS2	2	0	0	1	0	0	0	0	0	0	0	0	0
294	chr11:115155001-116728000	SBS1	2	0	3	0	0	0	0	0	0	0	0	0	0
295	chr11:115155001-116728000	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
296	chr11:115155001-116728000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0	0
297	chr11:115155001-116728000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
298	chr11:116728001-116909000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
299	chr11:117107001-117349000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0
300	chr11:117782001-118910941	SBS13	1	0	2	0	0	0	0	0	0	0	0	0	0
301	chr11:117782001-118910941	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
302	chr11:11867001-12283000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0
303	chr11:118931001-119384000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
304	chr11:119384001-120278000	SBS13	2	0	0	1	0	0	0	0	0	0	0	0	0
305	chr11:119384001-120278000	SBS3	2	0	5	0	0	0	0	0	0	0	0	0	0
306	chr11:120278001-120445000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
307	chr11:120445001-121283000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
308	chr11:121663001-122628000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
