	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N7	N5	N6	N8
295	chr11:82893129-85586000	SBS8	2	1	1	1	0	0	0	0	0	0
296	chr11:85586001-86968000	SBS13	3	1	1	0	0	0	0	0	0	0
297	chr11:85586001-86968000	SBS3	3	1	1	0	0	0	0	0	0	0
298	chr11:85586001-86968000	SBS5	3	1	1	1	0	0	0	0	0	0
299	chr11:85586001-86968000	SBS8	3	1	0	0	1	0	0	0	0	0
300	chr11:86968001-94432000	SBS1	2	1	3	1	0	0	0	0	0	0
301	chr11:86968001-94432000	SBS100	2	1	1	0	0	0	0	0	0	0
302	chr11:86968001-94432000	SBS13	2	1	1	0	0	0	0	0	0	0
303	chr11:86968001-94432000	SBS3	2	1	7	4	0	0	0	0	0	0
304	chr11:86968001-94432000	SBS5	2	1	7	5	0	0	0	0	0	0
305	chr11:86968001-94432000	SBS8	2	1	6	3	0	0	0	0	0	0
306	chr11:94432001-95979980	SBS1	3	1	0	1	0	0	0	0	0	0
307	chr11:94432001-95979980	SBS3	3	1	0	2	1	0	0	0	0	0
308	chr11:94432001-95979980	SBS5	3	1	2	1	1	0	0	0	0	0
309	chr11:94432001-95979980	SBS8	3	1	0	2	3	0	0	0	0	0
310	chr11:96440001-101848476	SBS1	2	1	0	1	0	0	0	0	0	0
311	chr11:96440001-101848476	SBS100	2	1	1	1	0	0	0	0	0	0
312	chr11:96440001-101848476	SBS13	2	1	0	1	0	0	0	0	0	0
313	chr11:96440001-101848476	SBS3	2	1	2	2	0	0	0	0	0	0
314	chr11:96440001-101848476	SBS5	2	1	3	2	0	0	0	0	0	0
315	chr11:96440001-101848476	SBS8	2	1	5	8	0	0	0	0	0	0
316	chr11:9747686-10860372	SBS5	2	1	0	1	0	0	0	0	0	0
317	chr12:1-6271087	SBS100	3	2	1	0	2	0	0	0	0	0
318	chr12:1-6271087	SBS3	3	2	0	2	3	0	0	0	0	0
319	chr12:1-6271087	SBS5	3	2	2	4	0	0	0	0	0	0
320	chr12:1-6271087	SBS8	3	2	0	1	5	0	0	0	0	0
321	chr12:103305942-110855351	SBS3	2	2	1	3	0	0	0	0	0	0
322	chr12:103305942-110855351	SBS5	2	2	1	5	0	0	0	0	0	0
323	chr12:103305942-110855351	SBS8	2	2	1	6	0	0	0	0	0	0
324	chr12:10408251-12768961	SBS100	3	2	0	0	1	0	0	0	0	0
325	chr12:10408251-12768961	SBS3	3	2	7	0	0	0	0	0	0	0
326	chr12:10408251-12768961	SBS5	3	2	5	6	0	0	0	0	0	0
327	chr12:10408251-12768961	SBS8	3	2	9	1	1	0	0	0	0	0
328	chr12:110855391-112527854	SBS3	2	2	2	0	0	0	0	0	0	0
329	chr12:110855391-112527854	SBS5	2	2	0	4	0	0	0	0	0	0
330	chr12:110855391-112527854	SBS8	2	2	1	3	0	0	0	0	0	0
331	chr12:112559484-116838199	SBS1	2	2	2	2	0	0	0	0	0	0
332	chr12:112559484-116838199	SBS100	2	2	1	2	0	0	0	0	0	0
333	chr12:112559484-116838199	SBS3	2	2	1	7	0	0	0	0	0	0
334	chr12:112559484-116838199	SBS5	2	2	4	3	0	0	0	0	0	0
335	chr12:112559484-116838199	SBS8	2	2	0	4	0	0	0	0	0	0
336	chr12:117278460-118421000	SBS5	2	2	1	0	0	0	0	0	0	0
337	chr12:117278460-118421000	SBS8	2	2	1	1	0	0	0	0	0	0
338	chr12:118421001-119658000	SBS1	2	1	0	1	0	0	0	0	0	0
339	chr12:118421001-119658000	SBS100	2	1	0	1	0	0	0	0	0	0
340	chr12:118421001-119658000	SBS3	2	1	1	0	0	0	0	0	0	0
341	chr12:118421001-119658000	SBS5	2	1	2	1	0	0	0	0	0	0
342	chr12:118421001-119658000	SBS8	2	1	5	3	0	0	0	0	0	0
343	chr12:119658001-121764931	SBS1	2	2	0	1	0	0	0	0	0	0
344	chr12:119658001-121764931	SBS3	2	2	1	2	0	0	0	0	0	0
345	chr12:119658001-121764931	SBS5	2	2	1	1	0	0	0	0	0	0
346	chr12:119658001-121764931	SBS8	2	2	2	1	0	0	0	0	0	0
347	chr12:121764978-125230000	SBS1	2	2	1	0	0	0	0	0	0	0
348	chr12:121764978-125230000	SBS3	2	2	0	1	0	0	0	0	0	0
349	chr12:121764978-125230000	SBS5	2	2	0	1	0	0	0	0	0	0
350	chr12:121764978-125230000	SBS8	2	2	0	2	0	0	0	0	0	0
351	chr12:125230001-129350048	SBS1	2	1	1	3	0	0	0	0	0	0
352	chr12:125230001-129350048	SBS100	2	1	1	1	0	0	0	0	0	0
353	chr12:125230001-129350048	SBS13	2	1	0	1	0	0	0	0	0	0
354	chr12:125230001-129350048	SBS3	2	1	3	2	0	0	0	0	0	0
355	chr12:125230001-129350048	SBS5	2	1	3	2	0	0	0	0	0	0
356	chr12:125230001-129350048	SBS8	2	1	7	5	0	0	0	0	0	0
