	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N7	N8	N11	N9	N10
170	chr11:60748849-62594097	SBS3	2	1	4	0	0	0	0	0	0	0	0	0	0
171	chr11:60748849-62594097	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
172	chr11:62617202-66726508	SBS1	2	1	0	2	0	0	0	0	0	0	0	0	0
173	chr11:62617202-66726508	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
174	chr11:62617202-66726508	SBS3	2	1	9	5	0	0	0	0	0	0	0	0	0
175	chr11:62617202-66726508	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
176	chr11:66731688-68455579	SBS1	2	1	1	1	0	0	0	0	0	0	0	0	0
177	chr11:66731688-68455579	SBS3	2	1	3	0	0	0	0	0	0	0	0	0	0
178	chr11:68459898-79543000	SBS1	2	1	1	1	0	0	0	0	0	0	0	0	0
179	chr11:68459898-79543000	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
180	chr11:68459898-79543000	SBS13	2	1	0	3	0	0	0	0	0	0	0	0	0
181	chr11:68459898-79543000	SBS3	2	1	21	9	0	0	0	0	0	0	0	0	0
182	chr11:79543001-82666000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
183	chr11:79543001-82666000	SBS3	2	1	5	5	0	0	0	0	0	0	0	0	0
184	chr11:83212768-85736209	SBS3	2	1	2	1	0	0	0	0	0	0	0	0	0
185	chr11:85736212-96051888	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
186	chr11:85736212-96051888	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
187	chr11:85736212-96051888	SBS3	2	1	5	8	0	0	0	0	0	0	0	0	0
188	chr11:96062293-96458000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0	0
189	chr11:96458001-103824290	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
190	chr11:96458001-103824290	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
191	chr11:96458001-103824290	SBS3	2	1	9	10	0	0	0	0	0	0	0	0	0
192	chr11:96458001-103824290	SBS5	2	1	0	3	0	0	0	0	0	0	0	0	0
193	chr12:1-6237241	SBS100	3	1	1	2	0	0	0	0	0	0	0	0	0
194	chr12:1-6237241	SBS3	3	1	2	12	8	0	0	0	0	0	0	0	0
195	chr12:104967001-106084911	SBS3	4	0	2	5	0	1	0	0	0	0	0	0	0
196	chr12:10514686-14222120	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0
197	chr12:10514686-14222120	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
198	chr12:10514686-14222120	SBS3	2	1	10	5	0	0	0	0	0	0	0	0	0
199	chr12:10514686-14222120	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
200	chr12:106087657-108764553	SBS1	4	0	0	0	0	1	0	0	0	0	0	0	0
201	chr12:106087657-108764553	SBS3	4	0	5	4	0	2	0	0	0	0	0	0	0
202	chr12:106087657-108764553	SBS5	4	0	0	0	1	0	0	0	0	0	0	0	0
203	chr12:108764586-110171974	SBS1	4	0	1	0	0	0	0	0	0	0	0	0	0
204	chr12:108764586-110171974	SBS3	4	0	2	0	0	2	0	0	0	0	0	0	0
205	chr12:108764586-110171974	SBS5	4	0	1	0	0	0	0	0	0	0	0	0	0
206	chr12:110555193-112023781	SBS13	4	0	0	0	0	1	0	0	0	0	0	0	0
207	chr12:110555193-112023781	SBS3	4	0	1	0	1	0	0	0	0	0	0	0	0
208	chr12:110555193-112023781	SBS5	4	0	0	0	0	1	0	0	0	0	0	0	0
209	chr12:112026896-112604152	SBS13	4	0	0	1	0	0	0	0	0	0	0	0	0
210	chr12:112606058-113487457	SBS1	4	0	1	0	0	0	0	0	0	0	0	0	0
211	chr12:112606058-113487457	SBS13	4	0	1	0	0	0	0	0	0	0	0	0	0
212	chr12:112606058-113487457	SBS3	4	0	0	1	0	1	0	0	0	0	0	0	0
213	chr12:113982563-114664066	SBS100	3	0	0	0	1	0	0	0	0	0	0	0	0
214	chr12:113982563-114664066	SBS3	3	0	0	4	0	0	0	0	0	0	0	0	0
215	chr12:114664108-116797608	SBS100	3	0	1	0	0	0	0	0	0	0	0	0	0
216	chr12:114664108-116797608	SBS13	3	0	1	0	0	0	0	0	0	0	0	0	0
217	chr12:114664108-116797608	SBS3	3	0	2	3	1	0	0	0	0	0	0	0	0
218	chr12:116805918-117166000	SBS3	3	0	2	0	0	0	0	0	0	0	0	0	0
219	chr12:117166001-118027000	SBS3	2	0	4	1	0	0	0	0	0	0	0	0	0
220	chr12:118027001-118420000	SBS3	2	0	6	1	0	0	0	0	0	0	0	0	0
221	chr12:118420001-119702000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
222	chr12:118420001-119702000	SBS3	2	0	2	2	0	0	0	0	0	0	0	0	0
223	chr12:119702001-125070117	SBS1	2	0	5	0	0	0	0	0	0	0	0	0	0
224	chr12:119702001-125070117	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0
225	chr12:119702001-125070117	SBS3	2	0	8	2	0	0	0	0	0	0	0	0	0
226	chr12:125073274-125240000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
227	chr12:125240001-125970660	SBS3	2	0	5	1	0	0	0	0	0	0	0	0	0
228	chr12:125974639-128390638	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
229	chr12:125974639-128390638	SBS3	2	0	3	0	0	0	0	0	0	0	0	0	0
230	chr12:128600001-129733287	SBS3	2	0	3	0	0	0	0	0	0	0	0	0	0
231	chr12:129736227-130398997	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0
232	chr12:129736227-130398997	SBS3	2	0	1	1	0	0	0	0	0	0	0	0	0
233	chr12:130404878-131685867	SBS1	3	0	1	0	0	0	0	0	0	0	0	0	0
234	chr12:130404878-131685867	SBS3	3	0	2	2	0	0	0	0	0	0	0	0	0
235	chr12:130404878-131685867	SBS5	3	0	1	0	0	0	0	0	0	0	0	0	0
236	chr12:131685868-131691460	SBS3	6	0	0	1	0	0	0	0	0	0	0	0	0
237	chr12:131691461-132581830	SBS1	3	0	1	0	0	0	0	0	0	0	0	0	0
238	chr12:132581882-133210568	SBS1	3	0	1	0	0	0	0	0	0	0	0	0	0
239	chr12:133210614-133275309	SBS3	3	0	0	2	0	0	0	0	0	0	0	0	0
240	chr12:14239328-19357591	SBS100	2	1	1	1	0	0	0	0	0	0	0	0	0
241	chr12:14239328-19357591	SBS3	2	1	9	3	0	0	0	0	0	0	0	0	0
242	chr12:14239328-19357591	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0
243	chr12:19361462-30927580	SBS13	2	1	1	1	0	0	0	0	0	0	0	0	0
244	chr12:19361462-30927580	SBS3	2	1	19	9	0	0	0	0	0	0	0	0	0
245	chr12:19361462-30927580	SBS5	2	1	2	1	0	0	0	0	0	0	0	0	0
246	chr12:30930581-32941000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
247	chr12:30930581-32941000	SBS3	2	1	5	0	0	0	0	0	0	0	0	0	0
248	chr12:32941001-34281000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
249	chr12:32941001-34281000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
250	chr12:32941001-34281000	SBS3	2	1	4	0	0	0	0	0	0	0	0	0	0
251	chr12:34281001-35977329	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
252	chr12:34281001-35977329	SBS3	2	1	10	1	0	0	0	0	0	0	0	0	0
253	chr12:35977330-38377000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0
254	chr12:35977330-38377000	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0
255	chr12:35977330-38377000	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0
256	chr12:38377001-41021565	SBS3	2	0	2	5	0	0	0	0	0	0	0	0	0
257	chr12:38377001-41021565	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
258	chr12:41021592-43436415	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0
259	chr12:41021592-43436415	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0
260	chr12:41021592-43436415	SBS3	2	0	5	1	0	0	0	0	0	0	0	0	0
261	chr12:43436459-45471187	SBS3	2	0	4	1	0	0	0	0	0	0	0	0	0
262	chr12:45498611-48796085	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
263	chr12:45498611-48796085	SBS3	2	0	5	0	0	0	0	0	0	0	0	0	0
264	chr12:48810951-52414717	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
265	chr12:48810951-52414717	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0
266	chr12:48810951-52414717	SBS3	2	0	6	1	0	0	0	0	0	0	0	0	0
267	chr12:52417755-54286161	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
268	chr12:52417755-54286161	SBS100	2	0	0	1	0	0	0	0	0	0	0	0	0
269	chr12:52417755-54286161	SBS3	2	0	1	1	0	0	0	0	0	0	0	0	0
270	chr12:54297919-55391493	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
271	chr12:55392933-56072400	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0
272	chr12:55392933-56072400	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
273	chr12:56118491-57964000	SBS3	2	0	3	0	0	0	0	0	0	0	0	0	0
274	chr12:57964001-61886435	SBS3	2	0	6	2	0	0	0	0	0	0	0	0	0
275	chr12:57964001-61886435	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
276	chr12:61889882-64252688	SBS3	2	0	3	4	0	0	0	0	0	0	0	0	0
277	chr12:6237404-6544033	SBS3	3	1	0	2	0	0	0	0	0	0	0	0	0
278	chr12:64257015-76343218	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
279	chr12:64257015-76343218	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0
280	chr12:64257015-76343218	SBS13	2	0	2	0	0	0	0	0	0	0	0	0	0
281	chr12:64257015-76343218	SBS3	2	0	22	7	0	0	0	0	0	0	0	0	0
282	chr12:6544034-10514625	SBS1	2	1	3	0	0	0	0	0	0	0	0	0	0
283	chr12:6544034-10514625	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0
284	chr12:6544034-10514625	SBS3	2	1	13	4	0	0	0	0	0	0	0	0	0
285	chr12:6544034-10514625	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
286	chr12:76354432-80155370	SBS3	2	0	3	4	0	0	0	0	0	0	0	0	0
287	chr12:80155371-87045890	SBS3	3	0	13	4	2	0	0	0	0	0	0	0	0
288	chr12:80155371-87045890	SBS5	3	0	1	0	0	0	0	0	0	0	0	0	0
289	chr12:87048844-98120448	SBS13	3	0	0	1	0	0	0	0	0	0	0	0	0
290	chr12:87048844-98120448	SBS3	3	0	11	7	10	0	0	0	0	0	0	0	0
291	chr12:87048844-98120448	SBS5	3	0	1	1	0	0	0	0	0	0	0	0	0
292	chr12:98120497-98690075	SBS3	3	0	1	0	1	0	0	0	0	0	0	0	0
293	chr12:98693807-104967000	SBS100	3	0	1	0	0	0	0	0	0	0	0	0	0
294	chr12:98693807-104967000	SBS3	3	0	5	4	4	0	0	0	0	0	0	0	0
295	chr12:98693807-104967000	SBS5	3	0	2	0	1	0	0	0	0	0	0	0	0
296	chr13:102133086-102783647	SBS3	3	1	0	2	0	0	0	0	0	0	0	0	0
297	chr13:102783648-106118703	SBS100	3	1	0	1	0	0	0	0	0	0	0	0	0
298	chr13:102783648-106118703	SBS3	3	1	5	4	2	0	0	0	0	0	0	0	0
299	chr13:102783648-106118703	SBS5	3	1	0	1	0	0	0	0	0	0	0	0	0
300	chr13:106118746-107006756	SBS3	3	1	5	2	1	0	0	0	0	0	0	0	0
301	chr13:106118746-107006756	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0
302	chr13:107006793-107328660	SBS3	3	1	0	0	1	0	0	0	0	0	0	0	0
303	chr13:107328803-109939384	SBS13	3	1	1	0	0	0	0	0	0	0	0	0	0
304	chr13:107328803-109939384	SBS3	3	1	3	3	3	0	0	0	0	0	0	0	0
305	chr13:109942065-110453606	SBS1	4	1	0	0	1	0	0	0	0	0	0	0	0
306	chr13:109942065-110453606	SBS100	4	1	0	0	0	1	0	0	0	0	0	0	0
307	chr13:110453640-110677162	SBS13	4	1	0	1	0	0	0	0	0	0	0	0	0
