	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N7	N8
111	chr10:651221-1467821	SBS3	5	1	9	1	1	1	0	0	0	0
112	chr10:65900822-69815000	SBS13	2	1	0	1	0	0	0	0	0	0
113	chr10:65900822-69815000	SBS2	2	1	1	0	0	0	0	0	0	0
114	chr10:65900822-69815000	SBS3	2	1	18	2	0	0	0	0	0	0
115	chr10:69815001-70456107	SBS13	2	0	1	0	0	0	0	0	0	0
116	chr10:69815001-70456107	SBS3	2	0	3	0	0	0	0	0	0	0
117	chr10:70468298-77463530	SBS1	2	0	1	0	0	0	0	0	0	0
118	chr10:70468298-77463530	SBS13	2	0	3	0	0	0	0	0	0	0
119	chr10:70468298-77463530	SBS2	2	0	3	0	0	0	0	0	0	0
120	chr10:70468298-77463530	SBS3	2	0	32	4	0	0	0	0	0	0
121	chr10:7648173-14793358	SBS1	4	2	1	1	2	2	0	0	0	0
122	chr10:7648173-14793358	SBS100	4	2	1	1	1	0	0	0	0	0
123	chr10:7648173-14793358	SBS13	4	2	2	1	0	0	0	0	0	0
124	chr10:7648173-14793358	SBS2	4	2	2	2	0	0	0	0	0	0
125	chr10:7648173-14793358	SBS3	4	2	36	25	9	3	0	0	0	0
126	chr10:77463531-77481000	SBS3	3	0	0	0	1	0	0	0	0	0
127	chr10:77481001-81764423	SBS1	2	0	1	0	0	0	0	0	0	0
128	chr10:77481001-81764423	SBS100	2	0	1	0	0	0	0	0	0	0
129	chr10:77481001-81764423	SBS3	2	0	17	3	0	0	0	0	0	0
130	chr10:81957447-90996819	SBS100	2	0	1	0	0	0	0	0	0	0
131	chr10:81957447-90996819	SBS13	2	0	1	0	0	0	0	0	0	0
132	chr10:81957447-90996819	SBS2	2	0	2	0	0	0	0	0	0	0
133	chr10:81957447-90996819	SBS3	2	0	43	3	0	0	0	0	0	0
134	chr10:90996820-93885595	SBS1	1	0	1	0	0	0	0	0	0	0
135	chr10:90996820-93885595	SBS13	1	0	1	0	0	0	0	0	0	0
136	chr10:90996820-93885595	SBS3	1	0	5	0	0	0	0	0	0	0
137	chr10:93916714-94827009	SBS13	1	0	1	0	0	0	0	0	0	0
138	chr10:93916714-94827009	SBS3	1	0	3	0	0	0	0	0	0	0
139	chr10:94827010-98169114	SBS1	2	0	2	0	0	0	0	0	0	0
140	chr10:94827010-98169114	SBS2	2	0	0	1	0	0	0	0	0	0
141	chr10:94827010-98169114	SBS3	2	0	13	2	0	0	0	0	0	0
142	chr10:98169115-98385228	SBS3	3	0	1	1	0	0	0	0	0	0
143	chr10:98409049-99027117	SBS3	3	0	3	2	0	0	0	0	0	0
144	chr10:99027118-101976391	SBS100	2	0	1	0	0	0	0	0	0	0
145	chr10:99027118-101976391	SBS13	2	0	1	0	0	0	0	0	0	0
146	chr10:99027118-101976391	SBS2	2	0	1	0	0	0	0	0	0	0
147	chr10:99027118-101976391	SBS3	2	0	10	1	0	0	0	0	0	0
148	chr11:1-9568756	SBS1	1	0	4	0	0	0	0	0	0	0
149	chr11:1-9568756	SBS100	1	0	1	0	0	0	0	0	0	0
150	chr11:1-9568756	SBS13	1	0	2	0	0	0	0	0	0	0
151	chr11:1-9568756	SBS2	1	0	3	0	0	0	0	0	0	0
152	chr11:1-9568756	SBS3	1	0	34	0	0	0	0	0	0	0
153	chr11:101980001-102230906	SBS13	3	1	0	1	0	0	0	0	0	0
154	chr11:101980001-102230906	SBS3	3	1	3	0	0	0	0	0	0	0
155	chr11:102234971-102682000	SBS2	3	1	0	1	0	0	0	0	0	0
156	chr11:102234971-102682000	SBS3	3	1	0	1	2	0	0	0	0	0
157	chr11:102682001-103870000	SBS3	3	1	6	2	2	0	0	0	0	0
158	chr11:103870001-106712517	SBS2	2	1	1	1	0	0	0	0	0	0
159	chr11:103870001-106712517	SBS3	2	1	17	4	0	0	0	0	0	0
160	chr11:106715385-107664601	SBS1	2	1	1	0	0	0	0	0	0	0
161	chr11:106715385-107664601	SBS2	2	1	0	1	0	0	0	0	0	0
162	chr11:106715385-107664601	SBS3	2	1	4	1	0	0	0	0	0	0
163	chr11:107664616-108652447	SBS1	2	1	1	0	0	0	0	0	0	0
164	chr11:107664616-108652447	SBS100	2	1	1	0	0	0	0	0	0	0
165	chr11:107664616-108652447	SBS2	2	1	1	0	0	0	0	0	0	0
166	chr11:107664616-108652447	SBS3	2	1	5	1	0	0	0	0	0	0
167	chr11:108652448-110482106	SBS13	2	1	1	0	0	0	0	0	0	0
168	chr11:108652448-110482106	SBS2	2	1	1	0	0	0	0	0	0	0
169	chr11:108652448-110482106	SBS3	2	1	8	2	0	0	0	0	0	0
170	chr11:110482799-111153182	SBS13	2	1	1	0	0	0	0	0	0	0
171	chr11:110482799-111153182	SBS3	2	1	4	1	0	0	0	0	0	0
172	chr11:111153183-115681452	SBS100	2	2	1	0	0	0	0	0	0	0
173	chr11:111153183-115681452	SBS13	2	2	1	2	0	0	0	0	0	0
174	chr11:111153183-115681452	SBS2	2	2	2	1	0	0	0	0	0	0
175	chr11:111153183-115681452	SBS3	2	2	19	8	0	0	0	0	0	0
176	chr11:115681453-117207500	SBS1	2	1	1	0	0	0	0	0	0	0
177	chr11:115681453-117207500	SBS100	2	1	1	0	0	0	0	0	0	0
178	chr11:115681453-117207500	SBS3	2	1	16	1	0	0	0	0	0	0
179	chr11:117207501-117438609	SBS100	3	1	1	0	0	0	0	0	0	0
180	chr11:117207501-117438609	SBS3	3	1	2	0	0	0	0	0	0	0
181	chr11:117441146-118075619	SBS3	1	0	3	0	0	0	0	0	0	0
182	chr11:118075679-131531765	SBS1	1	0	4	0	0	0	0	0	0	0
183	chr11:118075679-131531765	SBS100	1	0	1	0	0	0	0	0	0	0
184	chr11:118075679-131531765	SBS13	1	0	1	0	0	0	0	0	0	0
185	chr11:118075679-131531765	SBS2	1	0	2	0	0	0	0	0	0	0
186	chr11:118075679-131531765	SBS3	1	0	39	0	0	0	0	0	0	0
187	chr11:131531803-135086622	SBS1	1	0	1	0	0	0	0	0	0	0
188	chr11:131531803-135086622	SBS13	1	0	1	0	0	0	0	0	0	0
189	chr11:131531803-135086622	SBS3	1	0	23	0	0	0	0	0	0	0
190	chr11:15486001-28991000	SBS1	1	1	2	0	0	0	0	0	0	0
191	chr11:15486001-28991000	SBS100	1	1	1	0	0	0	0	0	0	0
192	chr11:15486001-28991000	SBS13	1	1	11	0	0	0	0	0	0	0
193	chr11:15486001-28991000	SBS2	1	1	6	0	0	0	0	0	0	0
194	chr11:15486001-28991000	SBS3	1	1	63	0	0	0	0	0	0	0
195	chr11:28991001-33634000	SBS1	1	1	1	0	0	0	0	0	0	0
196	chr11:28991001-33634000	SBS13	1	1	5	0	0	0	0	0	0	0
197	chr11:28991001-33634000	SBS2	1	1	2	0	0	0	0	0	0	0
198	chr11:28991001-33634000	SBS3	1	1	30	0	0	0	0	0	0	0
199	chr11:33634001-35368039	SBS100	2	2	1	0	0	0	0	0	0	0
200	chr11:33634001-35368039	SBS13	2	2	1	0	0	0	0	0	0	0
201	chr11:33634001-35368039	SBS3	2	2	9	10	0	0	0	0	0	0
202	chr11:35368040-39751273	SBS1	2	2	1	2	0	0	0	0	0	0
203	chr11:35368040-39751273	SBS100	2	2	2	1	0	0	0	0	0	0
204	chr11:35368040-39751273	SBS13	2	2	1	1	0	0	0	0	0	0
205	chr11:35368040-39751273	SBS2	2	2	4	3	0	0	0	0	0	0
206	chr11:35368040-39751273	SBS3	2	2	22	15	0	0	0	0	0	0
207	chr11:39751312-45826143	SBS1	2	1	2	0	0	0	0	0	0	0
208	chr11:39751312-45826143	SBS13	2	1	4	0	0	0	0	0	0	0
209	chr11:39751312-45826143	SBS2	2	1	1	0	0	0	0	0	0	0
210	chr11:39751312-45826143	SBS3	2	1	52	5	0	0	0	0	0	0
211	chr11:45835589-47098330	SBS1	2	2	1	0	0	0	0	0	0	0
212	chr11:45835589-47098330	SBS13	2	2	1	1	0	0	0	0	0	0
213	chr11:45835589-47098330	SBS2	2	2	1	0	0	0	0	0	0	0
214	chr11:45835589-47098330	SBS3	2	2	4	3	0	0	0	0	0	0
215	chr11:47098371-48554000	SBS1	2	2	1	0	0	0	0	0	0	0
216	chr11:47098371-48554000	SBS13	2	2	1	1	0	0	0	0	0	0
217	chr11:47098371-48554000	SBS3	2	2	13	1	0	0	0	0	0	0
218	chr11:48554001-49033724	SBS3	2	1	3	0	0	0	0	0	0	0
219	chr11:49040080-52751710	SBS1	2	1	0	1	0	0	0	0	0	0
220	chr11:49040080-52751710	SBS13	2	1	3	0	0	0	0	0	0	0
221	chr11:49040080-52751710	SBS2	2	1	2	0	0	0	0	0	0	0
222	chr11:49040080-52751710	SBS3	2	1	15	0	0	0	0	0	0	0
223	chr11:52751711-55631000	SBS3	2	1	13	2	0	0	0	0	0	0
224	chr11:55631001-60954896	SBS1	2	2	1	1	0	0	0	0	0	0
225	chr11:55631001-60954896	SBS13	2	2	3	1	0	0	0	0	0	0
226	chr11:55631001-60954896	SBS2	2	2	2	0	0	0	0	0	0	0
227	chr11:55631001-60954896	SBS3	2	2	37	17	0	0	0	0	0	0
228	chr11:60954897-63454935	SBS2	2	1	0	1	0	0	0	0	0	0
229	chr11:60954897-63454935	SBS3	2	1	15	2	0	0	0	0	0	0
230	chr11:63454936-63546714	SBS3	3	1	1	0	0	0	0	0	0	0
231	chr11:63561490-64758517	SBS1	2	1	0	1	0	0	0	0	0	0
232	chr11:63561490-64758517	SBS2	2	1	0	1	0	0	0	0	0	0
233	chr11:63561490-64758517	SBS3	2	1	6	0	0	0	0	0	0	0
234	chr11:64772463-65444155	SBS2	2	1	1	0	0	0	0	0	0	0
235	chr11:64772463-65444155	SBS3	2	1	2	0	0	0	0	0	0	0
236	chr11:65444156-65679940	SBS3	3	1	3	1	0	0	0	0	0	0
237	chr11:65679941-69206529	SBS1	2	1	0	1	0	0	0	0	0	0
238	chr11:65679941-69206529	SBS13	2	1	1	0	0	0	0	0	0	0
239	chr11:65679941-69206529	SBS2	2	1	1	1	0	0	0	0	0	0
240	chr11:65679941-69206529	SBS3	2	1	18	3	0	0	0	0	0	0
241	chr11:69206530-69348342	SBS3	3	1	3	1	0	0	0	0	0	0
242	chr11:69348343-70437494	SBS13	2	1	2	0	0	0	0	0	0	0
243	chr11:69348343-70437494	SBS2	2	1	2	0	0	0	0	0	0	0
244	chr11:69348343-70437494	SBS3	2	1	21	0	0	0	0	0	0	0
245	chr11:70437495-70637852	SBS3	1	1	1	0	0	0	0	0	0	0
246	chr11:70637853-77743210	SBS1	2	1	3	0	0	0	0	0	0	0
247	chr11:70637853-77743210	SBS13	2	1	3	1	0	0	0	0	0	0
248	chr11:70637853-77743210	SBS2	2	1	5	0	0	0	0	0	0	0
249	chr11:70637853-77743210	SBS3	2	1	38	9	0	0	0	0	0	0
250	chr11:77768970-83468272	SBS1	2	1	3	1	0	0	0	0	0	0
251	chr11:77768970-83468272	SBS13	2	1	3	2	0	0	0	0	0	0
252	chr11:77768970-83468272	SBS2	2	1	1	0	0	0	0	0	0	0
253	chr11:77768970-83468272	SBS3	2	1	36	9	0	0	0	0	0	0
254	chr11:83475763-84586961	SBS13	2	1	1	0	0	0	0	0	0	0
255	chr11:83475763-84586961	SBS3	2	1	11	4	0	0	0	0	0	0
256	chr11:84587010-85097000	SBS1	2	1	1	0	0	0	0	0	0	0
257	chr11:84587010-85097000	SBS3	2	1	4	0	0	0	0	0	0	0
258	chr11:85097001-85665022	SBS3	3	1	5	1	0	0	0	0	0	0
259	chr11:85665062-86772697	SBS2	3	1	1	0	0	0	0	0	0	0
260	chr11:85665062-86772697	SBS3	3	1	7	3	1	0	0	0	0	0
261	chr11:86772809-86826588	SBS3	3	1	1	0	0	0	0	0	0	0
262	chr11:86826589-92863500	SBS1	1	1	2	0	0	0	0	0	0	0
263	chr11:86826589-92863500	SBS13	1	1	4	0	0	0	0	0	0	0
264	chr11:86826589-92863500	SBS2	1	1	1	0	0	0	0	0	0	0
265	chr11:86826589-92863500	SBS3	1	1	38	0	0	0	0	0	0	0
266	chr11:92863501-95997653	SBS13	2	1	4	0	0	0	0	0	0	0
267	chr11:92863501-95997653	SBS2	2	1	0	1	0	0	0	0	0	0
268	chr11:92863501-95997653	SBS3	2	1	15	8	0	0	0	0	0	0
269	chr11:9574006-15486000	SBS3	1	0	17	0	0	0	0	0	0	0
270	chr11:95997654-96164522	SBS100	3	2	1	0	0	0	0	0	0	0
271	chr11:95997654-96164522	SBS3	3	2	0	1	2	0	0	0	0	0
272	chr11:96240588-96432000	SBS3	2	1	1	1	0	0	0	0	0	0
273	chr11:96432001-101980000	SBS1	2	1	2	2	0	0	0	0	0	0
274	chr11:96432001-101980000	SBS13	2	1	1	2	0	0	0	0	0	0
275	chr11:96432001-101980000	SBS2	2	1	2	1	0	0	0	0	0	0
276	chr11:96432001-101980000	SBS3	2	1	27	5	0	0	0	0	0	0
277	chr12:1-2030734	SBS1	3	2	1	0	1	0	0	0	0	0
278	chr12:1-2030734	SBS13	3	2	0	1	0	0	0	0	0	0
279	chr12:1-2030734	SBS3	3	2	8	3	0	0	0	0	0	0
280	chr12:101166448-116123328	SBS1	2	0	0	1	0	0	0	0	0	0
281	chr12:101166448-116123328	SBS100	2	0	2	0	0	0	0	0	0	0
282	chr12:101166448-116123328	SBS13	2	0	4	0	0	0	0	0	0	0
283	chr12:101166448-116123328	SBS2	2	0	4	0	0	0	0	0	0	0
284	chr12:101166448-116123328	SBS3	2	0	73	4	0	0	0	0	0	0
285	chr12:116137546-116740000	SBS1	2	0	1	0	0	0	0	0	0	0
286	chr12:116137546-116740000	SBS100	2	0	1	0	0	0	0	0	0	0
287	chr12:116740001-118177000	SBS100	2	0	1	0	0	0	0	0	0	0
288	chr12:116740001-118177000	SBS3	2	0	11	0	0	0	0	0	0	0
289	chr12:118177001-118393000	SBS3	2	0	1	0	0	0	0	0	0	0
290	chr12:118393001-118597639	SBS3	2	0	1	1	0	0	0	0	0	0
291	chr12:118597674-118767173	SBS3	2	0	3	0	0	0	0	0	0	0
292	chr12:118778440-119082434	SBS3	2	0	1	1	0	0	0	0	0	0
293	chr12:11888423-12002613	SBS13	3	2	0	1	0	0	0	0	0	0
294	chr12:11888423-12002613	SBS3	3	2	0	1	0	0	0	0	0	0
295	chr12:119083953-119621215	SBS3	2	0	3	0	0	0	0	0	0	0
296	chr12:119632403-119736749	SBS100	2	0	1	0	0	0	0	0	0	0
297	chr12:119632403-119736749	SBS3	2	0	0	1	0	0	0	0	0	0
298	chr12:119736750-120112193	SBS3	3	0	3	0	0	0	0	0	0	0
299	chr12:12002614-14481800	SBS1	2	1	1	0	0	0	0	0	0	0
300	chr12:12002614-14481800	SBS13	2	1	3	0	0	0	0	0	0	0
301	chr12:12002614-14481800	SBS2	2	1	2	0	0	0	0	0	0	0
302	chr12:12002614-14481800	SBS3	2	1	14	4	0	0	0	0	0	0
303	chr12:120112194-120120120	SBS3	1	0	1	0	0	0	0	0	0	0
304	chr12:120120121-120923554	SBS13	3	0	0	1	0	0	0	0	0	0
305	chr12:120120121-120923554	SBS3	3	0	5	1	0	0	0	0	0	0
306	chr12:120923555-122562543	SBS1	2	0	1	0	0	0	0	0	0	0
307	chr12:120923555-122562543	SBS3	2	0	2	0	0	0	0	0	0	0
308	chr12:122777485-125117000	SBS1	2	0	2	0	0	0	0	0	0	0
309	chr12:122777485-125117000	SBS13	2	0	3	0	0	0	0	0	0	0
310	chr12:122777485-125117000	SBS3	2	0	5	2	0	0	0	0	0	0
311	chr12:125117001-131745000	SBS1	2	0	3	1	0	0	0	0	0	0
312	chr12:125117001-131745000	SBS100	2	0	1	0	0	0	0	0	0	0
313	chr12:125117001-131745000	SBS13	2	0	1	1	0	0	0	0	0	0
314	chr12:125117001-131745000	SBS2	2	0	1	0	0	0	0	0	0	0
315	chr12:125117001-131745000	SBS3	2	0	45	1	0	0	0	0	0	0
316	chr12:131749756-131823053	SBS3	3	0	1	0	0	0	0	0	0	0
317	chr12:131823054-133275309	SBS1	2	0	1	1	0	0	0	0	0	0
318	chr12:131823054-133275309	SBS100	2	0	1	0	0	0	0	0	0	0
319	chr12:131823054-133275309	SBS13	2	0	2	0	0	0	0	0	0	0
320	chr12:131823054-133275309	SBS2	2	0	0	1	0	0	0	0	0	0
321	chr12:131823054-133275309	SBS3	2	0	9	1	0	0	0	0	0	0
322	chr12:14487312-15307498	SBS3	2	1	4	1	0	0	0	0	0	0
323	chr12:15307532-15559914	SBS13	2	1	1	0	0	0	0	0	0	0
324	chr12:15562800-19458525	SBS1	2	1	1	0	0	0	0	0	0	0
325	chr12:15562800-19458525	SBS13	2	1	1	0	0	0	0	0	0	0
326	chr12:15562800-19458525	SBS2	2	1	1	1	0	0	0	0	0	0
327	chr12:15562800-19458525	SBS3	2	1	29	8	0	0	0	0	0	0
328	chr12:19460787-25576355	SBS1	2	1	1	2	0	0	0	0	0	0
329	chr12:19460787-25576355	SBS100	2	1	0	1	0	0	0	0	0	0
330	chr12:19460787-25576355	SBS13	2	1	3	1	0	0	0	0	0	0
331	chr12:19460787-25576355	SBS2	2	1	4	0	0	0	0	0	0	0
332	chr12:19460787-25576355	SBS3	2	1	35	14	0	0	0	0	0	0
333	chr12:2054090-2061230	SBS13	5	2	1	0	0	0	0	0	0	0
334	chr12:2061231-2742479	SBS3	2	2	6	5	0	0	0	0	0	0
335	chr12:25585133-25663643	SBS3	2	1	1	0	0	0	0	0	0	0
336	chr12:25663644-26356617	SBS13	3	1	1	0	0	0	0	0	0	0
337	chr12:25663644-26356617	SBS3	3	1	2	3	1	0	0	0	0	0
338	chr12:26356618-27501706	SBS100	2	1	1	0	0	0	0	0	0	0
339	chr12:26356618-27501706	SBS3	2	1	7	1	0	0	0	0	0	0
340	chr12:2742480-2852731	SBS3	2	2	0	1	0	0	0	0	0	0
341	chr12:27501707-29782981	SBS1	2	2	2	0	0	0	0	0	0	0
342	chr12:27501707-29782981	SBS2	2	2	3	0	0	0	0	0	0	0
343	chr12:27501707-29782981	SBS3	2	2	10	5	0	0	0	0	0	0
344	chr12:2852732-8165096	SBS1	2	2	1	0	0	0	0	0	0	0
345	chr12:2852732-8165096	SBS100	2	2	3	0	0	0	0	0	0	0
346	chr12:2852732-8165096	SBS13	2	2	1	1	0	0	0	0	0	0
347	chr12:2852732-8165096	SBS3	2	2	35	18	0	0	0	0	0	0
348	chr12:29783030-35977329	SBS1	2	2	1	1	0	0	0	0	0	0
349	chr12:29783030-35977329	SBS13	2	2	1	1	0	0	0	0	0	0
350	chr12:29783030-35977329	SBS2	2	2	2	1	0	0	0	0	0	0
351	chr12:29783030-35977329	SBS3	2	2	40	13	0	0	0	0	0	0
352	chr12:35977330-38402672	SBS1	2	1	1	0	0	0	0	0	0	0
353	chr12:35977330-38402672	SBS3	2	1	14	3	0	0	0	0	0	0
354	chr12:38402710-40117199	SBS1	2	1	1	0	0	0	0	0	0	0
355	chr12:38402710-40117199	SBS3	2	1	9	3	0	0	0	0	0	0
356	chr12:40117200-45956453	SBS13	2	0	2	1	0	0	0	0	0	0
