,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,major,minor,breakpoints,seg_length
31,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.175_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
32,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.176_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
33,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.181_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
34,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.188_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
35,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.189_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
36,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.237_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
37,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.241_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
38,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.245_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
39,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.249_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
40,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.250_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
41,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.251_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
42,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.25_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
43,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.261_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
44,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.262_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
45,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.274_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
46,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.27_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
47,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.283_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
48,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.284_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
49,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.288_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
50,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.294_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
51,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.298_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
52,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.29_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
53,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.303_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
54,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.304_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
55,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.322_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
56,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.323_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
57,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.33_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
58,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.360_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
59,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.37_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
60,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.380_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
61,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.381_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
62,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.39_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
63,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.67_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
64,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.69_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
65,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.76_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
66,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.77_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
67,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.78_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
68,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.79_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
69,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.80_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
70,chr1:159772001-161483776,chr1,159772001,161483776,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_4.82_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,4,[],1711775
71,chr1:161483777-172818720,chr1,161483777,172818720,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,1.5,0.0,0.0,0.0,0.3333333333333333,,False,True,False,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,,3,3,"[0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 1.0]",11334943
72,chr1:161483777-172818720,chr1,161483777,172818720,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,3,3,[],11334943
73,chr1:181174001-194362771,chr1,181174001,194362771,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.20863365,1.5276854500000001,0.0,0.0,,,False,True,False,0.4417005494717337,0.5582994505282662,0.0,0.0,,,0.4417005494717337,1.0,1.0,1.0,,,3,2,"[0.4417005494717337, 1.0, 1.0, 1.0]",13188770
74,chr2:9987001-17831000,chr2,9987001,17831000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_1.18_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,7,1,[],7843999
75,chr2:24961991-39881000,chr2,24961991,39881000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_1.14_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,7,1,[],14919009
76,chr2:43579001-54976000,chr2,43579001,54976000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_1.14_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,7,1,[],11396999
77,chr2:60230001-64205055,chr2,60230001,64205055,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//7_1.33_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,7,1,[],3975054
78,chr2:96959001-102973000,chr2,96959001,102973000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.1_solutions_downsized.sobj,0,0,1,2/5,,,False,True,False,0.0,0.0,0.7142857142857143,0.28571428571428575,,,0.0,0.0,0.7142857142857143,1.0,,,4,1,"[0.0, 0.0, 0.7142857142857143, 1.0]",6013999
79,chr2:96959001-102973000,chr2,96959001,102973000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,0.0,0.25,0.5,0.65,,,True,True,False,0.0,0.17857142857142858,0.35714285714285715,0.46428571428571436,,,0.0,0.17857142857142858,0.5357142857142857,1.0,,,4,1,"[0.0, 0.17857142857142858, 0.5357142857142857, 1.0]",6013999
80,chr2:126917001-136427000,chr2,126917001,136427000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0.88981829,2.40669956,0.0,,,,False,True,False,0.269926731930179,0.730073268069821,0.0,,,,0.269926731930179,1.0,1.0,,,,3,1,"[0.269926731930179, 1.0, 1.0]",9509999
81,chr2:137847001-177293000,chr2,137847001,177293000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0.92711879,6.04882613,0.0,,,,False,True,False,0.13290225204358408,0.8670977479564159,0.0,,,,0.13290225204358408,1.0,1.0,,,,3,1,"[0.13290225204358408, 1.0, 1.0]",39445999
82,chr2:181948001-188371000,chr2,181948001,188371000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,2,0,,,,False,True,False,0.0,1.0,0.0,,,,0.0,1.0,1.0,,,,3,1,"[0.0, 1.0, 1.0]",6422999
83,chr2:196149001-220104000,chr2,196149001,220104000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,6,5/3,,,,,False,True,False,0.7826086956521738,0.21739130434782608,,,,,0.7826086956521738,0.9999999999999999,,,,,2,1,"[0.7826086956521738, 0.9999999999999999]",23954999
84,chr2:225651001-241279429,chr2,225651001,241279429,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.125,1.75,0.875,,,,True,True,False,0.3,0.4666666666666667,0.23333333333333334,,,,0.3,0.7666666666666666,1.0,,,,2,2,"[0.3, 0.7666666666666666, 1.0]",15628428
85,chr3:40280001-51991139,chr3,40280001,51991139,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.0,1.0,0.5,,,,True,True,False,0.5714285714285714,0.2857142857142857,0.14285714285714285,,,,0.5714285714285714,0.8571428571428571,1.0,,,,2,2,"[0.5714285714285714, 0.8571428571428571, 1.0]",11711138
86,chr3:54832001-62336000,chr3,54832001,62336000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.875,0.25,0.125,,,,True,True,False,0.8333333333333334,0.1111111111111111,0.05555555555555555,,,,0.8333333333333334,0.9444444444444444,1.0,,,,2,2,"[0.8333333333333334, 0.9444444444444444, 1.0]",7503999
87,chr3:73851001-92214015,chr3,73851001,92214015,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,2/3,,,,,False,True,False,0.8181818181818182,0.18181818181818182,,,,,0.8181818181818182,1.0,,,,,2,1,"[0.8181818181818182, 1.0]",18363014
88,chr3:99814001-108642000,chr3,99814001,108642000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,3,5/3,,,,False,True,False,0.0,0.6428571428571428,0.35714285714285715,,,,0.0,0.6428571428571428,1.0,,,,3,0,"[0.0, 0.6428571428571428, 1.0]",8827999
89,chr3:119183001-129232918,chr3,119183001,129232918,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,0,7/3,,,,False,True,False,0.3,0.0,0.7000000000000001,,,,0.3,0.3,1.0,,,,3,0,"[0.3, 0.3, 1.0]",10049917
90,chr3:160843397-171547000,chr3,160843397,171547000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_5.27_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,5,[],10703603
91,chr3:172576664-177025856,chr3,172576664,177025856,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],4449192
92,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
93,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.17_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
94,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
95,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
96,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
97,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.7_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
98,chr3:192445001-198295559,chr3,192445001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_2.9_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,2,[],5850558
99,chr4:1-47378000,chr4,1,47378000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,7,9/2,,,,,False,True,False,0.6086956521739131,0.391304347826087,,,,,0.6086956521739131,1.0,,,,,2,0,"[0.6086956521739131, 1.0]",47377999
100,chr4:54066001-73066000,chr4,54066001,73066000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,1.00004815,0.9998023,0.33310802,0.74999968,0.0,,False,True,False,0.32437941137799753,0.3242996665394242,0.1080481809329783,0.24327274114960012,0.0,,0.32437941137799753,0.6486790779174217,0.7567272588504,1.0000000000000002,1.0000000000000002,,5,0,"[0.32437941137799753, 0.6486790779174217, 0.7567272588504, 1.0000000000000002, 1.0000000000000002]",18999999
101,chr4:73738001-94400000,chr4,73738001,94400000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,0.0,2.29481094,2.137267659999999,0.0,0.0,,False,True,False,0.0,0.5177730692772463,0.4822269307227538,0.0,0.0,,0.0,0.5177730692772463,1.0,1.0,1.0,,5,0,"[0.0, 0.5177730692772463, 1.0, 1.0, 1.0]",20661999
102,chr4:94617001-112031000,chr4,94617001,112031000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,0.0,2.0,0.9,0.2,0.1,,True,True,False,0.0,0.625,0.28125,0.0625,0.03125,,0.0,0.625,0.90625,0.96875,1.0,,5,0,"[0.0, 0.625, 0.90625, 0.96875, 1.0]",17413999
103,chr4:119562001-139993000,chr4,119562001,139993000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,1.00012529,1.385884068,1.7428800619999998,0.0,0.0,,False,True,False,0.24222622314743414,0.33565540924561743,0.4221183676069483,0.0,0.0,,0.24222622314743414,0.5778816323930516,0.9999999999999999,0.9999999999999999,0.9999999999999999,,5,0,"[0.24222622314743414, 0.5778816323930516, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999]",20430999
