,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
15,chr10:87934950-133797422,chr10,87934950,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],45862472
16,chr11:22983573-75693837,chr11,22983573,75693837,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,17/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],52710264
17,chr11:78557485-135086622,chr11,78557485,135086622,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],56529137
18,chr12:309011-58560492,chr12,309011,58560492,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],58251481
19,chr12:58560493-103004673,chr12,58560493,103004673,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,10/3,,,False,True,False,0.0,1.0,,,0.0,1.0,,,2,1,"[0.0, 1.0]",44444180
20,chr13:21452125-80503883,chr13,21452125,80503883,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],59051758
21,chr14:28721685-75691122,chr14,28721685,75691122,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],46969437
22,chr15:18362627-83424060,chr15,18362627,83424060,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],65061433
23,chr16:1-27060859,chr16,1,27060859,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],27060858
24,chr18:4881501-52295362,chr18,4881501,52295362,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],47413861
25,chr18:59231386-78609316,chr18,59231386,78609316,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],19377930
26,chr19:1-23509014,chr19,1,23509014,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],23509013
27,chr19:52163486-56797188,chr19,52163486,56797188,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,2.0,,True,True,False,0.09090909090909091,0.18181818181818182,0.7272727272727273,,0.09090909090909091,0.2727272727272727,1.0,,2,2,"[0.09090909090909091, 0.2727272727272727, 1.0]",4633702
28,chr20:28237290-57824168,chr20,28237290,57824168,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],29586878
29,chr21:11890184-46709983,chr21,11890184,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],34819799
30,chr22:14004553-39831000,chr22,14004553,39831000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],25826447
