,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
10,chr8:90816390-122789452,chr8,90816390,122789452,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.2_solutions_downsized.sobj,,,,,,,False,False,,,,,,,,,,,3,3,[],31973062
11,chr9:44377363-138394717,chr9,44377363,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],94017354
12,chr10:1-27157973,chr10,1,27157973,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,4/3,,,,False,True,False,0.6000000000000001,0.4,,,,0.6000000000000001,1.0,,,,2,1,"[0.6000000000000001, 1.0]",27157972
13,chr10:40640102-130509018,chr10,40640102,130509018,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],89868916
14,chr11:1-74409273,chr11,1,74409273,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],74409272
15,chr11:75944633-135086622,chr11,75944633,135086622,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,7,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],59141989
16,chr12:25981001-133275309,chr12,25981001,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],107294308
17,chr13:31915749-102087443,chr13,31915749,102087443,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],70171694
18,chr14:58739828-107043718,chr14,58739828,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],48303890
19,chr15:18362627-101991189,chr15,18362627,101991189,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],83628562
20,chr16:721498-37295919,chr16,721498,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,3/2,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,0.6666666666666666,1.0,,,,2,0,"[0.6666666666666666, 1.0]",36574421
21,chr17:21180192-45580176,chr17,21180192,45580176,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],24399984
22,chr17:49579547-64136000,chr17,49579547,64136000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,0.9999999999999999,0.0,0.4,,False,True,False,0.0,0.7142857142857143,0.0,0.28571428571428575,,0.0,0.7142857142857143,0.7142857142857143,1.0,,3,2,"[0.0, 0.7142857142857143, 0.7142857142857143, 1.0]",14556453
23,chr18:1-80373285,chr18,1,80373285,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],80373284
24,chr19:1-58617616,chr19,1,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],58617615
25,chr20:1-34482479,chr20,1,34482479,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],34482478
26,chr21:1-46709983,chr21,1,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],46709982
