,segment_id,chromosome,start,end,file_path,t1,t2,t3,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,major,minor,breakpoints,seg_length
22,chr10:1-32271643,chr10,1,32271643,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,2,,False,True,False,0.6,0.4,,0.6,1.0,,2,1,"[0.6, 1.0]",32271642
23,chr10:124078331-133797422,chr10,124078331,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],9719091
24,chr11:50674959-98213490,chr11,50674959,98213490,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],47538531
25,chr11:115913001-125032659,chr11,115913001,125032659,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,3/4,False,True,False,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0,3,1,"[0.5714285714285714, 0.5714285714285714, 1.0]",9119658
26,chr12:48125658-75685947,chr12,48125658,75685947,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,False,True,False,1.0,,,1.0,,,1,0,[1.0],27560289
27,chr12:75685948-131093016,chr12,75685948,131093016,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,12,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],55407068
28,chr13:17025624-32063250,chr13,17025624,32063250,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],15037626
29,chr13:36457610-111476000,chr13,36457610,111476000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],75018390
30,chr14:24124687-36504533,chr14,24124687,36504533,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,2/3,,False,True,False,0.75,0.25,,0.75,1.0,,2,1,"[0.75, 1.0]",12379846
31,chr14:37713837-49496000,chr14,37713837,49496000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2.5,0.0,,False,True,False,1.0,0.0,,1.0,1.0,,2,1,"[1.0, 1.0]",11782163
32,chr14:55874824-104499998,chr14,55874824,104499998,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,16,,,False,True,False,1.0,,,1.0,,,1,0,[1.0],48625174
33,chr15:1-85334000,chr15,1,85334000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,False,True,False,1.0,,,1.0,,,1,0,[1.0],85333999
34,chr16:3031725-37295919,chr16,3031725,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,19/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],34264194
35,chr19:3222183-14752117,chr19,3222183,14752117,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],11529934
36,chr19:37995150-43510713,chr19,37995150,43510713,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],5515563
37,chr19:44018990-48179030,chr19,44018990,48179030,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],4160040
38,chr19:48494431-58617616,chr19,48494431,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],10123185
39,chr20:17022077-64444167,chr20,17022077,64444167,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],47422090
40,chr21:1-46709983,chr21,1,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],46709982
41,chr22:23534871-45594439,chr22,23534871,45594439,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,False,True,False,1.0,,,1.0,,,1,1,[1.0],22059568
