,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
10,chr5:1-31391000,chr5,1,31391000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,8.0,0.0,0.0,,,False,True,False,1.0,0.0,0.0,,,1.0,1.0,1.0,,,2,2,"[1.0, 1.0, 1.0]",31390999
11,chr6:63728001-88606000,chr6,63728001,88606000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,3.0,0.0,0.0,,,False,True,False,1.0,0.0,0.0,,,1.0,1.0,1.0,,,2,2,"[1.0, 1.0, 1.0]",24877999
12,chr7:56122001-59498943,chr7,56122001,59498943,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.1_solutions_downsized.sobj,1.49974939,0.33312035,0.25007732,0.0,,False,True,False,0.7200132057124871,0.15992742033491722,0.12005937395259579,0.0,,0.7200132057124871,0.8799406260474043,1.0,1.0,,4,1,"[0.7200132057124871, 0.8799406260474043, 1.0, 1.0]",3376942
13,chr7:96336001-110762000,chr7,96336001,110762000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,1.99723618,0.9998521740000001,0.0,0.0,,False,True,False,0.6663921593550725,0.3336078406449275,0.0,0.0,,0.6663921593550725,1.0,1.0,1.0,,4,1,"[0.6663921593550725, 1.0, 1.0, 1.0]",14425999
14,chr9:86464001-137840000,chr9,86464001,137840000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,5/2,,,,False,True,False,0.5454545454545454,0.45454545454545453,,,,0.5454545454545454,1.0,,,,2,0,"[0.5454545454545454, 1.0]",51375999
15,chr11:48174001-56708000,chr11,48174001,56708000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,2.99980788,0.0,0.0,0.0,,False,True,False,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,3,2,"[1.0, 1.0, 1.0, 1.0]",8533999
16,chr11:95064001-123582000,chr11,95064001,123582000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,1/2,,,,False,True,False,0.8888888888888888,0.1111111111111111,,,,0.8888888888888888,1.0,,,,2,0,"[0.8888888888888888, 1.0]",28517999
17,chr12:57950001-117215000,chr12,57950001,117215000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,7,1,,,,False,True,False,0.875,0.125,,,,0.875,1.0,,,,2,0,"[0.875, 1.0]",59264999
18,chr13:77482001-91115000,chr13,77482001,91115000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.5,0.0,0.0,,,False,True,False,1.0,0.0,0.0,,,1.0,1.0,1.0,,,2,2,"[1.0, 1.0, 1.0]",13632999
19,chr19:4648001-25844926,chr19,4648001,25844926,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,5.375,0.25,0.125,,,True,True,False,0.9347826086956522,0.043478260869565216,0.021739130434782608,,,0.9347826086956522,0.9782608695652174,1.0,,,2,2,"[0.9347826086956522, 0.9782608695652174, 1.0]",21196925
20,chr22:14004553-30289000,chr22,14004553,30289000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,3,,,,False,True,False,0.4,0.6,,,,0.4,1.0,,,,2,0,"[0.4, 1.0]",16284447
