,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
35,chr10:79349001-95636021,chr10,79349001,95636021,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],16287020
36,chr10:111022001-133797422,chr10,111022001,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,16,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],22775421
37,chr11:36604001-47726652,chr11,36604001,47726652,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,7,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],11122651
38,chr11:60427937-93493000,chr11,60427937,93493000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],33065063
39,chr11:93493001-118341210,chr11,93493001,118341210,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],24848209
40,chr12:4959158-11541000,chr12,4959158,11541000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],6581842
41,chr12:19551001-44635017,chr12,19551001,44635017,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],25084016
42,chr12:55326566-115953000,chr12,55326566,115953000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,10,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],60626434
43,chr13:79408001-94573000,chr13,79408001,94573000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,3,,,False,True,False,0.25,0.75,,,0.25,1.0,,,2,0,"[0.25, 1.0]",15164999
44,chr14:17086762-107043718,chr14,17086762,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,25,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],89956956
45,chr15:19992001-54709148,chr15,19992001,54709148,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],34717147
46,chr15:74611001-101991189,chr15,74611001,101991189,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,12,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],27380188
47,chr16:1292001-37295919,chr16,1292001,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,24,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],36003918
48,chr18:13763001-23478814,chr18,13763001,23478814,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],9715813
49,chr18:23478815-80373285,chr18,23478815,80373285,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,16,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],56894470
50,chr19:5999901-13004000,chr19,5999901,13004000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],7004099
51,chr19:34391001-48569012,chr19,34391001,48569012,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],14178011
52,chr19:48569013-58617616,chr19,48569013,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],10048603
53,chr20:26243864-31319640,chr20,26243864,31319640,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],5075776
54,chr20:55934270-63374748,chr20,55934270,63374748,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,False,True,False,0.8571428571428571,0.14285714285714285,,,0.8571428571428571,1.0,,,2,1,"[0.8571428571428571, 1.0]",7440478
55,chr21:7951382-18970000,chr21,7951382,18970000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,9,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],11018618
56,chr21:42000942-46709983,chr21,42000942,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],4709041
57,chr22:1-33898000,chr22,1,33898000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],33897999
