,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
15,chr6:67483001-78841000,chr6,67483001,78841000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,1,0,,,False,True,False,0.5,0.5,0.0,,,0.5,1.0,1.0,,,3,1,"[0.5, 1.0, 1.0]",11357999
16,chr7:16405001-56145000,chr7,16405001,56145000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,4/3,,,,False,True,False,0.6923076923076924,0.3076923076923077,,,,0.6923076923076924,1.0,,,,2,1,"[0.6923076923076924, 1.0]",39739999
17,chr7:59498944-91088373,chr7,59498944,91088373,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,4/3,,,,False,True,False,0.6000000000000001,0.4,,,,0.6000000000000001,1.0,,,,2,1,"[0.6000000000000001, 1.0]",31589429
18,chr8:134844001-145138636,chr8,134844001,145138636,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,0.75,1.5,1.25,0.0,0.0,True,True,False,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.0,0.0,0.21428571428571427,0.6428571428571428,1.0,1.0,1.0,3,3,"[0.21428571428571427, 0.6428571428571428, 1.0, 1.0, 1.0]",10294635
19,chr9:17737223-44377362,chr9,17737223,44377362,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,5/2,,,,False,True,False,0.2857142857142857,0.7142857142857143,,,,0.2857142857142857,1.0,,,,2,0,"[0.2857142857142857, 1.0]",26640139
20,chr9:93999001-137779000,chr9,93999001,137779000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],43779999
21,chr10:5409001-16359235,chr10,5409001,16359235,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,1,0,3/4,,,False,True,False,0.5714285714285714,0.0,0.42857142857142855,,,0.5714285714285714,0.5714285714285714,1.0,,,3,1,"[0.5714285714285714, 0.5714285714285714, 1.0]",10950234
22,chr10:72359001-114979000,chr10,72359001,114979000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,5,3/2,,,,False,True,False,0.7692307692307693,0.23076923076923078,,,,0.7692307692307693,1.0,,,,2,0,"[0.7692307692307693, 1.0]",42619999
23,chr10:122979001-133797422,chr10,122979001,133797422,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,2,,,,False,True,False,0.5,0.5,,,,0.5,1.0,,,,2,0,"[0.5, 1.0]",10818421
24,chr11:20514001-66118336,chr11,20514001,66118336,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,9/2,,,,False,True,False,0.3076923076923077,0.6923076923076923,,,,0.3076923076923077,1.0,,,,2,0,"[0.3076923076923077, 1.0]",45604335
25,chr11:102107001-114641000,chr11,102107001,114641000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,5/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",12533999
26,chr12:38269001-47599539,chr12,38269001,47599539,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,5/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",9330538
27,chr12:97054137-113298000,chr12,97054137,113298000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,7,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],16243863
28,chr12:119656001-133275309,chr12,119656001,133275309,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,1.0,,,,2,0,"[0.3333333333333333, 1.0]",13619308
29,chr13:81769001-96982000,chr13,81769001,96982000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,7/2,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],15212999
30,chr14:70637001-99421000,chr14,70637001,99421000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,7/2,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,0,"[0.0, 1.0]",28783999
31,chr15:85841001-98641000,chr15,85841001,98641000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,1.6370554900000003,1.24123852,0.0,0.0,,False,True,False,0.5687589538498884,0.43124104615011166,0.0,0.0,,0.5687589538498884,1.0,1.0,1.0,,3,2,"[0.5687589538498884, 1.0, 1.0, 1.0]",12799999
32,chr16:1093892-5141000,chr16,1093892,5141000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],4047108
33,chr17:24849830-50840500,chr17,24849830,50840500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,5/3,,,False,True,False,0.0,0.5454545454545454,0.45454545454545453,,,0.0,0.5454545454545454,1.0,,,3,0,"[0.0, 0.5454545454545454, 1.0]",25990670
34,chr18:57541001-68743631,chr18,57541001,68743631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,2.0,0.0,0.0,0.8,,False,True,False,0.7142857142857143,0.0,0.0,0.28571428571428575,,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,,3,2,"[0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 1.0]",11202630
35,chr18:57541001-68743631,chr18,57541001,68743631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,1.6,0.4,0.4,0.4,,True,True,False,0.5714285714285715,0.14285714285714288,0.14285714285714288,0.14285714285714288,,0.5714285714285715,0.7142857142857144,0.8571428571428573,1.0000000000000002,,3,2,"[0.5714285714285715, 0.7142857142857144, 0.8571428571428573, 1.0000000000000002]",11202630
36,chr20:1-10397000,chr20,1,10397000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,0.8571428571428571,1.0,,,,2,1,"[0.8571428571428571, 1.0]",10396999
37,chr20:28237290-31456000,chr20,28237290,31456000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,2,0,1/4,,,False,True,False,0.8888888888888888,0.0,0.1111111111111111,,,0.8888888888888888,0.8888888888888888,1.0,,,3,1,"[0.8888888888888888, 0.8888888888888888, 1.0]",3218710
38,chr21:1-44355000,chr21,1,44355000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,,False,True,False,1.0,,,,,1.0,,,,,1,1,[1.0],44354999
39,chr22:1-29273704,chr22,1,29273704,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,13/3,,,,False,True,False,0.0,1.0,,,,0.0,1.0,,,,2,1,"[0.0, 1.0]",29273703
40,chr22:36550001-43281000,chr22,36550001,43281000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.25,0.5,0.75,,,True,True,False,0.16666666666666666,0.3333333333333333,0.5,,,0.16666666666666666,0.5,1.0,,,2,2,"[0.16666666666666666, 0.5, 1.0]",6730999
