,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,major,minor,breakpoints,seg_length
20,chr7:128451404-152851000,chr7,128451404,152851000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,4.6000000000000005,0.4,1.4,0.4,,True,True,False,0.6764705882352942,0.058823529411764705,0.20588235294117643,0.058823529411764705,,0.6764705882352942,0.7352941176470589,0.9411764705882353,1.0,,3,2,"[0.6764705882352942, 0.7352941176470589, 0.9411764705882353, 1.0]",24399596
21,chr8:59127001-115182000,chr8,59127001,115182000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,5.375,0.25,0.125,,,True,True,False,0.9347826086956522,0.043478260869565216,0.021739130434782608,,,0.9347826086956522,0.9782608695652174,1.0,,,2,2,"[0.9347826086956522, 0.9782608695652174, 1.0]",56054999
22,chr9:22584109-83222476,chr9,22584109,83222476,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,6,0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",60638367
23,chr9:93738001-138394717,chr9,93738001,138394717,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5,4/3,,,,False,True,False,0.7894736842105263,0.21052631578947367,,,,0.7894736842105263,1.0,,,,2,1,"[0.7894736842105263, 1.0]",44656716
24,chr10:6758728-51887219,chr10,6758728,51887219,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,1/3,,,,False,True,False,0.8999999999999999,0.09999999999999999,,,,0.8999999999999999,0.9999999999999999,,,,2,1,"[0.8999999999999999, 0.9999999999999999]",45128491
25,chr11:1-9747685,chr11,1,9747685,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,,False,True,False,1.0,,,,,1.0,,,,,1,0,[1.0],9747684
26,chr11:18507168-43311000,chr11,18507168,43311000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,4.0,0.0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",24803832
27,chr11:52751711-94432000,chr11,52751711,94432000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,7/3,,,,False,True,False,0.5624999999999999,0.4375,,,,0.5624999999999999,0.9999999999999999,,,,2,1,"[0.5624999999999999, 0.9999999999999999]",41680289
28,chr12:41365850-83411599,chr12,41365850,83411599,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,5/2,,,,False,True,False,0.4444444444444444,0.5555555555555556,,,,0.4444444444444444,1.0,,,,2,0,"[0.4444444444444444, 1.0]",42045749
29,chr12:97702999-116838199,chr12,97702999,116838199,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.25,0.5,0.25,,,True,True,False,0.625,0.25,0.125,,,0.625,0.875,1.0,,,2,2,"[0.625, 0.875, 1.0]",19135200
30,chr12:125230001-130647000,chr12,125230001,130647000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3.0,0.0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",5416999
31,chr13:60526484-99253616,chr13,60526484,99253616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0.0,0.73956268,1.17358607,0.0,,False,True,False,0.0,0.3865683104881416,0.6134316895118584,0.0,,0.0,0.3865683104881416,1.0,1.0,,4,0,"[0.0, 0.3865683104881416, 1.0, 1.0]",38727132
32,chr14:95906001-107043718,chr14,95906001,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3.0,0.0,,,,False,True,False,1.0,0.0,,,,1.0,1.0,,,,2,1,"[1.0, 1.0]",11137717
33,chr17:1-31076975,chr17,1,31076975,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,3/2,,,,False,True,False,0.5714285714285714,0.42857142857142855,,,,0.5714285714285714,1.0,,,,2,0,"[0.5714285714285714, 1.0]",31076974
34,chr18:1-40862601,chr18,1,40862601,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,4/3,,,,False,True,False,0.4285714285714286,0.5714285714285715,,,,0.4285714285714286,1.0,,,,2,1,"[0.4285714285714286, 1.0]",40862600
35,chr18:44383719-58259529,chr18,44383719,58259529,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.1_solutions_downsized.sobj,3,0,0,0,,False,True,False,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,4,1,"[1.0, 1.0, 1.0, 1.0]",13875810
36,chr18:44383719-58259529,chr18,44383719,58259529,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,3.0,0.0,0.0,0.0,,False,True,False,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,4,1,"[1.0, 1.0, 1.0, 1.0]",13875810
37,chr18:64022001-77131219,chr18,64022001,77131219,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,2.34229044,0.43844610333333317,0.0,0.0,0.0,False,True,False,0.842327348707491,0.15767265129250888,0.0,0.0,0.0,0.842327348707491,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,4,2,"[0.842327348707491, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999]",13109218
38,chr19:1-47458241,chr19,1,47458241,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,4,5/2,,,,False,True,False,0.6153846153846154,0.38461538461538464,,,,0.6153846153846154,1.0,,,,2,0,"[0.6153846153846154, 1.0]",47458240
39,chr19:54730001-55006000,chr19,54730001,55006000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,1,,,False,True,False,0.0,0.6666666666666666,0.3333333333333333,,,0.0,0.6666666666666666,1.0,,,3,0,"[0.0, 0.6666666666666666, 1.0]",275999
40,chr20:24783024-47274000,chr20,24783024,47274000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,3,,,,False,True,False,0.25,0.75,,,,0.25,1.0,,,,2,0,"[0.25, 1.0]",22490976
41,chr22:14004553-42812925,chr22,14004553,42812925,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.0,1.0,0.5,,,True,True,False,0.5714285714285714,0.2857142857142857,0.14285714285714285,,,0.5714285714285714,0.8571428571428571,1.0,,,2,2,"[0.5714285714285714, 0.8571428571428571, 1.0]",28808372
