,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,major,minor,breakpoints,seg_length
18,chr11:88441001-126489000,chr11,88441001,126489000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,3,,,,,False,True,False,0.4,0.6,,,,,0.4,1.0,,,,,2,0,"[0.4, 1.0]",38047999
19,chr12:55640001-69236500,chr12,55640001,69236500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.0,0.9999999999999999,0.0,0.4,,,False,True,False,0.0,0.7142857142857143,0.0,0.28571428571428575,,,0.0,0.7142857142857143,0.7142857142857143,1.0,,,3,2,"[0.0, 0.7142857142857143, 0.7142857142857143, 1.0]",13596499
20,chr15:34795501-65921000,chr15,34795501,65921000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.75,0.5,0.25,,,,True,True,False,0.7,0.2,0.1,,,,0.7,0.8999999999999999,0.9999999999999999,,,,2,2,"[0.7, 0.8999999999999999, 0.9999999999999999]",31125499
21,chr16:1-12363000,chr16,1,12363000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.875,0.25,0.125,,,,True,True,False,0.8333333333333334,0.1111111111111111,0.05555555555555555,,,,0.8333333333333334,0.9444444444444444,1.0,,,,2,2,"[0.8333333333333334, 0.9444444444444444, 1.0]",12362999
22,chr17:5604001-13928000,chr17,5604001,13928000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,,,False,True,False,0.8571428571428571,0.14285714285714285,,,,,0.8571428571428571,1.0,,,,,2,1,"[0.8571428571428571, 1.0]",8323999
23,chr17:56818001-65110000,chr17,56818001,65110000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.1_solutions_downsized.sobj,0.0,0.86762808,0.59912053,0.0,0.0,0.0,False,True,False,0.0,0.5915315508633753,0.4084684491366247,0.0,0.0,0.0,0.0,0.5915315508633753,1.0,1.0,1.0,1.0,5,2,"[0.0, 0.5915315508633753, 1.0, 1.0, 1.0, 1.0]",8291999
24,chr18:12568001-67559000,chr18,12568001,67559000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5,1/3,,,,,False,True,False,0.9375,0.0625,,,,,0.9375,1.0,,,,,2,1,"[0.9375, 1.0]",54990999
25,chr19:1-19682000,chr19,1,19682000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1,,,,,False,True,False,0.6666666666666666,0.3333333333333333,,,,,0.6666666666666666,1.0,,,,,2,1,"[0.6666666666666666, 1.0]",19681999
26,chr19:34121001-53204000,chr19,34121001,53204000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,4/3,,,,,False,True,False,0.6000000000000001,0.4,,,,,0.6000000000000001,1.0,,,,,2,1,"[0.6000000000000001, 1.0]",19082999
27,chr22:14004553-39546000,chr22,14004553,39546000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,3,,,,,False,True,False,0.0,1.0,,,,,0.0,1.0,,,,,2,0,"[0.0, 1.0]",25541447
